level_0,ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
1094,IF.CFX,20190610,3544.6,3553.8,3566.6,3615.6,3553.8,3591.8,3589.8,38.0,36.0,103382.0,11125844.292,88722.0,,IF1906.CFX,,1.4266018010953272,5124.068349174197,5088.117983786594,5158.021472040265,5069.857480732574,5121.215145572006
1095,IF.CFX,20190611,3591.8,3589.8,3601.2,3717.8,3600.8,3706.2,3706.6,116.4,116.8,118180.0,13010751.774,89927.0,,IF1906.CFX,,1.4266018010953272,5287.271595219501,5137.478406104492,5303.820176112207,5136.907765384054,5287.842235939939
1096,IF.CFX,20190612,3706.2,3706.6,3695.0,3699.6,3668.0,3676.0,3678.6,-30.6,-28.0,79003.0,8725751.694,77302.0,,IF1906.CFX,,1.4266018010953272,5244.188220826422,5271.293655047234,5277.856023332272,5232.77540641766,5247.897385509271
1097,IF.CFX,20190613,3676.0,3678.6,3679.0,3689.0,3635.0,3668.6,3675.4,-10.0,-3.2,99316.0,10916755.374,82182.0,,IF1906.CFX,,1.4266018010953272,5233.631367498318,5248.468026229709,5262.734044240662,5185.697546981514,5243.332259745765
1098,IF.CFX,20190614,3668.6,3675.4,3676.0,3692.4,3633.0,3645.0,3645.6,-30.4,-29.8,79619.0,8749204.818,72135.0,,IF1906.CFX,,1.4266018010953272,5199.963564992468,5244.188220826422,5267.5844903643865,5182.844343379324,5200.8195260731245
1099,IF.CFX,20190617,3645.0,3645.6,3647.0,3680.0,3635.2,3652.0,3650.8,6.4,5.2,81126.0,8895738.108,68936.0,,IF1906.CFX,,1.4266018010953272,5209.949777600135,5202.816768594658,5249.894628030804,5185.982867341733,5208.237855438821
1100,IF.CFX,20190618,3652.0,3650.8,3657.6,3673.8,3626.8,3661.2,3658.4,10.4,7.6,88852.0,9738024.0,62915.0,,IF1906.CFX,,1.4266018010953272,5223.074514170212,5217.9387476862685,5241.049696864014,5173.999412212533,5219.080029127145
1101,IF.CFX,20190619,3661.2,3658.4,3761.0,3782.0,3710.2,3718.4,3720.0,60.0,61.6,87232.0,9795077.88,48874.0,,IF1906.CFX,,1.4266018010953272,5304.676137192865,5365.449373919526,5395.408011742527,5292.978002423883,5306.958700074617
1102,IF.CFX,20190620,3718.4,3720.0,3721.0,3868.0,3719.4,3821.6,3823.0,101.6,103.0,71123.0,8081602.176,24826.0,,IF1906.CFX,,1.4266018010953272,5451.901443065903,5308.385301875713,5518.095766636726,5306.10273899396,5453.8986855874355
1103,IF.CFX,20190621,3821.6,3803.6,3826.0,3848.8,3793.8,3809.2,3809.8,5.6,6.2,88069.0,10086896.826,76827.0,,IF1907.CFX,3828.4,1.433792485381012,5461.6023353133505,5485.690049067752,5518.380517734439,5439.521931038484,5462.4626108045795
1104,IF.CFX,20190624,3809.2,3809.8,3810.6,3828.4,3792.0,3814.0,3809.6,4.2,-0.2,73527.0,8407626.564,76989.0,,IF1907.CFX,,1.433792485381012,5468.48453924318,5463.609644792884,5489.131151032667,5436.941104564798,5462.175852307503
1105,IF.CFX,20190625,3814.0,3809.6,3810.0,3814.0,3725.6,3773.0,3769.6,-36.6,-40.0,110837.0,12521215.506,87142.0,,IF1907.CFX,,1.433792485381012,5409.6990473425585,5462.749369301656,5468.48453924318,5341.737283535498,5404.824152892263
1106,IF.CFX,20190626,3773.0,3769.6,3753.0,3788.0,3748.6,3769.0,3772.6,-0.6,3.0,72469.0,8196765.606,77573.0,,IF1907.CFX,,1.433792485381012,5403.963877401035,5381.023197634938,5431.205934623274,5374.714510699261,5409.125530348406
1107,IF.CFX,20190627,3769.0,3772.6,3782.0,3839.6,3780.4,3813.8,3803.0,41.2,30.4,104429.0,11947659.732,86788.0,,IF1907.CFX,,1.433792485381012,5468.1977807461035,5422.603179710987,5505.189626868933,5420.309111734378,5452.712821903989
1108,IF.CFX,20190628,3813.8,3803.0,3808.4,3817.6,3781.0,3817.6,3805.0,14.6,2.0,87016.0,9914216.97,78579.0,,IF1907.CFX,,1.433792485381012,5473.646192190551,5460.455301325046,5473.646192190551,5421.169387225606,5455.580406874751
1109,IF.CFX,20190701,3817.6,3805.0,3893.0,3927.0,3866.0,3911.0,3911.4,106.0,106.4,103948.0,12175911.74,87831.0,,IF1907.CFX,,1.433792485381012,5607.5624103251375,5581.75414558828,5630.503090091234,5543.041748482992,5608.13592731929
1110,IF.CFX,20190702,3911.0,3911.4,3900.2,3919.2,3895.2,3913.0,3912.2,1.6,0.8,62884.0,7373361.858,77544.0,,IF1907.CFX,,1.433792485381012,5610.4299952959,5592.077451483023,5619.319508705262,5584.908489056118,5609.282961307595
1111,IF.CFX,20190703,3913.0,3912.2,3900.0,3903.0,3866.2,3879.2,3876.0,-33.0,-36.2,76993.0,8972029.506,82403.0,,IF1907.CFX,,1.433792485381012,5561.967809290021,5591.790692985946,5596.09207044209,5543.328506980069,5557.379673336803
1112,IF.CFX,20190704,3879.2,3876.0,3884.4,3895.8,3832.4,3855.8,3847.8,-20.2,-28.2,82620.0,9582576.276,81922.0,,IF1907.CFX,,1.433792485381012,5528.4170651321065,5569.423530214003,5585.768764547347,5494.866320974191,5516.9467252490585
1113,IF.CFX,20190705,3855.8,3847.8,3857.0,3883.4,3844.0,3874.6,3874.6,26.8,26.8,76528.0,8875695.336,79568.0,,IF1907.CFX,,1.433792485381012,5555.372363857269,5530.137616114564,5567.9897377286225,5511.49831380461,5555.372363857269
1114,IF.CFX,20190708,3874.6,3874.6,3856.8,3856.8,3747.2,3780.0,3791.0,-94.6,-83.6,103317.0,11764874.808,84354.0,,IF1907.CFX,,1.433792485381012,5419.735594740226,5529.850857617487,5529.850857617487,5372.707201219728,5435.507312079417
1115,IF.CFX,20190709,3780.0,3791.0,3788.8,3795.6,3756.0,3771.4,3772.6,-19.6,-18.4,74406.0,8424253.026,74206.0,,IF1907.CFX,,1.433792485381012,5407.404979365949,5432.352968611579,5442.102757512169,5385.324575091081,5409.125530348406
1116,IF.CFX,20190710,3771.4,3772.6,3792.6,3797.0,3759.2,3772.6,3768.0,0.0,-4.6,64949.0,7353649.194,71633.0,,IF1907.CFX,,1.433792485381012,5409.125530348406,5437.801380056026,5444.110066991702,5389.9127110443005,5402.530084915653
1117,IF.CFX,20190711,3772.6,3768.0,3793.0,3822.4,3753.2,3769.2,3766.8,1.2,-1.2,92533.0,10515827.14,79081.0,,IF1907.CFX,,1.433792485381012,5404.25063589811,5438.374897050178,5480.52839612038,5381.309956132014,5400.809533933197
1118,IF.CFX,20190712,3769.2,3766.8,3770.0,3817.6,3763.2,3799.8,3803.8,33.0,37.0,94387.0,10751853.9,73480.0,,IF1907.CFX,,1.433792485381012,5448.12468595077,5405.397669886415,5473.646192190551,5395.6478809858245,5453.859855892294
1119,IF.CFX,20190715,3799.8,3803.8,3778.0,3848.0,3731.6,3817.8,3813.6,14.0,9.8,113914.0,12949353.288,75567.0,,IF1907.CFX,,1.433792485381012,5473.932950687627,5416.868009769463,5517.233483746134,5350.3400384477845,5467.911022249027
1120,IF.CFX,20190716,3817.8,3813.6,3812.2,3827.0,3794.0,3803.4,3803.8,-10.2,-9.8,67952.0,7761946.752,58182.0,,IF1907.CFX,,1.433792485381012,5453.286338898141,5465.903712769494,5487.123841553133,5439.808689535559,5453.859855892294
1121,IF.CFX,20190717,3803.4,3803.8,3790.0,3818.0,3774.2,3794.6,3800.4,-9.2,-3.4,67149.0,7661564.892,49914.0,,IF1907.CFX,,1.433792485381012,5440.668965026788,5434.073519594035,5474.219709184704,5411.419598325016,5448.984961441998
1122,IF.CFX,20190718,3794.6,3800.4,3780.0,3790.8,3769.0,3770.6,3779.2,-29.8,-21.2,50476.0,5721615.702,22176.0,,IF1907.CFX,,1.433792485381012,5406.257945377643,5419.735594740226,5435.2205535823405,5403.963877401035,5418.58856075192
1123,IF.CFX,20190719,3770.6,3765.8,3780.0,3829.8,3773.0,3799.4,3796.4,33.6,30.6,85558.0,9761944.32,74408.0,,IF1908.CFX,3805.8,1.436207675123192,5456.727440863056,5428.865011965666,5500.388154186801,5418.811558239803,5452.418817837686
1124,IF.CFX,20190722,3799.4,3796.4,3804.0,3813.8,3750.0,3769.2,3777.0,-27.2,-19.4,89650.0,10176449.046,71731.0,,IF1908.CFX,,1.436207675123192,5413.3539690743355,5463.333996168622,5477.40883138483,5385.77878171197,5424.5563889402965
1125,IF.CFX,20190723,3769.2,3777.0,3780.2,3787.0,3763.0,3780.0,3779.6,3.0,2.6,61911.0,7013443.692,66425.0,,IF1908.CFX,,1.436207675123192,5428.865011965666,5429.152253500691,5438.918465691529,5404.449481488572,5428.290528895616
1126,IF.CFX,20190724,3780.0,3779.6,3795.2,3843.8,3795.0,3810.0,3807.4,30.4,27.8,83044.0,9517792.056,73082.0,,IF1908.CFX,,1.436207675123192,5471.951242219362,5450.695368627538,5520.495061638526,5450.4081270925135,5468.217102264041
1127,IF.CFX,20190725,3810.0,3807.4,3815.0,3849.6,3807.2,3848.8,3837.6,41.4,30.2,77855.0,8942948.016,70956.0,,IF1908.CFX,,1.436207675123192,5527.676100014141,5479.132280594978,5528.82506615424,5467.929860729017,5511.590574052761
1128,IF.CFX,20190726,3848.8,3837.6,3833.2,3862.6,3831.2,3851.8,3852.8,14.2,15.2,64654.0,7456605.444,67756.0,,IF1908.CFX,,1.436207675123192,5531.984723039512,5505.271260282219,5547.495765930841,5502.398844931973,5533.420930714635
1129,IF.CFX,20190729,3851.8,3852.8,3848.0,3854.0,3827.4,3843.6,3842.0,-9.2,-10.8,64476.0,7426884.024,65889.0,,IF1908.CFX,,1.436207675123192,5520.207820103501,5526.527133874043,5535.144379924782,5496.9412557665055,5517.9098878233035
1130,IF.CFX,20190730,3843.6,3842.0,3852.8,3888.8,3852.0,3861.4,3863.6,19.4,21.6,74394.0,8634980.562,69006.0,,IF1908.CFX,,1.436207675123192,5545.772316720694,5533.420930714635,5585.12440701907,5532.271964574536,5548.931973605964
1131,IF.CFX,20190731,3861.4,3863.6,3848.0,3848.4,3824.4,3838.0,3836.0,-25.6,-27.6,64208.0,7390571.802,64906.0,,IF1908.CFX,,1.436207675123192,5512.165057122811,5526.527133874043,5527.101616944093,5492.632632741136,5509.292641772565
1132,IF.CFX,20190801,3838.0,3836.0,3817.6,3829.6,3785.2,3798.4,3798.0,-37.6,-38.0,69456.0,7929240.756,69399.0,,IF1908.CFX,,1.436207675123192,5455.291233187932,5482.866420550297,5500.100912651776,5436.333291876306,5454.716750117884
1133,IF.CFX,20190802,3798.4,3798.0,3720.0,3748.0,3711.6,3740.0,3739.2,-58.0,-58.8,72705.0,8134787.73,67110.0,,IF1908.CFX,,1.436207675123192,5371.416704960739,5342.6925514582745,5382.9063663617235,5330.628406987239,5370.267738820639
1134,IF.CFX,20190805,3740.0,3739.2,3711.0,3724.0,3663.0,3667.0,3674.4,-72.2,-64.8,84366.0,9355315.02,73321.0,,IF1908.CFX,,1.436207675123192,5266.573544676745,5329.7666823821655,5348.437382158767,5260.828713976252,5277.201481472657
1135,IF.CFX,20190806,3667.0,3674.4,3607.4,3639.0,3572.8,3625.8,3624.4,-48.6,-50.0,96925.0,10488244.758,75544.0,,IF1908.CFX,,1.436207675123192,5207.40178846167,5180.975567239403,5226.359729773296,5131.282781680141,5205.391097716497
1136,IF.CFX,20190807,3625.8,3624.4,3641.0,3643.8,3596.0,3598.2,3611.6,-26.2,-12.8,66670.0,7244271.06,68139.0,,IF1908.CFX,,1.436207675123192,5167.762456628269,5229.232145123542,5233.2535266138875,5164.602799742998,5187.00763947492
1137,IF.CFX,20190808,3598.2,3611.6,3633.4,3652.0,3619.4,3638.8,3639.8,27.2,28.2,76072.0,8297055.738,69213.0,,IF1908.CFX,,1.436207675123192,5226.072488238271,5218.316966792606,5245.030429549897,5198.210059340881,5227.508695913395
1138,IF.CFX,20190809,3638.8,3639.8,3656.4,3658.8,3603.4,3621.6,3613.0,-18.2,-26.8,67847.0,7387556.622,63441.0,,IF1908.CFX,,1.436207675123192,5201.369716226152,5251.349743320439,5254.796641740735,5175.230736538911,5189.018330220093
1139,IF.CFX,20190812,3621.6,3613.0,3640.0,3677.4,3626.6,3672.8,3664.2,59.8,51.2,73600.0,8056905.834,63284.0,,IF1908.CFX,,1.436207675123192,5274.90354919246,5227.795937448419,5281.5101044980265,5208.550754601768,5262.5521631864
1140,IF.CFX,20190813,3672.8,3664.2,3655.0,3664.8,3636.8,3652.2,3645.6,-12.0,-18.6,60091.0,6578720.664,52756.0,,IF1908.CFX,,1.436207675123192,5245.317671084922,5249.339052575267,5263.413887791475,5223.200072888025,5235.838700429109
1141,IF.CFX,20190814,3652.2,3645.6,3698.0,3706.8,3671.4,3673.4,3676.2,27.8,30.6,57209.0,6330116.82,43055.0,,IF1908.CFX,,1.436207675123192,5275.765273797534,5311.095982605564,5323.734610146648,5272.892858447287,5279.786655287879
1142,IF.CFX,20190815,3673.4,3657.6,3607.0,3681.0,3601.0,3674.6,3669.8,17.0,12.2,66086.0,7222179.942,78777.0,,IF1909.CFX,3688.4,1.4416013685637572,5297.308388924382,5199.856136409472,5306.53463768319,5191.2065281980895,5290.388702355276
1143,IF.CFX,20190816,3674.6,3669.8,3678.0,3713.4,3658.2,3684.8,3690.4,15.0,20.6,91313.0,10106629.02,92907.0,,IF1909.CFX,,1.4416013685637572,5312.012722883733,5302.209833577499,5353.242522024656,5273.666126479936,5320.085690547689
1144,IF.CFX,20190819,3684.8,3690.4,3718.4,3787.4,3697.4,3783.4,3777.2,93.0,86.8,108377.0,12165762.45,98343.0,,IF1909.CFX,,1.4416013685637572,5454.154617824119,5360.4505288674745,5459.921023298374,5330.176900127636,5445.216689339023
1145,IF.CFX,20190820,3783.4,3777.2,3772.4,3794.0,3771.0,3772.0,3775.2,-5.2,-2.0,71017.0,8053619.514,91349.0,,IF1909.CFX,,1.4416013685637572,5437.720362222492,5438.2970027699175,5469.435592330895,5436.278760853928,5442.333486601896
1146,IF.CFX,20190821,3772.0,3775.2,3770.6,3782.8,3765.6,3775.0,3774.8,-0.2,-0.4,56892.0,6443441.184,88461.0,,IF1909.CFX,,1.4416013685637572,5442.045166328184,5435.702120306502,5453.289657002981,5428.494113463684,5441.756846054471
1147,IF.CFX,20190822,3775.0,3774.8,3783.2,3785.6,3758.6,3777.2,3777.6,2.4,2.8,67974.0,7693883.694,89890.0,,IF1909.CFX,,1.4416013685637572,5445.216689339023,5453.866297550406,5457.326140834959,5418.402903883738,5445.793329886449
1148,IF.CFX,20190823,3777.2,3777.6,3780.0,3824.0,3772.4,3805.2,3810.0,27.6,32.4,94914.0,10831000.086,99504.0,,IF1909.CFX,,1.4416013685637572,5485.581527658808,5449.253173171002,5512.683633387807,5438.2970027699175,5492.501214227915
1149,IF.CFX,20190826,3805.2,3810.0,3755.4,3777.6,3744.0,3762.2,3755.4,-47.8,-54.6,84692.0,9553906.98,91924.0,,IF1909.CFX,,1.4416013685637572,5423.592668810567,5413.789779504334,5445.793329886449,5397.355523902707,5413.789779504334
1150,IF.CFX,20190827,3762.2,3755.4,3780.0,3850.8,3778.4,3803.4,3813.0,48.0,57.6,112067.0,12836398.65,102605.0,,IF1909.CFX,,1.4416013685637572,5482.986645195394,5449.253173171002,5551.318550065316,5446.9466109813,5496.826018333606
1151,IF.CFX,20190828,3803.4,3813.0,3812.8,3817.6,3786.0,3795.0,3798.2,-18.0,-14.8,67796.0,7728388.566,90084.0,,IF1909.CFX,,1.4416013685637572,5470.877193699459,5496.537698059894,5503.4573846289995,5457.902781382385,5475.490318078862
1152,IF.CFX,20190829,3795.0,3798.2,3798.4,3800.2,3758.8,3782.2,3778.0,-16.0,-20.2,81786.0,9269563.386,92777.0,,IF1909.CFX,,1.4416013685637572,5452.424696181843,5475.778638352575,5478.37352081599,5418.691224157451,5446.369970433875
1153,IF.CFX,20190830,3782.2,3778.0,3807.6,3829.6,3766.0,3791.8,3780.8,13.8,2.8,88595.0,10101558.228,90261.0,,IF1909.CFX,,1.4416013685637572,5466.264069320055,5489.0413709433615,5520.756601051765,5429.07075401111,5450.406454265853
1154,IF.CFX,20190902,3791.8,3780.8,3793.6,3858.0,3788.6,3832.6,3842.2,51.8,61.4,87606.0,10068334.146,92810.0,,IF1909.CFX,,1.4416013685637572,5525.081405157456,5468.858951783469,5561.698079918975,5461.65094494065,5538.920778295667
1155,IF.CFX,20190903,3832.6,3842.2,3839.8,3844.6,3823.0,3835.0,3833.6,-7.2,-8.6,59650.0,6860797.626,83397.0,,IF1909.CFX,,1.4416013685637572,5528.5412484420085,5535.460935011115,5542.380621580221,5511.242032019244,5526.523006526019
1156,IF.CFX,20190904,3835.0,3833.6,3842.0,3888.8,3835.4,3888.0,3865.4,54.4,31.8,94788.0,10974570.492,94208.0,,IF1909.CFX,,1.4416013685637572,5604.946120975888,5538.632458021955,5606.099402070739,5529.1178889894345,5572.365930046347
1157,IF.CFX,20190905,3888.0,3865.4,3914.8,3980.6,3914.0,3923.6,3929.4,58.2,64.0,109117.0,12913714.758,93597.0,,IF1909.CFX,,1.4416013685637572,5656.267129696757,5643.581037653397,5738.438407704892,5642.427756558545,5664.628417634428
1158,IF.CFX,20190906,3923.6,3929.4,3941.0,3958.0,3928.2,3958.0,3942.8,28.6,13.4,77323.0,9142271.706,89796.0,,IF1909.CFX,,1.4416013685637572,5705.858216775351,5681.350993509767,5705.858216775351,5662.898495992151,5683.945875973182
1159,IF.CFX,20190909,3958.0,3942.8,3980.0,3983.8,3952.6,3968.2,3963.8,25.4,21.0,77803.0,9254348.01,86346.0,,IF1909.CFX,,1.4416013685637572,5720.562550734701,5737.573446883754,5743.051532084296,5698.073569385107,5714.219504713021
1160,IF.CFX,20190910,3968.2,3963.8,3976.2,3978.0,3938.2,3960.6,3958.0,-3.2,-5.8,67884.0,8048598.972,80516.0,,IF1909.CFX,,1.4416013685637572,5709.6063803336165,5732.095361683211,5734.690244146626,5677.314509677788,5705.858216775351
1161,IF.CFX,20190911,3960.6,3958.0,3969.0,3972.6,3926.0,3933.8,3936.2,-24.2,-21.8,80275.0,9497690.826,83046.0,,IF1909.CFX,,1.4416013685637572,5670.971463656108,5721.715831829552,5726.905596756382,5659.726972981311,5674.431306940661
1162,IF.CFX,20190912,3933.8,3936.2,3953.4,3987.6,3942.0,3976.8,3975.6,40.6,39.4,72082.0,8564692.242,75106.0,,IF1909.CFX,,1.4416013685637572,5732.96032250435,5699.226850479958,5748.529617284838,5682.792594878331,5731.230400862073
1163,IF.CFX,20190916,3976.8,3975.6,3976.8,3978.8,3938.6,3959.8,3953.4,-15.8,-22.2,66673.0,7922082.912,69070.0,,IF1909.CFX,,1.4416013685637572,5708.453099238766,5732.96032250435,5735.843525241477,5677.891150225214,5699.226850479958
1164,IF.CFX,20190917,3959.8,3953.4,3949.8,3951.8,3875.6,3888.4,3890.2,-65.0,-63.2,77870.0,9147639.594,63845.0,,IF1909.CFX,,1.4416013685637572,5605.522761523313,5694.037085553128,5696.920288290256,5587.070264005697,5608.117643986728
1165,IF.CFX,20190918,3888.4,3890.2,3903.4,3922.0,3898.6,3904.2,3908.0,14.0,17.8,55124.0,6466369.53,46006.0,,IF1909.CFX,,1.4416013685637572,5628.30006314662,5627.14678205177,5653.960567507056,5620.227095482664,5633.778148347164
1166,IF.CFX,20190919,3904.2,3908.0,3916.6,3925.0,3893.2,3925.0,3916.0,17.0,8.0,44195.0,5184376.572,22343.0,,IF1909.CFX,,1.4416013685637572,5658.285371612747,5646.1759201168115,5658.285371612747,5612.442448092419,5645.3109592956735
1167,IF.CFX,20190920,3925.0,3913.6,3929.8,3939.0,3918.8,3926.0,3925.2,12.4,11.6,59557.0,7015585.68,66558.0,,IF1910.CFX,3932.0,1.4438045290862693,5668.376581192693,5673.863038403221,5687.146040070815,5657.981188583272,5667.221537569424
1168,IF.CFX,20190923,3926.0,3925.2,3912.2,3913.0,3867.6,3894.8,3884.2,-30.4,-41.0,70709.0,8233350.474,71545.0,,IF1910.CFX,,1.4438045290862693,5623.329879885202,5648.452078691303,5649.607122314572,5584.058396694055,5608.025551876887
1169,IF.CFX,20190924,3894.8,3884.2,3902.0,3934.0,3889.2,3894.6,3899.4,10.4,15.2,76051.0,8916199.56,73391.0,,IF1910.CFX,,1.4438045290862693,5623.041118979384,5633.725272494623,5679.927017425383,5615.2445745223185,5629.971380718999
1170,IF.CFX,20190925,3894.6,3899.4,3884.6,3894.0,3868.6,3869.6,3880.6,-29.8,-18.8,66731.0,7769331.762,69752.0,,IF1910.CFX,,1.4438045290862693,5586.946005752227,5608.603073688521,5622.174836261933,5585.502201223141,5602.827855572176
1171,IF.CFX,20190926,3869.6,3880.6,3885.0,3895.4,3841.8,3844.4,3852.6,-36.2,-28.0,70645.0,8201792.748,72813.0,,IF1910.CFX,,1.4438045290862693,5550.562131619254,5609.180595500156,5624.196162602654,5546.80823984363,5562.401328757761
1172,IF.CFX,20190927,3844.4,3852.6,3852.2,3864.2,3840.2,3855.8,3856.6,3.2,4.0,51720.0,5977333.08,66046.0,,IF1910.CFX,,1.4438045290862693,5567.021503250838,5561.823806946127,5579.149461295162,5544.498152597092,5568.176546874106
1173,IF.CFX,20190930,3855.8,3856.6,3850.0,3859.4,3792.6,3794.0,3822.2,-62.6,-34.4,60415.0,6958045.74,69224.0,,IF1910.CFX,,1.4438045290862693,5477.794383353305,5558.647436982137,5572.219199555548,5475.773057012585,5518.509671073539
1174,IF.CFX,20191008,3794.0,3822.2,3811.0,3855.8,3810.0,3828.0,3834.6,5.8,12.4,60198.0,6929581.644,67963.0,,IF1910.CFX,,1.4438045290862693,5526.883737342239,5502.339060347773,5567.021503250838,5500.895255818687,5536.412847234208
1175,IF.CFX,20191009,3828.0,3834.6,3811.0,3839.6,3795.6,3832.8,3831.8,-1.8,-2.8,60233.0,6903437.268,66902.0,,IF1910.CFX,,1.4438045290862693,5533.813999081854,5502.339060347773,5543.631869879639,5480.104470599844,5532.370194552767
1176,IF.CFX,20191010,3832.8,3831.8,3824.8,3871.2,3820.8,3863.8,3861.0,32.0,29.2,64277.0,7416525.312,66027.0,,IF1910.CFX,,1.4438045290862693,5578.571939483528,5522.2635628491635,5589.256092998766,5516.488344732818,5574.529286802086
1177,IF.CFX,20191011,3863.8,3861.0,3875.8,3926.6,3857.2,3913.4,3913.0,52.4,52.0,75644.0,8828964.06,67908.0,,IF1910.CFX,,1.4438045290862693,5650.184644126207,5595.897593832563,5669.242863910145,5569.042829591558,5649.607122314572
1178,IF.CFX,20191014,3913.4,3913.0,3943.4,3988.6,3931.4,3945.2,3946.2,32.2,33.2,77993.0,9260922.87,63831.0,,IF1910.CFX,,1.4438045290862693,5696.097628151149,5693.498779998795,5758.758744713494,5676.17312564976,5697.541432680236
1179,IF.CFX,20191015,3945.2,3946.2,3943.0,3948.6,3931.0,3934.8,3938.8,-11.4,-7.4,49238.0,5817961.134,53087.0,,IF1910.CFX,,1.4438045290862693,5681.082061048653,5692.92125818716,5701.006563550043,5675.595603838125,5686.857279164998
1180,IF.CFX,20191016,3934.8,3938.8,3938.8,3968.4,3915.0,3917.8,3921.2,-21.0,-17.6,63102.0,7458191.064,45694.0,,IF1910.CFX,,1.4438045290862693,5656.537384054186,5686.857279164998,5729.593893225951,5652.494731372744,5661.446319453079
1181,IF.CFX,20191017,3917.8,3921.2,3925.6,3938.6,3913.0,3926.8,3920.8,5.6,-0.4,42843.0,5048362.14,20107.0,,IF1910.CFX,,1.4438045290862693,5669.5316248159625,5667.799059381059,5686.568518259181,5649.607122314572,5660.868797641445
1182,IF.CFX,20191018,3926.8,3917.4,3929.4,3943.0,3843.6,3854.2,3856.4,-63.2,-61.0,71725.0,8381629.332,66473.0,,IF1911.CFX,3880.6,1.4536941143615218,5602.827855572177,5712.1456529721645,5731.915892927481,5587.418697959945,5606.025982623773
1183,IF.CFX,20191021,3854.2,3856.4,3856.6,3875.0,3847.0,3866.8,3859.8,10.4,3.4,52376.0,6067126.824,61006.0,,IF1911.CFX,,1.4536941143615218,5621.144401413133,5606.316721446645,5633.064693150897,5592.361257948774,5610.9685426126025
1184,IF.CFX,20191022,3866.8,3859.8,3879.0,3892.4,3852.4,3878.8,3875.4,19.0,15.6,61352.0,7120887.396,64891.0,,IF1911.CFX,,1.4536941143615218,5638.588730785471,5638.879469608343,5658.358970740788,5600.2112061663265,5633.646170796642
1185,IF.CFX,20191023,3878.8,3875.4,3874.0,3888.8,3843.0,3862.8,3855.4,-12.6,-20.0,56407.0,6544204.116,62047.0,,IF1911.CFX,,1.4536941143615218,5615.329624955687,5631.610999036536,5653.125671929087,5586.546481491328,5604.572288509412
1186,IF.CFX,20191024,3862.8,3855.4,3865.4,3884.8,3841.6,3870.4,3863.8,15.0,8.4,65622.0,7605953.814,66127.0,,IF1911.CFX,,1.4536941143615218,5626.377700224834,5619.109229653027,5647.31089547164,5584.511309731222,5616.7833190700485
1187,IF.CFX,20191025,3870.4,3863.8,3864.0,3902.0,3837.2,3899.0,3891.4,35.2,27.6,77655.0,9011758.026,68804.0,,IF1911.CFX,,1.4536941143615218,5667.953351895574,5617.074057892921,5672.314434238659,5578.115055628032,5656.905276626427
1188,IF.CFX,20191028,3899.0,3891.4,3908.0,3930.0,3895.6,3919.0,3916.4,27.6,25.0,67048.0,7872778.932,64708.0,,IF1911.CFX,,1.4536941143615218,5697.027234182804,5681.036598924828,5713.0178694407805,5663.010791906744,5693.247629485464
1189,IF.CFX,20191029,3919.0,3916.4,3920.4,3924.6,3903.6,3905.0,3908.6,-11.4,-7.8,47765.0,5608478.466,59740.0,,IF1911.CFX,,1.4536941143615218,5676.675516581743,5699.06240594291,5705.167921223228,5674.640344821637,5681.9088153934445
1190,IF.CFX,20191030,3905.0,3908.6,3900.2,3906.0,3870.0,3877.0,3877.6,-31.6,-31.0,61555.0,7170820.638,62682.0,,IF1911.CFX,,1.4536941143615218,5635.97208137962,5669.697784832807,5678.129210696105,5625.79622257909,5636.844297848237
1191,IF.CFX,20191031,3877.0,3877.6,3891.6,3896.6,3865.0,3879.0,3874.8,1.4,-2.8,56173.0,6543650.178,59614.0,,IF1911.CFX,,1.4536941143615218,5638.879469608343,5657.196015449298,5664.464486021106,5618.527752007282,5632.773954328025
1192,IF.CFX,20191101,3879.0,3874.8,3875.0,3960.0,3866.6,3959.4,3952.4,84.6,77.6,82327.0,9685638.366,70550.0,,IF1911.CFX,,1.4536941143615218,5755.756476403009,5633.064693150897,5756.628692871626,5620.853662590261,5745.580617602479
1193,IF.CFX,20191104,3959.4,3952.4,3969.8,3982.8,3960.2,3974.2,3974.2,21.8,21.8,58904.0,7021408.146,61715.0,,IF1911.CFX,,1.4536941143615218,5777.27114929556,5770.87489519237,5789.772918679069,5756.919431694499,5777.27114929556
1194,IF.CFX,20191105,3974.2,3974.2,3978.6,4039.8,3968.8,3996.4,4001.8,22.2,27.6,80309.0,9640401.246,72215.0,,IF1911.CFX,,1.4536941143615218,5809.543158634386,5783.667403398751,5872.6334831976765,5769.421201078008,5817.393106851939
1195,IF.CFX,20191106,3996.4,4001.8,3999.0,4004.4,3969.4,3983.0,3981.8,-18.8,-20.0,60617.0,7257593.886,61989.0,,IF1911.CFX,,1.4536941143615218,5790.063657501942,5813.322763331726,5821.172711549279,5770.293417546625,5788.319224564708
1196,IF.CFX,20191107,3983.0,3981.8,3979.6,4014.0,3971.6,3990.2,3988.0,8.4,6.2,68449.0,8193083.1,65538.0,,IF1911.CFX,,1.4536941143615218,5800.530255125344,5785.1210975131125,5835.128175047149,5773.49154459822,5797.332128073749
