trade_date,"{'fast_n': 5, 'slow_n': 20}","{'fast_n': 10, 'slow_n': 40}","{'fast_n': 10, 'slow_n': 60}","{'fast_n': 20, 'slow_n': 40}","{'fast_n': 20, 'slow_n': 60}","{'fast_n': 30, 'slow_n': 60}"
20131128,-1.410628972515342,-1.8239471134516652,-1.8157487486637314,-1.8234431188395057,-1.8081459282371941,-1.8018120706406116
20131129,-0.1575560582097225,-0.0511538630410594,-0.05150452060528053,-0.05121007397640881,-0.05066451731585042,-0.05075616892181034
20131202,0.01495572714156973,-2.6312791421713735,-2.62032419715604,-2.630548271030431,-2.614066056689358,-2.6065460538551206
20131203,0.2643013884786085,0.5178769550895952,0.5134409601687775,0.5177880541372761,0.508363626409942,0.5056972320976348
20131204,-2.6196689800938975,-2.297557439508995,-2.6559617596422793,-2.664501838303187,-2.647562775686999,-2.6416068858823274
20131205,-0.803921891096975,0.7397568441888172,1.9005991876110069,1.9055363071594662,1.8997801397285714,1.896407729947415
20131206,1.6073039026850942,1.4411714645271434,1.4568530303709695,1.4602804042405004,1.4518584637033252,1.4494861758390178
20131209,0.8949248101332721,0.31649906298129915,-0.5519958523042373,-0.5515472803267265,-0.5528352091521438,-0.5529286527945609
20131210,-0.7705931371096734,-0.5298365188919278,-0.21269923786476003,-0.21317911043895688,-0.21171846773923975,-0.21140110125549944
20131211,0.9077223027094778,1.0374870273934962,0.5262953595363153,0.34708097466903104,0.5245384197583809,0.5236021037824523
20131212,-0.9439950321529116,-0.14235232056185676,0.8640738572580157,0.5331464498775264,0.9705792008197264,0.9700178883405313
20131213,-4.6220168771793455,-1.6433440176299303,8.64090996612319,4.589712987589575,10.419551850347052,10.414620876838777
20131216,-0.29818385116180557,-0.25099500010336184,-0.1384640232515853,-0.45057855712996814,0.08577239306392251,0.08578215369481995
20131217,-0.18904402865962536,-0.5183259914277685,0.10536414322747423,0.34310325695791954,0.5334771624383701,0.5334195752040176
20131218,-0.17721489668715987,-0.2103783905847762,-0.4330333131311035,0.2023461350566667,-0.0022596876917647113,-0.002135917682910049
20131219,0.401598517049805,0.3285056120016016,0.9181569349869064,0.17408386851308916,1.191896106153232,1.1916172232123923
20131220,3.05186276144574,1.8859655983404142,3.915792982383506,1.4184135136581166,5.3175904108377345,5.810309854022098
20131223,1.8432727171080485,0.6394277647722728,1.5372729469513118,-0.04460938646566093,2.230601440503932,2.757570082941628
20131224,-1.649282898373074,-0.5513922368083578,-0.9065749229516191,-0.5529507623437757,-1.2044532241062869,-1.9762200944190442
20131225,0.7002992149594354,-0.9379014064925166,0.7967755114379687,-1.1688773778786379,0.6817966705280187,2.1584768230195013
20131226,1.2367705923746075,1.1608918953079401,0.6213085714741228,1.1368912679938386,0.6442466930904613,0.5762845641386641
20131227,-0.42164230160839233,0.047408503935054025,1.0156383027278715,0.09420612583494314,1.325591404035373,0.7216804786951188
20131230,3.6735783595977414,2.2097217698392417,4.198091144270567,-0.14700413304013527,2.193967543768846,5.366387574019604
20131231,3.898837360776055,3.6934022238122086,4.374075397964779,2.9242427853613187,4.188021858831575,4.447878886208969
20140102,0.6450745821911401,1.089888241180126,0.35230581130964317,2.3767316747290375,1.3663188341855403,-0.053784084466367066
20140103,6.2585102188612725,5.176630821058491,5.618661901911155,1.1853135087475053,3.5557852152377887,6.44409924635664
20140106,3.0444190263249027,2.578801986245238,1.78597179938636,1.0108999923108306,0.9302026233265026,2.128507447563458
