,AL.SHF,CU.SHF
20180226,-125.64774831667926,-122.59178211462219
20180227,-128.2212334351139,-121.47823131542927
20180228,-130.3270694773388,-120.53376976988048
20180301,-131.89678368978073,-120.42407007172648
20180302,-108.12283535676144,-123.50213509774994
20180305,-88.67906286064067,-126.29750439200473
20180306,-72.76763508454329,-128.38949200727242
20180307,-59.75108393629736,-130.07926589755598
20180308,-49.090709273588885,-131.69366218543814
20180309,-40.37140186081417,-132.6108004621434
20180312,-33.23257331042476,-132.8768280863722
20180313,-27.39243920412695,-131.38832177537236
20180314,-47.666546197787454,-130.21567880373652
20180315,-63.91910637863601,-128.3444032470924
20180316,-77.10653596149939,-127.95282516610669
20180319,-87.88274744423292,-128.45188299891953
20180320,-97.75806898835066,-127.69753569668873
20180321,-105.69664130981832,-127.58810671113675
20180322,-115.65859220967099,-127.26665402251038
20180323,-123.72623011070652,-125.68341307804901
20180326,-133.0175599343993,-124.16364310635353
20180327,-140.70039596316832,-121.44981216134249
20180328,-145.34631001809038,-118.1278628961893
20180329,-149.2749053105548,-115.81189209903239
20180330,-151.9488503236298,-113.08366919686136
20180402,-154.1106857505788,-110.666253518531
20180403,-152.7571518326356,-108.68709870816343
20180404,-125.1987557410736,-107.50113214726859
20180409,-102.6618618803592,-106.53158521477181
20180410,-57.81319369095896,-105.6759904562664
20180411,-20.079791933750748,-105.61299923685996
20180412,10.812669273228412,-106.55910805636591
20180413,38.986926557940905,-107.12549650340787
20180416,59.139278498742925,-108.3421310731697
20180417,75.61798411606705,-109.35651673757786
20180418,86.28243709350932,-109.8937267775749
20180419,95.21367480806813,-90.07742071366584
20180420,98.34804060455374,-53.829913102553924
20180423,97.5887589261063,-44.2052871174417
20180424,96.96101922821029,-15.07078978763538
20180425,92.95878341943387,11.703531945030665
20180426,89.73133068453069,39.63821941125876
20180427,87.10534116262988,64.22771793848653
20180502,85.00783724383365,85.82804943472658
20180503,83.25648564014155,69.95475163521849
20180504,81.80159952613178,56.96533051090952
20180507,80.87021092500501,80.87112579328354
20180508,80.11589115611724,100.19816634497104
20180509,79.57209702864654,116.14984472242314
20180510,79.23767238831095,94.77337402819926
20180511,78.99500400550676,77.27886939734402
20180514,78.78993462470427,95.6609329831798
20180515,78.63500113330139,112.29302305770031
20180516,78.94171882128177,124.91053059633705
20180517,79.17259212373936,101.94217254195556
20180518,80.01577353164573,83.1437406475166
20180521,80.69443647399478,102.05487952700986
20180522,83.55978199882543,123.99180733977187
20180523,87.94132673160792,145.9427780417398
20180524,91.71868073417633,165.93805382416048
20180525,113.40571188428615,182.15966605009868
20180528,130.58630441773934,195.34692041275883
20180529,144.86468638216064,205.84979731803014
20180530,156.99361138848514,214.24433002076913
20180531,167.24056522770107,175.00640479217176
20180601,136.5178965346219,176.2433672536024
20180604,111.38584222284071,177.64370936218404
20180605,90.81359364674418,178.41984444378576
20180606,73.98105856572363,177.392110508182
20180607,95.88922047106729,175.55239141889126
20180608,112.3349737101574,171.68875371936133
20180611,122.9371220775123,167.77869336584467
20180612,131.76505732958918,164.3178475950728
20180613,139.35934104883694,162.03068570206716
20180614,113.79544615884639,159.3594403426542
20180615,92.87475032607034,157.20124327839608
20180619,48.707905941992045,155.47454580004612
20180620,15.813614753069263,127.06173715759267
20180621,-11.0655784519539,103.8156709953218
20180622,-33.06167404307381,84.79553317382377
20180625,-52.055802320825265,69.23249624479571
20180626,-68.05072188012429,56.49946889113696
20180627,-80.94597468304532,46.08140814559129
20180628,-90.29947404764758,19.219997253644223
20180629,-97.92309901490103,-3.9633695227977555
20180702,-104.34346305840742,-23.494492076866706
20180703,-108.92944408542284,-39.17144401564336
20180704,-112.48153131489025,-52.05057793423866
20180705,-115.40898946820494,-60.834075134990925
20180706,-120.9643805919173,-68.66216615285218
20180709,-126.22188528105906,-76.73882300843314
20180710,-130.34942914538584,-81.54367298901181
20180711,-133.64247327232601,-85.92369505894914
20180712,-135.47073159484722,-87.06676923985809
20180713,-137.23009873742603,-86.78112531935295
20180716,-138.5392958866525,-86.63033069076263
20180717,-141.25469084070903,-86.51870560513998
20180718,-149.1314713916393,-89.23862391943183
20180719,-156.5454007528091,-91.52960147809911
20180720,-162.32383635112618,-92.93500910661703
20180723,-167.18819001538475,-94.15503036154442
20180724,-167.92697016259575,-94.72107016448001
20180725,-169.0025690785141,-94.9833119192649
20180726,-105.22253651917825,-94.65161318850696
20180727,-86.34844976762571,-94.33792438047254
20180730,-38.28153924459919,-94.08998663099453
20180731,5.662704388460179,-93.58936956584944
20180801,40.336217891038785,-92.9605611354659
20180802,67.64781030388549,-94.1652100347396
20180803,88.66549546053452,-95.62506947685847
20180806,106.14502700098186,-96.89333089280134
20180807,120.97972915241718,-99.04748328371075
20180808,133.07021597614624,-100.81315152053756
20180809,147.71729467689278,-82.69860886344864
20180810,151.10982646875004,-67.90217887192897
20180813,151.41765649453325,-55.79377643347915
20180814,151.86146509423952,-45.88666525551196
20180815,152.32575549157605,-37.77801805842318
20180816,151.2394282510063,-31.11850679908372
20180817,149.69942504220006,-49.428854124961425
20180820,148.3531618476934,-64.31804554997112
20180821,148.83766204911774,-76.07374026761653
20180822,146.8720012978131,-85.30374283691636
20180823,145.1595570327048,-93.73269912802175
20180824,143.8877151927304,-100.81433962544052
20180827,142.1589871096126,-105.4639358263173
20180828,140.56672549528918,-110.20391459481232
20180829,138.0931597647552,-114.90129974815311
20180830,136.20524016423116,-94.20326070671517
20180831,135.18740155454384,-77.27362486147798
20180903,134.18476504749538,-63.421257885865984
20180904,133.23161893044937,-52.084166109752715
20180905,132.19646003121807,-42.80577253677929
20180906,130.502943688921,-59.28521494280086
20180907,133.1504379153117,-73.58423479911643
20180910,137.29946215424195,-85.35836056923085
20180911,141.00265230428,-95.19123596416942
20180912,143.68522829389576,-102.19820800313431
20180913,117.33859375873766,-111.02025660615584
20180914,67.33155931183987,-91.05616079716029
20180917,26.676354383434433,-74.71970904638168
20180918,-5.604580553355229,-61.355330734516016
20180919,-36.28918161134711,-50.40713265039054
20180920,-61.21008176412781,-17.263873863238818
20180921,-81.44941326926369,9.87249509422956
20180925,-66.38713296668244,32.41295118042694
20180926,-86.14763751020496,50.093185227289254
20180927,-108.68122534972426,64.69759925214966
20180928,-124.62383320001592,76.03651242053884
20181008,-138.97166129003352,85.33881605984772
20181009,-147.46860420623437,93.04472567280595
20181010,-152.8850448884068,99.67635419382206
20181011,-155.95564841317136,106.2542102005596
20181012,-157.33568114528788,109.69850347634673
20181015,-157.48794438615226,111.46562603261995
20181016,-156.70250266460312,112.59848069564003
20181017,-155.63520675814615,113.09046714364304
20181018,-154.93163669543128,113.7267970390499
20181019,-154.36050443826406,114.28297456448028
20181022,-153.90479630001647,116.31537472522757
20181023,-153.94522468133073,118.05856407481212
20181024,-154.7465487052745,119.6732223388774
20181025,-155.3238396496,122.2442968438946
20181026,-156.02625558018494,126.04091929888901
20181029,-156.5196157312502,129.55101607798952
20181030,-158.25026888263366,133.04434439403005
20181031,-159.48105075895887,137.78007874152337
20181101,-159.92499850568356,112.51349006003122
20181102,-161.59711779193864,91.8395564942363
20181105,-161.70130409812037,97.70070029135518
20181106,-163.53707475072844,102.54884007845601
20181107,-166.49481346271068,107.16254327128846
20181108,-170.4670909132834,111.142202714006
20181109,-177.6516114621893,65.77704402520705
20181112,-185.81269585234992,25.690078973137798
20181113,-195.51998766195172,-7.044991764034005
20181114,-204.99892285453404,-34.02897728270489
20181115,-212.60458918653023,-55.9636528790325
20181116,-221.5619470702007,-71.5343846881832
20181119,-229.03049999032936,-84.34603324591751
20181120,-233.76128579631165,-68.80465930087522
20181121,-235.76332533978692,-83.03691232517593
20181122,-237.84946548706796,-94.9775242059431
20181123,-238.04840879994094,-105.939045423897
20181126,-239.11809044335968,-114.77972195462388
20181127,-239.76724427523254,-121.9845349963525
20181128,-241.97363817693181,-127.1568423177511
20181129,-245.715065606859,-132.44451383102717
20181130,-250.66404676971672,-137.131210270897
20181203,-258.245888858301,-111.88259174479137
20181204,-247.7232773188789,-55.8847634186947
20181205,-239.1937029898511,-13.340944079795653
20181206,-231.41957205260513,-11.166542422812933
20181207,-223.74703462319314,-40.22612765102386
20181210,-217.45102960944678,-63.94253439067533
20181211,-212.36994638384607,-83.38168809390217
20181212,-208.1929537178757,-99.33169971327186
20181213,-205.48957897334734,-112.96623228577181
20181214,-203.4436300958802,-127.66594094922789
20181217,-201.74501595765284,-138.05272171038962
20181218,-201.03790398537134,-145.84782180094004
20181219,-164.77075691688066,-151.8683254527972
20181220,-135.0939900321148,-152.83861609484657
20181221,-110.81671698040417,-153.69023473036694
20181224,-90.94936743250722,-154.1345502364606
20181225,-74.69554173361195,-154.1584444836306
20181226,-61.39623134869704,-154.87467250564245
20181227,-50.52288073752406,-156.57425409096027
20181228,-41.607379093568625,-158.09528434757124
20190102,-34.31792972552873,-159.51931450697577
20190103,-28.402633710171827,-161.9235456173993
20190104,-23.554405885753866,-165.3429143657965
20190107,-57.87857064914785,-168.41389949748978
20190108,-87.75165157334084,-170.30349255641664
20190109,-111.75778616228595,-172.48385404718994
20190110,-129.64054682329157,-173.09150723567308
20190111,-143.8965424780156,-173.89106757751006
20190114,-155.94889000015223,-174.4821739159962
20190115,-165.54368879887923,-175.0726506924832
20190116,-172.99438270838556,-176.07838579923185
20190117,-177.61985975828918,-176.50144769994643
20190118,-183.07391706178225,-177.16136258644596
20190121,-186.61610460872492,-180.90053262041198
20190122,-188.9633288196253,-184.15744492352076
20190123,-154.8811697532168,-186.69624492712
20190124,-126.97751919846124,-189.61562489748513
20190125,-104.14844963200066,-191.6098862150966
20190128,-85.47012698067834,-193.18841941630077
20190129,-70.20104568240811,-194.89734884025535
20190130,-57.70648665388719,-196.33357374062433
20190131,-47.52039871463988,-160.9716166468709
20190201,-39.1995256712147,-89.55098389955468
20190211,-32.40043366577801,-30.544475403226848
20190212,-26.774329138856032,18.580510446924617
20190213,-22.172403789740798,58.82901247789799
20190214,-18.41458332093964,93.81203948078807
20190215,-15.342558454461226,122.57876175581538
20190218,-12.829465552285257,144.95734741199925
20190219,-10.779714189280853,153.84008261099888
20190220,-9.101269354618253,161.10518859070166
20190221,-7.733018809010716,167.3020250183185
20190222,29.989054636772764,172.26928832209012
20190225,59.401622151551436,177.7587609255591
20190226,83.1826512112945,180.2193438238084
20190227,104.97035593660118,181.88682850211129
20190228,124.96062468245957,182.88251806532085
20190301,141.3716285955887,184.85962604481873
20190304,155.03057238328498,186.19228058714793
20190305,166.26148369324778,184.18230293259975
20190306,171.93387029770025,182.15942117303595
20190307,140.39350892084474,180.22167865758763
20190308,114.58560556689532,178.8203957846718
20190311,93.46967179400811,177.417168573673
20190312,123.28582442523283,176.34019576537736
20190313,148.2413758014757,175.37704438962
20190314,167.71845274931505,174.38676587925931
20190315,183.57673718759872,173.1942684460866
20190318,196.63709885949905,172.92233659239986
20190319,207.0410697220827,183.08287519776886
20190320,212.342644067894,191.55787510680807
20190321,216.40522705814982,200.16367104303006
20190322,219.83114707068256,206.2941456996444
20190325,225.7115087501793,208.92632423551953
20190326,229.1004613424355,132.77210310734958
20190327,232.80315249670247,70.29798218448755
20190328,235.69874327873129,19.844436641856
20190329,237.75076957124065,-21.6773794486844
20190401,239.1360809692751,-54.43407576370964
20190402,236.06128024783794,-44.27118605737006
20190403,237.60137603417806,-35.957328670429725
20190404,240.41654594937313,-29.158301431419876
20190408,243.1689245299681,-23.59281711852759
20190409,245.412599101331,-19.041887841025144
20190410,247.2209898940567,15.825121663456244
20190411,248.53516491404014,44.08373340385755
20190412,250.23950586743948,35.82819430887097
20190415,251.99928064763435,-1.57414098273488
20190416,253.3896230697872,-1.0434649144311123
20190417,256.21374206446535,30.127576582497852
20190418,262.15464312731234,55.63496805563603
20190419,267.06926208370845,76.65474558045668
20190422,271.02312288861077,94.18376245220793
20190423,272.8575894150009,44.45315606843975
20190424,282.2973073212885,-3.856691751343165
20190425,288.29837950357836,-42.60900252597415
20190426,290.6138441098123,-74.07090809062856
20190429,289.8862434263282,-99.084236932738
20190430,289.2498211802348,-121.89760761562735
20190506,295.0110114467432,-149.9016233926635
20190507,282.52997702590346,-159.55227180742338
20190508,271.2855481656587,-167.10487451919374
20190509,261.97359969532454,-171.83528771313203
20190510,253.9482878612846,-175.63762058844387
20190513,243.9019498454553,-182.04058661605677
20190514,235.57173181860776,-187.78537842846322
20190515,228.59558052706615,-193.08774976505356
20190516,221.0971805571035,-196.16594706474086
20190517,215.04249354796892,-198.93005026730566
20190520,209.64125612476414,-201.7111589471736
20190521,205.46371987574105,-204.06563670811065
20190522,202.1148391255636,-205.67899237989766
20190523,197.73485828270907,-204.77717049786028
20190524,195.33380614511515,-202.8193139921203
20190527,191.74346700328397,-197.85230208411704
20190528,188.67236431311844,-193.56459792137588
20190529,186.49265702750168,-190.75703503555852
20190530,184.5450700995203,-188.15124452994664
20190531,151.24350989541372,-185.83143189825836
20190603,123.99813546773689,-183.75266771670107
20190604,101.76898793665458,-188.0038217564486
20190605,43.70893497385673,-192.5770273346514
20190606,-3.501575668278573,-196.79430985669936
20190610,-39.64784386074591,-198.40182743252723
20190611,-74.13223906377664,-199.35973197635246
20190612,-101.00793036803589,-195.72491239235495
20190613,-122.73886667807803,-191.730325744342
20190614,-145.3832875017637,-189.00690926018936
20190617,-163.98976514039242,-186.75132115771999
20190618,-177.80467748099002,-184.84861163908585
20190619,-189.00281591759025,-182.8094958866207
20190620,-197.00219428496098,-178.98784941439916
20190621,-205.5502348288212,-177.47875625380698
20190624,-208.72558887028742,-177.99409904123027
20190625,-214.25176560156427,-180.74688912763213
20190626,-218.27102090652323,-148.15102000605256
20190627,-222.13621999148492,-87.18986735600481
20190628,-226.04748221100402,-71.61191529372879
20190701,-228.51413359525475,-58.87206965747617
20190702,-229.77082964361114,-11.654175394281246
20190703,-230.71630585192815,-9.7781945765867
20190704,-232.37315797397926,-8.236673614671076
20190705,-230.54071786187234,-6.9776094740647
20190708,-232.10609290179565,-5.961014942264612
20190709,-233.34249506489,-5.132658816597328
20190710,-236.98287088109979,-4.481403303774812
20190711,-238.84636585727486,-3.962574855764032
20190712,-240.6216231113938,-3.516893594546744
20190715,-242.23856463960976,-3.15214950453057
20190716,-243.56545277154333,32.36394828694649
20190717,-244.47286729650227,61.65135272492809
20190718,-245.9044295634767,88.62490756726847
20190719,-247.58619029877354,110.73892462238553
20190722,-202.15747075595056,117.7788189722755
20190723,-216.84197485378206,122.044564780314
20190724,-227.21632091714076,125.89891219509701
20190725,-234.96103988487482,128.92166988492983
20190726,-191.88031807045502,131.43285342567117
20190729,-109.80074200940547,133.50987570364603
20190730,-40.36011492451465,135.70008161780123
20190731,16.710312791081947,139.78950618202444
20190801,64.50857737897799,114.15336617603134
20190802,108.63127292069294,93.17864127634192
20190805,88.45454963066712,76.01875886495486
20190806,123.8838274682737,61.98439004337948
20190807,153.07673421741754,50.50064789738784
20190808,124.83588599632242,14.30868759875618
20190809,151.31574443473505,11.496409911775771
20190812,173.37315086765508,9.196316223452762
20190813,178.6154159195039,7.312384044768599
20190814,182.93101902324628,5.772167125988432
20190815,186.33033301153975,4.511994457554138
20190816,189.2363764371844,3.481373683243355
20190819,191.69775473552238,2.5413650226569615
20190820,189.95264714868483,1.7420140395009156
20190821,189.79616702836182,1.0875800085487413
20190822,189.5896881168436,0.5512639783842133
20190823,190.03438615300914,0.11341430008978648
20190826,189.89536191120234,-0.2430444505673961
20190827,188.96267436406373,-40.98743141155702
20190828,188.28481025463174,-33.85319379791375
20190829,187.99302551108235,-28.044724783115612
20190830,187.39659969382905,-23.293804067161716
20190902,187.62282551502676,25.53151695561789
20190903,187.70578628336153,20.507912885262357
20190904,187.4403411490256,16.41411239277396
20190905,188.0099500803928,13.063265087775875
20190906,188.69716078186462,62.51277607506245
20190909,189.0760609615489,98.1263226600786
20190910,200.5915584581505,127.18800527053051
20190911,209.60100006791228,152.33163183261334
20190912,216.74047430339175,172.0635079900633
20190916,222.61230321529283,188.47345049482362
20190917,222.79514174211178,201.98807487132456
20190918,236.3469698490031,211.33388878154702
20190919,248.547590291716,218.89474695950508
20190920,256.2385611811297,224.53586256896574
20190923,210.03960750987784,229.7220267680458
20190924,172.24740246266074,232.1353131027372
20190925,90.04884342861259,237.28124970687492
20190926,22.905034915809605,243.69889690829012
20190927,-31.467213386868625,249.41160385903208
20190930,-75.91099968383932,252.663330145372
20191008,-112.08767507936716,253.19834361950308
20191009,-145.95590220569434,206.83592317031295
20191010,-173.63502186483885,168.8969446449461
20191011,-197.98089357356665,137.84712313182118
20191014,-214.39672812910106,157.88876308896548
20191015,-230.97861995494983,180.27439250586255
20191016,-244.21079427505947,147.89901787642663
20191017,-251.05038522656076,70.89765899751959
20191018,-259.2206592231962,7.695695961411823
20191021,-265.72049649949736,-45.86198559838709
20191022,-275.33972222515536,-37.16484445512137
20191023,-281.6137122066491,-30.044522216247763
20191024,-286.64509404766113,-70.0462908173121
20191025,-291.31602219492765,-14.659236099779246
20191028,-301.82197294306604,30.69547860381985
20191029,-309.42458850157726,69.3492059727345
20191030,-316.47364379076896,101.91870091166005
20191031,-319.1475947850653,128.45760097198996
20191101,-323.56949313100995,149.58041606779742
20191104,-328.40450022393986,166.77997946063573
20191105,-329.9691896542996,136.08800292761725
20191106,-331.74221790664285,163.8730923485782
20191107,-334.58149425751316,187.90249061039918
20191108,-336.6260579260765,207.4472130244613
20191111,-201.78288834908105,224.6899412096609
20191112,-165.56810090712747,183.41052522081205
20191113,-191.9043117257898,204.18772428170067
20191114,-216.07795467207745,166.6410299570437
20191115,-234.56328172495512,82.24784557082442
20191118,-249.6680999857728,13.355632590327541
20191119,-258.0808638171432,-52.93315513615826
20191120,-263.9668974264132,-107.55989700901331
20191121,-268.1922421606857,-152.60393075168122
20191122,-219.03610347294403,-207.1715358928843
20191125,-128.97906621234338,-246.40446965466566
20191126,-105.91606970458989,-272.45248003351196
20191127,-87.04382843845227,-294.18600105939254
20191128,-121.3134758297671,-240.18115799048218
20191129,-51.07592386197055,-195.97889296725066
20191202,5.11619526970631,-89.03387067678565
20191203,51.27959381996929,-0.9169213231008584
20191204,89.11448203857425,-1.3144798269860223
20191205,119.98459074680002,-72.34407795605529
20191206,144.86751214443223,-58.662738470746
20191209,163.89039182871448,18.65742269735493
20191210,181.90429856735898,53.357953247763646
20191211,198.51679761725228,81.31143466723013
20191212,212.0586179931857,104.88776915297902
20191213,223.38052601908242,124.24044895492078
20191216,232.44649063757157,140.42894805501706
20191217,243.9437861579936,153.7058568780086
20191218,252.3965759499249,165.09740976660692
20191219,257.83971713547,173.3049661720628
20191220,261.61666947462413,179.99352169102224
20191223,264.30467144713623,186.65989138249074
20191224,268.433303275825,192.295530503502
20191225,274.10651205797063,194.77872519127294
20191226,279.4891929481165,197.19056886628488
20191227,271.86719034730464,199.36379411708188
20191230,266.45127526692494,201.39258345614405
20191231,262.67422833147253,201.95237215047132
20200102,259.6500455515451,201.28178978269835
20200103,256.96186466763515,201.20151784013746
20200106,255.3677064565241,198.453666533135
20200107,257.2283317261643,195.84988565052066
20200108,260.06676094338945,207.47590391255306
20200109,261.2919066029242,217.74088401244614
20200110,259.59293349712993,228.50592508537
20200113,256.06231267635314,237.25939297134983
20200114,248.8181351481296,194.51609299137428
20200115,242.8914593529837,159.5179326994225
20200116,239.48376249760236,130.8873704470791
20200117,225.47777775693862,107.46848322332202
20200120,214.52036821315076,88.30740494811862
20200121,205.2080460687215,72.62705186494392
20200122,196.99683299320083,19.71453772476619
20200123,190.3084300400031,-28.974802932109363
20200203,184.56604503919834,-65.17260528917187
20200204,130.2825939582842,-68.56152782908495
20200205,85.84058201340392,-71.23419508591125
20200206,49.489261475186936,-73.20407959746544
20200207,19.813902636013413,-74.47284672050354
20200210,-4.340288775746313,-75.52695018597754
20200211,-24.10442355618531,-76.42954397897986
20200212,-40.150952505533965,-77.08209872611272
20200213,-53.279029336610776,-77.7189242982307
20200214,-64.25081664202717,-78.17467311514487
20200217,-73.36141503612033,-78.48670638185318
20200218,-81.29779023133666,-78.56349807742626
20200219,-88.19557694783228,-78.62332076487951
20200220,-93.8484937405251,-78.79836402136027
20200221,-98.53294428289196,-78.9258283048629
20200224,-107.01532968009072,-78.97342681694593
20200225,-113.9608065577616,-79.0229425675328
20200226,-119.61021169292667,-79.05475112157669
20200227,-124.3805241117391,-79.24386522842187
20200228,-128.5756770584093,-79.45155834472251
20200302,-128.43345698109914,-79.09608702709818
20200303,-138.4631417988184,-89.76262114309783
20200304,-146.50068156520186,-98.07910428592515
20200305,-152.88913491164402,-104.79039025623405
20200306,-158.57886238531492,-111.38412124579531
20200309,-163.77134875622187,-116.55502339587832
20200310,-162.33315514561355,-116.90959706755237
20200311,-160.57225998279063,-115.48094166732037
20200312,-159.1314674236644,-114.06240504943787
20200313,-157.93250166032152,-112.07099284535676
20200316,-156.44969865507437,-110.46435708811956
20200317,-155.03356577243966,-108.36133378551799
20200318,-154.21934028280216,-106.59024926426775
20200319,-147.09095738314466,-99.58076430315555
20200320,-137.22299609694943,-91.87711374896253
20200323,-127.92666694663366,-84.52253963915034
20200324,-117.14031587422598,-78.04871438678063
20200325,-108.116983301591,-72.30553321657027
20200326,-99.89054271562709,-67.16167473608871
20200327,-93.16236765121977,-62.9486373191467
20200330,-87.72712567734538,-59.51528933852812
20200331,-83.39142071950585,-56.889446535511794
20200401,-79.79392167730728,-54.71545591138815
20200402,-76.82702755066104,-52.933152250330046
20200403,-74.35852498642798,-51.33317700646365
20200407,-72.20633296973949,-49.97940141356913
20200408,-70.52632032194717,-48.86840618642534
20200409,-69.26065251587809,-48.07121186236945
20200410,-68.16968775111098,-47.423827131920206
20200413,-66.93366225615478,-46.7568254507674
20200414,-65.96534556808942,-38.318212535678626
20200415,-65.15724021710261,-31.414942835040403
20200416,-64.2387840495065,-25.76678039831777
20200417,-64.17547401513461,-21.157192172013616
20200420,-39.91766926178674,-5.049288329532521
20200421,-32.76013665674891,9.149378554004574
20200422,-26.943080664652932,7.358350866630294
20200423,-22.183776768865137,5.886733479892804
20200424,-18.300884630716013,23.0530822359718
20200427,4.385232578082533,37.787691932403895
20200428,22.864006042018282,49.30386170443954
20200429,40.28674929867017,59.37149902028466
20200430,54.46119313938929,67.77661758902418
20200506,67.77679664779981,74.81385388044718
20200507,78.68819116595466,80.8068977699109
20200508,86.29243571481713,85.64040147681987
20200511,92.309453512373,90.1796196041822
20200512,97.2185862715676,93.84595200550669
20200513,100.28996936294106,96.11893841362986
20200514,103.60791275746362,100.20345659089628
20200515,107.01195023259683,103.41115481542622
20200518,109.81565923719292,105.99378058575769
20200519,112.43194887535725,108.31880046629317
20200520,114.87054434552468,109.78018263009581
20200521,121.84373492488518,112.23909366527178
20200522,127.11261014399344,113.91415639885292
20200525,138.94342068623217,115.51992019895869
20200526,149.04601105045896,117.36877844717844
20200527,156.82424144945458,121.33410207338422
20200528,163.0442388121761,124.46276325292004
20200529,167.94702001640647,129.25179560755828
20200601,172.08912595621194,133.45926776451742
20200602,174.90008794725247,135.2702874513373
20200603,174.20810216620248,137.26335316244916
20200604,173.10402701681224,139.31439079531665
20200605,174.88290052753473,141.26365429722412
20200608,176.84477102438876,142.52086483724602
20200609,174.95224913477733,142.52835681454758
20200610,175.84869720966432,144.04506736690874
20200611,176.35313484648339,144.64317366740744
20200612,173.63558299339124,145.7796606227595
20200615,171.34824278248408,146.2106755735116
20200616,170.29069024631633,144.24416817126468
20200617,166.26188817498257,141.41505617689938
20200618,162.58980032731313,138.25020357394823
20200619,160.7787031729486,135.9159539299872
20200622,159.3890038876965,136.61085666431194
20200623,158.23325721513297,136.61564722295202
20200624,156.90879084886447,136.51839996571005
20200629,155.32827035291018,137.07241708523264
20200630,153.73231492168395,137.35097803994825
20200701,152.43780151496384,137.4963918851143
20200702,150.86320063749775,138.1095736195536
20200703,150.96661500675643,138.81282121160137
20200706,151.3111016413427,137.45642873006256
20200707,151.71785139614917,136.70779320586925
20200708,151.2550588577444,136.39859107602157
20200709,153.29857417660915,136.5553960468989
20200710,154.99984218864267,135.47833392790727
20200713,156.65286785200794,134.5717285756814
20200714,155.39162474198378,126.5771761174336
20200715,150.46397982056502,119.40046993367065
20200716,146.48807089793007,114.14626082134316
20200717,138.03934439373165,107.89110663293667
20200720,130.79646579744406,102.81836362863316
20200721,124.85875965551058,98.57678607923557
20200722,119.99942367717972,95.40647534883534
20200723,115.86993756840147,92.90171291915489
20200724,112.56870694714357,90.57693292056702
20200727,109.98298101568324,88.16270706886363
20200728,108.17352488833728,86.24690820299767
20200729,106.61201385557007,84.6902074226935
20200730,105.4925273904186,83.50641096283528
20200731,104.31197169451758,82.48140201192211
20200803,103.27814386329376,81.9116730256161
20200804,102.22240492994058,80.9739343996637
20200805,101.4822064168136,66.36074580573148
20200806,100.83211378253337,54.40468254902106
20200807,100.00199270697348,44.625864492255275
20200810,99.36909049198002,36.62520633561939
20200811,100.09195488279875,30.115256295049143
20200812,82.04670818106189,24.791715583894643
20200813,67.28238975796171,1.1709101047813277
20200814,55.2655809226116,1.1320633049608197
20200817,45.44502973796409,-22.784638774992338
20200818,37.41225992391267,-18.464818778298117
20200819,30.840155864952138,-14.922775227527744
20200820,25.455172115256758,-12.052610879942087
20200821,21.04935046321122,-9.702484266987092
20200824,17.444673279478316,-7.772406156145806
20200825,14.49528469289725,-6.1923002582790545
20200826,12.071547657092083,-4.9018074720596445
20200827,10.083127874920251,-3.8454465125594197
20200828,8.468037770320606,-2.98076998892941
20200831,7.146141107845494,-2.276703311198986
20200901,6.065907039159555,-1.6910214978011169
20200902,5.185806254559523,-1.2224312235238557
20200903,4.465130757282111,-0.8495316720512136
20200904,3.8691848407237472,-0.5456733764295194
20200907,-24.375405575791895,-0.297087193875889
20200908,-19.728170969534915,-0.0811952472725821
20200909,-15.9154028165594,0.09465645520094057
20200910,-12.805614513681292,0.23354263908827733
20200911,-10.255490244997546,0.3495005350602298
20200914,-36.03403155205768,0.44629134899978595
20200915,-29.292240867284875,0.5282195237314085
20200916,-23.77663867941922,0.5952555894517175
20200917,-19.252676215153997,0.6812401858357191
20200918,-15.551467712883692,-23.873031832652728
20200921,-12.528612899669227,-19.359133058747418
20200922,-10.054989691497141,-15.665106821078588
20200923,-8.028792056906369,-12.64220227958188
20200924,-32.552775944010314,-32.44974083420904
20200925,-47.88940619418882,-47.37123652637224
20200928,-59.33754083681804,-59.753214658062355
20200929,-68.1080625880774,-69.79222105085174
20200930,-75.03526032371866,-80.41931061315188
20201009,-80.68241813857028,-91.04075859866158
20201012,-65.86630631208588,-99.00319793382837
20201013,-53.74657222107199,-80.8097677871129
20201014,-43.82566308053209,-91.79127843293566
20201015,-35.70854805411307,-101.13704524058596
20201016,-29.0639422106637,-110.52655232591806
20201019,-23.627169784617852,-118.0292788855892
20201020,0.37018672195831925,-123.83278775048399
20201021,21.268730648124883,-129.27704061211801
20201022,38.337344522295815,-105.57126675010429
20201023,52.33351465651274,-86.1699471563521
20201026,63.87710073322693,-70.29626554140192
20201027,73.65524435295906,-57.272891339436896
20201028,81.61996277213302,-77.65631530354257
20201029,88.21306973727658,-63.29061129751474
20201030,94.67547468236948,-83.02110134299458
20201102,77.70802631089609,-101.95863052365785
20201103,87.38983222366329,-118.6926326670276
20201104,95.31309238262341,-96.86427879996582
20201105,101.86961959017538,-111.0851378867857
20201106,107.49210158459212,-122.42786329454353
20201109,114.50468598491588,-133.50272441393875
20201110,121.38341975249719,-108.97634483703227
20201111,126.88242605431601,-121.09503790772773
20201112,129.48962261190647,-98.83164475387088
20201113,130.9848956985698,-80.61323052490985
20201116,131.61460199126012,-65.71168201465068
20201117,131.12482990173663,-29.786751221625533
20201118,130.93513593105314,-2.2859308715423623
