strategyFile,strategy_name,window,z_open,z_close,max_hold,zscore_method,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,20,1.6,0.8,25,price_ratio_over_vol,0.5390247762915242,-39.83394470896879,875,8.009948990346105,9.75887446772321
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,20,1.2,0.8,15,price_ratio_over_vol,0.5326482177213147,-37.00982460721471,875,7.070489925197116,7.971523130887546
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,20,1.2,0.8,30,price_ratio_over_vol,0.5322313177164446,-37.28627868550694,875,7.125338753387535,8.017600424480504
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,20,1.6,0.6,15,price_ratio_over_vol,0.5319065608971028,-38.7862594792189,875,8.549821288466568,10.061025633257799
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,20,1.2,0.8,20,price_ratio_over_vol,0.5297150157891322,-36.66418539891251,875,7.104576488879872,7.958216763966575
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,20,1.6,0.6,20,price_ratio_over_vol,0.5286525564532605,-38.24810839978839,875,8.690960302790243,10.147559949565462
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,20,1.6,0.6,30,price_ratio_over_vol,0.5280461300595994,-37.95444543083829,875,8.785777620145414,10.238581918182783
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,20,1.4,0.8,30,price_ratio_over_vol,0.5259999508060632,-37.831332963155035,875,7.60673431383727,8.748055563075587
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,20,1.2,0.8,25,price_ratio_over_vol,0.5252611485694096,-37.325833156185794,875,7.121283943929032,7.908111550407963
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,20,1.4,0.8,15,price_ratio_over_vol,0.5237582811682283,-38.85149397241257,875,7.507365407075308,8.60997099741964
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,20,1.4,0.8,20,price_ratio_over_vol,0.5189116307621094,-37.88556076227387,875,7.570416934903624,8.59521757110835
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,20,1.4,0.8,25,price_ratio_over_vol,0.5180998434859552,-38.35520267780329,875,7.6034502412889,8.614327613486934
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,40,1.6,0.4,30,price_ratio_over_vol,0.5149323015436761,-41.60458727676287,875,13.6325981395893,14.42750065694235
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,20,1.6,0.6,25,price_ratio_over_vol,0.5138498759561118,-38.56054608422434,875,8.763502744820258,9.952356465693498
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,40,1.4,0.8,25,price_ratio_over_vol,0.5128799578502777,-41.30230652128421,875,11.068555625636797,11.836009416944822
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,40,1.4,0.8,30,price_ratio_over_vol,0.5128292888251049,-41.042941313885024,875,11.110105580693812,11.869831587628726
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,40,1.6,0.8,25,price_ratio_over_vol,0.512197474727838,-41.31552811075932,875,11.737281377917181,12.826619806024167
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,40,1.6,0.8,30,price_ratio_over_vol,0.5119137832265648,-40.88954419735583,875,11.800032029039663,12.884763006169157
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,40,1.6,0.4,20,price_ratio_over_vol,0.5104950037997062,-41.473439681855936,875,13.37595848947824,14.066335014720698
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,40,1.6,0.8,15,price_ratio_over_vol,0.5095070163022736,-40.817141022209455,875,11.565336278066983,12.597794130605951
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,40,1.4,0.8,20,price_ratio_over_vol,0.5083516823839094,-41.10971510180998,875,11.037219882871112,11.699449836075967
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,40,1.4,0.8,15,price_ratio_over_vol,0.5074410029421399,-40.666451659496616,875,10.943592209665791,11.590176544058991
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,40,1.6,0.8,20,price_ratio_over_vol,0.5053401845006636,-41.02167439778495,875,11.65974094633888,12.576903260451411
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,40,1.6,0.4,25,price_ratio_over_vol,0.5049379910836442,-42.47177997131243,875,13.520195269367125,14.039353519920132
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,40,1.4,0.4,30,price_ratio_over_vol,0.5044988403449862,-41.46429256096755,875,13.056257798513528,13.215139884492427
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,20,1.6,0.4,20,price_ratio_over_vol,0.5030312351872862,-40.15969542275877,875,9.394663371321343,10.199026671576817
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,40,1.4,0.4,25,price_ratio_over_vol,0.49938450241457977,-41.70776937868261,875,12.994325244554943,13.03825327933072
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,40,1.2,0.8,30,price_ratio_over_vol,0.4993427690325246,-40.852279044554365,875,10.327446426223768,10.504304296059065
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,40,1.2,0.8,25,price_ratio_over_vol,0.49712411398450357,-41.035414618552664,875,10.303547216025892,10.431461921961734
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,40,1.2,0.8,20,price_ratio_over_vol,0.49639978982762095,-41.10956779216039,875,10.281311389531592,10.396133574171326
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,40,1.6,0.4,15,price_ratio_over_vol,0.49617210407336015,-41.83080419361289,875,13.154831729400367,13.484454362475182
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,40,1.4,0.4,20,price_ratio_over_vol,0.495355611599523,-41.460448448341296,875,12.899564726745128,12.845924188022211
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,40,1.2,0.8,15,price_ratio_over_vol,0.49426538987977936,-40.826209552802155,875,10.232090818146224,10.315997782368868
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,20,1.6,0.4,15,price_ratio_over_vol,0.49336472588975666,-40.1935740761421,875,9.19477466889662,9.832927768139257
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,40,1.4,0.4,15,price_ratio_over_vol,0.49335883772107525,-41.21907008030496,875,12.701290425362444,12.620598417238122
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,20,1.4,0.6,30,price_ratio_over_vol,0.4917630910778581,-36.7017439608272,875,8.415003024803385,8.833001099651918
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,40,1.6,0.6,25,price_ratio_over_vol,0.49107766287430904,-42.92029417973451,875,12.605999888684808,12.965243197942032
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,20,1.6,0.4,30,price_ratio_over_vol,0.49038116518706015,-40.12426714639824,875,9.536442205481354,10.072632000715457
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,40,1.6,0.6,30,price_ratio_over_vol,0.48971270995374483,-42.525442591798594,875,12.679523729666275,12.991636269639976
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,20,1.4,0.6,20,price_ratio_over_vol,0.4893528176478567,-37.33243687379506,875,8.355637618913823,8.73100678131318
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,20,1.2,0.6,30,price_ratio_over_vol,0.48789804486124067,-36.19215547555996,875,7.972652556549573,8.024211726320676
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,40,1.6,0.6,20,price_ratio_over_vol,0.48704442659797725,-42.319395240719174,875,12.514026448293034,12.774767968245827
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,20,1.4,0.6,15,price_ratio_over_vol,0.4857483462314443,-37.76516632792948,875,8.241339537843537,8.572502058618078
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,40,1.4,0.6,25,price_ratio_over_vol,0.48508038187313424,-42.365784652351024,875,11.988117797695262,11.90688834776555
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,40,1.4,0.6,30,price_ratio_over_vol,0.4839950513006986,-42.27927121838334,875,12.044924184014388,11.913540507502807
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,20,1.2,0.6,20,price_ratio_over_vol,0.4839941292667447,-35.987517104863954,875,7.926553672316389,7.912574998205896
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,40,1.4,0.6,20,price_ratio_over_vol,0.4827448744957044,-41.9989675808703,875,11.957879670807127,11.822045494053684
MovingAverageV3_3_trend_M_20_ZO_1.6_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,20,1.6,0.4,25,price_ratio_over_vol,0.4825251233582059,-39.997168785466286,875,9.49071300179748,9.88374482547992
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,20,1.2,0.6,15,price_ratio_over_vol,0.48197694698172266,-35.916682760494695,875,7.860146910557396,7.834284997523825
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,20,1.4,0.6,25,price_ratio_over_vol,0.4817939559468319,-37.778261336960966,875,8.404691845701155,8.644204089063841
MovingAverageV3_3_trend_M_40_ZO_1.6_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,40,1.6,0.6,15,price_ratio_over_vol,0.4784019199164782,-42.69797870031425,875,12.331381027970876,12.3976436642652
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,40,1.2,0.4,30,price_ratio_over_vol,0.47808494681365865,-42.509169462325346,875,12.40481302111937,11.614187343492945
MovingAverageV3_3_trend_M_40_ZO_1.4_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,40,1.4,0.6,15,price_ratio_over_vol,0.4771355668182057,-41.79091232514568,875,11.79709705153492,11.537481940511913
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,50,1.6,0.4,20,price_ratio_over_vol,0.4743755254282167,-38.91256081059477,875,14.697126649401895,14.256763613746369
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,20,1.2,0.6,25,price_ratio_over_vol,0.47308049920909917,-36.81768883209625,875,7.952526132404179,7.761448686726296
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,40,1.2,0.4,20,price_ratio_over_vol,0.4722434406819727,-42.70346026967485,875,12.292184944744532,11.388397017554718
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,40,1.2,0.4,15,price_ratio_over_vol,0.47091457463520203,-42.0871194884304,875,12.1707233121896,11.262724232464674
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,50,1.6,0.4,30,price_ratio_over_vol,0.46973856487904125,-39.72579063330049,875,14.912726593160155,14.289969611404356
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,50,1.6,0.6,20,price_ratio_over_vol,0.46951792927963076,-37.87577139536708,875,13.85371945055599,13.555229314330239
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,40,1.2,0.6,30,price_ratio_over_vol,0.46875102441691263,-42.73866237870257,875,11.346776084407978,10.615311369737304
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,50,1.6,0.4,25,price_ratio_over_vol,0.46863884484022716,-38.456809443799074,875,14.86723462471239,14.23148662509466
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,30,1.4,0.6,20,price_ratio_over_vol,0.4685798597526051,-43.76451852179511,875,10.295118139192791,10.051661933218753
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,30,1.4,0.6,30,price_ratio_over_vol,0.46752204900856925,-44.28048914797877,875,10.378860736082851,10.097401691468596
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,40,1.2,0.4,25,price_ratio_over_vol,0.4674702477472127,-42.474313082085345,875,12.357466288500762,11.315682044190362
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,30,1.4,0.8,20,price_ratio_over_vol,0.4671224710145377,-43.23923190070283,875,9.401620520819792,9.35471674768019
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,40,1.2,0.6,20,price_ratio_over_vol,0.4658385542215856,-42.80523293348806,875,11.28608115048793,10.50837032025655
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,30,1.4,0.8,15,price_ratio_over_vol,0.46505324428904243,-43.75617357481467,875,9.340863042634822,9.259552285737916
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,50,1.6,0.6,30,price_ratio_over_vol,0.4647453124706913,-38.15873342642293,875,13.987909259591781,13.52007139518412
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,30,1.4,0.6,25,price_ratio_over_vol,0.4643075591205563,-44.26401078564737,875,10.354999538362106,10.001591480112673
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,50,1.2,0.4,30,price_ratio_over_vol,0.4639178329823612,-38.37232087927468,875,13.714703968770332,12.406201914043326
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,30,1.4,0.8,30,price_ratio_over_vol,0.46370399555449765,-43.70596617412059,875,9.453351311382713,9.32899509532572
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,50,1.6,0.6,25,price_ratio_over_vol,0.46289080366039126,-37.65995970106873,875,13.940414353095715,13.422198084749482
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,30,1.4,0.8,25,price_ratio_over_vol,0.4625628154045893,-43.581541985720776,875,9.436937915453791,9.293350363646374
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,50,1.4,0.4,25,price_ratio_over_vol,0.46244722142343786,-38.245858934184426,875,14.310214522411485,13.197871101814853
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,30,1.4,0.6,15,price_ratio_over_vol,0.46243349202734374,-44.55704155594864,875,10.176888726875053,9.818595000763745
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,30,1.4,0.4,20,price_ratio_over_vol,0.4621488913303776,-43.784895809713674,875,11.160386473429945,10.511880644077912
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,40,1.2,0.6,25,price_ratio_over_vol,0.4606487351525546,-42.853232750419366,875,11.302921243281144,10.396552585841684
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,50,1.2,0.4,20,price_ratio_over_vol,0.46006713741832245,-38.09350393750654,875,13.598664009050264,12.215327753021077
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,50,1.4,0.4,30,price_ratio_over_vol,0.4593341070941341,-39.03488583309917,875,14.343482563893586,13.121534196308996
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,50,1.2,0.6,25,price_ratio_over_vol,0.45859784548000815,-36.75765886114647,875,12.602806838479198,11.509009640718283
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,30,1.4,0.4,15,price_ratio_over_vol,0.4577233778995913,-43.9331630856328,875,10.991399904443382,10.289114091604887
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,50,1.6,0.8,25,price_ratio_over_vol,0.4576920080737059,-38.90030970012363,875,12.95032962036826,12.545371436264453
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,30,1.4,0.4,30,price_ratio_over_vol,0.45730495073883737,-44.36394793316262,875,11.289653156664066,10.51126647034468
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,50,1.2,0.4,25,price_ratio_over_vol,0.457005488658803,-37.73537518264199,875,13.685652409312405,12.207945588606014
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,50,1.2,0.6,30,price_ratio_over_vol,0.45694064204210344,-37.078598389297625,875,12.61892844374074,11.479837710407084
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,50,1.2,0.6,20,price_ratio_over_vol,0.4566037575014527,-36.930819679790346,875,12.56825703956414,11.437115774881667
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,30,1.2,0.6,25,price_ratio_over_vol,0.45641442645141983,-43.62792256224593,875,9.774965427649493,9.037910382110647
MovingAverageV3_3_trend_M_40_ZO_1.2_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,40,1.2,0.6,15,price_ratio_over_vol,0.45614459741950786,-42.464043132850705,875,11.176803001528562,10.202506183395975
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,50,1.6,0.8,30,price_ratio_over_vol,0.4547120344867136,-39.50473080527064,875,12.989859861000339,12.500774132537206
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,50,1.4,0.4,20,price_ratio_over_vol,0.45417339043617694,-38.688722428957846,875,14.177169898430282,12.852541909677715
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,30,1.2,0.6,20,price_ratio_over_vol,0.45350845501704273,-43.48214888007233,875,9.733723115472953,8.946264865037962
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,30,1.2,0.6,30,price_ratio_over_vol,0.45320417396124063,-43.653046563691476,875,9.793731380858475,8.991002564924061
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,30,1.2,0.8,25,price_ratio_over_vol,0.4529653348910876,-42.8563763051167,875,8.798534798534805,8.268505100374805
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,50,1.6,0.8,20,price_ratio_over_vol,0.4526301840923926,-39.22954021928658,875,12.869073214891927,12.347158134061505
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,30,1.2,0.8,30,price_ratio_over_vol,0.4521301593565203,-42.85040452958245,875,8.811749102824155,8.262381113470719
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,20,1.2,0.4,20,price_ratio_over_vol,0.45173755527283377,-38.08720503488091,875,8.726246688932392,7.9388166187299065
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.8_H_20_price_ratio_over_vol.csv,trend,30,1.2,0.8,20,price_ratio_over_vol,0.4515875586189868,-42.64296086524159,875,8.776403795302542,8.22459654745641
MovingAverageV3_3_trend_M_30_ZO_1.4_ZC_0.4_H_25_price_ratio_over_vol.csv,trend,30,1.4,0.4,25,price_ratio_over_vol,0.45135218274844996,-44.24493329351512,875,11.246162813289295,10.324900847692176
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,30,1.6,0.4,15,price_ratio_over_vol,0.451017070002283,-44.989686237136155,875,11.288916180534239,10.706932069376167
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.6_H_25_price_ratio_over_vol.csv,trend,50,1.4,0.6,25,price_ratio_over_vol,0.4493709500246503,-37.22826760702942,875,13.287412239482554,12.135359871129081
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,20,1.4,0.4,20,price_ratio_over_vol,0.4490176809277587,-39.56370044976461,875,9.0978873832169,8.516632425849506
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,30,1.6,0.6,15,price_ratio_over_vol,0.4490171973372393,-44.87221168904985,875,10.552457885922564,10.160107636277461
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,30,1.2,0.8,15,price_ratio_over_vol,0.44812403968150455,-43.09689618438814,875,8.754541220307404,8.13890106537125
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,30,1.6,0.6,30,price_ratio_over_vol,0.4481019622005562,-44.853740079510004,875,10.84259166248116,10.379246611658143
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,50,1.6,0.4,15,price_ratio_over_vol,0.4479601245094902,-40.18631125691884,875,14.347463264195433,13.183787056420613
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,20,1.2,0.4,30,price_ratio_over_vol,0.44793966232703875,-38.52409188213663,875,8.795785248369292,7.93118828215879
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,50,1.6,0.8,15,price_ratio_over_vol,0.4467575443914587,-40.07629325510683,875,12.716854310199977,12.055214922971569
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.6_H_30_price_ratio_over_vol.csv,trend,50,1.4,0.6,30,price_ratio_over_vol,0.44656404184122306,-37.67912369912412,875,13.31528539002381,12.079868197504906
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,50,1.2,0.4,15,price_ratio_over_vol,0.4453977935531798,-38.526489923961975,875,13.436606189967973,11.715091737325388
MovingAverageV3_3_trend_M_50_ZO_1.6_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,50,1.6,0.6,15,price_ratio_over_vol,0.44534418209604665,-39.008163597192535,875,13.57000935016362,12.618051564323324
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.4_H_20_price_ratio_over_vol.csv,trend,30,1.2,0.4,20,price_ratio_over_vol,0.4450884139881219,-43.35744154929981,875,10.661640129507244,9.400856138325294
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,50,1.2,0.6,15,price_ratio_over_vol,0.44500100866705306,-37.53150455206918,875,12.445982120309111,11.048817068051045
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.6_H_20_price_ratio_over_vol.csv,trend,50,1.4,0.6,20,price_ratio_over_vol,0.44481751789024443,-37.5911434026188,875,13.22571759131728,11.976031171680427
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,20,1.4,0.4,15,price_ratio_over_vol,0.4446980294335364,-39.55879293758528,875,8.941965029142379,8.334678034097797
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,50,1.2,0.8,25,price_ratio_over_vol,0.4445412411317629,-38.03830099676449,875,11.423359393508646,10.30306622264232
MovingAverageV3_3_trend_M_20_ZO_1.4_ZC_0.4_H_30_price_ratio_over_vol.csv,trend,20,1.4,0.4,30,price_ratio_over_vol,0.4442875149239963,-39.134135988534325,875,9.19652395082662,8.510525732255681
MovingAverageV3_3_trend_M_30_ZO_1.2_ZC_0.6_H_15_price_ratio_over_vol.csv,trend,30,1.2,0.6,15,price_ratio_over_vol,0.4441854739306604,-44.06142528507007,875,9.671806808263026,8.713168738651257
MovingAverageV3_3_trend_M_50_ZO_1.2_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,50,1.2,0.8,30,price_ratio_over_vol,0.4440256904897411,-38.196982242982415,875,11.437040550154137,10.302864637433034
MovingAverageV3_3_trend_M_30_ZO_1.6_ZC_0.8_H_15_price_ratio_over_vol.csv,trend,30,1.6,0.8,15,price_ratio_over_vol,0.44396749353649734,-44.449652518331334,875,9.784745762711866,9.504364750788659
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.8_H_25_price_ratio_over_vol.csv,trend,50,1.4,0.8,25,price_ratio_over_vol,0.44331477290635346,-39.897277432902044,875,12.213880356120173,11.210555895730192
MovingAverageV3_3_trend_M_20_ZO_1.2_ZC_0.4_H_15_price_ratio_over_vol.csv,trend,20,1.2,0.4,15,price_ratio_over_vol,0.4430288552255286,-38.17836862076376,875,8.62198697688588,7.721655570565732
MovingAverageV3_3_trend_M_50_ZO_1.4_ZC_0.8_H_30_price_ratio_over_vol.csv,trend,50,1.4,0.8,30,price_ratio_over_vol,0.44108890916800175,-40.048804934792386,875,12.238306304427182,11.171440551487262
