strategyFile,zscore_method,window,z_open,z_close,max_hold,signal_mode,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_2_M_35_ZO_1.8_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.8,0.0,20,trend,0.3749701065537222,-42.28024390150699,898,18.03467062902427,13.625407871365589
MovingAverageV3_2_M_35_ZO_2.0_ZC_0.6_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,2.0,0.6,30,trend,0.374634763162561,-37.58595241035475,897,13.366267123287669,13.02089212723515
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.6_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.6,25,trend,0.37327996780097605,-33.70244180715437,875,5.499655528763348,7.913563280670428
MovingAverageV3_2_M_20_ZO_1.8_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.8,0.0,20,trend,0.373258924825268,-46.52946760846493,979,15.368493994456419,11.33262258273497
MovingAverageV3_2_M_15_ZO_1.4_ZC_0.4_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.4,0.4,30,trend,0.3731179677175363,-47.76107025824025,961,8.41515285777581,7.137824454535697
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.4_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.4,15,trend,0.3719361854934237,-49.57659389169929,875,11.396828954003029,9.092714299562209
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.0,15,trend,0.37136697381549594,-43.455355814226635,894,13.970131598403075,11.234517642323734
MovingAverageV3_2_M_45_ZO_1.2_ZC_0.2_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,45,1.2,0.2,15,trend,0.37084483418353303,-44.38570829340131,875,15.546293178910519,11.538925289640563
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.4_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.4,10,trend,0.37076923986744564,-35.67158722898968,875,5.750769835550023,6.8286346962198
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.0,30,trend,0.37028978903110404,-38.855317518511484,990,19.02288188002473,13.78332151676648
MovingAverageV3_2_M_20_ZO_1.8_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.8,0.2,30,trend,0.3696608315009805,-41.67967249134685,961,13.304133545310012,10.630568906830442
MovingAverageV3_2_M_35_ZO_1.2_ZC_0.4_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.2,0.4,15,trend,0.3696481113314187,-44.20150237425236,875,12.228098788443612,9.677410992725711
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.6_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.6,15,trend,0.369241231883994,-33.76410374078081,875,5.324021976567153,6.726603110728161
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.0,30,trend,0.36880091644032875,-32.89628489378096,899,20.571832729201663,13.308058273296552
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.6_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.6,30,trend,0.36876359381858087,-33.75274107530669,875,5.503962784286699,7.808855414672316
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.0,25,trend,0.3685636708586646,-36.98583199532874,875,17.895087186165977,9.420231992952052
MovingAverageV3_2_M_10_ZO_2.0_ZC_0.6_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,2.0,0.6,25,trend,0.3684789255392255,-35.702176943684975,875,5.6753987658633145,9.40748016062024
MovingAverageV3_2_M_15_ZO_1.8_ZC_0.0_H_5_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.8,0.0,5,trend,0.3680537009171847,-32.77756151104178,875,5.5940594059405955,6.825214398948476
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.4_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.4,20,trend,0.3664829227619998,-39.59892344992029,875,7.912268289231639,6.307968091039424
MovingAverageV3_2_M_40_ZO_1.8_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,40,1.8,0.0,30,trend,0.36563703638940975,-31.166488963991924,890,22.19602842047733,14.671216568183972
MovingAverageV3_2_M_35_ZO_1.2_ZC_0.4_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.2,0.4,30,trend,0.36497122737680276,-42.659490222784285,961,12.890910193438842,9.629175185674283
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.0_H_5_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.0,5,trend,0.36455841349729373,-28.360549155797926,815,5.213429067382041,4.882400539177716
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.2_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.2,15,trend,0.3645024526447413,-43.52842493815314,875,13.110611221800887,9.96549261936092
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.4_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.4,25,trend,0.36283759123664894,-40.15282949379315,908,11.875179231756096,10.607043907888634
MovingAverageV3_2_M_30_ZO_1.6_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.6,0.2,25,trend,0.36258198555877835,-40.58727549153265,875,14.572127501853224,10.942049143567461
MovingAverageV3_2_M_25_ZO_1.4_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.4,0.2,30,trend,0.36168611253814054,-39.06301383714573,961,13.87436813371975,9.509827277647384
MovingAverageV3_2_M_35_ZO_2.0_ZC_0.4_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,2.0,0.4,30,trend,0.3614652762560691,-38.590603000066395,895,14.497734402230737,12.995404426579405
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.2,25,trend,0.3611853068929086,-39.88047243314287,875,10.485144791274914,6.664147232993614
MovingAverageV3_2_M_35_ZO_1.6_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.6,0.0,30,trend,0.360788868605402,-41.08567534219764,962,21.971674341819437,13.587695410385706
MovingAverageV3_2_M_25_ZO_1.6_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.6,0.2,25,trend,0.36006501671633134,-40.9502215694983,961,13.421355090457602,10.077638530774674
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.2,25,trend,0.35908073512680266,-42.566665893495184,875,8.703885983799855,5.90575518170632
MovingAverageV3_2_M_25_ZO_1.2_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.2,0.2,25,trend,0.358865418418567,-44.34266428586294,875,13.044673952203679,8.604654792877394
MovingAverageV3_2_M_30_ZO_1.6_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.6,0.0,15,trend,0.35820709091301134,-45.13723956371105,875,15.293807453858761,10.987756198061359
MovingAverageV3_2_M_10_ZO_2.0_ZC_0.6_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,2.0,0.6,20,trend,0.35814500927126564,-36.68209444374904,875,5.65011050366407,9.092958848835954
MovingAverageV3_2_M_20_ZO_1.4_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.4,0.0,30,trend,0.3576491132067155,-49.75769073452512,956,21.040404864908986,11.387866794249737
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.2,25,trend,0.3565855535246866,-48.52468871923331,961,14.238798402940606,9.429237777120216
MovingAverageV3_2_M_30_ZO_2.0_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,2.0,0.2,25,trend,0.3565291888180094,-35.50563604333988,979,14.799860590746716,12.245497067849557
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.4_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.4,30,trend,0.3559404156442569,-38.84713655539237,909,12.156214105214794,10.449546739637672
MovingAverageV3_2_M_25_ZO_1.2_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.2,0.0,20,trend,0.35590050537508994,-47.52194685767736,939,17.544676806083658,10.381599586629916
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.6_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.6,10,trend,0.35568760972741975,-32.77873261184442,875,4.748027011634532,4.709305374089156
MovingAverageV3_2_M_20_ZO_1.2_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.2,0.2,25,trend,0.3549920678020761,-44.723076343433775,961,12.260824264876128,7.8103551027088916
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.2_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.2,15,trend,0.35495481194164846,-52.80757077064342,875,13.047539715594695,9.206540965645626
MovingAverageV3_2_M_15_ZO_1.4_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.4,0.0,20,trend,0.3549327962629697,-37.43448967653259,977,15.684110241578756,9.309763685157666
MovingAverageV3_2_M_30_ZO_1.8_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.8,0.0,30,trend,0.354891028668005,-37.055079713946064,966,20.87740236946029,13.034101459535277
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.8_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.8,20,trend,0.35449510208907126,-29.367502576915086,782,4.091508881514737,4.358515496508136
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.8_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.8,25,trend,0.3540560579008346,-29.38063779691936,782,4.093085002537971,4.351850878007345
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.8_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.8,30,trend,0.35396352016122146,-29.370020828369476,782,4.093638955054863,4.352626100230308
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.0,15,trend,0.3536832336551134,-49.20158272714805,875,16.281507426866433,10.292675780675989
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.4_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.4,15,trend,0.3534647118393542,-39.82445807056861,985,10.92835475949733,9.945665340156104
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.2_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.2,15,trend,0.3531693108457088,-52.09600909101374,875,9.265657260839642,6.532048286383829
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.4_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.4,10,trend,0.3531103604516607,-35.478750155557975,875,5.742222222222223,7.3813551045598285
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.0_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.0,10,trend,0.35282578841397444,-38.80720189080478,875,8.17760314341847,7.454557653100229
MovingAverageV3_2_M_20_ZO_1.4_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.4,0.2,30,trend,0.35265814544130375,-45.54487068640344,961,12.97030995106036,8.36557721473779
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.2_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.2,10,trend,0.3526526476755386,-39.67931693417718,875,6.689428182735768,5.359362644629827
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.8_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.8,15,trend,0.35261360994610047,-29.436006739846988,875,4.084623483991732,4.336742201159215
MovingAverageV3_2_M_30_ZO_1.8_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.8,0.2,25,trend,0.35255110276282275,-41.53467690425758,875,14.724574911774148,11.357853601182294
MovingAverageV3_2_M_40_ZO_1.6_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,40,1.6,0.0,30,trend,0.3513928568488197,-35.14151979115086,960,22.585920959774164,13.503482700513736
MovingAverageV3_2_M_35_ZO_1.2_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.2,0.0,15,trend,0.35133119408752655,-42.404610221126205,881,17.20317159121714,10.951225776178736
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.0,15,trend,0.3509112656093431,-41.228915797471316,875,12.016406788152045,8.161502402670315
MovingAverageV3_2_M_15_ZO_1.4_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.4,0.0,30,trend,0.34981210910208704,-37.46738339972564,1218,20.381469182797446,10.617319250784863
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.0,15,trend,0.34879992451398983,-37.91932175841403,875,12.918305514240057,7.706455632753027
MovingAverageV3_2_M_10_ZO_2.0_ZC_0.6_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,2.0,0.6,15,trend,0.3483815632356001,-39.09901259447818,875,5.581719058113909,8.84102610063984
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.4_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.4,10,trend,0.3476589167232933,-43.32213426368945,875,5.57202797202797,4.955833265714698
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.6_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.6,20,trend,0.34765419180178436,-33.93857615097369,875,5.477288368891948,7.339322668820819
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.6_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.6,15,trend,0.3474060397233526,-33.498935550725506,875,5.4100411240575745,7.299882329996662
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.0,20,trend,0.3460447360145168,-44.2857497541721,875,17.98031926525256,10.994817191150764
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.2,30,trend,0.3455308197101227,-37.5165765600763,961,14.157484076433118,10.41354026312924
MovingAverageV3_2_M_10_ZO_2.0_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,2.0,0.0,15,trend,0.3445345317454774,-41.53663395836469,875,11.427050294517443,11.291901297889396
MovingAverageV3_2_M_15_ZO_1.8_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.8,0.0,25,trend,0.34420475310865406,-45.28353426776915,961,17.60548706372634,11.444262838908655
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.4_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.4,10,trend,0.3439619493069992,-43.85932736191886,875,5.676287375415282,5.492054271686271
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.0_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.0,20,trend,0.34372739731455276,-43.6019138819848,1131,15.478442917893357,8.305496226148257
MovingAverageV3_2_M_35_ZO_1.2_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,1.2,0.2,30,trend,0.3436169943987408,-42.807839880825824,961,15.417580947283916,9.584346465308204
MovingAverageV3_2_M_20_ZO_1.2_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.2,0.0,25,trend,0.3432382472380316,-43.124274169762515,881,19.308282769208287,10.019736653409593
MovingAverageV3_2_M_20_ZO_1.4_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.4,0.2,25,trend,0.33982917376388083,-47.1106069330414,961,12.493893129770994,8.131379821185767
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.0,30,trend,0.3395511943094399,-42.95358488373957,994,21.79564100439215,11.905327800950786
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.6_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.6,10,trend,0.33892143261271157,-36.255207829933326,875,4.937808288838038,5.124925695807899
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.2,25,trend,0.3381929662616838,-43.224332985709594,961,14.450771869639789,9.55362903637441
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.0,15,trend,0.3378951342071111,-35.550589382359746,875,11.678162595698142,8.66247176404993
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.8_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.8,10,trend,0.3368898705086764,-29.05791081027968,875,4.02375517468178,4.094447495998258
MovingAverageV3_2_M_15_ZO_1.6_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.6,0.2,30,trend,0.33615612234231695,-44.320750078514834,961,11.14847645429363,7.668706311363042
MovingAverageV3_2_M_15_ZO_1.4_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.4,0.2,30,trend,0.33577306293522785,-44.4145353906428,961,10.987473903966594,6.838030569259594
MovingAverageV3_2_M_10_ZO_2.0_ZC_0.6_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,2.0,0.6,10,trend,0.33544195994698467,-32.954081094649624,875,5.242607603607717,8.13096430989105
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.0,25,trend,0.3334347248221761,-35.1288678210229,1041,18.368164143294454,11.29561870658106
MovingAverageV3_2_M_25_ZO_1.4_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.4,0.2,25,trend,0.3333536763720575,-45.69152861854593,875,13.283398692810445,8.63117466017222
MovingAverageV3_2_M_35_ZO_2.0_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,35,2.0,0.0,30,trend,0.33198736856243355,-36.9053549045948,990,21.082003710575133,13.26458225387187
MovingAverageV3_2_M_20_ZO_1.6_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.6,0.0,30,trend,0.3314998478276693,-46.81366836571914,956,20.63142687176,11.089264799974881
MovingAverageV3_2_M_25_ZO_1.6_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.6,0.0,25,trend,0.3298859797232168,-38.852256296438604,895,18.913388324873104,10.77002680588391
MovingAverageV3_2_M_25_ZO_1.4_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.4,0.0,30,trend,0.3293301710257159,-41.63469275236581,953,21.428008537186013,10.8189397951832
MovingAverageV3_2_M_30_ZO_1.8_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.8,0.2,30,trend,0.3292783060506179,-37.3352776392946,875,15.253126277073967,10.58623217721235
MovingAverageV3_2_M_20_ZO_1.6_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.6,0.2,25,trend,0.3290496689855637,-46.706569893904714,961,12.620892182911478,8.525544692823992
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.2,30,trend,0.3289034647738506,-44.50992967136604,961,14.883098690201022,9.188418431634076
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.2_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.2,20,trend,0.3278167993069,-45.69204083862245,875,9.975334231526585,6.084827077661802
MovingAverageV3_2_M_25_ZO_2.0_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,2.0,0.0,30,trend,0.3267374222680267,-47.542898608075596,1023,20.16241685144125,12.22651098279185
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.2_H_5_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.2,5,trend,0.32653743513197303,-29.837636162371737,782,4.874399180521629,4.274331781466624
MovingAverageV3_2_M_10_ZO_1.8_ZC_0.0_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.8,0.0,10,trend,0.3259544660798796,-39.91900790314469,875,8.001976935749589,7.751650168421791
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.0,25,trend,0.3249779960672705,-36.97787527532009,958,19.953721075672284,10.806338922640666
MovingAverageV3_2_M_30_ZO_1.6_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.6,0.0,25,trend,0.3244468190605288,-38.54430975315182,875,19.37127152210816,11.093072836603678
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.2,30,trend,0.32382890984677865,-54.38543420623404,961,14.580774452130072,8.40891212663187
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.6_H_5_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.6,5,trend,0.3220415620486648,-30.446634259780666,875,4.1864092664092665,3.939606931616247
MovingAverageV3_2_M_30_ZO_1.2_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.2,0.0,30,trend,0.3213761551656547,-39.20133293232832,887,22.32245462684138,11.223495902050512
MovingAverageV3_2_M_30_ZO_1.4_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,30,1.4,0.0,15,trend,0.3208650848743492,-43.99318228477055,888,15.680613480425135,9.423125550714811
MovingAverageV3_2_M_25_ZO_1.8_ZC_0.2_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.8,0.2,25,trend,0.32032061494206066,-39.58052720716191,961,13.562086929476711,9.565748354874163
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.4_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.4,25,trend,0.31886804790965884,-43.10567915711724,961,8.043980156458693,5.451836582108052
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.0,25,trend,0.3160542043836249,-48.108402700003104,967,18.769387162358413,8.672427077693158
MovingAverageV3_2_M_10_ZO_1.2_ZC_0.4_H_5_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.2,0.4,5,trend,0.31548859562760756,-30.129842211885858,875,4.552540777917189,4.029592914481195
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.8_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.8,25,trend,0.31546374586860176,-32.047889762711876,875,4.382154123479044,4.546776602387079
MovingAverageV3_2_M_15_ZO_1.8_ZC_0.0_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.8,0.0,30,trend,0.31518483033929684,-35.93030584382052,957,19.72928630024611,11.097806475707113
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.8_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.8,30,trend,0.3151709618227041,-32.04846741073601,875,4.3823544139001545,4.542474832174222
MovingAverageV3_2_M_20_ZO_1.6_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,20,1.6,0.2,30,trend,0.31495984124788956,-44.58871536144862,961,13.161193173669869,8.169156779776527
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.8_H_20_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.8,20,trend,0.3147386749944474,-32.05048253525632,875,4.379336236672173,4.534596833847596
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.0,25,trend,0.314466619149655,-38.32479349282727,1132,17.21325051759835,9.744765100188234
MovingAverageV3_2_M_15_ZO_1.2_ZC_0.2_H_30_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,15,1.2,0.2,30,trend,0.31299341359474664,-40.68647880323796,1162,10.826326216156726,5.758285705574952
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.6_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.6,10,trend,0.3072755010185216,-35.8408474592827,931,5.062455412153835,5.386584917664541
MovingAverageV3_2_M_25_ZO_1.6_ZC_0.0_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.6,0.0,15,trend,0.30624754670562127,-46.52640955710883,875,14.389106663915836,8.821474949927026
MovingAverageV3_2_M_25_ZO_1.4_ZC_0.0_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,25,1.4,0.0,25,trend,0.30616726830135915,-48.32578073035024,961,19.08266022495659,9.562933273349936
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.8_H_15_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.8,15,trend,0.30577472150166185,-32.071936721487276,875,4.363527354484137,4.394143228570642
MovingAverageV3_2_M_10_ZO_1.4_ZC_0.8_H_10_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.4,0.8,10,trend,0.3032226947436266,-31.4149837993709,875,4.276735784629088,4.292841921515962
MovingAverageV3_2_M_10_ZO_1.6_ZC_0.8_H_25_trend_price_minus_ma_over_atr.csv,price_minus_ma_over_atr,10,1.6,0.8,25,trend,0.3017168164196524,-31.382059555950534,907,4.587427979542953,5.1341818979001586
