sector,strategyFile,window,z_open,z_close,max_hold,signal_mode,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.2_H_10_mean_reversion.csv,30,1.6,0.2,10,mean_reversion,-0.16147856646169909,-73.83248871592596,3857,7.407216494845361,-4.973500457970781
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.6_ZC_0.2_H_20_trend.csv,10,1.6,0.2,20,trend,-0.1616438035605691,-85.62509330462964,1331,7.6128674431503045,-3.5966029935149235
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_2.0_ZC_0.4_H_30_mean_reversion.csv,40,2.0,0.4,30,mean_reversion,-0.1620870621361899,-66.70323072369737,3358,10.510712217718584,-7.861492371579624
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_1.8_ZC_0.8_H_15_mean_reversion.csv,45,1.8,0.8,15,mean_reversion,-0.16239452118058995,-66.71658797154532,3269,8.077922077922077,-6.641409450446711
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.4_ZC_0.0_H_20_mean_reversion.csv,10,1.4,0.0,20,mean_reversion,-0.16275902993925248,-91.48258156437441,2611,11.55992390615092,-4.606116544441274
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.2_ZC_0.0_H_15_mean_reversion.csv,10,1.2,0.0,15,mean_reversion,-0.16348805273352812,-72.17906227667584,2947,10.152209492635025,-4.272549769718217
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.6_ZC_0.6_H_20_mean_reversion.csv,20,1.6,0.6,20,mean_reversion,-0.16360859157242982,-74.2823501578444,3608,6.624434389140272,-4.458928669554476
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.0_H_5_mean_reversion.csv,20,1.2,0.0,5,mean_reversion,-0.16361186087281135,-87.79607986231343,3272,5.8033240997229925,-3.4598721370074337
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.6_ZC_0.6_H_15_trend.csv,10,1.6,0.6,15,trend,-0.16376917252342876,-70.2343094348797,2224,4.490448901623687,-3.0193918317478663
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_2.0_ZC_0.8_H_15_mean_reversion.csv,45,2.0,0.8,15,mean_reversion,-0.1637794953442755,-64.71008439031566,2523,7.986444855206408,-7.331658764171825
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_1.8_ZC_0.0_H_10_mean_reversion.csv,40,1.8,0.0,10,mean_reversion,-0.16388612627979693,-80.58532151083115,3295,7.886511627906976,-6.127916760670313
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.6_H_25_mean_reversion.csv,20,1.2,0.6,25,mean_reversion,-0.16450449371030573,-76.65853838749665,3269,6.288821446636317,-3.7884499026293805
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.6_ZC_0.2_H_25_trend.csv,10,1.6,0.2,25,trend,-0.1645257708834177,-88.07353087194576,1471,7.950652297220647,-3.6584366604172236
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.8_ZC_0.2_H_25_trend.csv,10,1.8,0.2,25,trend,-0.16526125268010464,-105.75948033725567,1344,7.92083062946139,-3.985545765205762
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.0_H_5_mean_reversion.csv,30,1.6,0.0,5,mean_reversion,-0.16551449256597894,-57.73487499932477,3608,5.429763560500695,-4.394279896834878
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_2.0_ZC_0.4_H_30_trend.csv,15,2.0,0.4,30,trend,-0.16607483182378532,-82.78686689039625,2224,7.0993537964458815,-4.879516388862877
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_1.8_ZC_0.4_H_15_mean_reversion.csv,45,1.8,0.4,15,mean_reversion,-0.16627246956928154,-76.41374800888286,3269,8.980917998968541,-6.999100129463986
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.4_ZC_0.2_H_10_mean_reversion.csv,10,1.4,0.2,10,mean_reversion,-0.16632567297454834,-87.79735516917887,3908,5.980672084339994,-3.141230129647554
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.8_ZC_0.8_H_20_mean_reversion.csv,25,1.8,0.8,20,mean_reversion,-0.16676854171903638,-55.89638113926394,3608,6.524160524160522,-5.268001979315501
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.4_H_20_mean_reversion.csv,20,2.0,0.4,20,mean_reversion,-0.16680710546323696,-75.20148839776851,3607,7.669550173010381,-5.509471015003732
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_2.0_ZC_0.4_H_5_trend.csv,40,2.0,0.4,5,trend,-0.16713014841890278,-79.06897841543004,2244,4.739682539682539,-5.3258480873289535
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.0_H_15_mean_reversion.csv,20,1.2,0.0,15,mean_reversion,-0.1674327910078802,-106.28473949843932,3432,10.37403216200119,-4.847189881989655
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_1.8_ZC_0.2_H_15_mean_reversion.csv,40,1.8,0.2,15,mean_reversion,-0.16794959473996782,-74.52849923208767,3275,9.092136999517608,-6.594183258319345
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.6_ZC_0.0_H_5_mean_reversion.csv,35,1.6,0.0,5,mean_reversion,-0.1681587293634,-64.42703230797939,3049,5.6005809731299925,-4.687887030760484
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_1.8_ZC_0.8_H_10_mean_reversion.csv,40,1.8,0.8,10,mean_reversion,-0.16818317840098765,-71.0603329130945,3602,6.856459330143541,-6.125675352709724
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.6_ZC_0.2_H_30_trend.csv,10,1.6,0.2,30,trend,-0.16824534044103928,-95.9082999264018,1470,8.225806451612904,-3.728737825442128
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_2.0_ZC_0.2_H_20_mean_reversion.csv,45,2.0,0.2,20,mean_reversion,-0.1688765783790456,-72.30679673205891,2767,10.135086670651525,-7.992689184273572
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.8_ZC_0.2_H_25_mean_reversion.csv,30,1.8,0.2,25,mean_reversion,-0.1690392897417478,-66.2439656296469,3171,10.247694334650857,-6.357253608355512
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.0_H_10_mean_reversion.csv,20,2.0,0.0,10,mean_reversion,-0.16911646720253032,-71.13257253113186,3527,6.919520547945206,-5.076828108293927
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.2_ZC_0.2_H_30_mean_reversion.csv,30,1.2,0.2,30,mean_reversion,-0.1696522206266352,-69.21445022217104,3171,10.532185886402754,-5.373746127875475
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.8_H_5_trend.csv,35,2.0,0.8,5,trend,-0.17016384091117023,-72.0271521239063,2244,4.498464687819856,-5.271223990817055
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_1.4_ZC_0.4_H_20_trend.csv,15,1.4,0.4,20,trend,-0.17032377879847174,-61.32559589494581,1344,6.665431445209103,-3.857603197096048
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.2_ZC_0.2_H_30_trend.csv,10,1.2,0.2,30,trend,-0.17058209766741694,-77.69166227976487,2287,8.176237623762377,-3.400067175518124
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_2.0_ZC_0.4_H_25_trend.csv,15,2.0,0.4,25,trend,-0.17063815286990405,-85.33289728174645,2224,6.979935794542537,-4.965121305186118
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.2_H_30_mean_reversion.csv,30,1.6,0.2,30,mean_reversion,-0.17107940288651574,-65.39258508544417,3171,10.664508296236338,-6.280614452205587
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_2.0_ZC_0.4_H_5_trend.csv,10,2.0,0.4,5,trend,-0.17126116399767077,-83.80329399113887,3498,3.3009068425391592,-3.5924934551383045
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_1.8_ZC_0.2_H_30_mean_reversion.csv,45,1.8,0.2,30,mean_reversion,-0.1712625557226451,-74.89285278694732,3849,11.368797953964192,-7.798202081917322
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.6_H_5_mean_reversion.csv,20,1.4,0.6,5,mean_reversion,-0.17128535455607174,-60.574116408301556,3897,4.682299546142209,-3.483516846242864
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.6_H_20_mean_reversion.csv,35,2.0,0.6,20,mean_reversion,-0.17183333686226718,-61.79379967195813,3849,8.396298312465976,-7.18393709981263
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.0_H_10_mean_reversion.csv,20,1.2,0.0,10,mean_reversion,-0.1726090426070101,-92.47095122538633,3272,8.395292859053223,-4.4532169112138185
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.6_H_10_mean_reversion.csv,20,1.4,0.6,10,mean_reversion,-0.17266115651085584,-69.87462019229974,3845,5.796934865900383,-4.033123490346687
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.4_ZC_0.0_H_10_mean_reversion.csv,10,1.4,0.0,10,mean_reversion,-0.17279793991754933,-107.26637847828118,3908,7.4663825757575735,-3.7020540333715672
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_2.0_ZC_0.2_H_20_mean_reversion.csv,25,2.0,0.2,20,mean_reversion,-0.17286864407073887,-83.22258387767056,3850,9.239722863741338,-6.233750570160174
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.6_H_5_mean_reversion.csv,20,1.2,0.6,5,mean_reversion,-0.17314837118513848,-80.01018335539251,3269,4.973542600896861,-3.433657963469937
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.6_H_10_mean_reversion.csv,20,1.2,0.6,10,mean_reversion,-0.17336015966578608,-75.33672493683373,3272,5.743837602706621,-3.7649479604099825
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_2.0_ZC_0.2_H_30_mean_reversion.csv,45,2.0,0.2,30,mean_reversion,-0.1735767104085886,-70.7286993628858,2767,11.50561797752809,-8.79281439589827
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_2.0_ZC_0.6_H_20_trend.csv,10,2.0,0.6,20,trend,-0.17358823558055325,-78.20224944895682,1437,4.663941128372854,-4.444228751548851
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.4_ZC_0.4_H_20_trend.csv,10,1.4,0.4,20,trend,-0.17359903855982453,-75.99067102624893,3498,5.653854698955788,-3.1954309887154055
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_2.0_ZC_0.6_H_25_trend.csv,10,2.0,0.6,25,trend,-0.17438084332183382,-76.6106544054764,2058,4.681112019623875,-4.4908685180417915
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.8_H_25_mean_reversion.csv,35,2.0,0.8,25,mean_reversion,-0.17454626884196753,-61.881733915142405,3275,8.130242825607063,-7.427533864791166
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.4_ZC_0.2_H_20_mean_reversion.csv,25,1.4,0.2,20,mean_reversion,-0.1747989449624968,-88.69880426309558,3608,9.227709645343054,-5.272880053297335
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.8_H_20_mean_reversion.csv,35,2.0,0.8,20,mean_reversion,-0.175064338999569,-65.6767599014615,3849,7.794505494505496,-7.179662404345358
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_2.0_ZC_0.4_H_10_mean_reversion.csv,25,2.0,0.4,10,mean_reversion,-0.1752464944454079,-74.94757545906498,3608,6.2645099904852515,-5.623728021926627
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.8_H_30_mean_reversion.csv,20,1.4,0.8,30,mean_reversion,-0.17567203340650336,-75.0890788067209,3842,5.564789502460361,-4.083800150393152
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_2.0_ZC_0.6_H_25_mean_reversion.csv,25,2.0,0.6,25,mean_reversion,-0.17581383382860072,-69.63340665973904,3608,7.692015209125476,-6.421609095672644
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.6_H_10_mean_reversion.csv,20,2.0,0.6,10,mean_reversion,-0.17581721202830228,-69.62991700778036,3608,5.575463371579876,-5.126335019990956
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_2.0_ZC_0.6_H_10_mean_reversion.csv,30,2.0,0.6,10,mean_reversion,-0.1758836962390629,-63.98227710758905,3608,6.368911917098447,-6.197930488488074
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.6_ZC_0.0_H_15_mean_reversion.csv,35,1.6,0.0,15,mean_reversion,-0.1766377949616724,-93.40373405912739,3269,10.062575210589653,-6.342557009800588
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.6_H_15_mean_reversion.csv,20,1.4,0.6,15,mean_reversion,-0.1770561632932954,-70.42254743249613,3608,6.203475336322869,-4.336923153550044
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_2.0_ZC_0.6_H_30_trend.csv,10,2.0,0.6,30,trend,-0.17739923469579558,-76.78611705761712,2058,4.686017988552739,-4.57157160199127
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.8_ZC_0.2_H_20_mean_reversion.csv,30,1.8,0.2,20,mean_reversion,-0.17742380666187338,-70.34145539553008,3850,9.50984682713348,-6.513131502782744
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.8_ZC_0.8_H_10_trend.csv,10,1.8,0.8,10,trend,-0.17766339652356739,-69.08178861782199,3498,3.652453271028037,-3.4177105717899177
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.6_ZC_0.2_H_5_mean_reversion.csv,35,1.6,0.2,5,mean_reversion,-0.17778744885093206,-63.59957595903385,3049,5.531159420289855,-4.9300257520307795
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.8_ZC_0.8_H_15_mean_reversion.csv,35,1.8,0.8,15,mean_reversion,-0.17786980230697977,-66.05355087077194,3269,7.280330882352943,-6.341562702313866
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_1.8_ZC_0.6_H_15_mean_reversion.csv,40,1.8,0.6,15,mean_reversion,-0.1779189651151353,-67.53952670144966,3275,8.227027027027027,-7.0219582094568995
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.2_ZC_0.4_H_10_trend.csv,10,1.2,0.4,10,trend,-0.17793812397379247,-76.06780750235471,2058,4.9812593703148424,-2.871904483763769
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.2_ZC_0.8_H_5_mean_reversion.csv,25,1.2,0.8,5,mean_reversion,-0.17847038230759113,-76.07228191592223,3272,5.044711538461539,-3.790736562255672
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_2.0_ZC_0.2_H_20_mean_reversion.csv,40,2.0,0.2,20,mean_reversion,-0.17871860769028863,-76.19998302413909,3849,10.184405236198062,-8.040692534988318
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_2.0_ZC_0.2_H_15_mean_reversion.csv,45,2.0,0.2,15,mean_reversion,-0.1787729752140857,-70.42015136953455,2578,9.081374321880652,-8.184924681972468
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.2_H_25_mean_reversion.csv,30,1.6,0.2,25,mean_reversion,-0.17879006933159022,-66.9919441335874,3171,10.143139580862004,-6.366556586705278
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.8_ZC_0.4_H_30_mean_reversion.csv,25,1.8,0.4,30,mean_reversion,-0.17913993354844404,-65.37715559019998,3850,8.69975589910496,-6.2045108863342735
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_2.0_ZC_0.4_H_10_mean_reversion.csv,30,2.0,0.4,10,mean_reversion,-0.17919925365046988,-64.26000957336949,3844,6.628336755646816,-6.335860004697024
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.8_H_25_mean_reversion.csv,20,1.4,0.8,25,mean_reversion,-0.17921012069888842,-75.04356347091452,3842,5.55215729109776,-4.156679503510941
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.2_ZC_0.0_H_10_mean_reversion.csv,10,1.2,0.0,10,mean_reversion,-0.17975132912137362,-90.76857868811237,3283,7.73051875140355,-3.795831103302386
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.2_H_5_trend.csv,35,2.0,0.2,5,trend,-0.1798850669373821,-77.73160364602698,2244,4.63756345177665,-5.579446091693315
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.6_H_25_mean_reversion.csv,20,1.4,0.6,25,mean_reversion,-0.17996037008120416,-69.607994343044,3608,6.550000000000001,-4.546031345998096
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_2.0_ZC_0.6_H_30_mean_reversion.csv,25,2.0,0.6,30,mean_reversion,-0.18005402659705913,-71.7239388748776,3841,7.832380952380953,-6.66220206352401
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.6_H_30_mean_reversion.csv,20,1.2,0.6,30,mean_reversion,-0.18012820488320266,-80.90294023171495,3269,6.31997971602434,-4.174399877528413
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.2_ZC_0.8_H_10_trend.csv,10,1.2,0.8,10,trend,-0.18021818548946283,-67.7641383752467,3498,3.414736842105263,-2.4088720277109124
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.6_H_25_mean_reversion.csv,35,2.0,0.6,25,mean_reversion,-0.18090109006693492,-62.40684422089355,3275,8.882833787465938,-7.8452619836106905
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.6_H_10_mean_reversion.csv,30,1.6,0.6,10,mean_reversion,-0.18108945546254118,-63.79837572996575,3636,6.638187221396731,-5.438070334796026
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.8_ZC_0.4_H_15_mean_reversion.csv,35,1.8,0.4,15,mean_reversion,-0.18116734495200984,-63.334222195118706,3274,8.329850068150842,-6.711790762937634
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.4_H_30_mean_reversion.csv,20,2.0,0.4,30,mean_reversion,-0.18123172854213007,-75.96379133804294,3841,8.181102362204724,-6.181283181499011
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.8_ZC_0.8_H_25_mean_reversion.csv,25,1.8,0.8,25,mean_reversion,-0.18165414624885615,-57.38240463438817,3608,6.5985282093213415,-5.7685109990116095
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.4_H_5_trend.csv,35,2.0,0.4,5,trend,-0.18181986235358547,-77.3887758498406,2244,4.596954314720812,-5.620856660397208
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.4_ZC_0.2_H_25_mean_reversion.csv,30,1.4,0.2,25,mean_reversion,-0.1822297851931444,-80.408952343783,2961,10.113398338750454,-6.070406539729304
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.8_ZC_0.6_H_15_trend.csv,10,1.8,0.6,15,trend,-0.18253429157282983,-85.41168171350513,1437,4.5531026252983295,-3.8608566252527345
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.8_H_5_mean_reversion.csv,30,1.6,0.8,5,mean_reversion,-0.18259340036163313,-62.456962814399446,3849,4.998611111111111,-4.740469933120151
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_1.2_ZC_0.0_H_5_mean_reversion.csv,15,1.2,0.0,5,mean_reversion,-0.18259806822490515,-61.13896017068758,3272,5.250103007828595,-3.410502615605096
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_2.0_ZC_0.2_H_5_trend.csv,40,2.0,0.2,5,trend,-0.18262502724831586,-82.22665925355196,2244,4.782010582010583,-5.837045793965148
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.4_ZC_0.4_H_30_mean_reversion.csv,25,1.4,0.4,30,mean_reversion,-0.18275864262049102,-79.21539191344345,3608,8.459166939980323,-5.44239695180275
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_40_ZO_2.0_ZC_0.0_H_5_trend.csv,40,2.0,0.0,5,trend,-0.18277455918446484,-83.58045527502195,2244,4.8,-5.858260185328649
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.4_H_5_mean_reversion.csv,30,1.6,0.4,5,mean_reversion,-0.18292065439931898,-60.3524565910235,3849,5.2703266157053505,-4.814011947479251
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.6_H_5_trend.csv,35,2.0,0.6,5,trend,-0.18294948567004055,-75.47333979719747,2244,4.557026476578411,-5.658352138924294
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.8_ZC_0.6_H_15_mean_reversion.csv,20,1.8,0.6,15,mean_reversion,-0.1829551863767074,-67.00420643983782,3608,6.3970695970695965,-5.237867984353298
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.6_H_15_mean_reversion.csv,35,2.0,0.6,15,mean_reversion,-0.18300446690917252,-60.414683097550444,3849,7.671917436175989,-7.331617266331858
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_45_ZO_2.0_ZC_0.2_H_10_mean_reversion.csv,45,2.0,0.2,10,mean_reversion,-0.18308877629233955,-87.1285816962904,3272,7.542211652794292,-7.7168671026364795
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.4_ZC_0.8_H_5_mean_reversion.csv,30,1.4,0.8,5,mean_reversion,-0.18345340247900987,-59.62372537422597,3857,5.311866428145499,-4.469733993379078
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.8_ZC_0.6_H_15_mean_reversion.csv,30,1.8,0.6,15,mean_reversion,-0.18365693190386864,-68.98582157700864,3274,7.451838879159369,-6.3227468749128155
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_1.6_ZC_0.0_H_10_mean_reversion.csv,35,1.6,0.0,10,mean_reversion,-0.1836861213933119,-82.68664527431909,3439,8.14846153846154,-6.14957385477041
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_2.0_ZC_0.4_H_15_mean_reversion.csv,30,2.0,0.4,15,mean_reversion,-0.18371013528067043,-61.201326592645515,3850,7.8437978560490045,-6.935432148624274
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_2.0_ZC_0.2_H_5_trend.csv,10,2.0,0.2,5,trend,-0.18395582813873484,-88.77008758649426,3498,3.4408866995073897,-3.90992021591096
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.6_ZC_0.6_H_30_mean_reversion.csv,20,1.6,0.6,30,mean_reversion,-0.18426446015072231,-75.97711366479682,3608,6.80444735120994,-5.06664538185722
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_2.0_ZC_0.8_H_10_mean_reversion.csv,30,2.0,0.8,10,mean_reversion,-0.1846706089325806,-66.61931197846641,3608,5.997918834547348,-6.391418158995216
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.8_H_30_mean_reversion.csv,20,2.0,0.8,30,mean_reversion,-0.1847742469725204,-70.89277343210948,3608,6.230700976042591,-5.987192451339675
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.4_ZC_0.2_H_20_mean_reversion.csv,20,1.4,0.2,20,mean_reversion,-0.18478067413967628,-78.85433093765309,3263,8.921884686918784,-5.226141142697845
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.2_ZC_0.6_H_20_mean_reversion.csv,20,1.2,0.6,20,mean_reversion,-0.18517837768727993,-80.92825162964931,3269,6.246975806451613,-4.268267977183426
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.4_ZC_0.4_H_25_mean_reversion.csv,25,1.4,0.4,25,mean_reversion,-0.1867537716642574,-80.10466987303256,3608,8.282742931426716,-5.48760120623476
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_2.0_ZC_0.8_H_20_mean_reversion.csv,20,2.0,0.8,20,mean_reversion,-0.18684312083879204,-68.15498531509732,3608,6.116031886625332,-5.954348334375866
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_35_ZO_2.0_ZC_0.8_H_15_mean_reversion.csv,35,2.0,0.8,15,mean_reversion,-0.18695611083113872,-61.61587437526902,3849,7.294052863436123,-7.43807068971094
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_25_ZO_1.4_ZC_0.6_H_20_mean_reversion.csv,25,1.4,0.6,20,mean_reversion,-0.18723945515498086,-79.1932834635889,3608,7.073829720389569,-5.217683253300818
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_30_ZO_1.6_ZC_0.6_H_5_mean_reversion.csv,30,1.6,0.6,5,mean_reversion,-0.18745922944843138,-61.53216004348124,3849,5.169337979094077,-4.929304422669376
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_1.6_ZC_0.2_H_20_trend.csv,15,1.6,0.2,20,trend,-0.18758573839757778,-58.0288109901569,3774,8.294665012406947,-4.845346404551092
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_10_ZO_1.6_ZC_0.2_H_10_mean_reversion.csv,10,1.6,0.2,10,mean_reversion,-0.18769895854371133,-85.99502168153542,3904,5.919900497512438,-3.8161328428741412
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_1.8_ZC_0.2_H_30_trend.csv,15,1.8,0.2,30,trend,-0.1879748640736424,-80.00360434573203,1290,8.988892869939091,-5.289708373591843
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_15_ZO_1.2_ZC_0.0_H_10_mean_reversion.csv,15,1.2,0.0,10,mean_reversion,-0.1882307154891692,-94.01474916027547,3283,8.045251118846345,-4.470070175090907
NonFerrous,MovingAverageV3_1_sector_NonFerrous_M_20_ZO_1.8_ZC_0.6_H_30_mean_reversion.csv,20,1.8,0.6,30,mean_reversion,-0.18828405271233697,-73.65911827108798,3608,6.897853441894895,-5.647808104975315
