strategyFile,window,z_open,z_close,min_hold,max_hold,cooldown_days,signal_mode,zscore_method,sharpeRatio,maxDrawdown,maxDrawdownDays,holdingPeriod,pot
MovingAverageV3_4_M_30_ZO_1.6_ZC_0.8_MINH_3_H_15_CD_3_trend.csv,30,1.6,0.8,3,15,3,trend,price_ratio_over_vol,0.41699621527064445,-46.44908963614502,875,7.713607397226039,6.8371434597773595
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.6_MINH_3_H_15_CD_3_trend.csv,45,1.6,0.6,3,15,3,trend,price_ratio_over_vol,0.4169820311170196,-47.62411438433685,875,8.717126975855484,7.372970154879929
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.2_MINH_5_H_10_CD_1_trend.csv,35,1.6,0.2,5,10,1,trend,price_ratio_over_vol,0.41694003003537017,-42.65526882812701,875,7.378753951527923,5.812007679750586
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.4_MINH_3_H_15_CD_3_trend.csv,45,1.6,0.4,3,15,3,trend,price_ratio_over_vol,0.416910037455542,-47.67500960567162,875,9.20085451065913,7.444193342087701
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.2_MINH_5_H_15_CD_1_trend.csv,35,1.2,0.2,5,15,1,trend,price_ratio_over_vol,0.41688633992322754,-51.76440168644177,875,9.885314141217656,7.022071845521764
MovingAverageV3_4_M_20_ZO_1.2_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,20,1.2,0.8,3,10,3,trend,price_ratio_over_vol,0.41685491975561934,-39.59774566082915,875,5.544134929962202,4.626298255144178
MovingAverageV3_4_M_50_ZO_1.6_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,50,1.6,0.8,3,20,5,trend,price_ratio_over_vol,0.4168079442323802,-44.60905419935207,875,9.876554774915432,8.57704394171683
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.4_MINH_3_H_20_CD_5_trend.csv,40,1.6,0.4,3,20,5,trend,price_ratio_over_vol,0.4167989177558898,-46.03764935081416,875,10.746647847565272,8.623606338026773
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.4_MINH_5_H_15_CD_5_trend.csv,45,1.8,0.4,5,15,5,trend,price_ratio_over_vol,0.4166851694268553,-43.531264022378764,875,9.617481203007525,7.9443429054854
MovingAverageV3_4_M_25_ZO_1.4_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,25,1.4,0.6,3,15,1,trend,price_ratio_over_vol,0.41667729051663394,-41.52099550298469,875,7.7266119746689705,6.228898313562269
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.4_MINH_5_H_20_CD_1_trend.csv,40,1.4,0.4,5,20,1,trend,price_ratio_over_vol,0.41665064938442004,-37.89886253530288,875,11.007991331437093,7.972949962320163
MovingAverageV3_4_M_15_ZO_1.6_ZC_0.4_MINH_3_H_15_CD_3_trend.csv,15,1.6,0.4,3,15,3,trend,price_ratio_over_vol,0.4166099242072746,-45.15626190629352,875,7.823829272507347,6.228885701804428
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.8_MINH_5_H_15_CD_3_trend.csv,30,1.8,0.8,5,15,3,trend,price_ratio_over_vol,0.41648522753012707,-45.983055504532956,961,8.458786936236393,7.301445811014609
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,35,1.6,0.0,3,10,3,trend,price_ratio_over_vol,0.41647490741074056,-48.27746474835435,875,7.684275899545861,5.947843544607545
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,35,1.6,0.0,5,10,3,trend,price_ratio_over_vol,0.41647490741074056,-48.27746474835435,875,7.684275899545861,5.947843544607545
MovingAverageV3_4_M_20_ZO_1.6_ZC_0.6_MINH_5_H_20_CD_1_trend.csv,20,1.6,0.6,5,20,1,trend,price_ratio_over_vol,0.4164483598469747,-47.774241908984436,875,9.28726949566763,7.012078394752403
MovingAverageV3_4_M_25_ZO_1.4_ZC_0.6_MINH_5_H_10_CD_5_trend.csv,25,1.4,0.6,5,10,5,trend,price_ratio_over_vol,0.41637155843653917,-40.20619543259549,961,6.693148537722229,5.487771077402432
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.4_MINH_3_H_20_CD_3_trend.csv,50,1.4,0.4,3,20,3,trend,price_ratio_over_vol,0.4163370695970804,-42.27326815425458,875,10.764943301941184,8.376490597873904
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,30,1.4,0.8,5,15,1,trend,price_ratio_over_vol,0.4163229097323673,-47.79993358711111,875,8.197266128735127,6.557295150437624
MovingAverageV3_4_M_25_ZO_1.2_ZC_0.0_MINH_3_H_10_CD_1_trend.csv,25,1.2,0.0,3,10,1,trend,price_ratio_over_vol,0.41628920282025494,-45.01369140676769,875,7.704750000000004,5.368644072550418
MovingAverageV3_4_M_25_ZO_1.2_ZC_0.0_MINH_5_H_10_CD_1_trend.csv,25,1.2,0.0,5,10,1,trend,price_ratio_over_vol,0.41628920282025494,-45.01369140676769,875,7.704750000000004,5.368644072550418
MovingAverageV3_4_M_15_ZO_2.0_ZC_0.0_MINH_3_H_20_CD_5_trend.csv,15,2.0,0.0,3,20,5,trend,price_ratio_over_vol,0.4162187709331071,-61.95611741022935,875,13.783831402046493,9.161446582262993
MovingAverageV3_4_M_15_ZO_2.0_ZC_0.0_MINH_5_H_20_CD_5_trend.csv,15,2.0,0.0,5,20,5,trend,price_ratio_over_vol,0.4162187709331071,-61.95611741022935,875,13.783831402046493,9.161446582262993
MovingAverageV3_4_M_20_ZO_1.2_ZC_0.2_MINH_5_H_20_CD_3_trend.csv,20,1.2,0.2,5,20,3,trend,price_ratio_over_vol,0.41619901931990994,-41.07030815880783,875,11.399638159503201,7.07812080275438
MovingAverageV3_4_M_45_ZO_1.4_ZC_0.0_MINH_3_H_10_CD_1_trend.csv,45,1.4,0.0,3,10,1,trend,price_ratio_over_vol,0.416048169385273,-41.00605022352596,880,7.706708860759494,5.839822667372115
MovingAverageV3_4_M_45_ZO_1.4_ZC_0.0_MINH_5_H_10_CD_1_trend.csv,45,1.4,0.0,5,10,1,trend,price_ratio_over_vol,0.416048169385273,-41.00605022352596,880,7.706708860759494,5.839822667372115
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,35,2.0,0.6,5,15,1,trend,price_ratio_over_vol,0.4160007760412439,-40.79576881117549,875,9.092603377984855,7.859442150680725
MovingAverageV3_4_M_50_ZO_1.8_ZC_0.0_MINH_3_H_20_CD_3_trend.csv,50,1.8,0.0,3,20,3,trend,price_ratio_over_vol,0.41593746756207883,-44.07920587018549,875,13.738257357184086,10.078037832369013
MovingAverageV3_4_M_50_ZO_1.8_ZC_0.0_MINH_5_H_20_CD_3_trend.csv,50,1.8,0.0,5,20,3,trend,price_ratio_over_vol,0.41593746756207883,-44.07920587018549,875,13.738257357184086,10.078037832369013
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.4_MINH_5_H_15_CD_1_trend.csv,35,1.8,0.4,5,15,1,trend,price_ratio_over_vol,0.4159315844949167,-40.53516015571945,879,9.431964885101987,7.704968427202674
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,30,1.8,0.4,3,15,5,trend,price_ratio_over_vol,0.41592930297705627,-46.21128093854318,961,8.935019714271082,7.4475510246388446
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,15,1.8,0.6,3,15,1,trend,price_ratio_over_vol,0.4158045328750465,-40.577071033602266,875,7.116286779941978,6.344602523362034
MovingAverageV3_4_M_10_ZO_2.0_ZC_0.2_MINH_3_H_20_CD_5_trend.csv,10,2.0,0.2,3,20,5,trend,price_ratio_over_vol,0.4158018727156866,-50.024551755416354,875,9.503792629755724,7.193449839507049
MovingAverageV3_4_M_10_ZO_1.2_ZC_0.0_MINH_3_H_15_CD_1_trend.csv,10,1.2,0.0,3,15,1,trend,price_ratio_over_vol,0.4157901101062542,-38.660553504892334,875,10.989736572015062,6.753494268180492
MovingAverageV3_4_M_10_ZO_1.2_ZC_0.0_MINH_5_H_15_CD_1_trend.csv,10,1.2,0.0,5,15,1,trend,price_ratio_over_vol,0.4157901101062542,-38.660553504892334,875,10.989736572015062,6.753494268180492
MovingAverageV3_4_M_25_ZO_1.2_ZC_0.6_MINH_3_H_10_CD_3_trend.csv,25,1.2,0.6,3,10,3,trend,price_ratio_over_vol,0.41578599434878466,-42.23828141843633,875,6.086619348054679,4.924711682688538
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.6_MINH_3_H_10_CD_1_trend.csv,35,1.8,0.6,3,10,1,trend,price_ratio_over_vol,0.4157094536313785,-40.85053343758547,875,6.622750879544315,5.852758138450789
MovingAverageV3_4_M_40_ZO_1.6_ZC_0.4_MINH_5_H_20_CD_3_trend.csv,40,1.6,0.4,5,20,3,trend,price_ratio_over_vol,0.41567162434563515,-45.36217199667246,880,11.087295954577709,8.573288648646587
MovingAverageV3_4_M_50_ZO_2.0_ZC_0.8_MINH_5_H_10_CD_3_trend.csv,50,2.0,0.8,5,10,3,trend,price_ratio_over_vol,0.41561965620702823,-41.39094932140688,875,7.001855586930218,6.246920447056565
MovingAverageV3_4_M_40_ZO_1.2_ZC_0.4_MINH_5_H_20_CD_3_trend.csv,40,1.2,0.4,5,20,3,trend,price_ratio_over_vol,0.41561009875402843,-46.04259440189257,1170,10.881159693133153,7.865821888995424
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.8_MINH_5_H_10_CD_1_trend.csv,45,1.6,0.8,5,10,1,trend,price_ratio_over_vol,0.41554810096351474,-44.7724054257922,875,6.869648257201968,5.786788946511286
MovingAverageV3_4_M_20_ZO_1.8_ZC_0.4_MINH_5_H_15_CD_5_trend.csv,20,1.8,0.4,5,15,5,trend,price_ratio_over_vol,0.4155479021460257,-49.58560194349009,961,8.891952582380286,7.138575611109104
MovingAverageV3_4_M_20_ZO_1.8_ZC_0.8_MINH_5_H_15_CD_3_trend.csv,20,1.8,0.8,5,15,3,trend,price_ratio_over_vol,0.4155207242326416,-55.237691216151674,875,7.912001463593121,6.78947392904098
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.0_MINH_3_H_15_CD_5_trend.csv,50,1.2,0.0,3,15,5,trend,price_ratio_over_vol,0.4154863412602055,-48.25658627612928,887,10.99702319852186,7.826495750991088
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.0_MINH_5_H_15_CD_5_trend.csv,50,1.2,0.0,5,15,5,trend,price_ratio_over_vol,0.4154863412602055,-48.25658627612928,887,10.99702319852186,7.826495750991088
MovingAverageV3_4_M_30_ZO_1.6_ZC_0.2_MINH_3_H_20_CD_1_trend.csv,30,1.6,0.2,3,20,1,trend,price_ratio_over_vol,0.4154670409021981,-43.61509582537349,875,11.468075906797983,8.24411942707636
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.4_MINH_5_H_10_CD_3_trend.csv,40,1.4,0.4,5,10,3,trend,price_ratio_over_vol,0.4154555033648903,-47.95278745532373,875,7.131496692592859,5.661721675230746
MovingAverageV3_4_M_25_ZO_1.8_ZC_0.4_MINH_5_H_10_CD_1_trend.csv,25,1.8,0.4,5,10,1,trend,price_ratio_over_vol,0.4152957496148885,-51.98622024327857,875,7.026355047240175,5.895985897156932
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,35,1.2,0.8,3,20,5,trend,price_ratio_over_vol,0.41527593904142535,-41.63700598847511,875,8.648137142857141,7.286079199981122
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.6_MINH_5_H_15_CD_5_trend.csv,45,1.6,0.6,5,15,5,trend,price_ratio_over_vol,0.4152259226549657,-45.37471851576363,875,9.191366906474817,7.553620512892098
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,45,1.8,0.0,3,10,3,trend,price_ratio_over_vol,0.4152156635987481,-42.18677684469654,875,7.690078037904129,6.275711689502583
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,45,1.8,0.0,5,10,3,trend,price_ratio_over_vol,0.4152156635987481,-42.18677684469654,875,7.690078037904129,6.275711689502583
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.8_MINH_5_H_20_CD_1_trend.csv,45,1.6,0.8,5,20,1,trend,price_ratio_over_vol,0.4151235884982097,-45.50982320966119,875,10.197255343082114,8.285150311388703
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,35,2.0,0.2,3,15,1,trend,price_ratio_over_vol,0.41507409532838363,-43.35071600348502,875,9.84973998722744,8.07897944041883
MovingAverageV3_4_M_20_ZO_1.8_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,20,1.8,0.6,5,15,1,trend,price_ratio_over_vol,0.4149413876288064,-50.63315015045286,875,8.35170716968101,6.829287064674518
MovingAverageV3_4_M_25_ZO_1.6_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,25,1.6,0.2,3,15,1,trend,price_ratio_over_vol,0.4149055203015286,-51.234632576824126,875,9.478809136080844,6.988338967116728
MovingAverageV3_4_M_20_ZO_1.2_ZC_0.8_MINH_5_H_20_CD_5_trend.csv,20,1.2,0.8,5,20,5,trend,price_ratio_over_vol,0.414860581199477,-50.36062478286506,875,8.471792996251255,6.395047960294506
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.2_MINH_5_H_15_CD_1_trend.csv,40,1.8,0.2,5,15,1,trend,price_ratio_over_vol,0.4148597086537704,-47.69431548287835,875,10.085513386033107,7.961482397927663
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.6_MINH_3_H_20_CD_1_trend.csv,45,1.2,0.6,3,20,1,trend,price_ratio_over_vol,0.41470089686566797,-44.451198168889974,875,9.59517266101088,7.498853865660473
MovingAverageV3_4_M_20_ZO_1.6_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,20,1.6,0.4,3,15,5,trend,price_ratio_over_vol,0.41469694285296316,-53.586456892183136,961,8.368913128165175,6.81273588090661
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.6_MINH_3_H_20_CD_1_trend.csv,35,1.8,0.6,3,20,1,trend,price_ratio_over_vol,0.41465537861433216,-43.11290515902404,875,9.862184717236234,8.309169524655013
MovingAverageV3_4_M_25_ZO_2.0_ZC_0.8_MINH_5_H_10_CD_3_trend.csv,25,2.0,0.8,5,10,3,trend,price_ratio_over_vol,0.41454140958645513,-42.183865518249206,875,6.63897817628151,6.089331572474773
MovingAverageV3_4_M_20_ZO_1.8_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,20,1.8,0.0,3,10,3,trend,price_ratio_over_vol,0.4143930072364151,-54.200739508904576,875,7.704711773013228,6.091365696373888
MovingAverageV3_4_M_20_ZO_1.8_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,20,1.8,0.0,5,10,3,trend,price_ratio_over_vol,0.4143930072364151,-54.200739508904576,875,7.704711773013228,6.091365696373888
MovingAverageV3_4_M_50_ZO_1.2_ZC_0.8_MINH_5_H_15_CD_5_trend.csv,50,1.2,0.8,5,15,5,trend,price_ratio_over_vol,0.414380297471854,-38.55078382476371,875,8.723481744514249,7.0869773570331525
MovingAverageV3_4_M_15_ZO_2.0_ZC_0.0_MINH_3_H_10_CD_3_trend.csv,15,2.0,0.0,3,10,3,trend,price_ratio_over_vol,0.41433542011997543,-48.078876150150194,875,7.702681203500068,6.24746421596311
MovingAverageV3_4_M_15_ZO_2.0_ZC_0.0_MINH_5_H_10_CD_3_trend.csv,15,2.0,0.0,5,10,3,trend,price_ratio_over_vol,0.41433542011997543,-48.078876150150194,875,7.702681203500068,6.24746421596311
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.8_MINH_5_H_15_CD_5_trend.csv,50,1.4,0.8,5,15,5,trend,price_ratio_over_vol,0.4142666160309187,-41.906136467404366,875,8.84589299171063,7.363178400487705
MovingAverageV3_4_M_10_ZO_1.4_ZC_0.0_MINH_3_H_15_CD_1_trend.csv,10,1.4,0.0,3,15,1,trend,price_ratio_over_vol,0.4142613056959483,-42.2959703770574,875,10.980557528409095,6.952176985065103
MovingAverageV3_4_M_10_ZO_1.4_ZC_0.0_MINH_5_H_15_CD_1_trend.csv,10,1.4,0.0,5,15,1,trend,price_ratio_over_vol,0.4142613056959483,-42.2959703770574,875,10.980557528409095,6.952176985065103
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,30,2.0,0.8,5,15,1,trend,price_ratio_over_vol,0.4142527127101139,-50.00301084587514,875,8.588557080082511,7.581539746383316
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.2_MINH_5_H_20_CD_5_trend.csv,35,1.6,0.2,5,20,5,trend,price_ratio_over_vol,0.4141807501820465,-44.86444670346759,875,11.946119454316172,8.784781208762897
MovingAverageV3_4_M_30_ZO_2.0_ZC_0.8_MINH_5_H_15_CD_5_trend.csv,30,2.0,0.8,5,15,5,trend,price_ratio_over_vol,0.4141573933025282,-53.96578644077684,961,8.586611456176678,7.643782319661101
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.0_MINH_3_H_20_CD_5_trend.csv,15,1.8,0.0,3,20,5,trend,price_ratio_over_vol,0.41414743592723857,-61.641225911107455,875,13.820395339704138,8.922937554958306
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.0_MINH_5_H_20_CD_5_trend.csv,15,1.8,0.0,5,20,5,trend,price_ratio_over_vol,0.41414743592723857,-61.641225911107455,875,13.820395339704138,8.922937554958306
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.6_MINH_5_H_20_CD_5_trend.csv,35,1.8,0.6,5,20,5,trend,price_ratio_over_vol,0.4141011409781925,-42.100888034742866,875,10.40006654835847,8.619565155292609
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.6_MINH_3_H_10_CD_1_trend.csv,35,1.2,0.6,3,10,1,trend,price_ratio_over_vol,0.414075320386474,-44.72762276873941,875,6.285682282770014,4.9489986890522495
MovingAverageV3_4_M_40_ZO_1.8_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,40,1.8,0.4,3,15,5,trend,price_ratio_over_vol,0.4140510843146308,-43.99587650509737,875,9.253743631966236,7.764372999415109
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.0_MINH_3_H_20_CD_3_trend.csv,45,2.0,0.0,3,20,3,trend,price_ratio_over_vol,0.41402808935477015,-42.2912414698543,967,13.79773539928486,10.228941357104363
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.0_MINH_5_H_20_CD_3_trend.csv,45,2.0,0.0,5,20,3,trend,price_ratio_over_vol,0.41402808935477015,-42.2912414698543,967,13.79773539928486,10.228941357104363
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,40,1.4,0.8,5,15,1,trend,price_ratio_over_vol,0.4140266537223998,-44.41096430743062,881,8.61566183647421,6.7499184376052215
MovingAverageV3_4_M_40_ZO_2.0_ZC_0.6_MINH_5_H_20_CD_5_trend.csv,40,2.0,0.6,5,20,5,trend,price_ratio_over_vol,0.4139268192914286,-45.99236285774943,875,10.750871890258082,9.089160531466183
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.8_MINH_5_H_10_CD_3_trend.csv,35,1.6,0.8,5,10,3,trend,price_ratio_over_vol,0.41389336364962687,-51.100414413402305,875,6.736775818639795,5.674326850106847
MovingAverageV3_4_M_35_ZO_2.0_ZC_0.2_MINH_3_H_10_CD_3_trend.csv,35,2.0,0.2,3,10,3,trend,price_ratio_over_vol,0.41387783825285385,-39.85581653303038,875,7.2489700803129296,6.264294405924359
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_3_H_15_CD_1_trend.csv,35,1.4,0.0,3,15,1,trend,price_ratio_over_vol,0.41383647330647194,-45.0932761194084,875,10.95470060258734,7.663341216872898
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.0_MINH_5_H_15_CD_1_trend.csv,35,1.4,0.0,5,15,1,trend,price_ratio_over_vol,0.41383647330647194,-45.0932761194084,875,10.95470060258734,7.663341216872898
MovingAverageV3_4_M_25_ZO_2.0_ZC_0.2_MINH_3_H_15_CD_3_trend.csv,25,2.0,0.2,3,15,3,trend,price_ratio_over_vol,0.413831877814287,-51.53416450153048,875,9.605335505549332,7.80226085231595
MovingAverageV3_4_M_45_ZO_1.4_ZC_0.6_MINH_5_H_15_CD_5_trend.csv,45,1.4,0.6,5,15,5,trend,price_ratio_over_vol,0.41375327732195855,-44.94018766790089,875,9.086197829516658,7.27321983402957
MovingAverageV3_4_M_45_ZO_1.6_ZC_0.2_MINH_5_H_10_CD_1_trend.csv,45,1.6,0.2,5,10,1,trend,price_ratio_over_vol,0.41371991149064663,-43.01847891379862,880,7.417117881140326,5.912079170330154
MovingAverageV3_4_M_45_ZO_2.0_ZC_0.2_MINH_3_H_20_CD_3_trend.csv,45,2.0,0.2,3,20,3,trend,price_ratio_over_vol,0.413671786590467,-42.34042186815246,875,12.074622646842675,9.627197247837767
MovingAverageV3_4_M_25_ZO_1.8_ZC_0.6_MINH_3_H_15_CD_3_trend.csv,25,1.8,0.6,3,15,3,trend,price_ratio_over_vol,0.41359582953061114,-45.139953629084644,875,8.162688614540468,7.157936744217731
MovingAverageV3_4_M_35_ZO_1.4_ZC_0.8_MINH_3_H_20_CD_5_trend.csv,35,1.4,0.8,3,20,5,trend,price_ratio_over_vol,0.41354891444969566,-42.620989294534596,875,8.893592567761708,7.598370617893634
MovingAverageV3_4_M_20_ZO_1.4_ZC_0.6_MINH_3_H_15_CD_3_trend.csv,20,1.4,0.6,3,15,3,trend,price_ratio_over_vol,0.4135471140442457,-42.21660947432359,875,7.508646107259543,6.116176051618242
MovingAverageV3_4_M_40_ZO_2.0_ZC_0.4_MINH_3_H_15_CD_3_trend.csv,40,2.0,0.4,3,15,3,trend,price_ratio_over_vol,0.413540114595638,-41.49581707384192,875,9.334735194875057,7.835380252661384
MovingAverageV3_4_M_25_ZO_1.8_ZC_0.0_MINH_3_H_15_CD_3_trend.csv,25,1.8,0.0,3,15,3,trend,price_ratio_over_vol,0.41340345654096733,-49.537525011613454,875,10.958081995705955,7.952027755213882
MovingAverageV3_4_M_25_ZO_1.8_ZC_0.0_MINH_5_H_15_CD_3_trend.csv,25,1.8,0.0,5,15,3,trend,price_ratio_over_vol,0.41340345654096733,-49.537525011613454,875,10.958081995705955,7.952027755213882
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.4_MINH_3_H_15_CD_5_trend.csv,30,1.2,0.4,3,15,5,trend,price_ratio_over_vol,0.4133114413867447,-45.67956830599479,961,8.529401186836894,6.454111634041621
MovingAverageV3_4_M_30_ZO_1.6_ZC_0.2_MINH_5_H_20_CD_1_trend.csv,30,1.6,0.2,5,20,1,trend,price_ratio_over_vol,0.4132876472688684,-45.30845121284251,875,11.786365186881726,8.267649311567531
MovingAverageV3_4_M_50_ZO_1.4_ZC_0.6_MINH_3_H_15_CD_3_trend.csv,50,1.4,0.6,3,15,3,trend,price_ratio_over_vol,0.41328377301132824,-43.118887770594256,875,8.656844383402012,7.140708056798499
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.0_MINH_3_H_10_CD_1_trend.csv,15,1.8,0.0,3,10,1,trend,price_ratio_over_vol,0.4132262477491089,-53.780293990784045,875,7.7128856902228,5.937342954705035
MovingAverageV3_4_M_15_ZO_1.8_ZC_0.0_MINH_5_H_10_CD_1_trend.csv,15,1.8,0.0,5,10,1,trend,price_ratio_over_vol,0.4132262477491089,-53.780293990784045,875,7.7128856902228,5.937342954705035
MovingAverageV3_4_M_25_ZO_1.4_ZC_0.2_MINH_3_H_15_CD_1_trend.csv,25,1.4,0.2,3,15,1,trend,price_ratio_over_vol,0.4132030386787206,-43.60377176580727,875,9.397005228965297,6.642245975750475
MovingAverageV3_4_M_25_ZO_1.6_ZC_0.8_MINH_3_H_15_CD_5_trend.csv,25,1.6,0.8,3,15,5,trend,price_ratio_over_vol,0.4131084100195866,-53.47012734230108,961,7.549714391863653,6.639008157702629
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.6_MINH_5_H_15_CD_5_trend.csv,30,1.8,0.6,5,15,5,trend,price_ratio_over_vol,0.4130997528667361,-57.84644360662193,961,8.833282255593014,7.415033420407823
MovingAverageV3_4_M_30_ZO_1.2_ZC_0.6_MINH_5_H_15_CD_5_trend.csv,30,1.2,0.6,5,15,5,trend,price_ratio_over_vol,0.4130522470768753,-57.15545578468824,961,8.573431634176124,6.512403064808598
MovingAverageV3_4_M_45_ZO_1.8_ZC_0.4_MINH_5_H_15_CD_3_trend.csv,45,1.8,0.4,5,15,3,trend,price_ratio_over_vol,0.41302808881160974,-43.43009589979336,875,9.607865327486202,7.764448873537462
MovingAverageV3_4_M_45_ZO_1.2_ZC_0.4_MINH_3_H_15_CD_3_trend.csv,45,1.2,0.4,3,15,3,trend,price_ratio_over_vol,0.41300765327115585,-50.35249782658296,875,8.932507282648833,6.790008725574254
MovingAverageV3_4_M_40_ZO_1.4_ZC_0.8_MINH_3_H_10_CD_5_trend.csv,40,1.4,0.8,3,10,5,trend,price_ratio_over_vol,0.41297715262150736,-37.70291147886914,875,6.308529657145125,5.5008641782370455
MovingAverageV3_4_M_30_ZO_1.8_ZC_0.2_MINH_5_H_15_CD_3_trend.csv,30,1.8,0.2,5,15,3,trend,price_ratio_over_vol,0.4129526914610007,-45.56653909916119,875,9.897351154313489,7.635802217286877
MovingAverageV3_4_M_25_ZO_1.2_ZC_0.6_MINH_3_H_20_CD_1_trend.csv,25,1.2,0.6,3,20,1,trend,price_ratio_over_vol,0.4129329882126812,-39.95327943052014,875,8.484771950675974,6.354980265162346
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.6_MINH_5_H_15_CD_1_trend.csv,35,1.8,0.6,5,15,1,trend,price_ratio_over_vol,0.41288049594734416,-42.936842791025626,875,8.995136392471988,7.462688956215566
MovingAverageV3_4_M_25_ZO_1.8_ZC_0.8_MINH_3_H_10_CD_3_trend.csv,25,1.8,0.8,3,10,3,trend,price_ratio_over_vol,0.41279750149228894,-41.75074983383642,875,6.125882809468373,5.68470689345017
MovingAverageV3_4_M_35_ZO_1.2_ZC_0.8_MINH_3_H_15_CD_5_trend.csv,35,1.2,0.8,3,15,5,trend,price_ratio_over_vol,0.4127054892546172,-51.601851657214056,961,7.584185296737791,6.347048381147562
MovingAverageV3_4_M_30_ZO_1.4_ZC_0.8_MINH_3_H_15_CD_5_trend.csv,30,1.4,0.8,3,15,5,trend,price_ratio_over_vol,0.4126034163954582,-55.21219688836764,961,7.580337426022434,6.536134870655055
MovingAverageV3_4_M_35_ZO_1.8_ZC_0.8_MINH_5_H_15_CD_1_trend.csv,35,1.8,0.8,5,15,1,trend,price_ratio_over_vol,0.41258576077931897,-42.24280947560537,875,8.634249823218672,7.315515383584446
MovingAverageV3_4_M_15_ZO_1.4_ZC_0.6_MINH_3_H_15_CD_1_trend.csv,15,1.4,0.6,3,15,1,trend,price_ratio_over_vol,0.41253851937348546,-37.47708409352211,961,6.829514239020829,5.4721158307463265
MovingAverageV3_4_M_35_ZO_1.6_ZC_0.2_MINH_3_H_20_CD_1_trend.csv,35,1.6,0.2,3,20,1,trend,price_ratio_over_vol,0.41248834558221076,-39.706961352400455,875,11.625656088987343,8.412464252888116
