,RB.SHF,HC.SHF,SS.SHF,JM.DCE,J.DCE,I.DCE,SF.ZCE,SM.ZCE
20190826,-28.718592426606513,-25.94966081110686,0.0,-6.0340563608929685,-13.55505883625632,-19.299238159666096,-26.898283389758564,-21.961110728376465
20190827,-27.425328115001943,-24.96622745532926,0.0,-6.378784188766028,-13.98482604648616,-18.61728581410582,-26.532671214630305,-21.718743870301903
20190828,-26.118440279828594,-23.890841605066363,0.0,-7.698840345829228,-14.50720343429614,-18.01102088211602,-26.074988378715663,-21.296141509708367
20190829,-24.810694210616663,-22.9966797717515,0.0,-9.075261625984325,-14.964750582988636,-17.433594853621596,-25.69942978005333,-20.622656852957533
20190830,-23.678125990173122,-22.26730589653616,0.0,-10.65993099515469,-15.504725215282003,-16.896116329330752,-25.199679248474105,-19.9647971762124
20190902,-22.350104799747406,-21.412763901992694,0.0,-12.510953632545696,-15.997072230618747,-16.069108339760987,-24.469510011344035,-18.960849218547434
20190903,-21.08973235759987,-20.579567669311675,0.0,-14.622963394682566,-16.314923680607393,-15.175029793203688,-23.305998776003264,-17.91262682660384
20190904,-19.910565691000844,-19.796553278188856,0.0,-17.27369139476865,-16.57620109357251,-14.26678437442248,-21.99535939725358,-17.100106974690608
20190905,-18.673512416344877,-18.98879231293317,0.0,-19.652455883639593,-16.65082135649578,-13.447460018342829,-20.562794345328292,-16.423366267503635
20190906,-17.32171959975965,-18.11533130838011,0.0,-21.9510650601833,-16.55809174890372,-12.644206491037757,-19.30183866566519,-15.759610659763126
20190909,-16.13540399643199,-17.354425353800252,0.0,-24.01924155287849,-16.42035165777635,-11.877794760513652,-18.005282733749993,-15.16419050723394
20190910,-14.846476899796782,-16.31593380947001,0.0,-24.268536837206657,-16.188536910068105,-11.067785743640272,-16.665501582257143,-14.858993758942706
20190911,-13.563193764999955,-15.264605617134375,0.0,-23.09420288744887,-15.6254230545198,-10.141281086941873,-15.145579768579685,-14.418159292407283
20190912,-12.254651780799444,-14.096796157520531,0.0,-20.50307650558708,-14.777896621595398,-9.237727817101643,-13.582159517922905,-13.888863897964887
20190916,-10.785491716298985,-12.702179443201203,0.0,-16.024248257488942,-13.522998066264325,-8.307233374378951,-11.986632162212572,-13.355995588899646
20190917,-9.458635785385011,-11.357431901559952,0.0,-10.463488766815237,-12.059552345367253,-7.590244702622022,-11.172905747499387,-12.844899289839056
20190918,-8.177958164298031,-10.063794132350026,0.0,-4.711073248228335,-10.5561116755742,-6.921845433833508,-10.3247561741405,-12.475985755228658
20190919,-6.922005433130537,-8.80307552157188,0.0,0.8986125632636173,-8.944377327391111,-6.305260817397341,-9.430847944929532,-12.291469803909283
20190920,-5.795658858959814,-7.670877982966333,0.0,5.610919836362185,-7.365632535705459,-5.664120973757075,-8.476557063191425,-12.211778357332681
20190923,-4.792137018989528,-6.669123084606468,0.0,8.58903618455086,-5.856626706445303,-5.090736940575525,-7.452328037497206,-12.26295652791312
20190924,-3.7300935873988315,-5.575796867770229,0.0,10.358857934349663,-4.120553133399115,-4.532136094512703,-6.461108228704778,-12.491187487787695
20190925,-2.831841264374822,-4.772772715470123,0.0,9.351222907505628,-2.58046922737001,-4.102696643131732,-5.4333727705656365,-13.109377269615592
20190926,-1.9846483311126755,-4.04200929576688,0.0,6.749255159113115,-1.296625518326191,-3.720015340428071,-4.3586446869735616,-13.958829535970606
20190927,-1.2218045325185944,-3.398734797115056,0.0,2.6012477887914636,-0.3178703852923565,-3.375219682264426,-3.2212421355881964,-14.901479461678253
20190930,-0.5972939704048411,-2.934396225994442,0.0,-3.0739647820236113,0.2742993446372589,-3.0790281102068198,-2.195821265534879,-16.099987904276603
20191008,-0.05357302995263546,-2.5829649978421276,0.0,-9.943486373314059,0.5706553543332804,-2.8181130802240175,-1.070157138014572,-17.63663813704181
20191009,0.3779542622305569,-2.3465614016202383,0.0,-16.74942517476173,0.6781599643488561,-2.564680957303365,-0.13957427511356743,-19.456925283851767
20191010,0.7586449669786659,-2.1647043177591505,0.0,-23.109043910868735,0.5486539330471008,-2.319430003169703,0.6458031858811731,-21.610548261972223
20191011,1.1651811895425808,-1.9996271504868752,0.0,-28.581608893109806,0.2688342456901138,-2.0454399673798807,1.3295459481185121,-23.86212744654568
20191014,1.6043158447646215,-1.8417062188559654,0.0,-32.4935671832789,-0.05834010447318306,-1.7395790316098552,1.890093459378696,-26.2117637208044
20191015,1.9204723670805308,-1.881137121670635,0.0,-35.29658751884483,-0.6268312258036673,-1.440330739397218,2.296639303028689,-28.663860928876097
20191016,2.195593362368882,-2.1815714528782495,0.0,-36.21982555953508,-1.1852204177851962,-1.11779473077293,2.585500074816363,-30.92280050631709
20191017,2.309319087373183,-2.704988801231823,0.0,-35.97098545988794,-1.8219652659978955,-0.8088236595799506,2.6895117000948234,-33.12901025509454
20191018,2.3721577852590445,-3.332270294665412,0.0,-34.83910709611198,-2.4827435882223745,-0.5266780302166456,2.61803809527966,-35.81291542045284
20191021,2.3900135641527256,-4.122314928265397,0.0,-33.19250585367564,-3.1881518606550863,-0.2620395208699778,2.5751676119972218,-37.96451799669182
20191022,2.299884375623905,-5.06531608968781,0.0,-31.327595249393372,-3.965398510672942,-0.021487515439338262,2.442508238944614,-39.583241482735325
20191023,2.2246406549060316,-5.995315282163709,0.0,-29.70008651080863,-4.804078312156329,0.19800752514962314,2.289004816755417,-40.99873340328895
20191024,2.1515702564052233,-6.93833078553776,0.0,-28.021798473614837,-5.545947765922294,0.41461306761241484,2.1146435600032714,-41.8871041608327
20191025,2.1129370234512574,-7.79268649776367,0.0,-26.321350814840986,-6.192231885016659,0.6343025828490654,1.7734653146216952,-42.48263917371379
20191028,2.1482430363380733,-8.457712764565606,0.0,-24.630564088473772,-6.732046647022666,0.8685095334124503,1.4567174453590346,-43.1062816164681
20191029,2.4436439610594562,-9.270548941490395,0.0,-22.9322194516227,-7.214616822591712,1.1366776826591667,1.0893673523924516,-43.727991541892344
20191030,2.888377740305262,-9.594933263244489,0.0,-21.62181223896921,-7.768933769991932,1.451373395623962,0.7893397988529177,-44.04883621177679
20191031,3.6452252949601016,-9.44096006506681,0.0,-20.24060307824424,-8.202861003611622,1.8318481073807116,0.46686934893164445,-44.09448328358934
20191101,4.7070083444015065,-8.953455454406768,0.0,-18.92914313023575,-8.561061716318072,2.2913425840932526,0.05638001400293872,-43.73414956861406
20191104,6.012864080180687,-7.9259792268361196,0.0,-17.770993252855565,-8.752827438410401,2.826200612416343,-0.42446581717364706,-43.96837922136067
20191105,7.6432144626708185,-6.43071902193742,0.0,-16.74469989541615,-8.782034404732821,3.429480906846478,-1.0885590276383186,-44.54424443013585
20191106,9.685302704697989,-4.28392881252498,0.0,-15.663499513465407,-8.460924331017594,4.081186460951368,-1.7543149563168476,-44.4401188031188
20191107,12.00741886737427,-1.4682524340275387,0.0,-14.750282346147507,-8.013258395617816,4.831084134532571,-2.5828821895892995,-44.171662078288094
20191108,14.371509975217513,1.625690969690286,0.0,-13.92364612471996,-7.441671992315576,5.6420462958519995,-3.5108205212674424,-43.9506422131923
20191111,16.727188207849654,4.855191794842365,0.0,-13.11585310914284,-6.760761374915911,6.348801080283584,-4.686295892449533,-43.26312418781856
20191112,18.94597953263941,8.204743326423337,0.0,-12.426893964922678,-6.081540665989414,7.008864149347564,-6.106454812421075,-42.33599534306234
20191113,20.70469543510326,11.330546314987249,-21.037955409527466,-11.335477878018098,-5.127533191698347,7.507424863975929,-8.092735944728798,-41.47873596641692
20191114,22.630291461783447,14.652126850843596,-21.50215043328176,-10.456420031681391,-4.083619165892183,8.185524691049354,-10.397618276042193,-40.76394022863251
20191115,24.24741790897382,17.827883820042185,-22.183997663208118,-9.658098031442286,-2.754580097043704,8.77011977079818,-12.632210438454724,-38.87251898909669
20191118,25.881545867084522,21.238274227998122,-22.537850212581844,-8.764117529629864,-1.1780672040203723,9.306340072268748,-14.597754746252741,-36.28962555702202
20191119,27.522136880582643,24.646101062406068,-22.819362959264378,-7.787652152366678,0.6887759633150464,9.857361633909342,-15.676924498474635,-32.98518029903594
20191120,28.678403778080934,27.72138351518757,-22.818883900602156,-6.684557652669084,2.6257705530933224,10.425075755468756,-15.888320351270258,-29.90816049955173
20191121,29.771715505503007,30.370070582273776,-22.67203905959024,-5.334909067284416,4.822624355349896,10.911156656902204,-15.647226142870213,-26.888283498913662
20191122,30.420231941249124,32.59617888995387,-22.444833393072617,-3.854129851826947,7.081124244968743,11.348525746884453,-14.936485495925242,-23.725176890149047
20191125,30.998786645971045,34.51424265434164,-21.962335167497717,-2.321426128145593,9.355456141202348,11.912023274256857,-13.837377656291558,-20.60305427280505
20191126,31.57206738982527,36.58126120477226,-21.41002732106358,-0.5697705680982812,11.746174676729066,12.55176146698182,-12.165973841217504,-17.265483966309493
20191127,31.8393988121373,38.160131856288665,-20.844658569489855,1.0430373250685088,13.997274531404171,13.287201007092294,-9.670445745970301,-13.781150456240907
20191128,31.570116713704273,39.042129908648576,-20.168758438225034,2.6641976807109646,16.237304224084912,13.70516663844848,-6.595010801721803,-10.186258253513303
20191129,31.249949941938834,39.743100234997875,-19.361308153309974,4.198372070342934,18.190519527794525,14.168792475199009,-3.5036869182299917,-7.555051619807696
20191202,30.59927917494406,39.73703865581661,-18.607779916450692,5.6310788237596645,19.769181653624305,14.628872690138769,-0.41904888805628643,-5.179677281744388
20191203,29.59561984108781,39.32238967146996,-17.882854647741947,7.057092517973835,20.981817773016697,15.122831600971802,1.856893260509993,-3.1581094204266713
20191204,28.534711908738412,38.43713141533464,-17.21278065076749,8.315853768392918,21.844350217312623,15.595827709302336,3.1494298120413027,-1.2839654743252782
20191205,27.132164851239303,37.239107075730935,-16.669498367199438,9.275547623323705,22.281061331691465,16.070186559693006,3.944185373311149,0.5096791769190715
20191206,25.979211755212553,36.165688871467324,-16.206459494771714,10.059337660239523,22.409040818093995,16.554002251695135,4.322075128693911,2.221182326916223
20191209,24.726945928425447,35.07536653143567,-15.945067198226349,10.753485206049685,22.255670076767863,17.09640662938698,4.375552983380581,4.014671155053443
20191210,23.375834653834332,34.01748787727974,-16.629221243558252,11.409773319125474,22.178798914147578,17.317928809586842,4.252589406846337,5.865527524451437
20191211,22.72230195030261,33.497187947036544,-17.471281402700395,12.268298262903942,22.099165028428857,17.64288490436085,3.9038945767925846,7.852829860096526
20191212,22.21600113535409,33.13296517285016,-17.672998311269033,13.16087302858735,21.928002678523384,18.120724909283403,3.977613565131358,9.8797837458976
20191213,21.842179597983417,33.33064185875015,-17.511482893734915,14.090714609003216,21.702267541353336,18.541596284131728,3.722799205148076,11.959429970732106
20191216,21.5110724251717,33.54331414643424,-16.943570118754277,15.124179546864768,21.45915114273919,18.9379402759942,3.1176212197996933,14.1489125705413
20191217,21.033409337370955,33.558452598113206,-16.014692937783348,16.187666030352524,21.096194057025215,19.095170643293493,2.4984614070853706,16.442608343747736
20191218,20.740513749614145,33.64814776249878,-14.81852878463729,17.794642289398396,20.813932465288747,19.019498407644846,1.9171991657743799,18.683233934709616
20191219,20.47357859741122,33.69535144049846,-13.287409950928701,19.606766927384758,20.487476993512264,18.811409636838256,1.663547176532737,20.802141222737134
20191220,20.290462857912203,33.748553730522985,-11.399458958822647,21.530673837919522,20.19914337564626,18.456527573450956,1.7937692467787558,22.823694562958295
20191223,20.123182950842224,33.65849851284747,-9.255312453345564,23.620594077467405,19.882060657946507,17.824855864833964,2.236032480214374,24.581645022863903
20191224,19.934265928361675,33.43863984178254,-5.982361395111616,25.300575925625324,20.010808636175927,17.409922142456416,2.9272234878484564,25.993568604790934
20191225,19.863109835504005,33.220536940767275,-2.410719049291831,27.04547968171566,20.41076861937811,16.854487980337122,3.7352921785103637,26.87675392387883
20191226,19.58735270172638,32.70555701992032,0.786756222775936,28.48630448594262,20.667912875047495,16.207625399953002,3.987876790732683,27.477602740595653
20191227,19.102182273455014,31.563977109675665,3.96906767206852,29.44975260448803,20.868317760885684,15.533187711453289,4.856232835740872,28.03154397283494
20191230,18.586308303415272,30.38815053940926,7.118420981158372,30.062347245028676,21.07580221602331,14.802211577764282,6.208469341051959,28.349930561008975
20191231,18.209638342882222,29.500216155545097,10.326204254304718,30.48961860093659,21.34033926548276,14.13568628067434,7.992862871845958,28.351815895438968
20200102,17.78782487815709,28.735095506942553,13.403029731857972,30.097753828462412,21.425041065918773,13.599297608000485,10.164423362867927,28.14940855963285
20200103,17.315613241908007,27.877321061742816,15.060236417841098,29.545896687825273,21.444012943392853,13.14901946952007,12.368146052114827,27.797978500846146
20200106,16.75750519927032,26.795583800767513,16.289072402245942,28.95486005820311,21.412685651657345,12.788150930074007,14.557821199789805,27.246367391561673
20200107,16.21250042374377,25.784732351088955,17.21943739756627,28.202437286232804,21.388353523614487,12.572470303790078,16.51559043066943,26.36032925677318
20200108,15.892247045440163,24.897949175869734,17.887130302585,27.73429471966379,21.177170672301315,12.898470694586349,18.212773214922496,25.426609284126933
20200109,15.278885019932138,23.70001064502074,18.413582086995962,27.188699057196086,20.67673131455224,13.187308177062762,19.549281043686392,24.567969056531226
20200110,14.582103197147134,22.570680040419997,18.824591765368364,27.109840327613266,20.06168976761995,13.15957725420091,21.061795033353818,23.951153374103203
20200113,13.938979341889437,21.565848357392845,19.030637121803938,27.62142035987086,19.537065678407014,13.142732475546412,24.376033473536747,23.42657652366788
20200114,13.139702979006953,20.441283236647447,19.00250553957698,28.521297430439812,18.756177491861358,13.098804159667694,26.767266543800808,22.808445778696004
20200115,12.323012240947323,19.19502327594152,18.490608243197524,29.694325343117235,18.01156102029324,13.049778380305924,28.579806236880067,22.067857838797885
20200116,11.290206710465979,17.74803659200366,17.722835174812104,31.011237684071954,17.340243762065825,13.021371458334364,29.79392387684811,21.30708550183883
20200117,10.26620127389551,16.385540590495815,18.035713506152334,32.24450049487076,16.679082710768576,12.899710235837123,30.62605425633547,21.102278733567154
20200120,9.28049093968338,15.097285648375953,18.355544568072702,33.399847565113845,16.062707527975796,12.747393955537534,31.06518615771641,20.86572665835861
20200121,8.288351207164144,13.87783911143209,18.60095410919021,34.48711068816414,15.48120333925247,12.631067232219586,31.577879147655977,20.595491276674583
20200122,6.947679898366159,12.446643700060434,18.743264602866727,35.91532079944438,14.343770898505094,11.954416659271706,32.45242221421409,20.45524135223398
20200123,5.499674700037865,11.019808111622263,18.759827382030682,37.85796837765255,13.161989464249192,11.303623829665097,33.91533404203817,20.556794264330836
20200203,4.019991221489368,9.56796378639078,18.477515218104056,39.17789855909961,12.029551949454254,10.691606000227802,35.50364321523954,20.470654136236437
20200204,2.3627729756952736,7.686697035148089,17.358312710945974,38.09733580043034,10.427786463661022,9.700683734654556,34.90213177537614,20.062739561894368
20200205,0.6420380551324777,5.79816847234681,15.954609509191325,36.50053723093452,9.006127081066598,8.545173172672554,34.745636764145885,19.707847468503314
20200206,-1.3047122874367458,3.7754291119912318,14.54111191165724,34.58328768278756,7.510895333190869,7.1974230347662225,34.06839767890183,19.203428077808592
20200207,-3.318701493875032,1.6994027577465811,13.102324411882359,32.49563940952899,5.945171133926334,5.688385019962638,33.79327871386168,18.796972217963287
20200210,-5.373741507184299,-0.4141679172046685,11.684948273609889,30.453051114126257,4.390338954027806,4.088032674905717,33.68262596685814,17.914087013253035
20200211,-7.508281642191017,-2.576055426582899,10.249215352092225,28.30790909994712,2.779565860660641,2.303284087427,33.53907273228018,17.14891211821906
20200212,-9.497189912016813,-4.707389778037313,8.857602630523104,26.0915045096225,1.2427279406752154,0.4721611762809146,33.412204485915574,16.79775510080276
20200213,-11.30603357626071,-6.717223406780104,7.52885124347984,23.61504337531326,-0.10208671534744726,-1.3281067716809842,32.72386966932814,16.230335681600565
20200214,-12.916870250652279,-8.582891351728932,6.255906081440779,20.568094878842704,-1.3280599645565168,-3.1239154181841027,31.294461516129427,15.369597915031942
20200217,-14.189461603879778,-10.1777572939385,5.0639773422086565,18.000592888034813,-2.330548275259813,-4.658227896113696,29.135674407301583,14.33102349418331
20200218,-15.098783386050913,-11.298501165573361,4.590593459798362,17.63881888466608,-2.8636166325684695,-5.727421678988902,26.61851084197171,13.294214152571694
20200219,-15.671330594850708,-12.161319898690193,4.277710656264821,17.599117737147385,-3.3223626659600343,-6.528074342282065,23.641680057116243,12.186343279546533
20200220,-15.890744941768197,-12.778348521462153,4.042101934179907,17.64652248594929,-3.73906557339293,-7.046859569492809,20.92255866712495,11.183363185184652
20200221,-15.705125139029569,-13.088146844431039,3.8770696531571676,17.79029908683886,-4.062494623496797,-7.237357151182038,17.78427820840411,10.061269370795632
20200224,-15.240448668746476,-13.140533586169562,3.6952608787374315,17.773184149694252,-4.327825798043845,-7.113498768257682,14.312471307928673,8.82023697187781
20200225,-14.550844105677305,-12.976077404505578,3.5083425264753068,17.74162487252026,-4.56286176048011,-6.687384445023824,10.494175738170021,7.382110554282991
20200226,-13.85517103982498,-12.712068558432122,3.211549061499542,17.703820746147564,-4.869188136639314,-6.167787699870731,6.18313270373607,5.603935024752591
20200227,-13.133041680260314,-12.37711040161491,2.62643225408504,17.410277278515064,-5.301403025056618,-5.639882304926678,1.6533592001564912,3.792108014519622
20200228,-12.39435523861117,-11.962494616214709,1.8254394310048285,16.954504661527753,-5.883572466702006,-5.13796036523484,-2.866853406194374,1.9015939686411816
20200302,-11.69931358048275,-11.54040957089454,0.8248853858927627,16.211599688194365,-6.646892154319338,-4.7165333441281865,-7.247357710596923,-0.029444281271757935
20200303,-11.57412411125437,-11.889436825933336,-0.5779348575175888,15.55991655922072,-7.713763679627952,-4.320556923703751,-11.484381670888226,-2.072381380888924
20200304,-11.544100324259816,-12.283656699930908,-2.161867576487733,14.95113417347919,-8.855602146175185,-3.9627537901176764,-16.170897336289872,-4.377414671661601
20200305,-11.393636542207519,-12.54549302139134,-3.853315274087656,14.293504080193316,-9.921021673477187,-3.584507661918828,-22.126440348075434,-6.764358624383985
20200306,-11.282335576582671,-12.789671850910658,-5.599486137979347,13.59622172324614,-11.001896965499423,-3.281426860688317,-27.682896813774867,-9.216629566733227
20200309,-11.215178110736742,-13.03227889887667,-7.430879392166321,12.853933760991593,-12.053308421024926,-3.0968079101012713,-32.9790573708031,-11.717885192270314
20200310,-11.195002174273194,-13.282586372626962,-9.26280098970247,12.003267911436776,-13.050986056740319,-3.051519449544637,-37.894186307475685,-14.148213919447398
20200311,-11.262152063306207,-13.642811169206071,-10.95736531650365,11.222718957571576,-14.261369388678869,-3.0500718836317935,-43.079042717822574,-16.49129986851014
20200312,-11.261564141184188,-13.971014824460731,-12.574769727770242,10.401630768223962,-15.468598697896432,-3.037680914682504,-47.67084386926032,-18.8698290986731
20200313,-11.149800015707413,-14.218113386140361,-14.1675285282354,9.58604975466723,-16.46164587464593,-2.922051055747857,-52.06709216588872,-20.937107643853345
20200316,-10.819740971023858,-14.30615315436623,-15.686893364638241,8.988525289960746,-16.802765771210602,-2.5979524948208064,-56.15945749432595,-22.841873256874457
20200317,-9.866342765015537,-13.547924264078043,-16.860302759696122,8.205062356014192,-16.688541523908807,-2.2692072733202777,-60.0499725938508,-23.656478007142013
20200318,-8.746801821321847,-12.702307285555767,-17.808542159142288,7.37779790904595,-16.3678188110297,-1.8768025296565283,-62.83483437218207,-23.84503332369806
20200319,-7.681048223346977,-11.960699730505304,-18.614661497328616,6.5030597296354875,-15.995732312733582,-1.4729610595358298,-63.10711107469952,-23.453846976786565
20200320,-6.661478653903022,-11.375192877866706,-19.443175297130793,5.575471061615355,-15.68648519057502,-1.072702459832579,-62.22243065747639,-22.693971083079603
20200323,-5.752482312619199,-10.93107570226902,-20.094718481532755,4.558973153755254,-15.427199186363502,-0.6987707248573607,-61.07627833110475,-21.514794691786275
20200324,-5.020473069127626,-10.56297835863934,-20.663440249756377,3.387834199381861,-15.26497147353835,-0.429128631703432,-58.640236405850416,-20.139293925252765
20200325,-4.302781700271568,-10.05974841411624,-21.227701414732557,2.147636520256507,-14.78940963869794,-0.2812919468484943,-55.264661040202405,-18.15464891006625
20200326,-3.7113651549271585,-9.664510037605313,-21.483507498089637,0.8873248112583707,-14.246015317491276,-0.1191511637485239,-52.09314317987005,-15.545900479878116
20200327,-3.288707599057895,-9.426101690886258,-21.430660127530935,-0.4943363558639607,-13.870274451228601,0.0042821522739767805,-48.126929295176296,-12.475122857433362
20200330,-3.141543726576613,-9.413413221363527,-20.989183568336774,-2.128655809679054,-13.955822415162384,0.029659483048840106,-43.84862246376064,-8.947408440352122
20200331,-3.29481149078727,-9.651993152491576,-20.400662424420066,-4.2194462983528815,-14.374680815151548,-0.0370374663922884,-39.394150754852234,-5.928069537879543
20200401,-3.716134767757692,-10.057326030509541,-19.59087748365951,-6.321874322380726,-14.903442193667631,-0.19105112202657645,-34.81199158613739,-2.872272416484913
20200402,-4.4751924125866855,-10.629477960663982,-18.565740340132976,-8.530656153566138,-15.438818844533825,-0.5199153012431385,-30.840076663296177,-0.25230915397950154
20200403,-5.3225075915451425,-11.03526248869007,-17.281436469769965,-10.982784708936936,-15.53087318817505,-0.8978332834577041,-27.935652486198393,2.262510965510629
20200407,-6.253352202575503,-11.435125003961062,-15.905646064087243,-13.17068561114248,-15.586075359604086,-1.3057489394606978,-24.945023245073198,4.536072976867771
20200408,-7.120601532038601,-11.809173250723875,-14.39325149066258,-15.250732921170004,-15.510276316067355,-1.6073384713771122,-22.90625807859964,6.826058489366768
20200409,-7.98448640340803,-12.215057846790629,-12.534438896104664,-17.375858984250677,-15.377326645963642,-1.7954758100308104,-20.82089673042872,8.612911368463882
20200410,-8.695238129595284,-12.471472191741169,-10.337705368873994,-19.3299477273878,-15.119569650611654,-1.8937467268987545,-18.58945371850253,9.905415863694383
20200413,-9.153554564448601,-12.512650587364783,-7.731428073532519,-20.74919995593994,-14.60640718947345,-1.8898077221105114,-16.938819561450966,10.584062262767912
20200414,-9.362256020427541,-12.360851504274628,-4.755850123143599,-21.827306048826998,-14.030566828539795,-1.7977271797550447,-15.623640027855936,10.943589667809551
20200415,-9.235031765114595,-11.960748949178276,-1.362746138177928,-22.24625870845036,-13.149573206889546,-1.4979564779302283,-14.25869848088657,10.973543563835015
20200416,-8.805410126932093,-11.357397393589514,2.4102827652035477,-22.518057776735127,-12.151282788506853,-1.0388881703363,-13.023953350692159,10.773518229806536
20200417,-7.976236229972672,-10.486860036313132,6.353087932050143,-22.3934413218818,-11.099680832848174,-0.35868858042793456,-11.810774517727925,10.734485469261713
20200420,-6.95894934237142,-9.605493742314286,10.448055102538953,-21.80135032599909,-10.326595450987373,0.4366305330567277,-10.627240536820313,10.692486187099608
20200421,-5.689901052433909,-8.575548132034259,14.455809960015888,-21.187249718303313,-9.47493170043493,1.4671797629626442,-9.370897546514078,10.680345515932062
20200422,-4.246308661750202,-7.5079610916463295,18.26396441920862,-20.312389822134275,-8.669735245643604,2.6467452764312096,-8.111431212947245,10.67086788801798
20200423,-2.5656120794250583,-6.392900719278553,21.638288319466582,-19.392246281575357,-7.9499039631067046,3.891888799777913,-6.866370777133425,10.763576415182373
20200424,-0.9504055699051129,-5.309978948126673,24.56732423686344,-18.47989518101173,-7.331145158055648,5.131635595377007,-5.609728737484849,10.896878670438639
20200427,0.6028198366052617,-4.269849110876617,26.806464167337694,-17.9222967429294,-6.76806575305445,6.305224420599767,-4.282684839595713,11.223514430971255
20200428,2.049909826103756,-3.2423598951804906,28.358699550554203,-17.492601005471666,-6.218719554420576,7.3670846676707615,-2.5855959785270612,11.377002688988533
20200429,3.349466871702562,-2.236107667357196,29.470464057479774,-17.138441184231958,-5.856848608053335,8.198696391257915,-0.6576981901627204,11.445016025893166
20200430,4.450927742674493,-1.233261894152008,29.78518910346766,-17.013082375557186,-5.606052790263019,8.787443982533864,1.6340501281518987,11.40593693711183
20200506,5.642833584422048,-0.07462503494875986,29.628099758584963,-16.86927012253951,-5.405785464389126,9.326512626224808,4.2568074117401835,11.319992217522541
20200507,7.041553056129063,1.4243494555193383,28.955378427723257,-16.749279576034265,-5.227174329540374,9.840180912396589,6.960256205162748,11.10127857594547
20200508,8.825979448445919,3.411940685591496,28.118309157154567,-16.79791848961367,-4.889415079727596,10.297422097222569,9.673804773203807,10.797303379825587
20200511,10.930209602433559,5.887507562780847,27.29652805617271,-16.82342121884404,-4.287770783344667,10.818946597207837,12.476222910811321,10.352054215848327
20200512,13.157472250095116,8.707589002057004,26.314134607506453,-16.721302702587465,-3.5802617762952975,11.437872443275808,15.267341800699699,9.786890003672221
20200513,15.823390172092067,11.865768113433198,25.139794021071353,-16.326787353556817,-2.696641203314617,12.224474612043455,18.422888066011293,9.280904652631977
20200514,18.96698187103632,15.442960482091765,24.0673529931416,-15.842315922798083,-1.795785180239824,13.20065099850009,21.5187957157649,8.910030287040291
20200515,22.016625554475066,19.074480597530016,23.01349567285629,-15.141449130263533,-0.7056009202576973,14.451283223367113,24.163246837206668,8.421615022119983
20200518,25.077282451613257,22.85183976242691,21.873057838596473,-14.340678183538499,0.7228050200553112,15.968905671120373,26.456687607365954,7.927593217315983
20200519,28.101047902492226,26.334705036368042,20.858176573790402,-13.230521278107554,2.5593616310225036,17.775278988156447,28.313177808378658,7.3417453117285
20200520,31.061227232028244,29.772923939055502,19.937419308259116,-12.059027083961494,4.717551045698068,19.754431075203687,29.72821731032094,6.6756471354642555
20200521,33.52424484750961,32.643947577294355,19.175985325442646,-10.817779924930338,6.9974264557546055,21.595198648518778,31.08250912218028,5.964818640247785
20200522,35.530140669313056,35.00428356819319,18.560324615732377,-9.285769306111227,9.278050585584609,23.259356913082495,32.85431842642542,5.205433318276288
20200525,36.62248232411061,36.45671347409491,17.67408837311494,-7.730418021762376,11.33297509029582,24.95998825983474,34.07019428764486,4.403395601660592
20200526,37.20074437559265,37.25152976014786,16.911255331395125,-6.137415782518158,13.275485137039869,26.3568929383217,34.99907291058645,3.4687372974740462
20200527,37.238720344624134,37.6761822662417,16.223872255856534,-4.7273454205764125,15.1355885487021,26.924670350663796,35.525436625375804,2.320223023574077
20200528,36.42622428759613,37.404780904942115,15.466334102657894,-3.241862754500845,16.867775988906775,27.084678718435462,35.209435942587575,0.6709082297774464
20200529,35.5593459825801,36.93445594348998,14.70567355189268,-1.8193887054701507,18.292747527221742,26.911228745697343,34.47623865117655,-0.9690454307927665
20200601,34.463705119182386,35.95345043068231,13.878281631686221,-0.29047781312628007,19.8332961300182,26.29010616834619,33.54640991140084,-2.7210462441655503
20200602,33.428205430304835,35.179931834053995,13.059045375479474,1.2275703330417,20.982130104715004,25.474050285608758,32.5375829465353,-4.389074253717385
20200603,32.37368822712426,34.26152746455739,12.193307154509698,2.765079053554985,21.818825724593864,24.40469766576608,31.44701814019971,-6.115133039052259
20200604,31.482281456227838,33.101409068078326,11.367227076251202,4.282776024329141,22.478994493677074,23.2874963295924,30.193561927074356,-7.89281300965767
20200605,30.45535450562106,31.700275085170432,10.376491425852814,5.7870630512101595,22.969839663371808,21.975168584769648,28.185065515786732,-9.629605139870414
20200608,29.810894404856,30.55301626521166,9.621474904403264,7.220373567145119,23.336132465708282,20.357053454842806,26.420885455010833,-11.322659891458297
20200609,29.238718672457132,29.517260523300752,9.029480719239865,8.68960256723555,23.71975903016057,18.72965340111338,24.58513572475431,-12.914970599321807
20200610,28.58858942030543,28.34510262489638,8.465778833054385,10.479112128342994,23.884704457738007,17.550185810769115,22.537712706377498,-14.529492440606866
20200611,27.898484576747357,27.14083519851856,7.91287771272176,12.184705611243984,24.024238580488394,16.435749676976442,20.744617204517667,-16.014563680890404
20200612,27.179180997958365,25.875895551832365,7.341848057273132,13.880789578615401,24.259378233978914,15.325645173263206,19.09697489676507,-17.038385156246807
20200615,26.55134185032538,24.81765484521969,6.745869343198564,15.398322770523459,24.031265783961118,14.460560277733824,17.538897860866403,-17.805259582873088
