,A.DCE,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,CY.ZCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LG.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,OP.SHF,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SN.SHF,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20191024,-3.1233718675558984,0.0,-11.183242122337234,-22.359325319735884,0.0,-2.910282920920118,-22.79219453341478,-3.856816167154137,-0.9976614427663738,0.0,-0.41970460979494884,4.620765653708105,-12.175081286105318,19.53483699307355,5.3749597436638865,0.0,-0.14878156683838756,-0.3886298415094437,-1.1201323228510935,-2.051133722890968,0.06774287808163403,-1.6435844604850758,0.8652158133152037,-10.16107513083334,2.7329219146115658,0.0,0.0,0.0,0.8095565776024137,2.9162748957823217,-2.7997317183789288,-5.426679878190011,0.0,-2.4237322123287433,-9.338825183348984,0.0,0.0,0.0,-1.0655670699527973,0.0,0.7611001680207237,0.714256734322473,3.4293121687733836,0.0,1.8611911932175742,0.7831206117674685,0.0,-14.026599223144254,9.686002122336113,1.3628646958937105,-6.458240195104152,0.0,1.2128083848138493,-11.72322010725292,-3.88859167571225,-6.110240753715835,14.91695517955672
20191025,-3.008566616606128,0.0,-11.567538810146601,-22.4418926352909,0.0,-2.630288689883122,-23.537711446454374,-3.537952923838736,-1.5556340367761943,0.0,1.4981220664809416,4.771921377411088,-10.334565449100804,19.66561933566051,5.422449625225302,0.0,-0.8315841576621521,0.21135863897418292,-1.4540227728829445,-2.373760775705686,0.14184856090240144,-1.8973948746144393,1.1233790117342572,-9.586894620251364,2.6309868843343054,0.0,0.0,0.0,1.9627821334899542,2.576936494497188,-3.936577778630444,-5.687763902445554,0.0,-2.577859775541011,-9.555106602893165,0.0,0.0,0.0,-1.2874646963226928,0.0,0.7361011226901171,1.576523970141441,3.3499342397552105,0.0,1.8313484393613764,0.7234676599445738,0.0,-14.33053106550277,10.283400031376893,0.9184556286016384,-6.674137580678033,0.0,1.2386027468405925,-12.917881830691092,-4.336390149569422,-6.136930891917685,14.965590713536008
20191028,-2.923785842449455,0.0,-11.849512792459947,-22.4775969425167,0.0,-2.3217985278970925,-24.275864219032073,-3.192697229533611,-2.063236811074009,0.0,3.2796278800621046,4.9340140472280485,-8.557225111593699,19.63526770042677,5.485385051300142,0.0,-1.47710550874009,0.9492465079234897,-1.7404644345676268,-2.666055297380726,0.2170093409547955,-2.1185033716416246,1.4278813334177114,-9.00513279910102,2.5388639072942336,0.0,0.0,0.0,3.036028259031512,2.2329770592943428,-5.026807158646963,-5.9067260704239395,0.0,-2.6893761041952797,-9.769136125609043,0.0,0.0,0.0,-1.5054923330610595,0.0,0.7228838149745525,2.3038681479675636,3.2800617102020553,0.0,1.8091992381279247,0.6067428220197262,0.0,-14.534277138993982,10.714743454793402,0.47355335335373855,-6.95088552716697,0.0,1.2651578352465451,-13.933553559152141,-4.829958078629492,-6.050664754773966,15.142176727777374
20191029,-2.9511243195023082,0.0,-12.050255796117954,-22.930280053273382,0.0,-1.9755022610213167,-24.89367654239614,-2.8957917367715758,-2.5698630519776047,0.0,4.901390332101074,5.106501790291619,-6.952525151340185,19.53640908772644,5.606360147167031,0.0,-2.110783764810472,1.7134547107192857,-2.043498837677369,-2.89357590943325,0.29713686583496224,-2.3031862799381977,1.7943295257781573,-8.426676202667178,2.4322308585829364,0.0,0.0,0.0,3.9682891773033298,1.8686045833142797,-6.160695579128673,-6.091849935021855,0.0,-2.7248845741509586,-9.952081551871135,0.0,0.0,0.0,-1.738829434727287,0.0,0.7349628050267382,2.8754577345306416,3.2361308658707992,0.0,1.7809130085811131,0.49837617143983726,0.0,-14.747639403554956,11.05813016699994,0.0226031858942628,-7.252815777265649,0.0,1.2796496967782964,-14.953698570088687,-5.3137519059646365,-5.924639986023662,15.044648234025267
20191030,-3.0717222075368698,0.0,-12.125140551185954,-23.21335579793125,0.0,-1.624056271305406,-25.144341081607582,-2.5462340336255864,-3.0443016557669282,0.0,6.450735801697873,5.258521075776323,-5.303504964960028,19.255718249676377,5.736425962319936,0.0,-2.712670975157487,2.4492232929102986,-2.358076202650968,-3.171665653710135,0.3888832892401857,-2.4682845131730415,2.258345452289703,-7.84563387315035,2.294334653373352,0.0,0.0,0.0,4.619219041407674,1.5051241260905366,-6.161429565145242,-6.2249224479055805,0.0,-2.6632754027058008,-10.119027358120684,0.0,0.0,0.0,-2.05033440811826,0.0,0.836026180337758,3.287477157825296,3.1859726531396486,0.0,1.7413810879286935,0.37269734917130126,0.0,-14.960340509981748,11.35394573996451,-0.42344158411842203,-7.52774258234842,0.0,1.2293093371544854,-15.78252071907148,-5.569745176783603,-5.764763383800571,14.607401187270286
20191031,-3.280575370908007,0.0,-12.139757399484765,-23.544055232953745,0.0,-1.2077378202333566,-25.317081225131247,-2.2307594414006013,-3.43230990345932,0.0,7.94875624236763,5.415681150241065,-3.464942979072605,19.013950367713658,5.982719170680651,0.0,-3.2801767219749975,3.21683145890107,-2.7192253248378946,-3.282644908380259,0.49654785047379496,-2.657928948948608,2.7664584172512696,-7.397313760179895,2.1210873543241457,0.0,0.0,0.0,5.1003783667793705,1.1265374969914441,-6.1700456602121,-6.365970857283976,0.0,-2.516986785846096,-10.322209564523147,0.0,0.0,0.0,-2.443703670509204,0.0,0.9881797217926462,3.5499403403837766,3.168315375389117,0.0,1.7075031692623135,0.2700510989078261,0.0,-15.07010876923705,11.647453979735797,-0.8345861958744923,-7.6179931289538985,0.0,1.1583935284684428,-16.53153458789973,-5.601339191994433,-5.5673510800665875,14.224870908664172
20191101,-3.520375829732449,0.0,-12.168028305391992,-23.91131576023373,0.0,-0.7675310463404258,-25.28661182511412,-1.9320063144055317,-3.7740699047867334,0.0,9.438105719200566,5.5786461249036865,-1.4697765347931386,18.80762379968333,6.23716522898772,0.0,-3.8293637001575735,3.898766789523202,-3.1110565652034072,-3.2299671751268986,0.6267169033530028,-2.8063853253473683,3.3126873121628333,-6.924770690367148,1.9717222702391206,0.0,0.0,0.0,5.441734898230205,0.7780830319859162,-6.157901239918248,-6.3659101214820275,0.0,-2.3044435902082707,-10.56815643699843,0.0,0.0,0.0,-2.887616353295891,0.0,1.2471144849165376,3.6715872593466377,3.177584422735123,0.0,1.6795998630582376,0.15972662332317647,0.0,-15.08572567075756,11.971531238140303,-1.1816605859285905,-7.602994408875797,0.0,1.0661889410293455,-17.146616720925397,-5.496179222745957,-5.345879400919495,13.925623879800673
20191104,-3.801364941174664,0.0,-12.302882755750922,-24.264655238793406,0.0,-0.3054439706329846,-25.46401895821455,-1.663994628520141,-4.055140326518495,0.0,10.931463529402825,5.757151728450609,0.701903287885305,18.568894303791428,6.552406568680671,0.0,-4.446927141177915,4.573561362419474,-3.4676477442817086,-3.0631807594125338,0.7839204151468125,-2.9289339365240967,3.7954481985018207,-6.476090412687033,1.8455186766915568,0.0,0.0,0.0,5.590061649597316,0.4393132278631005,-6.1820761793408785,-6.274108920095203,0.0,-2.016531065353995,-10.827360399200211,0.0,0.0,0.0,-3.390201320595633,0.0,1.6103746166367972,3.60668488616347,3.2344495661626045,0.0,1.6527738357245625,0.01928888516714621,0.0,-14.962447310989022,12.289490943363836,-1.4791054791222638,-7.353254499028866,0.0,0.9622293459579924,-17.599492892385285,-5.107062644364949,-5.107441044210644,13.497794171481926
20191105,-4.167079720249429,0.0,-12.57197694883481,-24.675378438170224,0.0,0.17932940714234266,-25.615803295671107,-1.425676398518465,-4.301673577261592,0.0,12.361554852052883,6.029707713604716,2.9763459931779224,18.251182654280697,6.988608262359443,0.0,-5.011771756366323,5.095519119036066,-3.8234165236910562,-2.7116577717710295,0.9669075121083809,-2.9945413518085453,4.247440876096981,-6.079860997242644,1.7168083462023105,0.0,0.0,0.0,5.565802657537257,0.10019689383162136,-6.211317085156543,-6.117447894399475,0.0,-1.6596519540458843,-11.119342169407611,0.0,0.0,0.0,-3.974815312998005,0.0,2.057137565844134,3.361319635881824,3.348122657679658,0.0,1.6034541647217464,-0.14521941063041593,0.0,-15.042582602802439,12.536410132197034,-1.8535382047981797,-6.994200599310299,0.0,0.8484516868289588,-17.91217540483298,-4.3819840997435415,-4.897146450678094,13.152745771519484
20191106,-4.579748744644977,0.0,-12.886113966978607,-24.812186686951982,0.0,0.6709754130093956,-25.78425991649124,-1.2687377072640382,-4.466112122799485,0.0,13.672508167815419,6.274604306579922,5.35185011892266,18.301898357515157,7.412602973801389,0.0,-5.509961810873451,5.380241996771678,-4.040200736166921,-2.2000952456285,1.17330342258578,-3.0045337193067954,4.600443686937911,-5.728742696377696,1.5556800249980494,0.0,0.0,0.0,5.351411991111391,-0.28424949518773346,-6.094026320578487,-5.855227912558409,0.0,-1.2309191824813526,-11.411510524075874,0.0,0.0,0.0,-4.483636326124841,0.0,2.614917514398703,2.8904481891199527,3.4360557958176683,0.0,1.507894000526272,-0.37242080288737484,0.0,-15.239599188914674,12.50799253890338,-2.1899430741326094,-6.608220537615344,0.0,0.733488650018558,-18.003322006117177,-3.0442890851964473,-4.649354093488018,12.808703517550567
20191107,-5.040757403835171,0.0,-13.197008275907658,-25.03450076101688,0.0,1.3086352572790099,-25.89548088846624,-1.156730438855474,-4.5120424848896885,0.0,14.796488262028637,6.5108178127011165,7.591080173074979,18.56240172027897,7.84711659350584,0.0,-5.842609463654126,5.501004389441216,-4.122175557025111,-1.4656294857379129,1.3962667158418864,-2.8946746593643127,4.856806584780398,-5.358839453554176,1.3762754505635781,0.0,0.0,0.0,4.947006072963615,-0.6282385178467862,-5.929627663454418,-5.447009601242313,0.0,-0.6810357353466372,-11.612206568518907,0.0,0.0,0.0,-4.951621776984197,0.0,3.3135623497758004,2.238827841036169,3.474724826934385,0.0,1.4135574156740462,-0.600191048864213,0.0,-15.203975443550151,12.482427340021887,-2.481165779281343,-6.128239525672614,0.0,0.6282232532738723,-17.665470262378,-1.261159406583894,-4.3161693733523565,12.349554241767002
20191108,-5.584404458887352,0.0,-13.561605085569669,-25.31781984980781,0.0,2.013127385716283,-26.118876553180712,-1.1406735317823389,-4.435728556966981,0.0,15.658748894407532,6.708385771757221,9.70808773470448,18.904574137740276,8.279605868062655,0.0,-6.027339658866242,5.40973823352614,-4.09125777969412,-0.5023225534293756,1.6528237665737993,-2.7415179605965663,5.0060694267873105,-5.046407089274462,1.1767216988287499,0.0,0.0,0.0,4.336916524144918,-0.9586960879582659,-5.883323755375167,-4.985472972562307,0.0,-0.06573155662095422,-11.919284873342944,0.0,0.0,0.0,-5.3659482828592795,0.0,4.108011106108184,1.3548274763986623,3.503767506212266,0.0,1.3232127054120444,-0.883662745324227,0.0,-15.112130291873925,12.558399606867765,-2.800804848595094,-5.491975092053461,0.0,0.5024047819989188,-17.221982880260274,0.7215790566727537,-3.9488020314488823,11.898417614046842
20191111,-6.07912694301769,0.0,-13.94127562038671,-25.567052100384625,0.0,2.7361999678996374,-26.28607632428259,-1.2146932830072488,-4.359911651966009,0.0,16.37087086853059,6.833562514216344,11.763475659308481,19.35714700802858,8.638557461043495,0.0,-6.357814583268188,5.131490406879414,-4.111078357077283,0.5561858574562971,1.9302723674871627,-2.5459652511590627,5.0724008799805,-4.76359603588791,0.9727052127530704,0.0,0.0,0.0,3.568647055860263,-1.2820848391441098,-5.876161870709666,-4.521394437943254,0.0,0.5315009365166525,-12.241252309761245,0.0,0.0,0.0,-5.774281292725475,0.0,4.916820445912231,0.38614227804488105,3.5393884043921737,0.0,1.2253373722897185,-1.201131554767942,0.0,-15.036514368875597,12.635840692227559,-3.1845180595287195,-4.835287289299826,0.0,0.32378477061061484,-16.76447014911752,2.8443644218112163,-3.57439267672242,11.421430364707891
20191112,-6.860078596754317,0.0,-14.110689037087818,-25.983135955206443,0.0,3.517515753700795,-26.221859706539735,-1.3919550623743724,-4.207230499091037,0.0,16.86738785550169,6.9238061559559805,13.734461938407215,19.859389889167474,8.931149938606897,0.0,-6.6669271688545235,4.76686661832528,-4.176031863157474,1.6610715455002103,2.172069254545783,-2.3130102414737483,5.0433936703167985,-4.48723167181596,0.754973988615314,0.0,0.0,0.0,2.6815380597807756,-1.5924607597739857,-5.851579786270254,-4.055750517689829,0.0,1.0890916624317932,-12.580141588076433,0.0,0.0,0.0,-6.189055411363273,0.0,5.722751549753726,-0.6553364337126013,3.5489809219424404,0.0,1.1319210253517609,-1.6032884157144132,0.0,-14.801298814635295,12.714945963462918,-3.604282195458237,-4.203979583858802,0.0,0.10006619803965781,-16.100319797369348,5.048470651343659,-3.206293547556139,11.079096672570206
20191113,-7.073120127244345,0.0,-14.19372667340232,-25.887431927806688,0.0,4.314801820267311,-26.215818886089803,-1.6356172265693365,-4.040750889336974,0.0,17.24917542105384,7.090623668024826,15.388872114332376,20.269423260443563,9.105206297666204,0.0,-7.010281398344403,4.301419237344231,-4.217790998946419,2.807029310795133,2.3978918437630465,-2.080633387914472,4.792396291183661,-4.251523078039709,0.5028994484588425,0.0,0.0,0.0,1.8227195609277989,-1.8993577401449724,-5.826067136090194,-3.555319751674823,0.0,1.6703997840337736,-12.89841591036299,0.0,0.0,0.0,-6.712857236138312,0.0,6.481850528897276,-1.7042990116090417,3.5611469090222676,0.0,1.0232959012841825,-2.0891570840868905,0.0,-14.484106949079543,12.8529417564186,-4.092966104709599,-3.622892834483647,0.0,-0.13512271956795968,-15.526060056452291,7.047091298874581,-2.8491793103065706,11.079631818752862
20191114,-7.084561046658196,0.0,-14.292875327173359,-25.606306596600202,0.0,5.075310645332317,-26.220775071164333,-1.9159467658966665,-3.9601081339828528,0.0,17.30576491649497,7.259183613592952,16.6047190601819,20.635581393371787,9.117050016280434,0.0,-7.234683009547839,3.6651778165889723,-4.277966955187791,3.876437610310438,2.568460804118673,-1.7542457318340663,4.4273530593303425,-3.878124810192858,0.2433287481534979,0.0,0.0,0.0,0.8804330345869811,-2.200525709273009,-5.825741581702169,-2.9283533608555854,0.0,2.25668865762348,-13.167722779565025,0.0,0.0,0.0,-6.9839715706374434,0.0,7.083547241538938,-2.8082499218867163,3.581652548540149,0.0,0.9144375076919655,-2.7687090378830677,0.0,-14.190819017762054,12.928839708759618,-4.663792938162973,-3.208243671258005,-7.197563058866325,-0.4041513062944252,-14.833705347274028,9.164736826362764,-2.435715569674755,11.032927724125765
20191115,-6.9721154408402874,0.0,-14.3940916661524,-25.55926754102195,0.0,5.801767791093884,-26.008419918274374,-2.2382833444319545,-3.8820397222945906,0.0,17.057816895276115,7.328460807312474,17.462553783680473,20.985186556625322,8.962747783415354,-6.358943145702413,-7.437585291489569,3.023598519979043,-4.326527718009668,5.012825861761059,2.8004541785012904,-1.397098999534588,3.9520550021822443,-3.5773791265826373,-0.08130355285988967,0.0,0.0,0.0,-0.12180809042965264,-2.5305229896865824,-5.817893848232393,-2.3810292932275225,0.0,2.7873196445899424,-13.41073583087257,0.0,0.0,0.0,-7.220811913629025,0.0,7.742337440402868,-3.929655861778615,3.5952840092092826,0.0,0.7736391460920672,-3.55726170851864,0.0,-13.946271137668047,13.070781138346975,-5.333974860638521,-2.851812135501577,-7.356374734718172,-0.699323660069068,-14.11192830205364,11.472397741190271,-2.0538724611813843,10.909041881926763
20191118,-6.737573592410464,0.0,-14.390366683501084,-25.3678617088654,0.0,6.393036893258508,-25.711754260573656,-2.589713899725496,-3.8013529763242193,0.0,16.484731483655544,7.340248245959016,17.894850293939314,21.378765109452,8.738584633267852,-6.373908200089205,-7.434806031509449,2.403849400755738,-4.459374951704846,6.09932455426658,3.0004574520365908,-0.9424045047738553,3.4787266730926634,-3.304255012278303,-0.46628605760597314,0.0,0.0,0.0,-1.1158159303390855,-2.8565717421789274,-5.854626675768022,-1.8772021652814967,0.0,3.2433837887219434,-13.940495146461574,0.0,0.0,0.0,-7.373010840781071,0.0,8.295593179909856,-5.006618648740263,3.5899819958816113,0.0,0.6361717337300823,-4.321766513606727,0.0,-13.299172910799815,13.269070594502802,-6.041586174203593,-2.690892647847743,-7.589650180852343,-0.9936900420268852,-13.414165959252653,13.652671339245478,-1.7088047442755996,10.810768191228057
20191119,-6.4301094764290765,0.0,-14.250521996568613,-25.125841529730994,0.0,6.92777289766543,-25.441299450992506,-2.974171867017026,-3.725202931506785,0.0,15.644345554835088,7.219441949591321,17.85209434634588,21.76931423562946,8.365424448242571,-6.465816414794887,-7.394586828502507,1.7074256019957939,-4.514725433003029,7.266096682963997,3.183910613627136,-0.40304358591229766,2.9544909195929754,-2.998403948810516,-0.9238517504300175,0.0,0.0,0.0,-2.138464000277973,-3.1576432684169937,-5.846736440520985,-1.3984118510321493,0.0,3.5920317766142773,-14.340473497611145,0.0,0.0,0.0,-7.462598771494871,0.0,8.854665523006073,-6.020833810513839,3.501677991380971,0.0,0.49306611237606135,-4.9942239280741605,0.0,-12.41550631916563,13.580428395373767,-6.686131357107483,-2.651117267443404,-7.710711186452944,-1.3010624927383132,-12.674921476421819,15.636515505326212,-1.3841280937361449,8.623342867685079
20191120,-6.091798159173287,0.0,-14.086956549125805,-24.820196913124978,0.0,7.305042180587641,-25.1514789319685,-3.4721915948763282,-3.6288444964322353,0.0,14.71275897920257,7.089466700930233,17.41538823096839,22.466228360123576,8.034523045811214,-6.339126309527718,-7.344846052419658,0.9408511890797165,-4.6598411234552515,8.431991754841562,3.3724276229800068,0.23564592342211815,2.369935721703753,-2.664332933313039,-1.4776001369024319,0.0,0.0,0.0,-3.513937039726953,-3.420106967587961,-5.866983227402881,-0.9723295032316495,0.0,3.8468407581517585,-14.719785688579936,0.0,0.0,0.0,-7.610785518058929,0.0,9.415949024354049,-7.161896303872656,3.423049366009723,0.0,0.3475436287976904,-5.363432446280289,0.0,-11.284980436020371,14.162176404508633,-7.373117781322028,-2.7421533089519445,-7.80702310016698,-1.5807505318176511,-11.74014894766654,16.885580903451373,-1.1370418178238308,6.444540160303263
20191121,-5.633752760258302,0.0,-13.869965303599207,-24.45356917703106,0.0,7.462658782703416,-24.86870243881656,-3.9938118120413177,-3.578100827427726,0.0,13.732059532709247,6.875239154035408,16.873945946487606,22.946025031344682,7.598692670034405,-6.208224533907749,-7.274490901523493,0.08021939538447022,-4.793839900281962,9.484115829964178,3.5666555367573256,0.8983358299849155,1.718614916474367,-2.2869392148214396,-2.0720411273983004,0.0,0.0,0.0,-4.880260157265653,-3.6873089541843003,-5.892151234468028,-0.640351157648014,0.0,4.005159900299984,-14.752217235399447,0.0,0.0,0.0,-7.790823346984162,0.0,9.811534229552018,-8.152248770896874,3.401770872329708,0.0,0.1672474404946977,-5.4357557757702955,0.0,-10.232261975074396,14.708313944467687,-8.132409235708234,-2.97516702232483,-7.806859203302334,-1.8376216205698366,-11.214759913128534,17.71385374208766,-0.9733299248843302,4.309791131176515
20191122,-5.004172151538519,0.0,-13.597278931714449,-24.00593765215703,0.0,7.439017486579285,-24.48987114329836,-4.508069780067052,-3.51754350537219,0.0,13.032784478683162,6.640670022355933,16.33652629169794,23.387073314390403,7.074422173076272,-6.083015459437782,-7.187161209946611,-0.8370047965672859,-4.936206735883138,10.390291920627586,3.7329548691626706,1.64992948369573,1.0197146563173565,-1.825193735685353,-2.7242098607541303,0.0,0.0,0.0,-6.1625592979948385,-3.950404000038608,-6.035417731760583,-0.3123131842078826,0.0,4.096759235017039,-14.756884057775425,0.0,0.0,0.0,-7.955362651740667,0.0,10.185581039136697,-8.923351475229172,3.379147461287209,0.0,-0.06724594944099545,-5.3532719633319,0.0,-9.199093365340149,11.551693008841264,-8.914215332462513,-3.278094936116606,-7.756620243171549,-2.0602569209244197,-10.678689735525015,18.2572516339066,-0.8387212411930675,2.203056291097682
20191125,-4.31026802079318,0.0,-13.302117674387539,-23.482313779576966,0.0,7.340855558016217,-24.167089704880635,-4.9885983568302645,-3.3405037443130405,0.0,12.428599932239292,6.363696580478845,16.021624144409675,24.55785270920276,6.53778884198021,-5.9499550462296,-6.926245343486549,-1.8051031986666966,-4.982546672813521,11.151894206044425,3.882588782908898,2.4226136660480018,0.24137775025517905,-1.3185854854041947,-3.2058295914604495,0.0,0.0,0.0,-7.362088948966109,-4.142403683516013,-6.29905936031996,0.027959968181643674,0.0,4.1660820786250525,-14.735332580015477,0.0,0.0,0.0,-8.047298160852776,0.0,10.407453262465015,-9.490883988874991,3.3956142699995526,0.0,-0.30723440429241583,-5.110111422048066,0.0,-8.116922648874526,11.533761556941485,-9.56580172010979,-3.6092540032058924,-7.678888016809298,-2.187835240888649,-10.179306308132375,18.705399819994057,-0.7360460151585464,0.11191238551639317
20191126,-3.279989798501137,0.0,-13.451748513014385,-22.52431822612734,0.0,7.16209639386651,-24.300691875226967,-5.461408095335988,-3.0792208901426505,0.0,11.896550477134017,6.069321814225886,15.746228970467245,25.455843616887492,5.947733189858013,-5.7902770301475215,-6.630242781599404,-2.9283258467357047,-4.933638712282785,11.808107446655034,4.07537410390741,3.200714337965914,-0.6048578598896002,-0.7942126798244363,-3.621118569018766,0.0,0.0,0.0,-8.502181083705322,-4.3162987213646185,-6.5775170605457935,0.3707392837337572,0.0,4.218362985664896,-14.836212809838646,0.0,0.0,0.0,-8.042792268167412,0.0,10.605389986313854,-9.895294541205823,3.4820643286065813,0.0,-0.5461653746843594,-4.734081630641855,0.0,-7.048773488064467,11.445159514953678,-10.141313267216624,-3.9601652530025278,-7.513814399303972,-2.2099506354597294,-9.672685733512445,18.989655259502175,-0.6884988675947684,-2.019702819850109
20191127,-2.7230463532274567,0.0,-13.58388580906056,-22.08058878616952,0.0,6.907669349543237,-24.19854532427922,-5.986542475580281,-2.689000923205849,0.0,11.434294927605283,5.665982158473036,15.440201222315334,26.135105122552766,5.371090402988894,-5.540665816031083,-6.283867968902016,-4.06198155395103,-4.849588191290674,12.515281507582708,4.294243090634981,4.018633526427612,-1.4502560814514556,-0.19493147091262802,-3.8753753401001703,0.0,0.0,0.0,-9.749631218959813,-4.347628763216283,-6.8269891856024865,0.6701716026520331,0.0,4.186120561041136,-14.919477890430068,0.0,0.0,0.0,-7.719087043957604,0.0,10.801522368192368,-10.064015760679025,3.658002718903517,0.0,-0.7609708025577545,-4.162256369030301,0.0,-5.90691477238706,11.332179070795236,-10.551396991691986,-4.332111265523783,-7.324857322666378,-2.0926822716730493,-8.976707029127326,19.195611086376505,-0.6918552313817871,-4.480509826748814
20191128,-2.342492104966424,0.0,-13.750333483818677,-21.77526362620371,0.0,6.6288810041886554,-24.250597336539055,-6.47985722570344,-2.1149481418647724,0.0,11.182858946530033,5.28185574138707,15.317729038421863,26.83686839352675,4.817139410850731,-5.253626253044843,-6.063615164110257,-5.171102899864348,-4.663171221227708,13.05544906925252,4.545853685052895,4.788785988510087,-2.2456423744263194,0.35684679303636135,-4.040285703640046,0.0,0.0,0.0,-10.829802561679568,-4.326368043809674,-7.063527219452919,0.906395740082334,0.0,4.003868187181568,-14.935915708230054,0.0,0.0,0.0,-7.49980623974775,0.0,10.892982528281683,-10.043710179113893,3.8139713735520853,0.0,-0.9792445831674068,-3.3084794462700216,0.0,-4.714845026603576,11.272987286446636,-10.96438321429349,-4.79258283532948,-7.131431813307156,-1.8651373054320477,-8.307593578545575,19.12079121742744,-0.8042235333618011,-6.906353164744087
20191129,-2.094395891649956,0.0,-13.921501652299986,-21.40814725104875,0.0,6.281479125501557,-24.44871035711191,-6.97901543518143,-1.4293706766458085,0.0,10.949672716320016,4.942996653563279,15.218658346605357,27.330337591269263,4.350027695441299,-4.816534114841469,-5.785939077967783,-6.151289546728504,-4.42401271143453,13.357200664218958,4.688849234266896,5.555151096380839,-3.0104610540529677,0.9114826243770087,-4.078920313117638,0.0,0.0,0.0,-11.79033254224701,-4.228221582839637,-7.356511626867669,1.14692592451731,0.0,3.7635062111575093,-15.001963730025945,0.0,0.0,0.0,-7.15325588956889,0.0,10.800854997522787,-9.900083013818925,3.9863744843784765,0.0,-1.16340982111666,-2.25630320034809,0.0,-3.484950637377852,11.137473035155097,-11.287116808196506,-5.313236129811405,-6.900191004893266,-1.5503073115251436,-7.607241089888026,18.889468474825875,-1.0026408469629189,-9.237183091605331
20191202,-2.0371617022297945,0.0,-14.075850297597137,-21.015567421533504,0.0,6.00649045874007,-24.595107181520856,-7.456593640759266,-0.677400076471465,0.0,10.658390692372802,4.587364273050236,15.114485465377403,27.88979944965892,3.837113189911335,-4.306215651174256,-5.491234412868602,-7.0901202282443885,-4.0978022699261745,13.597018556598766,4.847466178298462,6.223390478123518,-3.7549181654492787,1.4363585782291173,-3.9894016677478987,0.0,0.0,0.0,-12.69208527636808,-4.092040310938149,-7.56147026246207,1.4037406838312645,0.0,3.4876645689280608,-14.603582870230422,0.0,0.0,0.0,-6.73321254710126,0.0,10.691318662632952,-9.668963261606313,4.153554412458506,0.0,-1.344176045045194,-1.1986909869133435,0.0,-2.5847550005705355,10.953437277444605,-11.539780139799284,-6.004910234901505,-6.623943896776292,-1.1976885969011035,-6.866115705812138,18.292420818043478,-1.2649089540245764,-11.58349901625091
20191203,-2.0148432663861033,0.0,-14.261934697844756,-20.571603852942147,0.0,5.728910816733779,-24.864177071585473,-7.926618023104778,0.1578839496364438,0.0,10.377937034178178,4.211296831983813,14.92171777866095,28.60092195932562,3.3026156824591446,-3.711624551650058,-5.20610581033226,-7.922182035700196,-3.814913996105382,13.594944752488802,5.004870084462557,6.76348669841297,-4.551363044948825,1.9265201458266303,-3.687744881721208,0.0,0.0,0.0,-13.402914164516043,-3.9357214854470284,-7.811066202036786,1.7320363571741497,0.0,3.2425249106648537,-14.304715433306152,0.0,0.0,0.0,-6.164624383130452,0.0,10.46870939358369,-9.369824779147718,4.358066351705558,0.0,-1.50236362273737,-0.14336615597003408,0.0,-1.7720854110684665,10.740101423311584,-11.720723470370237,-6.715016698266444,-6.366144747768929,-0.756730264115676,-6.168643433957448,17.625946777456356,-1.5057204505658834,-11.849534209257174
20191204,-1.9238742840745673,0.0,-14.423241106395299,-20.296831621078354,0.0,5.5315736942901905,-25.12001975028719,-8.317196940798656,1.0514832690292095,0.0,10.060632104466201,3.7834236820222324,14.693839567111603,28.931158797090646,2.6950156196391544,-3.1445873907449613,-4.8888384036706425,-8.612873897949322,-3.5217319203432997,13.453083903654685,5.1738646630706855,7.178357096552184,-5.076897922536083,2.414391865635735,-3.184073512800707,0.0,0.0,0.0,-13.64592203286554,-3.7478990508570376,-8.034653743973255,2.0279203530918597,0.0,2.987895019864137,-14.024687778558116,0.0,0.0,0.0,-5.380985352228369,0.0,10.125334707002759,-8.795196259718923,4.56157748264585,0.0,-1.6808869706158815,0.6352854198964558,0.0,-1.0804610646729815,10.23585292835119,-11.844482235129371,-7.411702259883654,-6.118131324747134,-0.2894243877921516,-5.618881300258396,17.324910841976276,-1.7825396287586055,-12.094648831353119
