,A.DCE,B.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,LH.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,CY.ZCE,AP.ZCE,UR.ZCE
20230118,61.2514599763136,-67.10353555124223,-34.86537012585058,-12.146029865055796,-53.218816416858296,-67.21460476982983,156.20864352370802,-91.8632437737076,-34.37269653759153,130.4787082467056,-32.66864786584117,-84.55827110911436,129.67240480212914,128.10640903067653,127.13994894609172,-24.687125072978677
20230119,122.47928485625998,-69.09539754633452,-44.2165511962169,-16.074366139384125,-58.654259409922894,-49.978600093849295,165.7357827676386,-81.2639138925521,-32.36010806286939,127.03982629111385,-67.17332439548157,-95.53364834748952,137.28302379071584,132.11293472340566,126.21338307408628,-24.598055319554362
20230120,192.84353689245307,-70.7742908411548,-54.8022024870696,-17.915011600633708,-64.06019287371096,-36.044590978168046,170.54922297621368,-70.38582900175074,-29.760272265161234,125.83176869879438,-96.05182937685213,-106.05964117256644,140.83079392382308,136.77811384216824,124.53426986841478,-24.87981587610012
20230130,261.58936951216555,-71.43858894950822,-63.565709865650526,-14.807228399850995,-68.31593703851634,-23.44619077918995,171.06462727537388,-58.01411538237345,-27.17290536980777,124.72815096983531,-114.2790415586832,-115.30389721293366,142.3097246548163,139.5630066379132,122.43531243771096,-26.097902326732914
20230131,323.9606378186228,-70.35165428489562,-69.42307529601973,-6.027920480530353,-71.68501683349956,-14.572305887764,166.2755134768891,-41.3632996281859,-24.29981420026712,123.75423164261227,-122.29391153540182,-123.21978839453018,142.39048686588552,138.46112093807926,120.0029372239474,-28.495697184843003
20230201,380.84768245080437,-68.78885943522451,-74.09934422226671,8.66902553342249,-75.46314149922738,-8.95308708033657,159.65746998924294,-19.609691860865954,-20.93109430751531,124.67463946946195,-119.59561288524415,-135.1335939361447,141.04812067513117,137.89594129604293,117.10058856214815,-32.59734459548943
20230202,429.77819806133266,-68.17487365939067,-81.36825794380063,19.515800446373042,-78.40044220038291,-6.087758368201722,151.4200553768497,3.3227394774852557,-17.073618560021465,125.89449013954481,-108.4936760373688,-143.75007354351223,136.75782396261536,136.5490542860523,114.24089047723358,-38.65745176587221
20230203,465.41406005145166,-69.0604335745028,-91.89373208862152,30.19272285724623,-79.90246436934589,-5.836900466974495,140.64343350452666,28.58904632541691,-13.038197577028251,127.14388235442671,-87.31747483815255,-148.22333764639058,129.80233374281983,133.0037678107323,111.91965083058949,-47.21994650857437
20230206,489.4380686111202,-70.7745006710543,-102.92124273090903,41.5341619783642,-81.0966145869233,-9.081913433252492,126.27344178318477,50.857611510393816,-8.58525993698006,127.88759110330382,-60.0955798075257,-150.1524467613116,123.3129335820419,129.41023428890296,109.04446895832943,-57.446097218693446
20230207,503.8237652066913,-73.79843438666053,-114.6247899806684,54.826199075283036,-80.5843839335329,-15.840400845704957,109.13570083857614,67.29102352696677,-3.584605064651993,124.96210413902615,-28.93813836638832,-150.39599994207754,113.8092988333015,124.290402974642,108.55659720538438,-69.51433098721557
20230208,506.55596276655905,-79.6458911578031,-132.7586888816257,67.86489187937198,-79.15257358202686,-27.81490560147161,89.91691462167697,77.19221145784198,1.7219771474754952,122.27143020980411,5.957713467061962,-150.64658788462685,103.19548687662773,119.42704151547682,107.39528796643769,-83.514676577939
20230209,503.36611937959003,-88.28724352729185,-153.01674063013027,80.55186731516109,-76.98928713745022,-43.02984522873881,68.73684747899918,82.69035369087888,7.478604881488903,117.535555914371,44.664183890670685,-150.75805581568574,93.66992204086054,110.47650519353297,104.45920044268235,-99.19597215618138
20230210,488.76646812378857,-99.55468187150024,-171.4179058147647,88.53640055635492,-74.4161761055625,-60.45979426252293,46.44470391884023,84.78483386937526,13.446422204230512,107.37135038137163,83.34066326267686,-150.4773046808659,85.57263058446254,93.21597456290422,100.79571952831863,-117.80469795735625
20230213,465.0072182050192,-113.38864575294262,-189.15876822594913,92.01559697854043,-72.95169137373331,-77.85619774795624,25.567976389917625,81.33711547531871,19.977059015363395,94.24070854950865,112.985138669364,-150.281755915122,78.30670061847532,68.98488650187005,96.47324650495695,-135.5381416362242
20230214,441.6688916243623,-131.79626260303004,-205.8685553786965,92.55155653998544,-70.80580417940199,-92.16887143885144,9.06740408417861,72.62253629970992,27.504854345531164,78.32547131954895,139.43949723511017,-149.6909539045103,70.3905083250283,36.59731780601588,91.50064250231712,-150.69372343789496
20230215,417.93804651957254,-151.45672117751786,-221.7300568572126,88.02877991007516,-66.91912870314098,-104.16267300035906,-6.337890564299613,58.97575672281151,36.103207236447645,58.3034544639979,159.131389041397,-143.13743204166485,61.40620565974983,-5.23545726657747,86.5727602268189,-162.80774054862542
20230216,395.01119229647355,-175.5054533967084,-237.15680972291293,89.51331484146733,-62.12833729435954,-113.38796803217535,-19.683056435572695,42.19874460545252,45.19290491017911,35.913417499098294,174.35657013346778,-137.47759281444513,51.56049999430178,-52.192791115737336,81.26056147738468,-171.1524927279744
20230217,375.55547547360044,-199.16001433425657,-252.11101801834062,95.29290311544321,-56.03994653626577,-119.53071751302166,-30.320730261241692,20.264120552004698,54.94347693073637,10.92205223406729,182.77687114851068,-133.8401426086328,41.036310904589776,-99.8760016181221,76.71780453271785,-176.898719436618
20230220,356.42874049171695,-219.04223912038714,-264.4020708455326,104.08561097404834,-48.02787077165926,-121.2978696867337,-37.10044438696321,-0.4400610988772982,64.910294197194,-14.335160840110632,188.18124302290988,-129.99436740947377,29.28230532097396,-144.8696834289156,73.64171209470366,-180.1876345698781
20230221,344.80615538125755,-235.7148209083948,-273.8999447238297,112.97811041709754,-39.919414561146596,-119.13425182543119,-41.54793630830378,-17.648622897385774,74.70068893231625,-40.35081102148047,191.27464102389035,-125.78717252013476,18.904585053331584,-185.23923202290212,68.46076291216174,-180.83562653348324
20230222,332.7344685642576,-253.0942070305573,-280.6558946711327,122.57292530573025,-31.16315629781142,-112.45054671079251,-43.8010466725588,-31.304357067855413,84.20243515126762,-68.57809081804581,191.02876701594425,-121.4681514216663,8.946442010527214,-224.33066049527787,64.08404144003626,-178.30509046835323
20230223,317.4861047711021,-267.3542595829304,-285.56756406235706,130.0729275301458,-21.96317988637538,-102.58573127111117,-43.72824884666087,-39.703309615416714,92.79665311226138,-97.39524017767835,187.83654511945556,-116.69786257234493,-0.8569267464568021,-258.2034100971813,61.08276493250594,-173.31698612798826
20230224,303.1669228200422,-277.0669843391738,-288.9639171277053,140.55497474176804,-11.512587166423131,-89.28397209632358,-40.74445785667771,-44.58456270581395,100.7487239470293,-123.90520367995491,182.73449854988206,-111.85513630351632,-10.990217028656982,-283.2308901409589,59.285771406833135,-163.88589876431277
20230227,294.0984204525524,-287.98643443332116,-294.8746031379465,151.72322703054536,0.3763639971181959,-78.3476775445674,-38.463510855850906,-45.05741724533506,110.30222552294386,-148.87269863290365,178.76744447311458,-107.00625119133163,-23.23557620266135,-299.44482319913664,58.42468896507586,-153.57435672707854
20230228,285.3051634792374,-295.6626690572608,-299.4795301914812,161.55733399045772,13.25507534847517,-71.25981820132574,-37.59236262300698,-42.07327530732013,118.3630094343494,-173.5425942983302,171.21855355695428,-102.03647113938561,-38.434924002009964,-309.52542609530815,58.11804544915556,-144.69315551975527
20230301,276.2968834078929,-303.4444381661689,-304.22583447661225,172.32535411952688,26.994894799464316,-64.35862864488445,-34.28642083431335,-38.92797675132429,124.41043170746316,-195.47967300280223,164.46291477397418,-96.79264132526536,-55.722031954189035,-309.69934909379674,58.10276557540667,-136.5074690842751
20230302,267.9156862897993,-307.6811354861715,-307.5411790986848,187.04377036218472,42.222790123035644,-58.88327304855012,-29.192792298168047,-36.6288225535083,129.08145564275154,-210.16490499233032,158.61518992121378,-92.95176225318701,-75.35137942990247,-301.1406741311394,57.94379465167799,-128.79773990879386
20230303,257.6441974742165,-308.6427411533194,-308.4873912606093,199.08424096065835,57.84625267367064,-56.365849060795085,-23.51314136818572,-32.27290677425453,133.31290533395935,-220.68508577887263,156.64090387145532,-88.28067087047214,-96.70965136858241,-286.92585837563456,55.99243772040834,-121.27392745237157
20230306,246.0446682444728,-312.3914184922216,-311.2589837105891,204.7296990621254,71.35557113540047,-59.24197587328655,-17.71351053213431,-28.814444952339,137.23873984091398,-228.83398502725512,157.96413654139693,-82.91313897963128,-120.05099600716485,-272.4994168445741,53.32264759349558,-113.99339027066742
20230307,226.1452170459395,-315.53608128590855,-314.6938596327535,208.1655369728025,83.98274160875684,-62.92515519981639,-9.80428129846477,-24.830898923360564,140.0635243583444,-234.55376452281672,165.59026434212745,-78.42270042222384,-144.89958797079152,-260.5601672720999,49.74472072112558,-107.00988767670574
20230308,205.24149671059473,-315.6725006541969,-315.4731803576042,204.54145818828087,93.66521808625978,-66.97068374050835,1.3215460718140164,-19.506511922061932,141.70781349134734,-235.82794325460753,177.56143412701573,-75.02533888892539,-169.28557734679165,-246.23531290255573,44.99667038255643,-100.94037152328478
20230309,184.84974756374382,-314.51639325823305,-314.2648085551358,198.72579072409002,101.46468311816133,-72.31341600438239,16.104155611992677,-16.424440614878684,142.08440554991964,-234.2536696088655,194.4139760690236,-73.09976348580608,-192.0958706927711,-233.09252353138632,37.75989923443707,-95.43314081397418
20230310,165.3705669262165,-312.99066924126464,-312.5600537669502,187.32711499682122,105.8059389741549,-77.70308712935866,32.867074681856494,-14.935444590516289,140.80743813128066,-234.64208465151705,213.29089067684427,-73.11194634644333,-213.78931146542772,-224.7443794700107,29.35988820847164,-91.21266540977282
20230313,146.93086001641848,-309.000605987874,-308.04047786716444,171.77029577490757,106.97014357419468,-84.28323800952072,53.51657239183493,-15.288957677124154,137.89816092609917,-234.62268376411103,234.88965903886415,-76.23960589202997,-234.3182276042222,-218.52657659543644,19.23069378389995,-88.08095703488753
20230314,128.83464650598737,-303.0368846736996,-302.3906776658572,151.45537701641825,103.98022180164575,-90.57480310706534,75.9809154017033,-14.147797365045907,133.14343918268352,-232.01358489408653,257.0266642341473,-81.97812368751195,-251.1787189925204,-209.97863317882917,6.688530936034633,-84.57971643069723
20230315,110.97807316738536,-296.38476710319736,-296.8627446420307,127.01199805680203,97.84924703356253,-98.69656035473194,97.64799574107963,-11.855886135636455,128.28705849029532,-229.0346626914508,275.65484354433636,-90.25826917961858,-266.5832571854777,-202.9716615961949,-7.323974312859599,-81.64248424149315
20230316,92.45848881007302,-287.907152505912,-290.0898616115291,92.26749162183346,86.71699593285045,-109.04400666372837,117.5303346423841,-6.817622337990947,123.6660667203046,-225.22675027611336,286.67513143388624,-100.29590466115505,-277.60959881290955,-196.86388929666558,-22.653006359909106,-80.58843716110634
20230317,73.77451944912903,-281.5733084525149,-283.6175853955273,51.63681433763787,71.246785429684,-118.4898171661932,137.03930311099757,-1.2176461994672685,118.61844123317951,-223.17038056551897,293.02176590843004,-113.79404880090176,-285.70573074560843,-193.37788619866745,-39.39886888516558,-77.76486644474171
20230320,56.64270144997356,-275.05327480458993,-274.9180754538227,10.327748279002474,53.2510484324293,-123.87130363683825,155.73198568901537,2.949270040312418,112.59759884150705,-222.4306315322834,293.3523145737658,-129.72826917482408,-290.6913329551133,-192.52568794706707,-57.888865998405,-74.6353813501651
20230321,41.07361069179018,-268.67247232972636,-265.4477438919568,-33.01360247362676,32.25218071248769,-129.9289624782054,164.69144564277252,5.1082165069988195,107.03368349931267,-222.47700413964353,285.95701055771417,-146.3568424914702,-293.578671676261,-193.07324006672877,-77.56828301546952,-71.69101040175073
20230322,27.74975464535992,-262.50344003830094,-258.1079821816124,-74.02232568157521,9.55684526164348,-142.1986937043582,165.73102746065035,4.441892595494573,102.19723611185476,-222.08484667907481,272.0686899081977,-162.79928879347773,-297.28629862327705,-194.7933665048043,-96.56594690660094,-69.02034854660745
20230323,16.643686798506174,-258.7670918528406,-251.1639076133261,-114.72748903198222,-15.74942914715379,-157.87068211866637,161.4420152219015,-1.7116928191886118,98.36040099715652,-221.99756767110722,252.77464883352158,-176.4289064211846,-299.5311125615802,-197.37845401182355,-114.19621115977786,-66.01900185251968
20230324,4.558451957433109,-258.2813316101822,-245.7085107069995,-153.40347842443995,-41.46200442963992,-178.88032418983124,152.7391007918327,-12.7001597777513,95.73070145074159,-218.5815206713749,230.04863090179347,-188.9069269029772,-302.26062421269734,-197.83850427913762,-129.23020262410463,-62.84832021656759
20230327,-8.550837605018241,-257.52326146133976,-241.4083649645895,-188.1979210537192,-66.37112202637482,-201.7186632937396,136.71093218453666,-27.331037664889344,92.17237793930202,-213.57496174309995,201.34489965806935,-197.5780939097915,-303.5968511088635,-195.73958708606136,-139.89648781409534,-59.82491419170068
20230328,-22.04407630635952,-254.5973399172461,-237.95759287710467,-212.36342486844802,-86.70032895757114,-220.40730998454964,117.50208970393783,-45.02166447863671,90.64044604450729,-205.34315323507644,173.1248435345314,-201.34445777602846,-303.4908237545178,-191.68289996519712,-148.50712062100723,-57.09595866366247
20230329,-35.919774656026334,-248.8860872037746,-232.96962942869777,-230.41095709813203,-104.52470694790279,-239.26382206721252,93.99724133934077,-65.7171101649806,88.9438595162151,-195.7164426624385,149.5343947971083,-202.3190289881157,-301.262512145551,-184.44357421381616,-155.90355042524857,-55.18572175294238
20230330,-50.329787912106916,-241.34357473720166,-227.88555118794224,-239.8238206615575,-118.4325052796075,-255.38059303154168,66.23128670656709,-89.95624697618086,87.05823388420848,-191.53480093114075,135.56881578865247,-200.15727384030453,-298.1891436517625,-177.28166727343287,-161.53700110483155,-54.08619414476252
20230331,-64.34204700618969,-232.99195175145033,-223.83373888608088,-243.2862318759454,-129.82973456104793,-271.30427832444514,32.799101152270495,-117.2530864538342,84.71528980000446,-185.87230494194623,127.69479075226893,-194.21919175462347,-293.33916134921327,-168.39232336365959,-164.44673173370933,-55.504847923235936
20230403,-78.44011369595643,-219.16077797189,-215.6716887612416,-239.0662789551374,-136.26902424829808,-287.8672559781229,-4.562266955016935,-143.803504370773,82.43008441678151,-178.59677666108342,126.93461576112095,-186.35384441178812,-277.0838290866692,-157.4622573985844,-164.86202586769545,-58.03420631652531
20230404,-92.67720062220842,-205.26609798275712,-207.08166265531622,-229.07566133230375,-138.2833906047031,-305.12094626698223,-38.051803968487754,-170.40285922883155,79.83697037067796,-170.35897130943857,128.38229918447627,-176.05465872649376,-259.3296292109054,-144.80228592984525,-162.70368385124354,-61.048899509850024
20230406,-107.53294153436127,-190.3851042276387,-196.71559592260763,-215.89221444224071,-136.2463460423405,-316.92754583678436,-69.80431294818746,-196.26568491826848,76.90229138616806,-161.57388358869918,132.56630866065515,-163.94130419536373,-239.39021670225384,-131.51177152697028,-159.614017733198,-64.04959423557867
20230407,-138.8676834944872,-174.11939743992284,-185.6899981198384,-199.1219686428478,-129.99768250338985,-321.81450481456255,-97.87382282075781,-216.67794020965988,74.081973582383,-151.95694159894862,139.45786490763697,-152.17695672609523,-219.8625270660058,-117.5684200535264,-155.2844803551664,-68.76181415496998
20230410,-172.15864063167678,-156.01831582328992,-173.02067243352025,-179.15575259393032,-121.24289140242092,-316.8578593214037,-117.20056939807235,-230.39513836719726,71.39789913875059,-141.56245393089543,150.22217245700787,-140.2996754565761,-198.7938594576083,-102.69842711567522,-153.37803770797834,-73.16895642860672
20230411,-203.94014256771777,-136.60647412408514,-159.07470982033405,-157.92550456776706,-109.0070407961653,-305.15851867168533,-128.92275425742488,-237.27561285092207,68.603610911274,-131.06064557959658,165.0223430983509,-127.90401945975286,-176.95759570546838,-88.0931851595135,-154.12392404548888,-76.74686439824889
20230412,-235.97010426889887,-119.84583653888683,-145.96039652327096,-141.49275888189055,-97.52604583406567,-293.36205665903395,-135.43619468852893,-243.44938774726444,68.21212055540688,-123.03394510680607,182.914258096409,-117.05204338078156,-156.48991425306016,-74.21733151143044,-153.5703116833634,-79.66802943190113
20230413,-268.21244987084066,-103.00460100546357,-132.45088001738844,-126.26305017054199,-86.2638136769271,-278.66830551342093,-137.76042290175235,-248.442474022603,68.20263965482232,-115.69448728182567,199.68809556853978,-106.27273874784825,-134.7739341940095,-62.77716648997396,-152.33994998552396,-82.08498788652973
20230414,-301.228804309176,-87.12218830347454,-119.15893814402439,-114.75431752481677,-76.41331801694001,-262.3216553381997,-134.4267704776516,-250.29426796646013,68.07262852832918,-110.58554482179787,215.70389156324813,-96.190914891286,-114.01255752112559,-53.499595784369056,-150.49215641663056,-83.91647927724168
20230417,-335.35437483035406,-70.66134892749207,-105.45787193539897,-103.24189825425928,-66.7410019998884,-245.22975248761495,-125.16297698130799,-240.3263845473056,66.64424258053312,-103.5057270009889,227.85438233832588,-86.8644748542198,-94.2727405819231,-44.37634489943486,-147.58452037395324,-86.72694452564392
20230418,-358.2200637397757,-57.88504868715842,-98.6415905208423,-93.41852026293199,-57.87605706892349,-227.14485799265867,-110.77536540713024,-226.42223512115692,65.78331058781093,-95.98563596483788,236.08647353906136,-76.5708097632279,-85.52709852966619,-34.834657299870095,-144.29132779378796,-88.23004743385574
20230419,-377.2517319086502,-46.575687596707375,-92.78529588658826,-85.84083258437278,-49.78595197032948,-210.79481648092747,-92.48293387107232,-208.31341321585282,64.98639631546851,-88.2334171846379,242.48778878658877,-66.44237965194294,-77.36578894888196,-25.37977903748719,-139.92614375215462,-89.56052302217579
20230420,-389.4726243132696,-36.48410694290372,-88.38408093111056,-79.90703989507054,-42.470230163020496,-194.54785979271202,-71.93052215772113,-188.04875832635477,65.00683355207335,-80.58594367440335,246.3753102874639,-56.59438072823163,-69.80714786001131,-15.792521993166037,-135.02336388590427,-90.73652209899531
20230421,-382.1735608719893,-27.58933643678493,-85.16759162017104,-75.78760229278355,-36.33216856390525,-181.51168019198835,-54.26764984509597,-168.70183368628724,65.68764057200353,-73.43763331951816,247.8389135105578,-47.603057606048985,-63.007385174343334,-7.333647791387648,-129.42282498182217,-91.04720090380583
20230424,-367.0766163916374,-19.313604106678735,-82.56096777615024,-72.78804880805708,-31.077488217313753,-175.1028484763802,-44.76545986888455,-151.30981672815832,66.99511105118869,-66.84813208645247,241.84866738399947,-38.349063890546645,-56.334256350583715,0.5001904540546651,-122.5774864043168,-92.42092373301358
20230425,-351.55617977469655,-12.206672433337108,-80.64383830472039,-71.43714701635463,-28.29064032671849,-174.73746371975457,-41.94336557990813,-137.41035978884003,67.34319107494241,-59.73501080545867,233.4593500082877,-30.331325383919783,-49.94642381274274,7.4707198088284885,-118.84362379730479,-95.05926567170552
20230426,-333.75792164177614,-4.949324620159004,-78.51534426791288,-70.82615364402204,-26.570653092985303,-178.87223922779935,-41.45517056695775,-124.47663730815698,65.5249183328349,-52.33495425949731,222.88463130243167,-23.3559465683048,-43.335502625562654,14.482231675049254,-116.02168769497936,-98.03850423385073
20230427,-313.64865528996813,1.2598774660199197,-77.16867910542364,-70.8269858997912,-25.82374193312786,-184.29519636546516,-42.022472833774955,-112.0430547413905,64.39616124566514,-45.10141196933158,212.4031771919296,-17.30206862338544,-37.227825211720145,21.44811171005639,-112.5399783234295,-101.12267586694705
20230428,-290.8540707904105,7.582001314196572,-75.3430458692823,-70.82486133205188,-26.03056877815275,-192.72962482505653,-45.32847003313943,-101.65922999012763,63.87585005008418,-34.003151659329326,200.50571236461326,-11.72015178747807,-30.568987798603068,29.70071126677099,-108.05213577208895,-103.61388526974933
20230504,-265.9877129292767,13.665707222864384,-73.3308974570453,-70.20286611714235,-26.86351117488684,-202.1856612994042,-52.848605875819786,-102.70196209795688,64.0638262487616,-23.935543483868546,187.11096919670203,-6.823927684528203,-24.014924976382602,38.45156427161815,-101.61424526540182,-104.64975573686846
20230505,-246.8728490063806,19.368374957101516,-71.25620440111626,-71.39518545961866,-28.525080337409936,-214.37147309779394,-64.86474153440858,-107.39246752917227,64.03067268052104,-12.854481916588597,172.51640240962797,-3.154886887854743,-17.176009390035382,47.970361214627296,-94.49751357540353,-106.53705358292439
20230508,-223.04022988169646,26.041532170798746,-68.29069133091838,-72.62480850812862,-30.356700481347342,-222.18046850941292,-76.44723713942626,-115.51609807166767,64.29377997845043,-0.9184390188106505,159.29505517266728,0.4340661181481412,-9.816975562541504,58.25303709187093,-88.26323797153962,-108.20693156533252
20230509,-203.12228804853927,34.04237969523889,-63.826045236296714,-73.20885323894748,-31.88117834022237,-230.05552928750907,-88.10852110758702,-125.61734916098722,64.23492835411756,10.188551914372441,146.24392258561593,3.9749495848079035,-1.508227513624226,67.10443565800487,-82.30426081935681,-112.33131574314423
20230510,-183.68501522220018,43.24664536037096,-57.927946074953596,-73.23889497078656,-32.761894612744676,-238.2450193815755,-100.7420195716941,-135.14459135721745,63.44895219996812,21.731527031615265,133.9535390729192,8.201354071547014,7.573135875637439,77.0314741679255,-76.53429690703379,-116.20918812188711
20230511,-168.23576285097695,53.15917941834975,-51.03893168173212,-72.70764090921843,-33.348956893433794,-248.63156073643995,-119.91240552566042,-144.55437986532934,61.96774616554056,33.93339280927838,125.69615245817756,12.50670345415853,16.888823366285553,87.27643608794799,-70.77130350139933,-121.94163508573433
20230512,-151.78618274346746,63.81065537959857,-42.49871513619911,-72.24640619416047,-34.69108505081038,-255.6704380426259,-138.8872595460823,-152.84607417269604,61.70216506467408,44.78891969638446,114.82807536269354,16.76519300079849,26.5186551517509,97.42796953570112,-61.80263898817706,-128.08597630243523
20230515,-134.92962683250352,74.45526305151952,-33.299152920118296,-71.37369556205293,-35.855045827165135,-260.4057412722892,-161.04237348996713,-160.80135217521774,61.584460283413044,55.20073541164693,102.57738889400764,21.584076538087583,36.19201226750911,106.62601907737235,-52.519568990283304,-134.28860772715487
20230516,-117.57759291691409,85.31675182654905,-22.63182465123662,-70.60615683169416,-36.89770578900894,-263.68903228771626,-183.64507830381882,-166.64315015044082,61.55767549691721,65.30399881102633,88.94456694519172,27.20251153458771,46.20146832762345,114.41452997605764,-44.028437773956846,-139.55015053000898
20230517,-99.6515312178005,94.68769208132565,-12.248276857740228,-69.71365892853154,-37.727296150344,-265.45738323689534,-206.2538818130948,-170.27508169697586,61.21538885671364,74.44696351597125,73.90888523849927,33.09476025507596,55.113890463453785,120.70101917722442,-36.84388370116217,-144.14852709747777
20230518,-80.90659556704527,103.02277486055895,-1.4233448566629854,-70.13628068378777,-39.149867555448935,-266.03969146375726,-226.19890366643057,-184.7168026406776,62.398348001921235,82.89449398421058,59.77811299482803,38.71254604131776,63.83056893950318,125.64538820480308,-32.39028634855812,-148.33012586667968
20230519,-65.68868260040279,109.95903760347592,9.879579485776087,-71.43349587859656,-41.77869832291636,-263.9983089897118,-243.38410912544276,-196.91355850991556,63.31117134551637,89.70091653260423,44.89966148159753,44.575642940492756,71.69880555972657,128.67809555466576,-28.854041758446613,-153.54975935730562
20230522,-56.936438230991406,116.29233309718943,21.17090483981654,-73.67639109449607,-45.94268011522399,-262.070104060621,-261.37967647591734,-207.96708298429635,63.63355523313938,95.35519394163269,31.302923594490146,47.09884556608825,78.55107530831219,129.8092010293356,-25.347368175380712,-156.7172098681534
20230523,-48.80713825070647,120.93595464472853,32.69192789864784,-76.70502311351154,-51.150072862979854,-256.86138491751115,-275.2207341475437,-226.95068945726885,63.201630576279136,101.25870772034872,19.464241060112244,48.13882356702773,85.09593714015327,131.26003540593743,-22.10272236037031,-158.54874959585513
20230524,-41.06660178848806,125.05474049400641,44.13503791332848,-81.019886343758,-57.43099003944857,-250.01884302730377,-285.4997482396899,-243.4379069516227,63.268660241624126,104.44927179993502,7.3666359905164445,47.96776797518629,90.30589567373903,129.78838309515822,-19.337053319707657,-161.16700915761814
20230525,-33.361937649155884,127.97401726189864,55.440245358883715,-84.50882082395684,-62.76025838559495,-236.7226573944801,-283.9376654541928,-258.9746266573121,64.04945721000396,105.08512736700747,-5.308925702228345,47.94458227174749,94.79354496187607,126.31989319140239,-16.58599256396051,-160.63819593638772
20230526,-26.665764508257865,129.8337690208434,66.16942931863096,-86.05616682963183,-66.1861453313818,-219.27228665296443,-274.9125025644566,-277.1869247725889,66.5051147059687,104.75558454497438,-17.021870549491826,48.30826399067487,98.07863426555764,120.48042172403025,-13.200783340985259,-158.73904506953232
20230529,-20.63984668456598,131.64367717627653,76.57090808749777,-87.08033286603542,-69.14647669402386,-198.75408864149884,-260.8041162534215,-280.3269971154098,68.58085829614677,102.80855180353646,-28.94200179041646,48.75745272046435,99.68720594683336,113.14442201058901,-9.164972333661769,-156.24135529920676
20230530,-14.780239639538285,131.84285491958553,85.63340623700034,-87.82624913814323,-72.08203567587543,-176.70023396611862,-243.87009357661128,-281.18348887817956,69.06680437251097,98.92408968146077,-41.178158388309,49.22657875103491,99.54550906765449,104.90421931548057,-4.757300884278872,-153.2846596696654
20230531,-9.581410602827642,130.60432153422613,94.03824686851324,-87.90584709594341,-74.56037668915606,-152.04449466946093,-223.57145577058978,-280.67163489682457,68.83373266275912,93.52234443847178,-54.94525641879393,48.36237874567541,99.28611023760212,95.32569308794452,-0.49455161630558886,-148.86638644063424
20230601,-4.445278028849563,128.25132233677482,101.44479038396955,-87.41644668218677,-77.06629827740518,-124.58427638428911,-200.8482985479838,-264.49358237197987,68.00422551504752,86.78354711731421,-69.95007357617695,47.48701077240311,98.75693058606505,85.63765195420918,4.1787915622054435,-143.2395859324941
20230602,0.8264937006683895,125.26960403616992,108.53002408473988,-85.55772866858294,-79.49326283174511,-94.45712877085926,-175.77607444572325,-246.10961570201766,66.23012416626148,80.25525104330592,-84.4995871163776,46.26299817273228,96.87354849449615,76.33215588847182,9.070824144800742,-135.42991771908913
20230605,6.992822222551998,120.90498538749091,113.94315454530906,-82.82145360471847,-81.74281589086038,-62.330628571228864,-149.73484806289224,-225.93746679010275,63.816069295029855,74.14753133313567,-101.4805836726974,48.06768624822382,93.74121921437357,68.10204206892126,14.017063981710962,-128.78291280509572
20230606,13.16297367886369,116.84983543070886,119.41505959949987,-78.93628966846718,-83.69587100576773,-30.20127824763698,-126.01870497669174,-196.2022974498177,61.792952534409736,69.14603734717096,-120.07514336569666,51.21910317300508,89.27647043761512,61.245949093329195,18.949891990385847,-120.81457204623027
20230607,20.540732242880402,112.44976321897384,125.18415445978216,-73.13853629894984,-85.00260007937811,6.082448581288199,-101.32150554433574,-168.9614971579809,59.039105883397745,66.43122601144296,-137.99478078537015,55.17716155337183,85.37249801574731,57.27040457207643,24.06280594863648,-111.6022906880847
20230608,28.07906422917797,108.52020371774594,130.8594860356224,-67.41303023362443,-87.64305531156951,48.60664426271164,-76.44134962071975,-141.86003375977685,55.268401940475215,66.12180257571438,-153.8613968587105,59.66910810913218,81.13046209474484,56.063048404644256,29.658544049142712,-102.51755901004535
20230609,38.271128737006315,105.40154319847616,136.81442718877094,-60.23072884398955,-88.9712782276015,90.81816450599139,-52.74267827975574,-112.25685873134405,49.56532832761663,67.31369480763456,-166.4105282513617,63.80134684339204,77.23982461078816,57.179110119327696,35.26489498304484,-92.7090337810387
20230612,48.5349161815497,101.65413323770177,142.69541467838675,-50.937827368491945,-89.93895017014867,126.28196583718196,-30.63232806789898,-97.13451777993669,44.26059571113623,69.78517840672308,-176.07567318848416,68.17007315977722,74.14686457381507,59.92169084308985,39.31919904605002,-82.64940594350011
20230613,58.86495770610149,98.68371333576651,149.08461258893084,-38.254234729025555,-89.30288752742415,160.33555138870656,-8.772536977442968,-87.21018142845487,40.73896959309707,73.77023934795731,-182.71724638126224,72.6834919306197,71.82328467782,64.47137936424245,42.96387703439926,-72.88995192467263
20230614,69.57909050926584,98.63570425627466,157.61691959368903,-21.490152780045765,-85.68976012539542,193.0322274882929,12.300889946106405,-81.01978807941906,39.3914617148421,78.61432488079159,-186.0135271866297,79.26636741466679,69.78070221510909,70.45846662197253,46.44934025134903,-64.60059996034227
