,A.DCE,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,CY.ZCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LG.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,OP.SHF,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SN.SHF,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20200408,18.06484578978803,0.0,-12.04693661136681,-13.839116614015456,0.0,1.676428437432993,-24.234503421321367,15.975769832240822,-4.683896010185083,0.0,36.7435112468684,-10.884429610272772,-7.722089509241865,-9.68678293527403,-13.485777775835672,-9.874526921850514,-10.047118034471328,-16.20861111791532,-4.760217284620761,-11.809173250723877,-1.6073384713771122,-15.510276316067356,4.790379845601045,-15.250732921170004,-12.324470547618423,0.0,0.0,0.0,21.653245990016888,-10.348991008456425,-12.4702995463548,-12.904124659915832,0.0,-4.369289523237921,-15.374618076755112,0.0,0.0,0.0,-8.660171983517108,0.0,-7.120601532038601,15.16869992556386,-5.1485834811651365,-22.432919237439418,-3.104753229087339,-22.90625807859964,0.0,6.826058489366768,-7.40886871349272,-0.1002854376140114,-24.747675925179013,-14.39325149066258,-9.880206593323704,-27.835401254218283,-17.60048581838529,-4.722220122867617,-11.267156718072204
20200409,20.594376972297404,0.0,-11.88145397919874,-13.75326697090144,0.0,3.0575742869760374,-24.242671208045827,15.616743611740723,-4.353794436253401,0.0,39.504481732469344,-10.314171397525348,-4.583969649771129,-9.64377195870284,-12.407830982351232,-9.05065914653166,-9.224030171950623,-15.864936059764162,-4.483790110045516,-12.215057846790629,-1.7954758100308104,-15.377326645963642,4.923352530147288,-17.375858984250677,-11.92442534237408,0.0,0.0,0.0,20.57455724253471,-9.833814545971682,-12.85884878226358,-12.15716104238298,0.0,-3.896859505768429,-15.28717477551752,0.0,0.0,0.0,-8.36685487129403,0.0,-7.98448640340803,14.662227089204794,-5.017481382093615,-21.55884625655628,-2.7616402182950157,-20.82089673042872,0.0,8.612911368463882,-7.390542472159274,0.4016845710808792,-24.719657027034945,-12.534438896104664,-9.243636600152268,-26.66755008248676,-17.326782606432968,-4.021150652833216,-11.299277520063622
20200410,22.50440127992743,0.0,-11.81049355318661,-13.76172365138041,0.0,4.652006049922231,-19.45107152076864,14.90222274505735,-4.024883626825688,0.0,42.08683671826913,-9.813300675628335,-1.3999469761259924,-9.654566881910393,-11.607474424041266,-8.164055183163345,-8.331279098275004,-15.491172398948638,-4.193133216738986,-12.471472191741167,-1.8937467268987545,-15.119569650611654,5.222858516466988,-19.3299477273878,-11.359355887697028,0.0,0.0,0.0,19.24862779578069,-9.18065968224597,-13.266506305986445,-11.373385707661424,0.0,-3.4446609727595465,-15.227556638825275,0.0,0.0,0.0,-7.865134320229792,0.0,-8.695238129595284,13.936205550477014,-4.828931965665483,-20.446067291896085,-2.424145663528288,-18.58945371850253,0.0,9.905415863694383,-7.38792911380584,0.8146125374766375,-24.57380475871346,-10.337705368873994,-8.590375022516184,-25.400044912196112,-16.74007263414759,-3.314032455845334,-11.331530771675435
20200413,23.65184884048537,0.0,-11.74282124037464,-13.72879118964574,0.0,6.38397941821502,-14.646897677807605,14.278308817024456,-3.698271414881986,0.0,44.5106281514537,-9.261548779864624,1.85327421335646,-9.649462871381424,-10.766534138319678,-7.308791178864092,-7.388249521711103,-15.01333762456342,-3.909051315176301,-12.512650587364783,-1.8898077221105116,-14.60640718947345,5.652364425087075,-20.74919995593994,-10.701494454068676,0.0,0.0,0.0,18.121048949179556,-8.482282998532206,-13.5997471615524,-10.653045577998087,0.0,-3.005008988427271,-15.15176220659017,0.0,0.0,0.0,-7.105856702915624,0.0,-9.1535545644486,13.196066163307869,-4.568130475940745,-19.306081120579197,-2.074819801215809,-16.938819561450966,0.0,10.584062262767912,-7.368438948915037,0.996344463855598,-24.5077706665392,-7.731428073532519,-7.905978284695775,-24.02293473491517,-15.950550062031574,-2.5795557789918693,-11.365639681056086
20200414,23.69664394876559,0.0,-11.689184439501968,-13.692670307454664,0.0,8.126617888177146,-9.709750154571084,13.460847844842792,-3.362072049538237,0.0,46.17879619389135,-8.672578182033044,4.91886937791871,-9.643601702677696,-9.938166018560764,-6.483728421587108,-6.445627526693994,-14.357590649716954,-3.6261855071305895,-12.360851504274628,-1.7977271797550447,-14.030566828539795,6.133938138080724,-21.827306048827,-9.832114919472184,0.0,0.0,0.0,16.868857000944086,-7.744027976944354,-13.948663201547848,-9.93078151755903,0.0,-2.5326477440383512,-12.16851439149342,0.0,0.0,0.0,-6.010406807480884,0.0,-9.36225602042754,12.257568390263913,-4.192357156875908,-18.08908308718144,-1.7123093540001662,-15.623640027855936,0.0,10.943589667809553,-7.375498634574519,0.6302122677259162,-24.34380446150396,-4.755850123143599,-7.191268657188621,-22.6408851605586,-14.874630401685014,-1.7209330255054218,-11.419693196054215
20200415,23.064307032060626,0.0,-11.7294395886865,-13.641337172631363,0.0,10.036337979147817,-4.579044193352341,12.20852851987932,-2.9853511828849477,0.0,46.93343380513709,-8.047324872223355,8.157348927253572,-9.631787231131405,-9.028136675764422,-5.694947408079633,-5.605295142096471,-13.541642151364114,-3.312944480144524,-11.960748949178276,-1.4979564779302283,-13.149573206889546,6.486757075355571,-22.24625870845036,-8.832712806838456,0.0,0.0,0.0,15.258243070755174,-6.912460886422788,-14.165134004368197,-9.280157983202518,0.0,-2.07716218959799,-9.12229261479826,0.0,0.0,0.0,-4.668458273990611,0.0,-9.235031765114597,10.814389982031113,-3.6810491410967,-16.79461947028397,-1.3296469156545294,-14.25869848088657,0.0,10.973543563835015,-7.378676197046091,0.225221256650958,-24.219250865240426,-1.362746138177928,-6.458929542609916,-21.254852700029083,-13.851391603865242,-0.8346812592882515,-9.104136452104584
20200416,21.987274625229933,0.0,-12.006855299328084,-13.565219030410525,0.0,11.667404300214669,1.2027717963651414,10.94431110202823,-2.625783952574872,0.0,47.1156655633281,-7.408644562675481,11.36394800164739,-9.622535119332364,-8.131069043666601,-4.960962187879211,-5.014928540119881,-12.614374157331431,-3.0338721345867974,-11.357397393589514,-1.0388881703363,-12.151282788506853,6.90811322337778,-22.518057776735127,-7.735052473603297,0.0,0.0,0.0,13.669257163034484,-6.153929895607822,-14.38403400169025,-8.668798864729157,0.0,-1.6150867405831657,-5.958218699330247,0.0,0.0,0.0,-3.273126548402775,0.0,-8.805410126932093,9.37748219515299,-3.1318810496025105,-15.65480234978346,-0.9604115962291586,-13.02395335069216,0.0,10.773518229806536,-7.399627528908037,-0.278381355909332,-24.12262545607084,2.410282765203548,-5.762262853969412,-19.78983635716328,-12.605879257657431,0.0981360488356454,-6.792665771158581
20200417,20.772708704510435,0.0,-12.457198784279738,-13.574236652470995,0.0,13.082955582634751,7.139079712799409,9.91520339464431,-2.272252305154016,0.0,47.46275630074684,-6.742983194681611,14.73406868634406,-9.790698351517248,-7.239323185422099,-4.236473688232626,-4.42853235160422,-11.703258119387712,-2.7622574641309194,-10.486860036313132,-0.3586885804279345,-11.099680832848174,7.400263018137428,-22.3934413218818,-6.597761124004037,0.0,0.0,0.0,12.33136860939653,-5.394302456910439,-11.284801671572074,-8.068408044574328,0.0,-1.1519390682622197,-2.1742272416595894,0.0,0.0,0.0,-1.74916278792415,0.0,-7.976236229972672,8.30725189808273,-2.521090402907361,-14.509638666441028,-0.5990916265828328,-11.810774517727925,0.0,10.734485469261712,-7.469173901347906,-0.6873959590088556,-24.324601962458985,6.353087932050143,-5.026188904105334,-18.17911548958629,-11.426033822814585,1.108924486099343,-4.260822486090371
20200420,19.50004439640148,0.0,-12.914381385225475,-13.704575694907604,0.0,14.180089061391756,12.916226742293498,8.936980602859679,-1.97547239809846,0.0,47.96404857647947,-6.05647847705217,18.5558443512416,-10.297573157414554,-6.377165909466799,-3.6596737915324207,-4.016991902821068,-10.674411918907005,-2.547852822926932,-9.605493742314286,0.4366305330567277,-10.326595450987371,7.909385365737798,-21.80135032599909,-5.668779900693148,0.0,0.0,0.0,11.08298000057604,-4.841429397224281,-8.380468347493293,-7.414924877315475,0.0,-0.6613431005986294,1.681210604280994,0.0,0.0,0.0,-0.3934969458248776,0.0,-6.95894934237142,7.308884885136183,-1.8614747864938428,-13.472217775085657,-0.2939577152027127,-10.627240536820311,0.0,10.692486187099608,-7.733254382020593,-1.0610664631003432,-24.351301592700374,10.448055102538952,-4.454927084137172,-16.824601660125015,-10.36917656981806,2.231319992381501,-1.5968865301251136
20200421,18.14339954715564,0.0,-13.512932018752384,-13.869149701122923,0.0,15.05036387502275,18.72895944593536,8.105318813307532,-1.683248799569799,0.0,48.32271933519406,-5.332260119132761,21.99612762132879,-10.93175895994296,-5.514525524173959,-3.153519006181621,-3.60503586008424,-9.874695185459732,-2.3547607325973074,-8.575548132034259,1.4671797629626442,-9.47493170043493,8.27784412793714,-21.187249718303317,-4.805585249606884,0.0,0.0,0.0,9.9870225126591,-4.32651551448559,-5.590129624718919,-6.719284918931669,0.0,-0.143584783902083,5.822508543322698,0.0,0.0,0.0,0.8976784967406197,0.0,-5.689901052433909,6.421001219792681,-1.099115929005088,-12.385877612279636,-0.0018269124338494,-9.370897546514078,0.0,10.680345515932062,-5.8826350900980415,-1.473409972147519,-24.326306584804943,14.455809960015888,-3.918561204330741,-15.433278131012797,-9.426145713624711,3.402405969430978,1.337233969361531
20200422,16.813959488304615,0.0,-14.155487107425186,-14.618898277109498,0.0,15.436597170832885,24.433893535526835,7.124356085881676,-1.418547166494334,0.0,49.04704394248117,-4.668251948101676,25.648642952385504,-8.03810165260324,-4.818326561676528,-2.6795127113511787,-3.2005333972862964,-9.11229911733586,-2.168184044109498,-7.5079610916463295,2.6467452764312096,-8.669735245643604,8.630582945078343,-20.312389822134275,-4.0624796984508285,0.0,0.0,0.0,8.95828707881835,-3.819643401550157,-2.430138486555377,-5.94976352684612,0.0,0.3512931111236,10.013585694921042,0.0,0.0,0.0,2.009037440269323,0.0,-4.246308661750202,5.52373794530882,-0.2315324413518247,-11.28390083547875,0.250373427733806,-8.111431212947245,0.0,10.67086788801798,-3.7398089485625463,-2.6789474917038825,-23.93939751996943,18.26396441920862,-3.401632291193961,-14.488859762727929,-8.738752360175033,4.486187381411222,4.260935953877869
20200423,15.57654171654054,0.0,-14.88844383289926,-15.35722576797527,0.0,15.345211608856818,31.61199367693183,6.017627368793791,-1.1583804053142863,0.0,49.58147935886412,-4.04494702832066,29.10565242849476,-5.036289166327602,-4.181039247280951,-2.2495956253098184,-2.8237543669087843,-8.284917564618356,-1.970242099523938,-6.392900719278553,3.891888799777913,-7.949903963106704,8.80730702509525,-19.39224628157536,-3.392573325893442,0.0,0.0,0.0,7.931588799116978,-3.3633023992582998,0.7484980413600991,-5.21075306612543,0.0,0.8139744308282097,14.398206527172054,0.0,0.0,0.0,2.992324780398449,0.0,-2.5656120794250583,4.638918723900029,0.6985257642612474,-10.14764236937718,0.4655191585951719,-6.866370777133425,0.0,10.763576415182373,-1.2164968661851827,-4.4463136888850165,-23.54361795715748,21.638288319466582,-2.914606659134977,-13.777549073901586,-8.082989299547641,5.543568916443942,7.249106046786799
20200424,14.382576239386315,0.0,-11.753217278936418,-16.270776252195855,0.0,15.053708686684857,33.92507199067602,4.941487937807567,-0.9091505199687582,0.0,50.07176397952349,-3.376377925721778,32.58051453553694,-1.8864067652241496,-3.5428252571265277,-1.8908397288924632,-2.4620696960473643,-7.442787969351517,-1.7862123634159737,-5.309978948126673,5.131635595377007,-7.331145158055648,8.828888732058182,-18.47989518101173,-2.7496473064793507,0.0,0.0,0.0,6.951941604302165,-3.023074599810623,3.936656593536621,-4.540837614511359,0.0,1.254947885133988,18.706630422100424,0.0,0.0,0.0,3.836572843747753,0.0,-0.9504055699051128,3.792215746020545,1.6907361406916994,-9.079141567449492,0.6535254839375868,-5.609728737484849,0.0,10.89687867043864,1.063347462891767,-6.713843887688341,-23.16778690033604,24.56732423686344,-2.4625166866376755,-13.13355862070824,-7.435006037340296,6.577221369309147,10.224984829347507
20200427,13.270798428369378,0.0,-8.607591111110242,-17.25179490190247,0.0,14.548154999683543,36.22404445096794,3.806334939463216,-0.6682743894863616,0.0,50.71209881442197,-2.691846521972089,36.25109850575274,1.329524170294658,-2.9093582461026206,-1.553861646162787,-2.129967609777389,-6.597274857063537,-1.6112360548158944,-4.269849110876617,6.305224420599767,-6.76806575305445,8.690054637488645,-17.9222967429294,-2.1921345512949357,0.0,0.0,0.0,5.989056083848797,-2.723581096420717,7.06115302148733,-3.830180212415265,0.0,1.6759430517081366,22.990029510583728,0.0,0.0,0.0,4.551439598556921,0.0,0.6028198366052617,2.9786237304549688,2.7701134215730634,-8.020674894780017,0.8223783872103164,-4.282684839595713,0.0,11.223514430971257,3.360744172505509,-9.563887098189664,-22.701531772469323,26.80646416733769,-2.0275984236546583,-12.57309912744631,-6.863178877089455,7.702530576840624,13.21251723851548
20200428,12.263679043298133,0.0,-5.428966500421689,-13.605670496917629,0.0,14.016051903749512,38.392362494260816,2.6463378285180856,-0.4349205866921086,0.0,51.85167998647018,-1.953965307690064,40.14131700998411,4.481802304210464,-2.254558903059994,-1.236721998345054,-1.810540626323997,-5.736465896553977,-1.459708416341548,-3.2423598951804906,7.3670846676707615,-6.218719554420576,8.486158076658015,-17.492601005471666,-1.6518615428960377,0.0,0.0,0.0,5.088002657053277,-2.472225883536629,10.207707724972147,-3.117776163283631,0.0,2.0815045213219494,24.69243820602238,0.0,0.0,0.0,5.11589504698521,0.0,2.049909826103756,2.2942066322320773,3.973169479728704,-6.939445835290668,0.9611534470525986,-2.585595978527061,0.0,11.377002688988531,5.707281742123956,-13.24697088924622,-22.097970348559272,28.358699550554203,-1.6109804971494948,-12.094480508827257,-6.298842747593667,8.729081981633131,16.430511017814023
20200429,11.467538952146452,0.0,-1.940906115910665,-9.685837218502794,0.0,13.402653622676532,40.42732891210192,1.545023341444256,-0.2098331770204978,0.0,53.09495237583018,-1.1582628076453996,43.50927891722421,7.727252419039249,-1.5976911383398211,-0.9223141642034188,-1.5013553641871713,-4.830900005174868,-1.3250967229625317,-2.236107667357196,8.198696391257915,-5.856848608053335,8.20456771873301,-17.138441184231958,-1.0995273407186998,0.0,0.0,0.0,4.112654063585088,-2.233114973839841,13.318996637152798,-2.3589273796895163,0.0,2.4861369445414305,26.2757385940801,0.0,0.0,0.0,5.678123580224425,0.0,3.349466871702562,1.595141225839197,5.281260569030629,-5.931293328339089,1.0771595165384151,-0.6576981901627204,0.0,11.445016025893166,8.020599334842212,-17.5230188885382,-21.61603272355054,29.470464057479774,-1.19678138496315,-11.667013069290553,-5.815102138452903,9.739424950901956,17.480008643208066
20200430,10.658785824331074,0.0,1.7806246690591785,-5.806416871218817,0.0,12.99556067791852,41.80828529017571,0.4285546476596746,0.0088004514444194,0.0,53.9878659384585,-0.3235375807421878,46.30228962201101,10.992299104249808,-0.937298168644641,-0.6034588705131463,-1.1751149177296891,-3.914256740044748,-1.2102124739795503,-1.233261894152008,8.787443982533864,-5.606052790263019,7.856054556276109,-17.013082375557186,-0.558842652493239,0.0,0.0,0.0,3.042774759638031,-1.9928975859691864,16.476190854449936,-1.5191400494637084,0.0,2.882618164096983,27.808785954631837,0.0,0.0,0.0,6.16033886414094,0.0,4.450927742674493,0.8148743948179449,6.62871010415895,-5.175354715952015,1.185542678646177,1.6340501281518989,0.0,11.40593693711183,10.3624613216422,-21.940981367070957,-20.9618954082759,29.78518910346766,-0.7635268453920072,-11.323213203842837,-5.297914679734396,10.714301970169204,18.48204911610199
20200506,9.76318491650703,0.0,5.703158068132033,-1.6391009667866596,0.0,12.727979816806522,43.48185586830137,-0.6814046315589636,0.2300102266738136,0.0,53.39666874272387,0.587967640001601,47.301449942837706,14.453512087709328,-0.2378177267381758,-0.265209508097242,-0.8180871010539689,-2.8823459954946657,-1.089407635954634,-0.0746250349487598,9.326512626224808,-5.405785464389126,7.40320997507979,-16.86927012253951,-0.0101339502155186,0.0,0.0,0.0,1.9521078674995165,-1.7068914232751171,16.298279710918187,-0.5742894256671238,0.0,3.300455124231689,28.96636812819616,0.0,0.0,0.0,6.5578402036467525,0.0,5.642833584422048,-0.0445803222198982,8.02546944474804,-4.443002936063959,1.3009014476077596,4.256807411740184,0.0,11.31999221752254,12.740647985818994,-25.886755231186186,-20.31902804008821,29.628099758584963,-0.2927291722383036,-10.994201567210316,-4.689547473830765,11.595902534107603,19.28377001048465
20200507,8.729625775452515,0.0,9.659480467384196,2.646637178444144,0.0,12.59978320532604,45.30556049691239,-1.7995895420906491,0.469859948244203,0.0,52.45840886234868,1.4838551770602524,47.77009325495251,18.26463171816991,0.4699828775767712,0.0987440757622855,-0.4213332825072352,-1.8132115994467195,-0.9540589431527596,1.4243494555193383,9.840180912396589,-5.227174329540374,6.785150503758837,-16.749279576034265,0.6136257726541279,0.0,0.0,0.0,0.926379178719744,-1.3731546091112732,16.304458682913484,0.3896786772350162,0.0,3.691842753871064,29.91151691197835,0.0,0.0,0.0,6.923653194037632,0.0,7.041553056129063,-0.8155857409444325,9.371854197173786,-3.7058052167962456,1.4573981267280012,6.960256205162748,0.0,11.10127857594547,15.34293137817614,-29.736659680807467,-19.660326066854303,28.955378427723257,0.2510049412009543,-10.55704340825159,-3.915655230461132,12.28970684956218,20.02051782121832
20200508,7.622464663338959,0.0,13.771996096726848,6.792452077887591,0.0,12.53557419629678,47.1154254606348,-2.939483979687888,0.7078137953146033,0.0,50.666007249068805,2.3705790306129515,48.05740953492837,22.18935228697951,1.2191084756644577,0.4519633197209357,-0.0100015647172193,-0.4889997060787159,-0.7942194708475493,3.411940685591496,10.297422097222569,-4.889415079727596,6.227252253236451,-16.79791848961367,1.2710417220653,0.0,0.0,0.0,-0.1215018182935927,-1.008726409149756,16.433354890944994,1.4186762130239197,0.0,4.082830085441194,30.56513288550941,0.0,0.0,0.0,7.18911548177627,0.0,8.825979448445919,-1.5458197051639897,10.670874454892443,-2.9998469031031805,1.633749530996799,9.673804773203807,0.0,10.797303379825587,15.82724584000288,-33.385418962702275,-18.777157011390624,28.118309157154567,0.8476035425735743,-10.21324758474606,-3.007692149408804,12.885710789119482,20.44324241093244
20200511,6.456194730023751,0.0,18.19460635187353,11.508635131135003,0.0,12.692985342494838,49.80350669261826,-4.047967165920178,0.973679894372603,0.0,47.89873314583387,3.351762785636515,47.44520868294306,22.65575728938633,2.1796785342969702,0.8159961583487569,0.4291275311738904,1.0648374778872374,-0.6173242832868726,5.887507562780847,10.818946597207836,-4.287770783344667,5.670300640906282,-16.82342121884404,2.01692080014678,0.0,0.0,0.0,-1.186039181201567,-0.6015245294056589,16.248208653700196,2.6480190994156554,0.0,4.554619112077867,31.17374241752647,0.0,0.0,0.0,7.47590642390148,0.0,10.93020960243356,-2.318334898601901,11.915842440596414,-2.3042938912017523,1.8580319609932436,12.47622291081132,0.0,10.352054215848328,16.01545408608353,-36.65445909643104,-17.979308519582563,27.29652805617271,1.5090010288002245,-10.242595007581986,-1.8258220667948244,13.600381006790258,20.91824112205084
20200512,5.15614499049273,0.0,22.78558979590948,16.22476299471712,0.0,13.032319602579047,51.223449758354505,-5.159852988504379,1.2614695125981532,0.0,44.04197825125467,4.415571172044394,45.70998207407148,23.021690965948803,3.244138196683151,1.1915299638693864,0.8965742045797679,2.7935533030489945,-0.4161149607533448,8.707589002057004,11.437872443275808,-3.580261776295297,5.1380477415795225,-16.721302702587465,2.829838930141224,0.0,0.0,0.0,-2.2492553927230112,-0.1495691534856388,16.30568769483411,4.011469675779496,0.0,5.094304795333109,31.80640575921889,0.0,0.0,0.0,7.688566462293152,0.0,13.157472250095116,-3.211355829239582,13.109262090613512,-1.661540826896747,2.1200523877169952,15.2673418006997,0.0,9.78689000367222,15.82749397986058,-39.26642925906681,-16.999829594768183,26.314134607506453,2.229504389506834,-10.22654070939092,-0.4619768694101586,14.265070389744947,21.416268096408015
20200513,3.7547350574241114,0.0,23.49895013239973,20.99640905235453,0.0,13.3058571352987,52.64834778956477,-6.383460756090719,1.543685697838282,0.0,38.961465472870245,5.410419456111328,43.1588884299303,23.15319451649549,4.304894586377173,1.5732690452872595,1.3624971866059574,4.664344158884579,-0.2097403677666208,11.865768113433198,12.224474612043457,-2.696641203314617,4.515716306442351,-16.326787353556817,3.604885390228321,0.0,0.0,0.0,-3.3507655022987763,0.3315355067757808,16.376264653402888,5.540169388338748,0.0,5.636067759168523,32.17906020384498,0.0,0.0,0.0,7.850163807954213,0.0,15.823390172092068,-4.252649488914381,14.105104973165682,-1.061530123431487,2.4046172197454707,18.422888066011293,0.0,9.280904652631977,15.864377303064636,-41.21397335403003,-15.994837606314729,25.139794021071356,2.959638529163224,-10.06563769284213,0.9250468234631696,14.854159249383986,21.962568715594635
20200514,2.2094426882981444,0.0,24.20669527497165,25.890743047458585,0.0,13.494787924254856,54.12566727451919,-7.631180286438517,1.8212759415468955,0.0,32.81043338759503,6.370291908041527,39.81835148178375,23.468381305830157,5.373767946659635,1.9497884057794863,1.843635929734429,6.581388862080779,0.0070350484222348,15.442960482091763,13.20065099850009,-1.795785180239824,3.787097591871819,-15.842315922798084,4.389207128413598,0.0,0.0,0.0,-4.492689517584994,0.8437868553552768,16.531503365969776,7.100977050875858,0.0,6.229708705243735,32.19339301286603,0.0,0.0,0.0,7.941950040827606,0.0,18.96698187103632,-5.437972573377858,14.889450753307653,-0.4640348583230531,2.689360733862621,21.5187957157649,0.0,8.910030287040291,15.983941562079512,-42.4309078943436,-14.96126272699111,24.0673529931416,3.68653497428137,-9.814659682407472,2.4058672006815787,15.224929768434876,22.39250344230647
20200515,0.5858686964819937,0.0,24.92548669908465,26.245545380977,0.0,13.496779813632717,55.54598252524461,-8.89972001713891,2.0916664771298072,0.0,25.49088252030823,7.303796248385463,35.73631431385297,23.83204821849054,6.4338865983671045,2.3172684021732155,2.3576348645395515,8.897392565395842,0.2400116663125706,19.074480597530016,14.451283223367112,-0.7056009202576973,2.98530243111286,-15.141449130263531,5.109149309032625,0.0,0.0,0.0,-5.759205439557888,1.4067725800701247,16.69959930750839,8.795005424248753,0.0,6.847833907089236,31.83051160791129,0.0,1.1305065698027137,0.0,7.961594569349037,0.0,22.016625554475063,-6.861131988778033,15.473751550332128,0.1224730596170042,2.9735554870527,24.163246837206668,0.0,8.421615022119983,16.05788467845222,-42.78618365973471,-14.1041807204768,23.01349567285629,4.432367130950831,-9.48641479941468,3.914397700866594,15.51356435312537,22.512729779514512
20200518,-1.4080162527671187,0.0,25.14686071010231,26.32696677858405,0.0,13.308456558499682,56.82413670482996,-10.189169485956713,2.3582730856095826,0.0,16.853888153479563,8.176294467956513,31.12531609982664,24.11350663988809,7.497546990631204,2.677451008659471,2.891245791727329,11.035483385141532,0.497894629403666,22.85183976242691,15.968905671120371,0.7228050200553112,2.1302699567867367,-14.3406781835385,5.794637210961685,0.0,0.0,0.0,-6.996072911721114,2.0328782222590243,16.82360068774554,10.581788306763825,0.0,7.435987752511978,31.622251884402665,0.0,0.8801069188760366,0.0,8.044472124778087,0.0,25.077282451613257,-8.364890629433223,15.825362054640182,0.7716745299357141,3.2359736165855413,26.456687607365957,0.0,7.927593217315983,16.175764300065424,-42.45198622512101,-13.070342853607936,21.873057838596477,5.155674168226336,-8.971946799716473,5.573707411637277,15.68998942464986,22.46645846718351
20200519,-3.953602982768847,0.0,25.06819227828194,26.45658526247758,0.0,12.984557864667616,57.41893109639836,-11.266081577876538,2.614115289223636,0.0,7.945067526057079,8.987603254759321,26.395074114516728,24.40022912173465,8.570160078473378,3.022192748621558,3.406040899264161,13.087635734389565,0.7847229521534786,26.33470503636804,17.775278988156447,2.559361631022504,1.1512579765433553,-13.230521278107554,6.438629083582293,0.0,0.0,0.0,-7.9024768973254975,2.638387374707487,16.899949957571827,12.40300086306865,0.0,8.04768599877587,31.43180703398352,0.0,0.6015572278972525,0.0,8.11222360368223,0.0,28.101047902492223,-9.6974322604745,16.007155874233614,1.6002779967321554,3.4874871823620284,28.313177808378654,0.0,7.3417453117285,16.26454963519049,-41.87024620309133,-12.232274262449025,20.8581765737904,5.855016038309625,-8.320562286465778,7.249938946064792,15.808776907165528,22.48436518661296
20200520,-6.633181497833247,0.0,24.954564338523262,26.416284349331,0.0,12.616064925902734,57.20402145510008,-12.185656728960272,2.86179689126577,0.0,-0.2078745528848504,9.709451347703036,22.75230798217552,24.615024779944555,9.657848622811809,3.3479011008099557,3.8900291116380266,15.08692805543544,1.094598756758124,29.772923939055502,19.754431075203687,4.717551045698068,0.0386911334278006,-12.059027083961494,7.014232805218997,0.0,0.0,0.0,-8.732144628684772,3.2218636331980584,16.96104079314991,14.310916390123094,0.0,8.71769767280771,30.96079105764676,0.0,0.3924818471134194,0.0,8.158006260814814,0.0,31.061227232028244,-11.012196995072738,16.07433938610707,2.5915012201561787,3.746638732324614,29.72821731032094,0.0,6.675647135464256,16.3763958627391,-41.52540879889313,-11.315706334434154,19.93741930825912,6.521060408491882,-7.624150477529259,8.898343644129836,15.900884057641456,22.4937470207456
20200521,-9.558630793468044,0.0,24.82704641718742,26.969503655254304,0.0,12.169379915636789,57.48023331503261,-12.856697210288235,3.0826389807711387,0.0,-8.582898594891356,10.460338687443253,18.725289635272063,24.95279495177017,10.78616362139138,3.639657950399662,4.32871093071191,17.132450772085807,1.4192570409834422,32.643947577294355,21.595198648518775,6.9974264557546055,-1.114038395765142,-10.817779924930338,7.480288410934801,0.0,0.0,0.0,-9.443431275173443,3.776539601190547,17.2514228169224,16.311664628163285,0.0,9.455144381370808,30.55523857817643,0.0,0.21863110002391,0.0,8.13332641425667,0.0,33.52424484750961,-12.326745994314292,16.08872293147522,3.698915488847564,3.959513642707104,31.08250912218028,0.0,5.964818640247785,16.341031938586163,-41.04784121040664,-10.393709049227684,19.17598532544265,7.091840158854136,-6.865762871342104,10.394084936578572,16.012191708156287,22.436577440368914
20200522,-12.031438198986462,0.0,24.582974689404704,27.62881339127703,0.0,11.638609843260626,57.64381156407518,-13.332008779030057,3.3011199394871573,0.0,-16.558846682667596,11.179393347827697,14.042421083706264,25.258637685697163,11.889371648935631,3.911544860931724,4.738809260355682,18.923525642097715,1.7619283251326074,35.00428356819319,23.25935691308249,9.278050585584609,-2.3346632638747837,-9.285769306111227,7.892452588403438,0.0,0.0,0.0,-10.081266120174387,4.32632858925494,17.626741974137147,18.271624412708658,0.0,10.164714203506858,30.25663038510772,0.0,0.0577804056575727,0.0,8.134063866348347,0.0,35.530140669313056,-13.649630718364458,15.999145573812116,4.994301844732345,4.157930676489656,32.85431842642542,0.0,5.205433318276288,16.30499085414913,-40.173231942101694,-9.54496717284102,18.560324615732377,7.604409064518628,-6.060216379522922,11.78722477634154,16.1812953086353,22.306040088172196
