,A.DCE,AG.SHF,AP.ZCE,AU.SHF,B.DCE,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,LU.INE,M.DCE,MA.ZCE,OI.ZCE,P.DCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SF.ZCE,SH.ZCE,SM.ZCE,SP.SHF,SR.ZCE,SS.SHF,TA.ZCE,UR.ZCE,V.DCE,Y.DCE
20230427,-13.14950435602437,3.5888616916028533,3.1121170982771873,11.77744873818839,3.8985520759120376,6.77385944039333,0.0,7.926049015536646,3.694754896212681,-4.733104376875568,-12.08516862059225,6.246014160332599,4.796218644599839,4.828387221726848,8.590990772204751,6.204295854835991,5.969517753133995,-5.839878963362603,5.186628391267318,12.274321204655516,-10.823194411633741,4.518970861740297,8.92175769146922,8.96059151052058,8.764273194397902,2.973767430979847,-1.5906366368177176,-6.977959071047226,0.0,10.975198854522198,0.0,8.187134410323718,5.870541823921703,2.3346443573530795,6.293468666128486,4.106828640852878,-7.663814407575748,0.0,9.85790862958315,6.431670904800053,-11.014544817703412,7.737531774264981,-7.073250501879715,9.433745125205144,9.416383229751677,-6.4514899540289194
20230428,-12.531541199610379,4.170462028761195,3.2120950697181407,11.087381596966923,3.640125841760009,6.668061345949586,0.0,8.44851840575529,3.1740740134588066,-4.774598236051196,-12.09060379104186,5.038450222827603,3.8790617670619523,4.709152101023433,8.558279830405397,6.260658334369959,5.992229494753318,-5.397088137912075,5.181912944086311,12.170258427278641,-10.88607186322347,4.488373509133236,9.12939932944797,8.787057502480632,8.356278745445653,2.8164251337230364,-1.2296985529226334,-6.7843642379067575,0.0,11.646624886882915,0.0,8.180425486268271,6.186769047569469,0.32633260661873376,6.283707894462559,4.049359086312125,-7.733919089818155,0.0,9.447235584486588,6.466453208595433,-10.022378783169929,7.780555335857012,-7.261013073572053,9.236884991520348,9.942438644034668,-6.54661341276357
20230504,-11.627362924458886,4.279300624613487,3.583942114348981,10.186122899317986,3.6052127220507386,6.429384442226268,0.0,8.644288690473267,2.6205609092993463,-4.23040367982129,-11.740139825237193,4.049417359570864,3.130459823457719,4.528615823508358,8.539665135511814,6.290216113117721,6.118659975442578,-5.421949204757591,5.1485356658410035,12.125342882793033,-10.570963555425633,4.356564236272119,9.426513670095812,8.678715521304197,8.308276193232022,2.9093591213831203,-2.337025177879322,-6.509424950578505,0.0,12.206103885419159,0.0,8.184280850034956,6.345654884673339,-1.3146223138722164,6.265095971487793,3.912852720534319,-7.785125297581079,0.0,9.104310944879224,6.507268458918922,-8.77476366264371,7.82124254975919,-7.046508440297445,8.903685197201188,10.390589358195433,-6.295914404156989
20230505,-10.787091209405109,4.31536873987994,3.70813562364417,8.383620821168293,3.6116520931445164,6.460357736969154,0.0,8.478224952625327,2.0123760127220707,-4.143338431304857,-11.76841251238032,3.2383071046810703,2.5180868669296252,4.468738380287201,8.61851627688345,6.324526671420887,6.259374925111004,-5.854588341563946,5.133641530889934,12.098261270082006,-10.253136190656141,4.34997213236228,9.904923893631349,8.612029680064747,8.564278238962048,3.0840129048143745,-3.235393913310423,-6.373997424478425,0.0,12.708568721035165,0.0,8.321262554610934,6.614106507331985,-2.658327055728859,6.2509848870512315,3.163807598494385,-7.822198658175654,0.0,8.82301236858861,6.748064688019296,-7.637576347563079,7.844390136722451,-6.891338477387419,8.469207413827915,10.69108215132117,-5.763400500255658
20230508,-9.922232756547265,4.925699535088483,3.5915329077478426,8.665651756834963,3.608564313959184,6.356124913868171,0.0,7.923202381419002,2.053054789850835,-4.587613936849332,-11.409716243777936,2.5818992792648734,2.017393570856719,4.3294930815989545,8.303520782319692,6.184588782174195,6.141698597762897,-5.647967636045937,4.989347972303557,12.06798714035795,-9.815333371506988,4.3337019949240885,10.187692987211646,8.400649588628827,8.436722223125717,3.323269627109566,-2.584412411873583,-6.272030380879592,0.0,13.070110103745352,0.0,8.14166843100751,6.606956153904888,-3.5685561419605762,6.1833575613011025,2.552722455838026,-7.837063710869511,0.0,8.592704255237608,6.978108843512457,-6.932156502724935,7.961117099366488,-6.75136458340243,8.279802194235499,10.810636429656746,-5.4902449205382835
20230509,-9.148064152199016,6.114217308899781,3.602545824810745,9.489971259747657,3.7660372515408223,6.272021915880994,0.0,7.721493125640474,2.381752522810349,-4.658309943511193,-11.099933550400504,2.036820796919084,1.6102235664371154,4.217742016694249,8.044059210552359,6.067691184518422,6.00968743606628,-5.4154521358200975,4.823149309296968,12.103608432067132,-9.452901469770165,4.316519216112681,10.595408365826422,8.26103546693461,8.217400020994253,3.629109564267275,-3.434897402024147,-6.191145912013904,0.0,13.442574159527437,0.0,7.990237284725469,6.603052569474518,-4.3411994350001075,6.046435446494053,2.052792187764025,-7.870320189017937,0.0,8.432976672245587,7.217930870727767,-6.3598467356682065,8.10772999043919,-6.650200389270676,8.290568017763153,10.901821161252286,-4.9594290624137995
20230510,-8.207128378615629,6.431306638106138,3.43191282295415,9.415132196221947,3.969095787797116,6.204110692362264,0.0,8.170732863813491,2.429894150126042,-4.233538951997279,-10.832272743906126,1.5908845793446738,1.2771840261055745,4.132412326624143,7.883801088735896,5.948924784461186,5.908646119076706,-5.584771582756699,4.704331426459664,12.181899829082358,-9.194759243547411,4.324434572848929,11.216137821362889,8.13492784776558,7.966024373568921,3.878805057223497,-4.1584346781678265,-6.118533070560407,0.0,13.778360411891185,0.0,7.919054750292912,6.673711858207901,-4.9651955968408314,5.967423163475712,1.6434498082572397,-7.963296305969289,0.0,8.294579374943952,7.474291805231434,-5.87749499940463,8.333744580527066,-6.566614867337963,8.196195233680376,11.07657085168029,-4.693172059852305
20230511,-7.132766707913189,7.000733399941245,3.1997358622175756,10.617379260494673,4.23375216392626,6.1505805638798785,0.0,8.678616101074246,2.3572671685659516,-4.140655012241094,-10.559069447553757,1.2236195869699424,1.0046702029991295,4.065091289417531,7.682837803748112,5.809728188263836,5.828129116656288,-5.681701177152559,4.648420008638502,12.20038399033072,-8.98613172014945,4.335065280131615,11.871185618720425,8.055273140593053,7.496858257669332,3.9870077346683988,-4.746828137170829,-6.071223365130735,0.0,14.064268334992244,0.0,7.835826957883656,6.773575586804934,-5.477140192436858,5.896879709493286,1.308599512608096,-8.06221485355697,0.0,8.19190571631013,7.63151916519457,-5.347994047984439,8.348743940639459,-6.491020048199768,8.527976584161491,11.237853645596942,-4.649787494351905
20230512,-6.025962556278181,7.1871407874577935,3.424459371086025,12.413559210023253,4.426987817725788,6.104568616002674,0.0,9.424932321543752,2.6089591518223423,-3.875189390540083,-10.239457835294967,-0.4391121106691565,0.7815710312584787,4.003058353974849,7.53730828652209,5.7811223391221835,5.753391586907222,-5.461000127385439,4.614156804062967,12.209594910228445,-8.755984591648463,4.332544969657674,12.250766163590933,7.998513922766776,7.219862468414915,4.206847945128078,-5.359036419657583,-5.941217700308983,0.0,14.191028675843368,0.0,7.7972510252350675,6.816465300893904,-5.85697465923336,5.824388199617628,0.3455220948268848,-8.14345448344992,0.0,8.109382508618648,7.600024979574976,-4.446784874753102,8.554468327031467,-6.471350456073804,8.818092873579245,11.371351082813781,-4.640919837919712
20230515,-5.497977008449429,6.518842226113497,3.6285734366394964,11.978130508990649,4.847751705059856,6.069202585795849,0.0,10.533274285620745,2.84897025735747,-3.38018776202072,-10.034443469030688,-1.7790663163747449,0.6029009413075468,3.9667964756809364,7.306347400184558,5.617406821380246,5.641328999086247,-5.392691147730073,4.543687421578219,12.257411801636513,-8.644389666058219,4.338377659071133,12.757762573568693,7.91816409995788,7.027185677512049,4.802455195383554,-5.84308918162102,-5.878164698311704,0.0,14.303681899388389,0.0,7.624207436156087,7.137481884764654,-6.0746875723128815,5.767530538014064,-0.4496183873498944,-8.207321100052813,0.0,8.04587127728555,7.574481528505033,-3.5626646126447046,8.730212446821968,-6.471139253333991,9.201623348437856,11.408796275193861,-4.312931444888366
20230516,-5.002517070677405,5.855237824405604,3.9134182998426876,11.299365330527504,4.963377963327014,6.054069825826567,0.0,10.728132056652523,2.7344743422530513,-3.323245023789521,-9.870618909211608,-2.8640381782246176,0.4567028618018285,3.928815645754615,7.1216688585360455,5.508502603353211,5.563465004765869,-5.46334683112376,4.488624554422092,12.329341158138105,-8.69637742399759,4.31371956462551,13.054678807182837,7.840030244569616,6.6533670985306355,5.193667891324281,-6.244909136111207,-5.8863395945976835,0.0,14.389841835499364,0.0,7.479815150599566,7.306235249356758,-6.241237010981186,5.7160306360492354,-0.4028924680963162,-8.23286317933144,0.0,7.974279889651231,7.5922507639945875,-2.9627265227827952,8.61651456113348,-6.468047442214511,9.182249061933666,11.495094278534697,-4.110592763161978
20230517,-4.283921351119213,5.249805215359348,4.097755210603722,11.457705736771947,5.101779799833532,5.993596154988713,0.0,11.186125055615303,2.2690749754179484,-3.260727290710117,-9.705359477515387,-3.7504712155442403,0.3365922159789379,3.897635434186476,6.932304227320178,5.352029485875103,5.455956977823694,-5.636580431264321,4.40247577139379,12.384787582665497,-8.621611759097645,4.291776202706488,13.252212105870587,7.746389391264063,6.116094472131545,5.501629252114421,-5.185090533381129,-5.880309543984129,0.0,14.506362071032697,0.0,7.289025846157521,7.432433054891959,-6.382603836389427,5.732529149839859,-0.36466238859181094,-8.257731309992392,0.0,7.919871443156026,7.606999257406972,-2.103029229943142,8.509058174288496,-6.499462105987373,9.139181190285735,11.550257245704843,-3.8982203916049283
20230518,-3.565464321244942,4.78943224963108,4.368307114388824,12.013451486794532,5.081015636784574,4.858519208079501,0.0,11.523054113018782,1.6865057811951483,-3.7543851473728727,-9.556730987813987,-4.455883715622455,0.23573953118984922,3.798248798979197,6.789243874424584,5.229455521477417,5.369798987644871,-6.302485871544905,4.340897966867801,12.631621168722628,-8.705959988790138,3.479973756236912,13.24856418807026,7.702827435969749,5.252556134492605,5.50677930440044,-4.319105110723494,-5.86167639359029,0.0,14.862760042764034,0.0,7.145262023351555,7.310382265485786,-6.567964258425952,5.781974717608942,-0.9850010864247887,-8.303895695680884,0.0,7.888166051075163,7.685176653691181,-1.7223428902050617,8.514910364083908,-6.463080509105201,8.957291222288271,9.34582190360469,-4.106601317621552
20230519,-3.27922579124246,4.438650856641583,4.694410566408977,13.431091527383673,5.019160927983978,4.925513271110215,0.0,11.628748233275278,1.1698034435971303,-3.6070914814756057,-7.742022873733546,-5.0292502786058035,1.0027104740903705,3.078359109031863,6.675612705137093,5.131066464249709,5.264587783962418,-6.747676429841087,4.261075479166914,12.832865218430783,-8.725636665089663,2.8157106299123043,13.13818061204728,7.544694652760628,4.602224360660714,5.5091469853710775,-5.007879108106889,-4.747878300286882,0.0,14.968597981995442,0.0,7.030262346992365,7.318280128302648,-6.719951431814123,5.7742470711715645,-1.4850252474845187,-8.70286749456661,0.0,7.984086921219383,7.75499130468171,-1.4518710177009448,8.514414850750166,-6.415810239408802,8.590225130018837,9.76840544399526,-4.41130330911667
20230522,-2.9186149029248614,4.085050318626223,5.406965407110185,14.72078586758361,5.16001091959389,4.912554454385181,0.0,10.984975657835777,0.5120029808136475,-4.208234228501403,-4.753869995120026,-4.174989436802299,1.5294431932407713,2.4906874582549183,6.555816798305979,5.024802363443706,5.1465834847704155,-7.465466838266824,4.18831434503086,12.89140052805866,-8.604383652699141,2.942917167206929,13.318082336037568,7.289532415195561,4.049254404596306,5.4848160655497615,-2.6782578368128958,-3.8370278502051396,0.0,14.826518443840582,0.0,6.901346091596143,7.378062160325815,-6.845738390962644,5.516345978119121,-1.2469152395349399,-8.73199246349951,0.0,8.073963522122508,7.73425516703486,-1.2405210008473246,8.517399646076885,-6.327633303703349,8.227682252788362,10.027724138101602,-4.579720669458736
20230523,-2.1012965262167325,3.629066492647917,5.808146707839209,15.364244558160788,5.5754463487747525,4.874715228574071,0.0,10.44081940563205,-0.07657530837192214,-4.3368524901799,-2.37681697239361,-3.4785556181683415,2.0463470562873574,2.009628637331141,6.456956805914229,4.947416959652692,5.067423183468266,-10.147196344627359,4.142612479382594,12.920839021966676,-8.638937505900984,3.0677966534851135,13.69286704085752,7.125927471828886,3.6019478551820323,5.356491557153738,-2.2570319874972804,-3.0918239282905726,0.0,14.712344813797833,0.0,6.784547433913283,7.450993017602028,-6.90016325496955,5.2953765630380625,-1.6790874738892754,-8.863677902368144,0.0,8.150796789093674,7.56940739856469,-1.2062794372147387,8.515674232018345,-6.227564862314519,7.728185685428253,10.222068825776553,-4.616080701548299
20230524,-1.4769599977049852,2.592801757870246,6.429711432644921,14.663006634329706,5.921769083365653,4.912189207177182,0.0,9.795464414992315,-0.7088470663081224,-4.500959497871103,-0.47122490376749776,-1.5452149106801498,2.468290165450818,2.2336386366692316,6.355896811047144,4.904412060971786,4.994741160066748,-12.259750058106626,4.1147360379602915,12.857097876224223,-8.71471658061701,3.1651825215333327,14.012264308569424,6.9786704343789285,3.0175125292685543,5.098683685504619,-1.9126342465412942,-2.4858083288864585,0.0,14.350076899208647,0.0,6.645899451685811,7.6277794202445275,-6.946431377870316,5.1214726104317085,-2.025621020311059,-9.106124553173268,0.0,8.53863041672018,7.535315722914544,-1.1381325650726728,8.519484738728531,-5.045111859294653,7.522865458863559,10.374440917024705,-4.808865447110517
20230525,-1.0641563747505014,2.083945809154627,6.827282126426406,13.431371620741835,6.239745084925013,4.922737693938473,0.0,9.416800279467367,-1.2721176244719068,-4.748509474300655,1.048364454291649,-2.687176568077918,2.832232123071969,2.4141476748827246,6.338583345507043,4.873698291522366,4.884680122745714,-13.614291305496208,4.076213068848105,12.846727144524502,-8.59170117952837,3.2446768321915784,14.124518041225647,6.841993335856214,2.847149726139954,4.77950417582965,-1.629667536455604,-1.9902133345360342,0.0,14.053910604654961,0.0,6.578472422994936,7.799738145388091,-7.016865248956263,5.000247070695652,-2.3066304536613154,-9.326322622623316,0.0,8.856245091244237,7.4479028754170145,-0.8908916955019137,8.608814748313284,-4.078051697060194,7.28965557007493,10.440884461829503,-4.671879858057211
20230526,-0.5476941055139661,2.1985967933631776,7.008547568671563,10.466585111976144,6.708836084051203,4.944509250249303,0.0,9.562529861278103,-1.4097159338665208,-4.427369142171522,2.1802641408281334,-2.2671436790230786,3.1404098609403883,2.5760006342279853,6.265096069082117,4.773246885548579,4.792228811254634,-15.295315718785197,4.044217886907193,13.000905409214644,-8.424737692463669,3.336801781628513,14.63772668447463,6.665786694072222,3.1643962066938793,4.656210239052566,0.01894184147257754,-1.5830885595762156,0.0,13.931457241226177,0.0,6.476391753712289,8.304101134662332,-7.187477737090077,4.8436416123446495,-1.9191098927085897,-9.498454580849526,0.0,9.111538725826396,7.370715884353172,-0.13100220634667628,8.690650955461882,-4.374381098866595,7.264060318051704,10.402876287880408,-4.2446878291482255
20230529,0.05013140612295704,2.61133410566683,7.13274382503372,9.206428460884506,7.2580745985577595,4.955067638089589,0.0,9.378504911807743,-1.5732722927700618,-4.610420103999464,3.0900525168267095,-1.9231994806664041,3.3947201803396125,2.7062491966386513,6.207405777103957,4.686558302252278,4.7108810962542735,-15.702122498798989,4.023713404960947,12.891735481507355,-8.265242462594205,3.4165993365286584,15.093004691014457,6.516733011078647,3.294357626844454,4.605059344272075,-0.04904149865080217,-1.2505129342623489,0.0,13.652994020805208,0.0,6.4014202973001115,8.725340169506454,-7.324328375626595,4.6201236733401405,-1.6017613926208465,-9.54390276009435,0.0,9.300087356392906,7.323218443511217,0.543124024319773,8.756857883444871,-4.594477554002373,7.233983473288381,10.376541668727171,-3.9444303356472235
20230530,0.5173347458801644,3.4874340115236535,7.428465286555818,8.920223062660089,8.061422500017825,5.004424816119483,0.0,9.554336028221256,-1.5344354488988454,-4.1352511968162915,3.8460552666852017,-3.0437476940911825,3.6060362558050443,2.843019179028042,6.153158321579634,4.606523485173272,4.638529953511175,-15.637252390036636,4.001274103023499,13.14282561268962,-7.952626497218427,3.532407670562599,15.638456795325737,6.413181856268922,3.531978394014169,4.82190993356515,-0.10490341215802161,-0.9749043265166226,0.0,13.539220968055927,0.0,6.3280333018149175,9.173051412926888,-7.572913788040803,4.4072095997706215,-1.3459289825376368,-9.55651605146212,0.0,10.523976577140365,7.304292063625083,1.1275404864301342,8.834220165847286,-4.783534746618512,6.957418398078167,10.352892347668899,-3.33472529621384
20230531,0.7857045625820269,4.668875137108301,7.5530959664748,9.31360778178219,8.553773936995684,5.027516052805847,0.0,9.705685435856147,-1.4161223428199026,-3.5568277480009156,4.469355899293951,-2.558738309268514,3.8350587489419135,2.296864095400587,6.107726086748931,4.540135023404938,4.579019291962633,-14.591516321285487,3.9867686301715124,13.257057497682885,-7.594917478606468,3.6090265313348966,16.14412194176508,6.32970135438583,3.5587999812913367,4.949298734214394,1.2077955956662891,-0.02641450813100129,0.0,13.32163736881418,0.0,6.269739070346725,9.615192113459123,-7.76634759078404,4.225130186379707,-1.1337361427343058,-9.430836188870343,0.0,11.661782687683136,7.298792218209301,1.9349324010657276,8.870102164376254,-4.9295853148145365,6.668105344196104,10.366606898733037,-2.5966286884552017
20230601,1.111606551131558,5.636695659793007,7.835332486366445,8.572518081989708,8.840735073896713,5.183710882128085,0.0,10.066999173289918,-1.6050425520948504,-2.5382718445695573,5.108286079638495,-2.1619857486405016,3.970106618488198,1.8476971859037092,6.036649916046589,4.441078222610707,4.509046709539423,-12.476638155512966,3.9943109446144764,13.031563519835709,-7.536367375582114,3.8126192554318705,16.464886577896056,6.21023598617866,3.6214333591291035,4.9022007484345576,2.3071629185437597,0.7672909191347612,0.0,12.908570135776447,0.0,6.168659936725302,9.777272081855855,-7.925588851261394,4.059792703167032,-0.9666002254039507,-9.31192187715014,0.0,12.517936857943946,7.281283699257702,2.946962258264621,8.724813660187667,-5.232747982928055,6.628945398418614,10.188577658391036,-1.987413023427078
20230602,1.5318961150051524,5.683960833273989,7.927235903738285,7.348380334368591,9.215733878785121,5.296287907811784,0.0,10.35157302689719,-2.0225811870789796,-1.2847557349230765,4.247788934024625,-1.836050778995244,3.8839239822815887,1.4786041056376193,5.958586701113079,4.360784706977446,4.456582400302153,-10.497466141201928,4.008494090571738,12.836671208218485,-7.503000311471826,3.9724061961155166,16.75503960078367,6.07791238635239,3.87212522075445,5.019054109343202,3.206750507400928,1.4146409170347398,0.0,12.559636750537402,0.0,6.067701518340594,9.808028181328893,-8.026257776447926,3.8891612119084082,-0.8288532628175451,-9.154921151181714,0.0,13.04774730489728,7.290727612309672,3.8184212218131863,8.591460247695345,-5.4790225069370875,6.544454998969615,10.018302205858602,-1.3487354647059346
20230605,1.5614649404235852,5.421204119416559,8.244786057780503,5.035989024830496,9.395218064940645,5.470605628642687,0.0,9.86055898396653,-2.4782018813182143,-1.0438072734501478,3.5523904096393997,-1.5779331273676391,3.812696873779172,1.999353735683552,6.019136475414957,4.319535319341985,4.498932555851034,-9.070926302214787,4.110183022688124,12.6206313029978,-7.343956128720001,4.132410389078249,16.344068122143256,6.030339257986247,4.065045476831964,5.227980773683701,3.984210218683824,1.9508576408490286,0.0,12.300272998934744,0.0,6.062582553792002,9.48455590438564,-8.421731940000678,3.7586741043339718,-0.7183048746677558,-9.036944061419426,0.0,13.482322906198169,7.284243749548876,4.61459223437383,8.466734683006678,-5.719015675500546,6.490129123027595,9.746477558921132,-0.8709567467134851
20230606,1.9128358413017945,4.38859726057173,8.328336713086586,2.3230209411977527,9.335792982482797,5.614800805223245,0.0,9.80339958216619,-3.22129420387361,-0.42294302810495127,4.517476231040637,0.28201302425481645,3.7663563909188555,1.5982981015477025,6.080225440493099,4.290791687506989,4.547819483306783,-8.260121112409763,4.26328808808957,12.512665363773033,-7.153999682209342,3.338859486700276,15.856266629580151,6.009457888738112,4.175438441698871,5.425436683228857,4.68989267499989,2.388123001919438,0.0,12.12585738422506,0.0,6.069209767603563,9.170956488184325,-8.689286092928823,3.6661320590762783,-0.6277787710154052,-8.959262941537185,0.0,13.850402255382681,7.276388806930191,5.097024362542988,8.351760707592502,-5.902125703688327,6.397961511983319,9.513165245030036,-0.4281190205593087
20230607,2.72325732956589,3.514578552476297,8.627115251871937,0.11203011351043776,9.259408872470042,5.732034823375229,0.0,10.054586230932715,-3.58093782590923,0.3595571505639488,5.322054286350268,1.7991766599496573,3.72742306130409,1.270038424467114,6.1156274566543125,4.271055933673786,4.587836606917613,-7.537997748896799,4.389031444028402,12.40923604211597,-7.018166840989962,2.6896257135669392,15.513686359915098,5.983399636844282,4.34909323621878,5.717909634167712,5.267604639528493,2.7512904193921144,0.0,11.970650983889923,0.0,6.072090277353546,9.019175171676412,-8.744999030589012,3.5901725416474717,-1.348573272273165,-8.814522143446055,0.0,13.945102706381888,7.181681394670048,5.48338981440004,8.285610602639169,-6.057440774769407,6.3076301266747565,9.298818398880377,-0.10509017125755518
20230608,3.157130462263256,2.204637316919998,8.78786093717887,-1.2484864632263777,9.214436831952515,5.827807616899709,0.0,10.587709050201346,-3.852502017236724,0.5987531897791168,5.897645264709948,1.3976847742355816,3.684741680622881,1.0015642618068767,6.252051623592379,4.297595541024463,4.629604102600133,-6.423717493921206,4.495318448351337,12.334816316366998,-7.017833827422037,2.1593934298907853,15.053745717143686,5.919526545736441,4.307222360072744,6.009786651087354,5.710849582491432,2.2893993635192245,0.0,11.787330093306192,0.0,6.1319388767584035,8.506976643439199,-8.78858588333974,3.5329521709145153,-1.142915381730114,-8.694426962905757,0.0,14.02268688219916,7.145452603284904,5.614479128906432,8.363664883888719,-6.166899073138892,6.263783623502891,9.137057256856824,-0.12171116209407719
20230609,3.4619551784901375,1.3525402478668276,8.921291525935718,-0.3673422172918559,9.27375531727516,5.8667694896999,0.0,11.645353149151706,-4.217667170047068,0.8314128929840598,6.4341879656284995,1.052861197072283,3.645286841782342,1.6059659839240354,6.321809296290764,4.307582039099693,4.640085636387877,-5.664477548402775,4.571549008140604,12.33160989101021,-6.721947561718226,1.7259353785919185,15.009766414416015,5.884753236907655,4.1823609862127356,6.02217385087747,6.112474945702647,1.9141015721959178,0.0,11.718094245461783,0.0,6.162372687114295,8.240903297596365,-8.864271242841658,3.4806995798610183,-0.9769553209639452,-8.543978117900172,0.0,13.971027586249567,7.1075631883281,5.642148137274842,8.42609143264313,-6.431564537354543,6.451124478160142,8.987779727317292,-0.24662763979290328
20230612,3.670599099098483,0.6295776692669599,9.028783557294425,0.9625916573927821,9.06644589210845,5.885406429332362,0.0,12.277995036562215,-4.323617313397632,1.5057645413051228,6.674580863234061,0.7703617981142201,3.650539733562704,2.097055078514844,6.41451759680747,4.302588270372512,4.655758431231832,-5.171732962494827,4.68861256555629,12.257190140487886,-6.4282793809883,1.3724380580020665,14.618614722592891,5.7923051066379285,4.216727642126051,6.033644506563233,6.435291907620877,2.417382496080474,0.0,11.639331967628198,0.0,6.222394454535544,7.754633307252544,-9.126460559590637,3.41996918970611,-0.8398710406574533,-8.387077911121926,0.0,13.921351663012453,7.064848807675323,5.84330025551749,8.471490865709118,-5.198126769946224,6.607176233506863,8.891756982568461,-0.5388792617244892
20230613,4.283568510190929,0.852499219664946,9.174796310397472,3.638663704862817,8.97735253521877,5.901164224950956,0.0,12.804802397337397,-4.304075661278305,2.0830157723104246,6.880223453742917,0.5405349677251108,3.6293790183436583,1.6777853412921844,6.433286528271062,4.2912480254279,4.595721285830133,-4.644615218190879,4.69460827371566,12.151846674671539,-6.702116002203782,1.0822791143522934,14.276085455346871,5.674397388029231,4.07731227010213,6.217966209556775,6.67314386556742,2.821113922296181,0.0,11.550750225073571,0.0,6.210891067399065,7.301133112950269,-9.344480740274424,3.3186096056117047,-0.7277612198824033,-8.25435918717801,0.0,13.916615716864271,5.719738289412581,5.849245412955139,8.832876723670621,-5.541652928308888,6.480547619862415,8.810038784715685,-0.6468802665409624
20230614,4.830021324457086,0.9635582411908546,9.287156353288774,5.964605823575359,9.143688372730647,5.925121715731113,0.0,13.215346460437585,-4.311081567880171,2.255267509648299,7.00124364922016,0.3502955896988693,3.613462068702299,1.3360612833881838,6.486758128691339,4.3138220677912305,4.571047401252662,-4.870555362111409,4.75975288687355,11.994049647853869,-6.8212679537883405,0.8472217756373764,14.392339273358141,5.595601632267266,3.873498516618931,6.236544377871106,6.828733214730449,3.123349916847945,0.0,11.448878302185353,0.0,6.2475507636974,7.1182484910750246,-9.47252581199807,3.2368093533285847,-0.6341527779378952,-8.115513712872783,0.0,14.063061722041821,4.619684681926019,6.150281648572964,9.145189819379757,-5.776252038796762,6.089944503126273,8.693964893469108,-0.960081681054879
20230615,5.537942072054065,-0.14690371199868854,9.869107503444177,8.481101082780652,9.0631738726286,6.096455857577107,0.0,13.080925614814351,-4.655526685179245,2.7744674535703253,7.135253407198753,0.19431450965137673,3.597906998830502,1.0503856661294542,6.533261976558389,4.32996046044375,4.549149054092179,-5.575133240007168,4.75814434847258,11.86618285896171,-6.991719179703312,0.6477637953913968,14.178799608056162,5.520837917714706,3.6526597682888307,6.3083919779247255,6.98783786612609,3.375572685628221,0.0,11.357501642619068,0.0,6.283384062852463,6.903734147549792,-9.568611412591036,3.1698914813424883,0.3149929941168149,-8.038550839449956,0.0,14.246893729813461,3.719787459500159,6.199447115205509,9.31038915319973,-4.66432622571137,5.659480282186148,8.623065554365098,-1.0697614385901495
20230616,5.371052924950714,-1.198350846456473,10.055058437391134,9.601540329896913,8.635969109852354,4.93453020200014,0.0,12.839086191675575,-4.955863769481161,3.1037026677495057,5.897800353333514,0.07360790223437849,3.5982508239003725,0.8189770027902371,6.584634206623749,4.357252884684887,4.5679073734796924,-6.5531455338516285,4.866163288919146,11.76950952376733,-6.934433276851843,0.4865095896125829,13.550737076393364,5.506141471050279,3.560677116285026,6.1450608624552165,7.176346758546311,3.589239339914156,0.0,11.333006056669438,0.0,6.325008728638188,6.590113653412657,-9.647231910036382,3.1306489563922484,1.067430590025564,-7.939313044954521,0.0,14.168261011591397,2.9828195954675283,6.350221659128528,9.442558855723991,-3.7543966290177346,5.34787366593513,8.630836441678815,-1.0618313977511558
20230619,4.679791279014733,-1.4994803913426915,10.207472237252336,11.443708355402828,8.10517403549346,3.975611040826582,0.0,12.65917316539734,-5.018362834943729,2.8112021249229016,6.051525838136519,2.215886738450304,3.5897357048118246,1.6180147244537684,6.6759538365476745,4.423467649850289,4.623711459331857,-7.504003319636232,4.961249690246862,11.861067840285891,-6.940366390778898,0.3513535922276616,13.062350987476067,5.615636266643053,3.41882059097651,5.736163345115705,7.407714262599123,3.77253217054051,0.0,11.540929940887358,0.0,6.40466599738005,6.190473446766195,-9.710219920396625,3.210913485954095,1.7358068832725944,-8.088791625519134,0.0,14.229318037144493,2.376196404287686,6.628642220218126,9.366863758635942,-3.005990152401603,5.040994064312961,8.742729569392948,-1.3381753588135714
20230620,4.468238037903061,-0.24730056329777425,10.155149392732131,12.581932211963755,7.552176169904264,3.187030597359042,0.0,12.30842150662199,-4.862018871427089,2.521871435940154,6.239448122579193,3.9828049372832903,3.584205274379694,2.2780434215044463,6.743085092042338,4.4912625457715105,4.671633390491191,-7.999072616822907,5.038175641003602,11.936339918479796,-6.6654454334916915,0.24060907794369146,12.456921744828989,5.703034522060823,3.3590430460660095,5.393253861088158,7.610850414922192,3.1253378481426006,0.0,11.740349726345043,0.0,6.467646644216281,5.673989168141461,-9.904708557787782,3.275482804667108,2.2913184270958267,-8.21261826906718,0.0,14.109928595386243,1.8701065726875423,6.852629068545644,9.314702025614896,-2.3925439779228834,4.724741103273929,8.83462394776202,-1.6109172563388627
