trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20230202,0.0,-24.58093824696258,0.0,27.926872288509642,12.6472803412238,46.91604382033132,16.683222007717916,29.613704246026877
20230203,0.0,-24.565425032889248,0.0,27.4711788957838,12.48038859071982,50.65587846704546,16.488896540214995,29.385020055932454
20230206,0.0,-24.54679734080657,0.0,27.037781262554926,12.265180751090552,53.59177630842223,16.066865349948145,28.614568927900145
20230207,0.0,-25.065327657124005,0.0,26.743021032580966,12.081824253901848,55.8927725837728,15.723075449764181,28.089289605010915
20230208,0.0,-26.310540387392873,0.0,26.94657313453762,11.918086978267045,58.04850455625511,15.368389169858839,27.858077564708207
20230209,0.0,-26.93996148066275,0.0,27.171763811341926,11.892019378220056,59.947886106477824,15.016971351478857,27.60237493641179
20230210,0.0,-27.086578299201364,0.0,27.487603230500056,11.942305577679111,60.2548631265666,14.727061819073269,27.395651554563713
20230213,0.0,-27.181043482882327,0.0,27.878189418360133,11.802142111222118,59.80586206631967,14.49470572820275,27.25889982925889
20230214,0.0,-27.3762435671624,0.0,28.194335823796184,11.749411355923424,59.537187464941674,14.311620979699383,27.142352086860928
20230215,0.0,-27.2788958168181,0.0,29.083646077744625,11.717018770533672,60.71889943587929,14.3957205674974,26.907642074127114
20230216,0.0,-27.146819034890584,0.0,29.976432873323024,11.76321590800646,61.41750112289592,14.446814691036641,26.74908538711926
20230217,0.0,-27.104215567240058,0.0,30.65113809594849,11.842269768366354,62.69301616028033,14.647765566353074,26.935128151084285
20230220,0.0,-26.902983991428552,0.0,31.10579710715546,11.96407870130578,64.10816615056358,14.892125936540847,26.605483387921442
20230221,0.0,-26.76336229083692,0.0,31.33886133513896,12.000202969242675,63.4124235103499,14.921574797603146,26.274212599673824
20230222,0.0,-27.123097990853616,0.0,33.47882811813451,12.002933503406041,62.82614562484286,14.973284169023396,26.11656922882943
20230223,0.0,-27.419042982003194,0.0,35.537590137951454,12.23467629465025,62.144455054253186,15.0124104284451,25.987600783876136
20230224,0.0,-28.391886971380373,0.0,37.65686009707462,12.653112761831416,62.06349237805781,15.544142793038246,26.237670604732692
20230227,0.0,-29.911539873686365,0.0,38.85470457620655,12.93655311117627,62.052683861008724,15.883323271972428,26.31598290512383
20230228,0.0,-31.079948592234107,0.0,39.310285655541776,13.148186574393463,62.07764503860073,16.097925022745844,26.239111951572024
20230301,0.0,-32.0514085826739,0.0,39.110925514541165,13.365166138302587,62.256767041274756,16.32821208861393,25.951714348942748
20230302,0.0,-32.85334930003357,0.0,39.15513645871624,13.498931302729645,62.51937324976626,16.547363649738834,25.816888854255236
20230303,0.0,-33.370434263871324,0.0,39.21980144638848,13.696871728674486,62.95586963013049,16.623783618785517,25.703998843529288
20230306,0.0,-33.61969305239825,0.0,39.30852995712634,13.980040477151583,63.38776571954348,17.007298505703975,26.08971933596776
20230307,0.0,-33.83237534071431,0.0,39.35973588450994,14.236285073490789,64.09470971410762,17.345974845348266,26.367937729440555
20230308,0.0,-34.070577000960036,0.0,39.13244818156996,14.494693820201492,64.1847677387795,18.05679033445722,26.524510550386132
20230309,0.0,-34.5876116702603,0.0,38.85734986529379,14.70617054434362,64.28739306512587,18.604248202315663,26.708154987873097
20230310,0.0,-35.25364555205536,0.0,38.52518536810563,15.139127783511638,65.71024125491816,18.80056733724343,26.684230211587234
20230313,0.0,-35.568050842905286,0.0,38.206429397802815,15.949479060771079,68.50588878289602,18.85129212413763,26.77428158494738
20230314,0.0,-35.67092839801345,0.0,37.799709894894406,16.6097177493466,69.87077577441012,18.777489628472072,26.918261396003064
20230315,0.0,-36.240372426425424,0.0,37.46081179993133,17.154571735737168,71.09122920023245,18.69107698507403,27.214986284192754
20230316,0.0,-36.50933665849999,0.0,35.60860267512511,17.59141764300317,72.68348913840838,18.3827609901919,26.743443373580156
20230317,0.0,-36.65845025230781,0.0,33.96217103616285,17.824599383772313,71.91453214836523,17.820915451714058,26.070699371405464
20230320,0.0,-36.98972808364969,0.0,32.67625805536473,18.07943191249845,70.84977007171742,17.350310322386154,25.86052334253281
20230321,0.0,-37.025323141668935,0.0,31.545735543375077,18.870752645017053,71.62577543085874,17.185997846566167,25.771578420521355
20230322,0.0,-37.015389929862415,0.0,30.534648643127692,19.11101134641159,72.27287694538049,16.89391379487729,25.703416642258325
20230323,0.0,-36.937868929858205,0.0,29.686046554448474,19.197071099677807,73.76028203361346,16.656943127374774,25.605969130330493
20230324,0.0,-36.45520427760536,0.0,28.665229222895796,18.495992105373002,74.96343726361674,15.864765116824426,24.886699070155725
20230327,0.0,-36.50136815794344,0.0,28.07367739937355,17.97001051063433,75.7423372541785,15.25295286062546,24.676411281263753
20230328,0.0,-36.29677119123827,0.0,27.681985542026002,17.43588547502615,76.306596611277,14.738844744463657,24.615429948640955
20230329,0.0,-36.43857108129073,0.0,27.57268801114804,17.004285802525754,74.61933398103282,14.312432185917649,24.748011015345003
20230330,0.0,-36.56002945553196,0.0,27.46872535271406,16.85908976983495,73.31218826428382,14.01965639468468,24.824328856786465
20230331,0.0,-36.776541551644705,0.0,27.341588391515646,16.714720494350015,72.21307230277455,13.86155593796468,24.883146058153216
20230403,0.0,-37.195597511559676,0.0,27.289186725203177,16.387660166320405,70.59375849756327,13.692200953971295,24.884676759572603
20230404,0.0,-37.53470968892719,0.0,27.2623572140435,16.081878820512905,69.209832346513,13.550246892495913,24.97012916012353
20230406,0.0,-37.77528901250896,0.0,27.27964195054316,15.79273943197144,68.52431956285753,13.247768312521902,24.96637664645649
20230407,0.0,-37.90291531184512,0.0,27.270627233361445,15.375767684684249,67.58054511511972,13.03630563218371,24.960400172670244
20230410,0.0,-38.49574979145335,0.0,27.294049425536617,15.222309577813068,66.87166819663355,12.881503638114193,25.072549269005957
20230411,0.0,-39.05081025358032,0.0,27.356181017534105,15.101937186815736,66.19260301610352,12.761091188055074,25.199073137975855
20230412,0.0,-39.77086904700234,0.0,27.531752988566833,14.988953205881527,66.04148067602684,12.73586858113862,25.28468497608948
20230413,0.0,-40.422579083396656,0.0,27.658211750038067,14.89456379817074,65.85634906850528,12.7230786638822,25.356223369488024
20230414,0.0,-41.21673089367199,0.0,29.705607688157887,14.819099486492679,65.70502065015054,12.90167877617679,25.873550287029026
20230417,0.0,-41.926295822713946,0.0,31.65796171479436,14.704952195506007,66.84478916671554,12.337739133287297,26.736882575799036
20230418,0.0,-43.36726437793958,0.0,33.28645806434639,14.612877117323114,68.3994420720971,11.875679430142513,27.483226135912243
20230419,0.0,-44.69724890160269,0.0,34.98092798210968,14.425213905045053,70.42903292052894,11.466540720109984,28.10485842256452
