,Simple_PnL,Position_Factor,Compound_PnL_Rate,Compound_Net_Value,Drawdown,Max_Drawdown
20200506,0.0760403543940336,1.0,0.00095050442992542,1.136525900180247,0.005828988948556546,0.06652882440030916
20200507,-0.203301001901293,1.0,-0.0025412625237661627,1.1336376895028293,0.008355438481156385,0.06652882440030916
20200508,0.5950891016197304,1.0,0.00743861377024663,1.1420703824304357,0.0009789775906520193,0.06652882440030916
20200511,0.3021669614758077,1.0,0.003777087018447596,1.1463840816460673,0.0,0.06652882440030916
20200512,0.319862531750952,1.0,0.003998281646886899,1.150967648079996,0.0,0.06652882440030916
20200513,0.266209773287327,1.0,0.0033276221660915872,1.1547976335382013,0.0,0.06652882440030916
20200514,0.9613843586313384,1.0,0.01201730448289173,1.1686751883165527,0.0,0.06652882440030916
20200515,-0.3130659755237767,1.0,-0.003913324694047209,1.1641017828427933,0.003913324694047149,0.06652882440030916
20200518,1.2619461479926664,1.0,0.01577432684990833,1.1824647048519166,0.0,0.06652882440030916
20200519,1.2794265179825468,1.0,0.015992831474781834,1.201375663601491,0.0,0.06652882440030916
20200520,-0.6189467697553457,1.0,-0.007736834621941821,1.1920808187733805,0.007736834621941968,0.06652882440030916
20200521,0.2546854763790105,1.0,0.0031835684547376316,1.1958758896635253,0.004577896909846113,0.06652882440030916
20200522,-0.2717798763137912,1.0,-0.0033972484539223895,1.1918132021462828,0.007959593110569374,0.06652882440030916
20200525,-0.2970151400560586,1.0,-0.0037126892507007327,1.187388370081831,0.011642730865488615,0.06652882440030916
20200526,-0.4306712965755726,1.0,-0.005383391207194658,1.1809961939708074,0.01696344469771416,0.06652882440030916
20200527,-0.4790149081747957,1.0,-0.005987686352184946,1.173924759178186,0.022849559263596553,0.06652882440030916
20200528,1.278971704194788,1.0,0.01598714630243485,1.1926924660512184,0.007227712208054959,0.06652882440030916
20200529,1.7278047311524367,1.0,0.021597559139405458,1.218451712121883,0.0,0.06652882440030916
20200601,0.6792889245651252,1.0,0.008491111557064066,1.2287977215364057,0.0,0.06652882440030916
20200602,0.635132152772871,1.0,0.007939151909660888,1.2385533333139285,0.0,0.06652882440030916
20200603,-0.8378346338304997,1.0,-0.010472932922881246,1.2255820473327208,0.010472932922881206,0.06652882440030916
20200604,-1.1810695613798503,1.0,-0.014763369517248128,1.2074883266942424,0.02508168666145938,0.06652882440030916
20200605,0.2425639161888167,1.0,0.003032048952360209,1.211149490410183,0.022125686610864448,0.06652882440030916
20200608,1.905373906768784,1.0,0.023817173834609802,1.2399956483629813,0.0,0.06652882440030916
20200609,0.7009940029346825,1.0,0.008762425036683532,1.2508610172775758,0.0,0.06652882440030916
20200610,0.7949350521126323,1.0,0.009936688151407904,1.2632904331270158,0.0,0.06652882440030916
20200611,0.5523640729136254,1.0,0.006904550911420318,1.2720128862384514,0.0,0.06652882440030916
20200612,0.0908717994176173,1.0,0.0011358974927202165,1.2734577624866374,0.0,0.06652882440030916
20200615,-0.4605431178188006,1.0,-0.005756788972735008,1.2661267348823106,0.005756788972734905,0.06652882440030916
20200616,1.4672012362231763,1.0,0.018340015452789703,1.2893475187652423,0.0,0.06652882440030916
20200617,-0.241824366191543,1.0,-0.0030228045773942874,1.2854500731836669,0.0030228045773942336,0.06652882440030916
20200618,0.6465079636317049,1.0,0.008081349545396313,1.2958382445482195,0.0,0.06652882440030916
20200619,0.8009575978349952,1.0,0.010011969972937441,1.3088121381424203,0.0,0.06652882440030916
20200622,-0.6178172203416723,1.0,-0.007722715254270904,1.2987045546782128,0.007722715254270929,0.06652882440030916
20200623,0.2126747589810027,1.0,0.0026584344872625336,1.3021570756551342,0.0050848110995758145,0.06652882440030916
20200624,0.5899200622523012,1.0,0.007374000778153765,1.3117591829442936,0.0,0.06652882440030916
20200629,0.418856073973157,1.0,0.0052357009246644624,1.318627161711372,0.0,0.06652882440030916
20200630,0.4897977180918765,1.0,0.006122471476148456,1.3267004188966247,0.0,0.06652882440030916
20200701,0.2435527574149192,1.0,0.00304440946768649,1.3307394382126971,0.0,0.06652882440030916
20200702,-0.0190360932300082,1.0,-0.00023795116537510253,1.3304227872125638,0.000237951165375061,0.06652882440030916
20200703,-0.1228247987710753,1.0,-0.0015353099846384414,1.3283801758235658,0.0017728958212135382,0.06652882440030916
20200706,0.6854122774875808,1.0,0.00856765346859476,1.3397612768445732,0.0,0.06652882440030916
20200707,0.6860334874934166,1.0,0.008575418593667707,1.3512502906091022,0.0,0.06652882440030916
20200708,0.3849948625087012,1.0,0.0048124357813587645,1.3577530958572008,0.0,0.06652882440030916
20200709,1.8525329040638108,1.0,0.023156661300797635,1.3891941244280754,0.0,0.06652882440030916
20200710,0.3697711337788972,1.0,0.004622139172236215,1.395615173008435,0.0,0.06652882440030916
20200713,3.5528968278807964,1.0,0.04441121034850996,1.4575961320224846,0.0,0.06652882440030916
20200714,-0.3001325799000304,1.0,-0.00375165724875038,1.452127730928032,0.003751657248750262,0.06652882440030916
20200715,-0.0676213270785761,1.0,-0.0008452665884822012,1.4509002958748702,0.004593752686708585,0.06652882440030916
20200716,-2.5265519960829788,1.0,-0.03158189995103723,1.4050781078916197,0.036030573199994476,0.06652882440030916
20200717,1.9554989593649528,0.8,0.019554989593649527,1.432554395669705,0.017180161090324053,0.06652882440030916
20200720,0.8555518011715281,1.0,0.010694397514644101,1.4478747018383475,0.0066694950477456105,0.06652882440030916
20200721,1.2712123889375035,1.0,0.015890154861718794,1.4708816550709238,0.0,0.06652882440030916
20200722,0.2729424548367918,1.0,0.0034117806854598977,1.4758999806922921,0.0,0.06652882440030916
20200723,-1.0097854269754354,1.0,-0.012622317837192943,1.457270702040087,0.012622317837193031,0.06652882440030916
20200724,-0.4771594756458606,1.0,-0.005964493445573257,1.448578820489343,0.0185115255507583,0.06652882440030916
20200727,0.3640001500644153,1.0,0.004550001875805191,1.455169856839821,0.014045751150933206,0.06652882440030916
20200728,-0.3370169232326661,1.0,-0.004212711540408326,1.4490396459906576,0.018199291993374334,0.06652882440030916
20200729,1.124364259121365,1.0,0.01405455323901706,1.4694052508406796,0.00440052167259064,0.06652882440030916
20200730,0.5967981560135219,1.0,0.007459976950169024,1.4803669801424086,0.0,0.06652882440030916
20200731,0.8365624174240537,1.0,0.010457030217800672,1.4958472223871921,0.0,0.06652882440030916
20200803,0.9940593360124164,1.0,0.012425741700155205,1.51443423359547,0.0,0.06652882440030916
20200804,-0.3321025153822862,1.0,-0.004151281442278577,1.5081473908659937,0.004151281442278498,0.06652882440030916
20200805,-0.3962170555454494,1.0,-0.004952713194318118,1.5006779693842753,0.009083434530224088,0.06652882440030916
20200806,0.3953789725910911,1.0,0.004942237157388639,1.508094675805841,0.0041860898604874075,0.06652882440030916
20200807,-1.0396019814109374,1.0,-0.012995024767636719,1.488496948141803,0.01712671628670759,0.06652882440030916
20200810,-1.7038777755914003,1.0,-0.021298472194892504,1.4567942372796223,0.038060415590977836,0.06652882440030916
20200811,-0.4451191918833637,0.8,-0.004451191918833637,1.4503097665432398,0.04234219329550548,0.06652882440030916
20200812,-0.2921142054690105,0.8,-0.002921142054690105,1.4460732056918626,0.0451396477886723,0.06652882440030916
20200813,0.8247831258500864,0.8,0.008247831258500864,1.4580001734798484,0.03726412072820051,0.06652882440030916
20200814,0.5174303429524371,0.8,0.005174303429524372,1.4655443087777325,0.032282633166358266,0.06652882440030916
20200817,1.1865549787618692,0.8,0.011865549787618694,1.482933797739496,0.020800134569850304,0.06652882440030916
20200818,0.564279278971977,1.0,0.007053490987149713,1.4933936579163913,0.013893357144420526,0.06652882440030916
20200819,-0.2021123538102809,1.0,-0.002526404422628511,1.489620741574306,0.016384661328114225,0.06652882440030916
20200820,-2.1954642248363303,1.0,-0.027443302810454127,1.4487406284905489,0.04337831491629429,0.06652882440030916
20200821,-0.6825908227923766,0.8,-0.006825908227923766,1.4388516579144077,0.049908126747517434,0.06652882440030916
20200824,-0.3025328009950436,0.8,-0.0030253280099504357,1.4344986596915557,0.05278246630369443,0.06652882440030916
20200825,-0.7731472748067922,0.5,-0.004832170467542451,1.4275669176324648,0.05735958289636023,0.06652882440030916
20200826,0.6948249499730835,0.5,0.004342655937331772,1.43376634958326,0.0532660198922561,0.06652882440030916
20200827,0.0237467732964554,0.5,0.00014841733310284625,1.4339791453611577,0.053125508159770685,0.06652882440030916
20200828,1.228756117677305,0.5,0.007679725735483156,1.444991711907934,0.04585377175651262,0.06652882440030916
20200831,0.3739805630127508,0.8,0.003739805630127508,1.4503957000476149,0.04228545032016273,0.06652882440030916
20200901,0.1944154916447868,0.8,0.0019441549164478684,1.4532154939786572,0.040423504869849136,0.06652882440030916
20200902,-0.450481561053578,0.8,-0.0045048156105357805,1.4466690261359099,0.04474622004461448,0.06652882440030916
20200903,0.4227016928501433,0.8,0.004227016928501433,1.452784120599325,0.04070834614572816,0.06652882440030916
20200904,0.6678897109351963,0.8,0.006678897109351965,1.4624871162629083,0.03430133589177542,0.06652882440030916
20200907,1.1817643626236416,0.8,0.011817643626236416,1.4797702678108657,0.02288905322901169,0.06652882440030916
20200908,1.0541799486058476,1.0,0.013177249357573095,1.4992695696217322,0.010013418633395998,0.06652882440030916
20200909,0.0836320683662056,1.0,0.0010454008545775699,1.5008369073110568,0.008978485815215098,0.06652882440030916
20200910,-0.3808778593436041,1.0,-0.004760973241795051,1.4936914629550504,0.013696712726292137,0.06652882440030916
20200911,1.6836926239623509,1.0,0.021046157799529383,1.5251279291882123,0.0,0.06652882440030916
20200914,1.0799969621776575,1.0,0.013499962027220718,1.5457170983189068,0.0,0.06652882440030916
20200915,0.8705986436910818,1.0,0.010882483046138522,1.5625383384354887,0.0,0.06652882440030916
20200916,-0.9479454582029104,1.0,-0.01184931822753638,1.5440233244206405,0.011849318227536543,0.06652882440030916
20200917,0.8480574903485594,1.0,0.010600718629356992,1.5603910812399882,0.0013742108866593439,0.06652882440030916
20200918,-0.126373679481442,1.0,-0.0015796709935180248,1.5579261767104091,0.0029517110791006385,0.06652882440030916
20200921,2.3027573461925077,1.0,0.028784466827406346,1.602770251063478,0.0,0.06652882440030916
20200922,-1.1806744174557988,1.0,-0.014758430218197486,1.5791158781573549,0.01475843021819745,0.06652882440030916
20200923,-0.7352019590891092,1.0,-0.009190024488613866,1.56460376456673,0.02381282437169252,0.06652882440030916
20200924,-0.6261156018186514,1.0,-0.007826445022733143,1.552358479220987,0.031452899633644615,0.06652882440030916
20200925,-0.0169798856729565,0.8,-0.000169798856729565,1.5520948905259808,0.03161735782397557,0.06652882440030916
20200928,-0.4163135756721486,0.8,-0.004163135756721486,1.5456333087894074,0.03564886622780705,0.06652882440030916
20200929,-0.8628182856868245,0.8,-0.008628182856868245,1.532297301971506,0.04396946414822178,0.06652882440030916
20200930,-1.6099596197162327,0.8,-0.016099596197162325,1.5076279341557635,0.05936116972759209,0.06652882440030916
20201009,0.6042474871596127,0.5,0.00377654679474758,1.5133215615981712,0.055808803168111876,0.06652882440030916
20201012,1.6639975058099783,0.5,0.010399984411312364,1.5290600822480949,0.045989229439761914,0.06652882440030916
20201013,0.3034018038549534,0.8,0.0030340180385495345,1.5336992781196617,0.04309474355291165,0.06652882440030916
20201014,0.2028198405318,0.8,0.002028198405318,1.5368099245497815,0.04115394983774512,0.06652882440030916
20201015,0.3639520926526507,0.8,0.0036395209265265072,1.5424031764302741,0.037664209572862206,0.06652882440030916
20201016,0.7915622635441238,0.8,0.007915622635441238,1.5546122579266022,0.030046722607261933,0.06652882440030916
20201019,0.983979329185248,0.8,0.00983979329185248,1.5699093211935802,0.020502582854962426,0.06652882440030916
20201020,0.5028553838257637,1.0,0.0062856922978220455,1.5797772881220857,0.014345763484277185,0.06652882440030916
20201021,-1.3736846686047897,1.0,-0.01717105835755987,1.5526508401157937,0.031270489899864806,0.06652882440030916
20201022,-0.9500750169685532,0.8,-0.009500750169685532,1.537899492383101,0.040474146957328205,0.06652882440030916
20201023,0.0027607232696896,0.8,2.7607232696896005e-05,1.5379419495322515,0.0404476571038247,0.06652882440030916
20201026,1.575065160104355,0.8,0.01575065160104355,1.5621655373619636,0.02533408245790203,0.06652882440030916
20201027,-0.5485483625831106,1.0,-0.006856854532288882,1.5514539955169178,0.03201722487206804,0.06652882440030916
20201028,0.7151309508851307,0.8,0.007151309508851306,1.5625489232276033,0.02509488044789132,0.06652882440030916
20201029,1.4099562011019744,1.0,0.01762445251377468,1.590087992525478,0.007912711462909283,0.06652882440030916
20201030,1.0101948825896605,1.0,0.012627436032370758,1.6101667269369344,0.0,0.06652882440030916
20201102,0.7932292069385355,1.0,0.009915365086731694,1.6261321178850219,0.0,0.06652882440030916
20201103,-1.7953337932240236,1.0,-0.022441672415300297,1.589638993591448,0.02244167241530015,0.06652882440030916
20201104,-0.1716454025003481,1.0,-0.002145567531254351,1.5862283157803823,0.024539089822873228,0.06652882440030916
20201105,0.6593419813172245,1.0,0.008241774766465306,1.5993016522872339,0.016499560707702088,0.06652882440030916
20201106,0.5577817640157621,1.0,0.006972272050197026,1.6104524184973101,0.009642328083467766,0.06652882440030916
20201109,-0.5871032440809061,1.0,-0.007338790551011326,1.5986336455055887,0.016910355608250494,0.06652882440030916
20201110,-1.6151469403818193,1.0,-0.02018933675477274,1.5663582924889663,0.03675828349900534,0.06652882440030916
20201111,-0.1139372683933681,0.8,-0.001139372683933681,1.5645736266372514,0.03785577479881197,0.06652882440030916
20201112,0.7450028856916587,0.8,0.007450028856916588,1.5762297453044696,0.03068777255654742,0.06652882440030916
20201113,1.5673609478989916,0.8,0.015673609478989915,1.6009349547815397,0.015495151240388805,0.06652882440030916
20201116,-0.8051342635608958,1.0,-0.010064178294511197,1.584822859958703,0.02540338357011629,0.06652882440030916
20201117,0.5066970493716377,1.0,0.006333713117145472,1.5948606732951756,0.019230568196708764,0.06652882440030916
20201118,0.6973568192200369,1.0,0.008716960240250461,1.6087630103730286,0.010681240054826513,0.06652882440030916
20201119,0.588357810741572,1.0,0.00735447263426965,1.6205946139078422,0.0034053223082401995,0.06652882440030916
20201120,0.0689732604829081,1.0,0.0008621657560363513,1.6219918350883706,0.0025460925044861193,0.06652882440030916
20201123,-2.3349095929507846,1.0,-0.029186369911884807,1.5746517813954246,0.03165815121870519,0.06652882440030916
20201124,0.0708439010543056,0.8,0.0007084390105430561,1.5757673261453862,0.030972140077487165,0.06652882440030916
20201125,-0.5408198388059535,0.8,-0.005408198388059535,1.5672452638321699,0.03621283498750483,0.06652882440030916
20201126,0.5828406353840505,0.8,0.005828406353840506,1.5763798060859158,0.030595491751196024,0.06652882440030916
20201127,1.1251820245169109,0.8,0.01125182024516911,1.594116948302109,0.019687926479524,0.06652882440030916
20201130,2.2509273851056224,1.0,0.02813659231382028,1.6389699669770368,0.0,0.06652882440030916
20201201,0.5775227513524374,1.0,0.0072190343919054665,1.650801747535944,0.0,0.06652882440030916
20201202,0.8950273596003594,1.0,0.011187841995004492,1.6692706566524533,0.0,0.06652882440030916
20201203,-1.242125210863712,1.0,-0.0155265651357964,1.6433526170726653,0.015526565135796422,0.06652882440030916
20201204,0.8517491829078274,1.0,0.010646864786347842,1.6608491701829289,0.005045009589045857,0.06652882440030916
20201207,0.7955414366255231,1.0,0.009944267957819039,1.6773650993687492,0.0,0.06652882440030916
20201208,-0.5009642894123468,1.0,-0.006262053617654335,1.66686134918012,0.006262053617654306,0.06652882440030916
20201209,2.583301883408158,1.0,0.03229127354260197,1.7206864249640859,0.0,0.06652882440030916
20201210,1.719696212528466,1.0,0.021496202656605824,1.7576746490635846,0.0,0.06652882440030916
20201211,0.141803601289512,1.0,0.0017725450161189,1.760790206502741,0.0,0.06652882440030916
20201214,-1.5821152808211354,1.0,-0.01977644101026419,1.7259680428523887,0.0197764410102641,0.06652882440030916
20201215,0.5771479964635043,1.0,0.007214349955793804,1.7384197803260422,0.012704765220798553,0.06652882440030916
20201216,1.2093993221730452,1.0,0.015117491527163065,1.7647003266257737,0.0,0.06652882440030916
20201217,-0.9286902819062772,1.0,-0.011608628523828466,1.7442145760780963,0.01160862852382849,0.06652882440030916
20201218,2.476826186515797,1.0,0.030960327331447463,1.7982160302897559,0.0,0.06652882440030916
20201221,0.5926223336612924,1.0,0.0074077791707661544,1.811536817543474,0.0,0.06652882440030916
20201222,-0.9718978636051328,1.0,-0.012148723295064159,1.7895289580083173,0.012148723295064112,0.06652882440030916
20201223,-0.2602091984606921,1.0,-0.0032526149807586514,1.783708309310998,0.015361823156436194,0.06652882440030916
20201224,-0.0430189208662517,1.0,-0.0005377365108281462,1.782749144228414,0.015891299054080155,0.06652882440030916
20201225,0.9691727454210894,1.0,0.012114659317763619,1.804346542759776,0.003969157410473434,0.06652882440030916
20201228,-0.7108685545648836,1.0,-0.008885856932061046,1.7883133775249538,0.012819744977644043,0.06652882440030916
20201229,-0.1694619857227166,1.0,-0.0021182748215339575,1.7845252383243304,0.014910864056173367,0.06652882440030916
20201230,0.7006336716362139,1.0,0.008757920895452674,1.8001539691975137,0.006283531328607483,0.06652882440030916
20201231,0.1157391500720086,1.0,0.0014467393759001075,1.8027583228274346,0.004845882584900152,0.06652882440030916
20210104,0.4641495336170139,1.0,0.005801869170212674,1.8132176907619915,0.0,0.06652882440030916
20210105,0.6718146202106229,1.0,0.008397682752632786,1.8284445176904722,0.0,0.06652882440030916
20210106,0.1516011891979392,1.0,0.0018950148649742398,1.8319094472312765,0.0,0.06652882440030916
20210107,0.8669572047220419,1.0,0.010836965059025525,1.8517617859022204,0.0,0.06652882440030916
20210108,0.6727262490816102,1.0,0.008409078113520128,1.8673333954075038,0.0,0.06652882440030916
20210111,-1.1091821560929556,1.0,-0.013864776951161945,1.8414432343867229,0.01386477695116195,0.06652882440030916
20210112,0.0633044578959393,1.0,0.0007913057236992413,1.8429003789579603,0.013084442504821991,0.06652882440030916
20210113,0.2295002465465147,1.0,0.002868753081831434,1.8481872050996042,0.010253225457750315,0.06652882440030916
20210114,-0.7318902103699999,1.0,-0.009148627629624997,1.8312788285703105,0.019308050145659728,0.06652882440030916
20210115,-0.2355902410147625,1.0,-0.002944878012684531,1.825885935812959,0.022196068306002514,0.06652882440030916
20210118,-0.6204614795237607,1.0,-0.00775576849404701,1.8117247871982574,0.029779689232790174,0.06652882440030916
20210119,-0.6426698962212318,1.0,-0.008033373702765398,1.7971705249361307,0.03757383156319638,0.06652882440030916
20210120,-1.3252378303846144,0.8,-0.013252378303846147,1.7733537412631553,0.05032826723684203,0.06652882440030916
20210121,0.0973995467996255,0.5,0.0006087471674976594,1.7744332653301205,0.04975015725946996,0.06652882440030916
20210122,-1.4589613375454185,0.8,-0.014589613375454186,1.7485449700284093,0.06361393507514046,0.06652882440030916
20210125,0.765443543953191,0.5,0.004784022149707444,1.7569100478947848,0.05913424339986251,0.06652882440030916
20210126,0.0242476487765506,0.5,0.00015154780485344125,1.7571763037558683,0.058991657259787944,0.06652882440030916
20210127,0.8927199226863907,0.5,0.0055794995167899415,1.766980468093589,0.053741301666173524,0.06652882440030916
20210128,-0.5222374650474029,0.5,-0.0032639841565462683,1.7612130718408048,0.05682987506552928,0.06652882440030916
20210129,0.1842704179473707,0.5,0.0011516901121710668,1.7632414435210704,0.055743635358546983,0.06652882440030916
20210201,-0.2126664731754168,0.5,-0.001329165457346355,1.7608978039013805,0.05699870830130793,0.06652882440030916
20210202,1.148879973334724,0.5,0.007180499833342025,1.7735419302888267,0.05022748768342422,0.06652882440030916
20210203,-1.6153492453521052,0.5,-0.010095932783450657,1.7556363701719992,0.05981632712734142,0.06652882440030916
20210204,-1.1056042020979064,0.5,-0.006910026263111916,1.7435048767456363,0.06631302099904057,0.06652882440030916
20210205,-0.5274822403206044,0.5,-0.0032967640020037776,1.7377569526306633,0.06939116662055056,0.06939116662055056
20210208,-0.7471586485207969,0.5,-0.004669741553254982,1.7296420767795062,0.07373686935960866,0.07373686935960866
20210209,-0.1906128455291967,0.5,-0.0011913302845574794,1.7275815017919938,0.07484035467860961,0.07484035467860961
20210210,-0.5887303248185023,0.5,-0.0036795645301156395,1.721224754175116,0.07824453929422859,0.07824453929422859
20210218,1.3276662460362447,0.5,0.00829791403772653,1.7355073292248682,0.07059589171748704,0.07824453929422859
20210219,0.5877872314838668,0.5,0.0036736701967741677,1.7418830107765246,0.06718156754413018,0.07824453929422859
20210222,1.939392086480584,0.5,0.012121200540503651,1.7629967240682431,0.05587468825645436,0.07824453929422859
20210223,1.2881453765698438,0.5,0.008050908603561524,1.7771904495620952,0.048273621661297894,0.07824453929422859
20210224,0.1755222529748915,0.8,0.001755222529748915,1.7803098142788214,0.04660313007988137,0.07824453929422859
20210225,1.8650446879992728,0.8,0.01865044687999273,1.813513387899958,0.02882185240188495,0.07824453929422859
20210226,-0.7417867050820722,1.0,-0.009272333813525904,1.7966978863920515,0.03782694037881629,0.07824453929422859
20210301,0.6256302582222425,0.8,0.006256302582222426,1.8079385720181598,0.03180729458136333,0.07824453929422859
20210302,-2.268304176724516,0.8,-0.02268304176724516,1.7669290258764583,0.05376885015711641,0.07824453929422859
20210303,1.2644792097291155,0.5,0.007902995060806974,1.7808930572407564,0.04629079005352643,0.07824453929422859
20210304,0.0140369192817336,0.8,0.000140369192817336,1.7811430397616952,0.04615691866154381,0.07824453929422859
20210305,0.7077229475800517,0.8,0.007077229475800518,1.7937485977833136,0.03940635229100686,0.07824453929422859
20210308,1.4148799757575166,0.8,0.014148799757575166,1.819127987508781,0.025815105121173687,0.07824453929422859
20210309,-1.2557734783379804,1.0,-0.015697168479224755,1.7905728290035825,0.04110704954600242,0.07824453929422859
20210310,-1.0037943920007024,0.8,-0.010037943920007024,1.7725991593613561,0.05073236320794983,0.07824453929422859
20210311,0.1986508943950577,0.5,0.0012415680899691107,1.7747999619139252,0.04955378280126843,0.07824453929422859
20210312,0.987203941203412,0.8,0.009872039412034121,1.7923208570864162,0.04017094028606383,0.07824453929422859
20210315,1.137456220745723,0.8,0.01137456220745723,1.8127077221710688,0.02925330493782241,0.07824453929422859
20210316,-1.7462810864072669,1.0,-0.021828513580090837,1.773139007040922,0.050443262353815466,0.07824453929422859
20210317,-0.1279309940948708,0.5,-0.0007995687130929425,1.7717212605669275,0.05120249821254397,0.07824453929422859
20210318,-0.6853975826602556,0.5,-0.004283734891626598,1.7641316763848003,0.055266895176039,0.07824453929422859
20210319,-0.8284201455391783,0.5,-0.005177625909619865,1.7549976625091692,0.0601583697772512,0.07824453929422859
20210322,1.3570624038616588,0.5,0.008481640024135368,1.7698829209257712,0.052186971390005166,0.07824453929422859
20210323,-0.1604244753457589,0.5,-0.001002652970910993,1.7681083425569404,0.05313729893900909,0.07824453929422859
20210324,0.13131054204866,0.5,0.0008206908878041249,1.7695594129623273,0.052360217348246696,0.07824453929422859
20210325,-0.7491428005055589,0.5,-0.004682142503159743,1.7612740836230298,0.05679720185228565,0.07824453929422859
20210326,0.1783510528512243,0.5,0.0011146940803201518,1.7632373654178657,0.05574581927664901,0.07824453929422859
20210329,-0.1145256651344521,0.5,-0.0007157854070903256,1.7619752658424632,0.056421702639794846,0.07824453929422859
20210330,-0.3770048463887772,0.5,-0.0023562802899298576,1.7578235582522148,0.058645037583870185,0.07824453929422859
20210331,-0.1606045470155002,0.5,-0.0010037784188468761,1.7560590929003006,0.059589949379617924,0.07824453929422859
20210401,-0.3101802676299001,0.5,-0.0019386266726868755,1.7526547499039897,0.06141305338701342,0.07824453929422859
20210402,0.0965972287541797,0.5,0.0006037326797136231,1.753712884852762,0.060846397774590444,0.07824453929422859
20210406,0.4429198107252984,0.5,0.002768248817033115,1.7585675984716715,0.05824658692621765,0.07824453929422859
20210407,-0.5651931681794395,0.5,-0.003532457301121497,1.7523555335189345,0.06157329064608619,0.07824453929422859
20210408,0.0094202830752757,0.5,5.887676922047313e-05,1.7524587065512736,0.06151803911328935,0.07824453929422859
20210409,-0.4747517289294304,0.5,-0.00296719830580894,1.7472588140461944,0.06430270119766468,0.07824453929422859
20210412,0.4694983265421865,0.5,0.0029343645408886655,1.7523859083538866,0.06155702422305387,0.07824453929422859
20210413,1.5726014884826145,0.5,0.00982875930301634,1.7696096876530947,0.0523332940945358,0.07824453929422859
20210414,-0.211345517104585,0.5,-0.0013209094819036562,1.7672721934374052,0.05358507603205076,0.07824453929422859
20210415,-0.8008206117384274,0.5,-0.005005128823365171,1.7584267684433,0.058322004646865655,0.07824453929422859
20210416,0.122694132096658,0.5,0.0007668383256041125,1.7597751974821103,0.05759988986965092,0.07824453929422859
20210419,0.1555496228593659,0.5,0.000972185142871037,1.7614860247838953,0.05668370248394217,0.07824453929422859
20210420,0.932807865724494,0.5,0.005830049160778088,1.771755574904409,0.051184122095260354,0.07824453929422859
20210421,1.0500164203795368,0.5,0.0065626026273721055,1.7833829026953378,0.044957420522030334,0.07824453929422859
20210422,-0.2394640296026096,0.8,-0.002394640296026096,1.7791123421332995,0.04724440396726903,0.07824453929422859
20210423,0.3375986338199213,0.8,0.0033759863381992126,1.785118601094463,0.044027914091419706,0.07824453929422859
20210426,0.878858288365089,0.8,0.00878858288365089,1.8008072638773287,0.035626274179955564,0.07824453929422859
20210427,-0.2556301474126827,0.8,-0.0025563014741268267,1.7962038576140609,0.03809150415687845,0.07824453929422859
20210428,-1.4113309625495722,0.8,-0.014113309625495724,1.7708534764210437,0.05166721659010731,0.07824453929422859
20210429,1.0073597711417197,0.5,0.006295998569635749,1.7820027673756251,0.04569651474221992,0.07824453929422859
20210430,0.0980540894825614,0.8,0.000980540894825614,1.7837500939637292,0.04476078114885018,0.07824453929422859
20210506,2.5241915702427558,0.8,0.02524191570242756,1.8287753634697588,0.020648713310956746,0.07824453929422859
20210507,0.2233580608397574,1.0,0.0027919757604969674,1.8338812599559606,0.01791438825750924,0.07824453929422859
20210510,2.9309151912888085,1.0,0.03663643989111011,1.9010681405037704,0.0,0.07824453929422859
20210511,0.1922596692385893,1.0,0.0024032458654823664,1.9056368746524364,0.0,0.07824453929422859
20210512,0.8716689770940625,1.0,0.010895862213675781,1.9264004314679493,0.0,0.07824453929422859
20210513,-0.3644992146942199,1.0,-0.00455624018367775,1.9176232884122408,0.004556240183677729,0.07824453929422859
20210514,-1.476348825725599,1.0,-0.01845436032156999,1.8822347772868473,0.02292651800718659,0.07824453929422859
20210517,0.4292823588429243,1.0,0.005366029485536554,1.8923349046004712,0.017683512893277076,0.07824453929422859
20210518,0.7217443570536364,1.0,0.009021804463170455,1.909407180088609,0.008821245625651786,0.07824453929422859
20210519,-1.7045009866740533,1.0,-0.02130626233342567,1.8687248498083144,0.02993956018566979,0.07824453929422859
20210520,-0.4751466599808414,1.0,-0.005939333249760518,1.8576258701731942,0.035701072410136314,0.07824453929422859
20210521,-1.5297408390123115,0.8,-0.015297408390123116,1.829209008601097,0.05045234691563616,0.07824453929422859
20210524,-0.5999980817447866,0.5,-0.003749988010904917,1.8223494967494038,0.05401313923048534,0.07824453929422859
20210525,0.6451615722177485,0.5,0.004032259826360928,1.8296976834147354,0.05019867441553927,0.07824453929422859
20210526,0.3801938491849113,0.5,0.002376211557405696,1.834045432196624,0.0479417455284461,0.07824453929422859
20210527,-0.987341364194103,0.8,-0.009873413641941033,1.8159371430064342,0.05734181048606812,0.07824453929422859
20210528,1.1372325677023525,0.5,0.007107703548139703,1.8288442858809797,0.050641675527776986,0.07824453929422859
20210531,-0.2277352974090672,0.5,-0.0014233456088066701,1.82624120839748,0.05199294053009862,0.07824453929422859
20210601,-0.5833019632760617,0.5,-0.0036456372704753853,1.819583395383268,0.0554490303987758,0.07824453929422859
20210602,0.5957782351954943,0.5,0.0037236139699718396,1.8263588215338462,0.05193188721301811,0.07824453929422859
20210603,-0.046275551683408,0.5,-0.0002892221980213,1.8258305980211067,0.05220608955647221,0.07824453929422859
