,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AU.SHF,BU.SHF,BZ.DCE,CF.ZCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,V.DCE,Y.DCE,ZN.SHF
20131202,8.4219304526099,1.9762299555585685,-93.15844275144873,8.4219304526099,-1.9304524465892632,-19.967016476798253,8.4219304526099,-5.257800215439118,-40.26743821738796,8.4219304526099,8.4219304526099,-9.048423650551246,19.352567396778436,8.4219304526099,6.995033699695375,1.6902623166274047,-19.59436253576475,38.25290532697648,8.4219304526099,30.548495973499637,8.4219304526099,8.4219304526099,-8.597137973751215,23.61079496792347,-11.888370086026285,8.4219304526099,8.4219304526099,8.4219304526099,8.4219304526099,8.4219304526099,7.821509307697991,8.790813384865295,-6.996962750674512,8.4219304526099,8.4219304526099,8.4219304526099,8.4219304526099,8.4219304526099,-20.27787329206295,-27.105766132114088,-56.86279867529852,25.765742485024226,-3.8681882103280874
20131203,7.958622328478824,1.1355627172863767,-95.95389433956036,7.958622328478824,-2.223110321523732,-18.604888142593925,7.958622328478824,3.1538536979165075,-41.32654535552257,7.958622328478824,7.958622328478824,-6.613387993441176,18.58694995152922,7.958622328478824,6.804099958132073,1.0998586986083267,-16.364938709022038,38.96812783414713,7.958622328478824,30.467974556357085,7.958622328478824,7.958622328478824,-9.711757804833903,23.379439494992738,-13.736576051392646,7.958622328478824,7.958622328478824,7.958622328478824,7.958622328478824,7.958622328478824,11.40541710187449,11.99940661753595,-7.040062824758471,7.958622328478824,7.958622328478824,7.958622328478824,7.958622328478824,7.958622328478824,-21.880268338182898,-24.63593193977141,-57.67371558582802,26.40258519917114,-8.852022662217546
20131204,7.421299308652065,0.2711521723757026,-98.1385945475824,7.421299308652065,-2.620315776293568,-16.25585375976389,7.421299308652065,10.16592734475007,-42.21044214422102,7.421299308652065,7.421299308652065,-5.768593892297759,17.523248095352308,7.421299308652065,6.487643570046408,5.150805210681273,-13.78924476464952,41.04208906654942,7.421299308652065,30.241510284142137,7.421299308652065,7.421299308652065,-10.957053038366265,23.022498535819203,-15.241192993855503,7.421299308652065,7.421299308652065,7.421299308652065,7.421299308652065,7.421299308652065,14.373497682593399,14.153293189217726,-7.0898060655991655,7.421299308652065,7.421299308652065,7.421299308652065,7.421299308652065,7.421299308652065,-23.289723934925682,-23.463600731221657,-58.49229933935825,26.957065777838967,-13.07669680562123
20131205,7.300054142905238,0.6213668334756417,-98.16989675924988,7.300054142905238,-2.545396129838108,-15.273551485553341,7.300054142905238,16.18825320560805,-42.26973292739254,7.300054142905238,7.300054142905238,-4.5481913027450735,16.874527904228696,7.300054142905238,6.54657681193894,4.148326874581109,-11.386949430542032,42.2668828387141,7.300054142905238,30.37916960812315,7.300054142905238,7.300054142905238,-11.588506307138143,22.896085810706644,-16.086240194288827,7.300054142905238,7.300054142905238,7.300054142905238,7.300054142905238,7.300054142905238,17.308628981364404,16.938374920218468,-7.050220167510385,7.300054142905238,7.300054142905238,7.300054142905238,7.300054142905238,7.300054142905238,-24.121596987982016,-23.166629854086107,-59.72835752908604,19.008310658447577,-15.94226408719385
20131206,6.564149310549458,0.274582027969562,-98.89311271542299,6.564149310549458,-3.123219065092989,-13.307813033503036,6.564149310549458,20.61639577161776,-42.8630366839912,6.564149310549458,6.564149310549458,-3.303739597063658,15.565495560894474,6.564149310549458,5.9581700330384475,7.694876373304353,-10.101430440306522,42.68787361735137,6.564149310549458,29.697029085674025,6.564149310549458,6.564149310549458,-12.738890632297293,22.158779790271254,-17.402764617046156,6.564149310549458,6.564149310549458,6.564149310549458,6.564149310549458,6.564149310549458,19.161607436313044,18.86714684501125,-7.351217181872985,6.564149310549458,6.564149310549458,6.564149310549458,6.564149310549458,6.564149310549458,-25.4269115113084,-21.842225749959503,-59.21415588762056,20.478731208892505,-12.311007535292472
20131209,6.167615761842283,0.19282091988607972,-98.30445071011516,6.167615761842283,-3.4688049962542413,-11.124881903700588,6.167615761842283,24.477414287858338,-43.209723015591294,6.167615761842283,6.167615761842283,-2.5234142200043412,13.984198061640502,6.167615761842283,5.682210031048299,10.798872514559898,-8.8423860187479,42.868872266596135,6.167615761842283,29.49336145112329,6.167615761842283,6.167615761842283,-13.526022772847009,21.728841634743286,-18.270633794487647,6.167615761842283,6.167615761842283,6.167615761842283,6.167615761842283,6.167615761842283,20.8050280965763,20.598437011350743,-5.2349052160309,6.167615761842283,6.167615761842283,6.167615761842283,6.167615761842283,6.167615761842283,-25.96409484438732,-21.02095471540153,-60.359162618302285,13.168977415604434,-9.134298340120456
20131210,5.864645978288104,0.2187973241101626,-97.03864150718555,5.864645978288104,-2.9270851910622175,-8.535259180032545,5.864645978288104,27.85059627688777,-34.465353105539265,5.864645978288104,5.864645978288104,-1.852364694666907,13.239785720553098,5.864645978288104,5.477789159124892,13.552982295211473,-12.52983449818387,43.418213851386724,5.864645978288104,20.548071809987075,5.864645978288104,5.864645978288104,-14.772359232185355,21.42658573392757,-19.07762293837275,5.864645978288104,5.864645978288104,5.864645978288104,5.864645978288104,5.864645978288104,22.15200567760352,22.09188803031719,-3.709250510050346,5.864645978288104,5.864645978288104,5.864645978288104,5.864645978288104,5.864645978288104,-26.37851942051048,-20.912038619463704,-59.73520045996282,7.050393444631273,-6.521853553998939
20131211,5.482299561349318,0.08745726378593566,-96.27764137461001,5.482299561349318,-3.345034925229918,-5.453606267141084,5.482299561349318,30.51801884221911,-16.73311331473397,5.482299561349318,5.482299561349318,-0.6610864683531428,12.477845486957087,5.482299561349318,-0.21687528358243327,10.166172753753655,-15.556982484042207,43.025418761097235,5.482299561349318,13.07472247533587,5.482299561349318,5.482299561349318,-15.897923735376912,21.18998738382284,-20.250790640577037,5.482299561349318,5.482299561349318,5.482299561349318,5.482299561349318,5.482299561349318,23.247624198793467,23.153691465923536,-4.919207772833477,5.482299561349318,5.482299561349318,5.482299561349318,5.482299561349318,5.482299561349318,-26.8449878201475,-20.927446883635508,-60.53172147127195,11.020687339398448,-4.50889919518911
20131212,5.164691149653046,-0.029462700509760086,-95.66261395245192,5.164691149653046,-3.7242581336935867,-2.1428004585214846,5.164691149653046,32.73141843785766,-2.6329621200411055,5.164691149653046,5.164691149653046,1.8128104903702766,11.849660334203888,5.164691149653046,-4.829363955853151,7.40403056890398,-18.05647923650803,43.05622666583099,5.164691149653046,7.079002660631364,5.164691149653046,5.164691149653046,-17.00297756345684,20.951338178890698,-21.102233951193462,5.164691149653046,5.164691149653046,5.164691149653046,5.164691149653046,5.164691149653046,24.432002099958478,24.311791695018123,-2.8397705120195518,5.164691149653046,5.164691149653046,5.164691149653046,5.164691149653046,5.164691149653046,-27.304280414086605,-11.809343423342442,-60.28044458103237,5.096737827411386,-9.437159799774436
20131213,5.038473072742286,0.18997402628947654,-94.26531294049653,5.038473072742286,-3.7460932558009277,1.5524477454605692,5.038473072742286,34.92857254101654,8.977286683289638,5.038473072742286,5.038473072742286,3.9863592095092315,11.68520075554306,5.038473072742286,-7.797386916848099,2.0927291219768254,-18.885157475975152,43.02615970762401,5.038473072742286,2.392386122755472,5.038473072742286,5.038473072742286,-16.856580541418463,20.58765318075065,-21.626365963552594,5.038473072742286,5.038473072742286,5.038473072742286,5.038473072742286,5.038473072742286,24.937164824699018,25.25575919952464,-0.9700776696568654,5.038473072742286,5.038473072742286,5.038473072742286,5.038473072742286,5.038473072742286,-29.089167379777045,-10.537212391522447,-59.908857928203076,1.2477948725463301,-12.908263909837626
20131216,4.910416379130638,0.34632103290710364,-93.22985316011511,4.910416379130638,-3.777306167775008,3.981817934801662,4.910416379130638,39.15962371243843,18.596739894576807,4.910416379130638,4.910416379130638,5.050517203264028,11.544321458457361,4.910416379130638,-10.197861561239906,-2.33164029368831,-19.568130250142772,42.81315577855315,4.910416379130638,-1.9513357574263817,4.910416379130638,4.910416379130638,-17.01383203157381,20.273915610847567,-21.8840260779445,4.910416379130638,4.910416379130638,4.910416379130638,4.910416379130638,4.910416379130638,25.308300576849454,26.15630257560812,0.10143872662397467,4.910416379130638,4.910416379130638,4.910416379130638,4.910416379130638,4.910416379130638,-30.95095197415671,-10.001012193885384,-57.9599424060893,-2.0474089612358806,-15.71706487313664
20131217,5.181524071969001,0.882468157195932,-91.95293939339552,5.181524071969001,-3.424956379980783,1.642564125571953,5.181524071969001,43.03856906626891,27.999906461979943,5.181524071969001,5.181524071969001,6.643853199613375,10.891549778945254,5.181524071969001,-11.988817156452404,-6.090608682083332,-19.953200008891386,43.936717772169544,5.181524071969001,-4.969915247759141,5.181524071969001,5.181524071969001,-16.74456744772942,20.3621864110868,-21.09672235676826,5.181524071969001,5.181524071969001,5.181524071969001,5.181524071969001,5.181524071969001,14.034052191173501,27.153402943953004,-0.516289363781013,5.181524071969001,5.181524071969001,5.181524071969001,5.181524071969001,5.181524071969001,-32.30233122697648,-9.921323808548067,-53.54043388947918,-4.355239993176888,-18.17688252034732
20131218,5.513695758261923,1.4254406036812879,-93.05003218423838,5.513695758261923,-3.0101795271312035,-0.44662649110552977,5.513695758261923,48.11217741509581,36.80387439511606,5.513695758261923,5.513695758261923,8.442355037989056,10.514807281495465,5.513695758261923,-13.33513996583378,-9.03540053097991,-20.542158842827465,43.704277581700815,5.513695758261923,-7.329320965592363,5.513695758261923,5.513695758261923,-16.74035680267635,20.5906422289799,-20.44951345839514,5.513695758261923,5.513695758261923,5.513695758261923,5.513695758261923,5.513695758261923,4.7340159319326665,27.771075291832112,-0.851543005278384,5.513695758261923,5.513695758261923,5.513695758261923,5.513695758261923,5.513695758261923,-33.37220818202775,-10.170940701884676,-51.96863228721769,-6.175462046354649,-20.381370183256493
20131219,6.077307381847785,1.6806938253902053,-95.32720711891083,6.077307381847785,-2.5066113049652663,-2.189913374188313,6.077307381847785,52.707990004112396,43.894599487945094,6.077307381847785,6.077307381847785,9.9262549694898,11.527038370264675,6.077307381847785,-14.320216837530024,-11.232450702588034,-21.098732744589643,38.638888492810814,6.077307381847785,-8.880897072171019,6.077307381847785,6.077307381847785,-16.514044787123687,21.243106189936217,-19.66895820816894,6.077307381847785,6.077307381847785,6.077307381847785,6.077307381847785,6.077307381847785,-3.311444920185473,28.558277469224848,-1.1491587753152988,6.077307381847785,6.077307381847785,6.077307381847785,6.077307381847785,6.077307381847785,-33.963743271705205,-11.330089523977149,-52.2548927076322,-7.687885313037675,-22.20944240219322
20131220,5.947912901844668,1.7937441325420904,-97.8705588823393,5.947912901844668,-2.528197014030337,-3.8260607686130887,5.947912901844668,55.877972037177365,48.75563257392942,5.947912901844668,5.947912901844668,11.338795684376361,11.579106625386295,5.947912901844668,-15.706116630176147,-13.405374276555326,-21.34588661114808,38.71536603070226,5.947912901844668,-1.782119070505107,5.947912901844668,5.947912901844668,-16.916555806530212,21.30337045650927,-19.442712759791373,5.947912901844668,5.947912901844668,5.947912901844668,5.947912901844668,5.947912901844668,-10.047268004872983,28.663215647395756,-1.9048517877360898,5.947912901844668,5.947912901844668,5.947912901844668,5.947912901844668,5.947912901844668,-34.817395536281175,-12.328470541239087,-45.35453892312238,-9.584304031959205,-24.177137678167586
20131223,5.825808506464305,1.8700797580318345,-99.79160075899547,5.825808506464305,-2.569326558879481,-2.482207062567078,5.825808506464305,59.02969390746351,52.61039164339544,5.825808506464305,5.825808506464305,9.161892221648252,10.854824860951924,5.825808506464305,-16.563287547833482,-15.008575836920038,-21.56377849788833,34.039269394996,5.825808506464305,3.9600318282858753,5.825808506464305,5.825808506464305,-17.24619751033706,21.3356940230611,-19.35941022333043,5.825808506464305,5.825808506464305,5.825808506464305,5.825808506464305,5.825808506464305,-15.744663528432156,28.65837860800082,-2.7183488944039884,5.825808506464305,5.825808506464305,5.825808506464305,5.825808506464305,5.825808506464305,-35.53989911997299,-13.228929986006683,-40.300546541125335,-11.118231831837873,-18.975613970126133
20131224,5.9280904273061354,1.6451204834650544,-100.92222104525828,5.9280904273061354,-2.537964522202571,-1.2593571034362012,5.9280904273061354,62.034913389305544,56.20388858753492,5.9280904273061354,5.9280904273061354,7.663336897275299,10.464416212855816,5.9280904273061354,-17.097920160678107,-16.184796106534627,-21.446934142022055,29.592020490478127,5.9280904273061354,8.509519756507343,5.9280904273061354,5.9280904273061354,-17.335959927935235,15.252968095897142,-19.09786406718949,5.9280904273061354,5.9280904273061354,5.9280904273061354,5.9280904273061354,5.9280904273061354,-20.4232296445723,28.714151924867146,-3.3749992787403063,5.9280904273061354,5.9280904273061354,5.9280904273061354,5.9280904273061354,5.9280904273061354,-35.87456851686251,-14.47923740636472,-35.88296501095151,-12.288063800010208,-14.50797322424484
20131225,5.846860147922488,1.3006314093255555,-101.32138086222749,5.846860147922488,-2.6431921083967755,1.577882628195567,5.846860147922488,64.965173052835,56.557298911104304,5.846860147922488,5.846860147922488,9.175311797940626,9.154061849504188,5.846860147922488,-17.660363636661454,-17.3098167150527,-21.616979847668734,29.496577962125105,5.846860147922488,12.211246782672918,5.846860147922488,5.846860147922488,-17.67018953737838,10.214624874777629,-19.028282447509458,5.846860147922488,5.846860147922488,5.846860147922488,5.846860147922488,5.846860147922488,-24.115125005029668,27.735408388315914,-3.9749688402566563,5.846860147922488,5.846860147922488,5.846860147922488,5.846860147922488,5.846860147922488,-36.952684196049056,-15.13476228673655,-31.596607781797207,-13.44946709304354,-11.004740109516394
20131226,5.952523775556162,1.1890619773684337,-103.91892735891632,5.952523775556162,-2.560132463793191,-0.07987451971397291,5.952523775556162,66.2703406723958,57.15347922359597,5.952523775556162,5.952523775556162,6.625449783282942,9.036864886216026,5.952523775556162,-16.582474530447165,-18.129867986374602,-21.681879954771173,30.744854213258446,5.952523775556162,15.41575755331826,5.952523775556162,5.952523775556162,-17.778249565861817,6.285133572111087,-18.659990895850406,5.952523775556162,5.952523775556162,5.952523775556162,5.952523775556162,5.952523775556162,-27.285137529888818,27.09673941054553,-4.495044087904159,5.952523775556162,5.952523775556162,5.952523775556162,5.952523775556162,5.952523775556162,-36.612499698807106,-15.666046627062638,-27.30803628584661,-14.221414173519028,-7.93605734890256
20131227,6.11374015470661,1.232400958351775,-104.80092308750486,6.11374015470661,-2.377681142380897,-1.391374059630461,6.11374015470661,61.987823678986274,57.7188596268717,6.11374015470661,6.11374015470661,4.599764572948746,9.688571732902936,6.11374015470661,-15.343909483136251,-18.71914234280757,-21.62144091787732,31.783536857139712,6.11374015470661,18.108045451793092,6.11374015470661,6.11374015470661,-17.738232397737384,3.443532500724332,-18.29596807294264,6.11374015470661,6.11374015470661,6.11374015470661,6.11374015470661,6.11374015470661,-29.72737834929807,26.27904346213672,-5.591953532328892,6.11374015470661,6.11374015470661,6.11374015470661,6.11374015470661,6.11374015470661,-36.09499427277444,-16.000777013138833,-22.945844946965963,-15.001954593823717,-5.3510675689335825
20131230,5.893614742894227,0.921432771187412,-84.69718145967929,5.893614742894227,-2.579807087796552,1.1702720191987637,5.893614742894227,57.77475107775531,57.79029433769139,5.893614742894227,5.893614742894227,2.299341133833491,9.850404615893865,5.893614742894227,-14.643584189416151,-19.582355378717327,-21.922970661983296,32.53978403828912,5.893614742894227,11.391895872641145,5.893614742894227,5.893614742894227,-18.125110612901356,0.7398434387916177,-18.347638396626728,5.893614742894227,5.893614742894227,5.893614742894227,5.893614742894227,5.893614742894227,-31.850276296285415,25.116168995051833,-6.86851739537615,5.893614742894227,5.893614742894227,5.893614742894227,5.893614742894227,5.893614742894227,-36.54581247164956,-16.58748771952636,-20.241081179389315,-15.99320153776483,-3.5878440282119275
20131231,5.693448110928638,0.6183867192728861,-68.58265752839931,5.693448110928638,-2.835932247990542,-1.3345497054189084,5.693448110928638,54.1399511861221,58.65557728056001,5.693448110928638,5.693448110928638,-0.09381367542416677,10.044767538957817,5.693448110928638,-16.578090495287878,-19.964491439783625,-21.952717614746426,32.11978963125616,5.693448110928638,14.543703999643009,5.693448110928638,5.693448110928638,-18.277747096641633,-1.5810051041126287,-18.422365556216167,5.693448110928638,5.693448110928638,5.693448110928638,5.693448110928638,5.693448110928638,-33.86142677873143,24.171901675277812,-8.024716849910856,5.693448110928638,5.693448110928638,5.693448110928638,5.693448110928638,5.693448110928638,-36.23805983942592,-17.662945048719433,-18.108979676338937,-16.786992329169045,-2.1631011524169845
20140102,4.9349893957592235,-0.15854502396773196,-36.43157705373028,4.9349893957592235,-3.4723273578842235,-4.420343875439317,4.9349893957592235,50.57007938514526,58.56221322361147,4.9349893957592235,4.9349893957592235,-2.3968383711372616,9.725021767404833,4.9349893957592235,-19.387777827416162,-21.13448380310228,-23.11059556360149,32.49338944078317,4.9349893957592235,16.52782939202659,4.9349893957592235,4.9349893957592235,-18.859639358897,1.7760022996392009,-19.038496135416793,4.9349893957592235,4.9349893957592235,4.9349893957592235,4.9349893957592235,4.9349893957592235,-35.719507784141925,22.903832684430615,-9.525537809973168,4.9349893957592235,4.9349893957592235,4.9349893957592235,4.9349893957592235,4.9349893957592235,-36.60156674233999,-19.876843503798955,-16.9925430345725,-17.60730727552389,-1.589236191523453
20140103,4.768323346592559,-0.35056612669247417,-29.230876982103492,4.768323346592559,-3.5647906187086735,-5.482735348299104,4.768323346592559,48.012323427904,57.51192173125564,4.768323346592559,4.768323346592559,-3.491728216436179,9.76068047188633,4.768323346592559,-18.509167707674884,-21.371655360365384,-23.611975328776253,30.254051070969638,4.768323346592559,18.55573222091046,4.768323346592559,4.768323346592559,-18.76987755157897,5.006883774219152,-18.617630972004882,4.768323346592559,4.768323346592559,4.768323346592559,4.768323346592559,4.768323346592559,-35.919817175613765,22.27199512387506,-10.47014427465488,4.768323346592559,4.768323346592559,4.768323346592559,4.768323346592559,4.768323346592559,-36.29391275450705,-22.208869635921708,-15.82759881747185,-17.598625062163674,-0.6517594733056659
20140106,4.665734917108613,-0.47109154600948894,-23.29058400793868,4.665734917108613,-3.624400330230773,-6.067710227093642,4.665734917108613,45.8826715549734,56.645833618250016,4.665734917108613,4.665734917108613,-4.139935669522843,9.8969114221788,4.665734917108613,-17.66777091894716,-21.556093386757205,-23.964806147573885,28.990830591168756,4.665734917108613,20.331773901843135,4.665734917108613,4.665734917108613,-18.47550981588812,2.1502580191123553,-18.08291404196278,4.665734917108613,4.665734917108613,4.665734917108613,4.665734917108613,4.665734917108613,-36.05219028919945,21.77450477869548,-11.178056253837424,4.665734917108613,4.665734917108613,4.665734917108613,4.665734917108613,4.665734917108613,-33.58216515366422,-24.486500605734506,-14.574759789382528,-17.260733681264565,0.15347455372165697
20140107,4.642964244859296,-0.5121635613289037,-18.374748280100956,4.642964244859296,-3.614762795359883,-7.146607450832341,4.642964244859296,43.68943610070051,56.009918233964804,4.642964244859296,4.642964244859296,-4.354823065474847,10.075682518260995,4.642964244859296,-16.936568073507114,-21.69989869022506,-23.688458408399644,27.05180613367919,4.642964244859296,21.496340056651512,4.642964244859296,4.642964244859296,-18.15862809060337,-0.20525989773927875,-17.56515243070987,4.642964244859296,4.642964244859296,4.642964244859296,4.642964244859296,4.642964244859296,-35.822262273946656,21.281224070874863,-11.88219902006319,4.642964244859296,4.642964244859296,4.642964244859296,4.642964244859296,4.642964244859296,-31.341322911475704,-26.49747771528055,-14.061457625857187,-16.83278748375424,0.8738500082002936
20140108,5.069410112049983,-0.08215658420401847,-32.87895326870866,5.069410112049983,-3.1492265944312945,-7.929842308318456,5.069410112049983,41.831423935467264,55.956183842218024,5.069410112049983,5.069410112049983,-4.276484359666728,10.75200118615378,5.069410112049983,-15.888427545834253,-21.386976759597236,-23.15450548359088,25.93168530592153,5.069410112049983,22.826449384151424,5.069410112049983,5.069410112049983,-17.39296358502689,-1.4119459872739075,-16.72522605034406,5.069410112049983,5.069410112049983,5.069410112049983,5.069410112049983,5.069410112049983,-35.10166937114071,21.324525217527558,-12.102032973333408,5.069410112049983,5.069410112049983,5.069410112049983,5.069410112049983,5.069410112049983,-28.854460533114032,-27.411594538188403,-13.04495999143915,-16.05530130044063,1.9056662342634556
20140109,5.333824730658701,0.176284117667203,-44.54044013731088,5.333824730658701,-2.8750708342112596,-9.324628825264805,5.333824730658701,40.130170357742095,54.686607553424565,5.333824730658701,5.333824730658701,-4.079745410978869,11.249224013934175,5.333824730658701,-15.121266692697363,-18.735187525992636,-22.691157594389175,27.200626125268222,5.333824730658701,23.698267298181218,5.333824730658701,5.333824730658701,-16.832435654096738,-2.4722356764488653,-15.825701098009686,5.333824730658701,5.333824730658701,5.333824730658701,5.333824730658701,5.333824730658701,-34.99211828225039,21.269094540558754,-12.298655939947125,5.333824730658701,5.333824730658701,5.333824730658701,5.333824730658701,5.333824730658701,-27.01435368554241,-27.437151430363095,-12.690302239892569,-15.489058395220487,2.6665655333247766
20140110,5.504813026390251,0.35127127736823355,-54.16556632675267,5.504813026390251,-2.68624240143488,-9.924434788518138,5.504813026390251,38.59659545966472,53.860721579675655,5.504813026390251,5.504813026390251,-4.060471259233372,11.61069175333367,5.504813026390251,-14.53226538484193,-16.490210613543688,-22.162963367429995,24.724015928426645,5.504813026390251,24.48990124646466,5.504813026390251,5.504813026390251,-16.406034980769338,-3.353354213530257,-15.186125029573502,5.504813026390251,5.504813026390251,5.504813026390251,5.504813026390251,5.504813026390251,-31.099599170609878,21.211206647935665,-13.111201614107006,5.504813026390251,5.504813026390251,5.504813026390251,5.504813026390251,5.504813026390251,-25.48522284271981,-27.12050123272005,-11.851754369369111,-15.04291188527245,3.243008086142039
20140113,5.7339968553926015,0.43135763998099413,-62.51158828814968,5.7339968553926015,-2.569057973612986,-10.54041080656785,5.7339968553926015,37.39135545962192,53.36616816197946,5.7339968553926015,5.7339968553926015,-3.7347476411611047,12.033819549366426,5.7339968553926015,-14.207848099114186,-14.97143458442411,-22.2771288653237,22.5154824688376,5.7339968553926015,25.122296791941668,5.7339968553926015,5.7339968553926015,-16.619155309410704,-4.229533150032858,-11.270047517517007,5.7339968553926015,5.7339968553926015,5.7339968553926015,5.7339968553926015,5.7339968553926015,-31.176805277500037,21.258655700484397,-13.137028816827115,5.7339968553926015,5.7339968553926015,5.7339968553926015,5.7339968553926015,5.7339968553926015,-24.100044315548235,-27.314069836663833,-11.115592850694581,-15.09314585064279,3.802563158518863
20140114,5.861903011208578,0.4436870534467632,-69.34566643901935,5.861903011208578,-2.5381320906434293,-6.755395954352357,5.861903011208578,36.354698079740125,52.96883172772965,5.861903011208578,5.861903011208578,-2.9754799683613773,12.208705184430729,5.861903011208578,-13.793406378757755,-13.513061893256541,-22.19867046978581,21.226372666320696,5.861903011208578,18.21754847582481,5.861903011208578,5.861903011208578,-16.647441040938496,-4.992217250477214,-8.126750151988684,5.861903011208578,5.861903011208578,5.861903011208578,5.861903011208578,5.861903011208578,-30.780618849689617,21.153790826348875,-12.312790366736726,5.861903011208578,5.861903011208578,5.861903011208578,5.861903011208578,5.861903011208578,-22.91205193357489,-26.448420669487263,-9.70031086126062,-15.112207409828748,4.202830501354192
20140115,5.863068099523227,0.2701765291995805,-74.55545671350929,5.863068099523227,-2.6185846600154035,-4.079020830343969,5.863068099523227,35.355968413267796,52.31710199949126,5.863068099523227,5.863068099523227,-2.9342213301174587,12.281461703844727,5.863068099523227,-13.63710792633486,-14.452560602074705,-22.235683274023096,20.52560597138321,5.863068099523227,19.530450182949725,5.863068099523227,5.863068099523227,-16.86381452115412,-5.708316096155037,-5.676039532573401,5.863068099523227,5.863068099523227,5.863068099523227,5.863068099523227,5.863068099523227,-30.500302597282637,20.958790533201498,-12.010048365095212,5.863068099523227,5.863068099523227,5.863068099523227,5.863068099523227,5.863068099523227,-22.007702720932965,-25.597851888904106,-8.932997666945308,-15.255536143429849,4.427395644612271
20140116,5.874133856886433,0.13727041077425467,-78.18187325004939,5.874133856886433,-2.7121564894294385,-2.028400664548408,5.874133856886433,34.441616477150106,51.658838563607375,5.874133856886433,5.874133856886433,-2.9876670179404137,12.35080054734569,5.874133856886433,-16.320576262520902,-15.287638196847123,-19.85784134825113,19.625117030848152,5.874133856886433,20.596277282671956,5.874133856886433,5.874133856886433,-17.01912938504271,-6.212598782014888,-3.660998046418533,5.874133856886433,5.874133856886433,5.874133856886433,5.874133856886433,5.874133856886433,-30.23953301277077,20.838047706080825,-11.940220574564405,5.874133856886433,5.874133856886433,5.874133856886433,5.874133856886433,5.874133856886433,-20.99175044377241,-24.152244038695123,-8.96412902307446,-15.322841266966348,4.6230865035858555
20140117,5.7640692590177895,-0.13225913303769019,-81.21151983432729,5.7640692590177895,-2.9382789421428943,-0.514444971797196,5.7640692590177895,33.56412435157657,51.11183120762692,5.7640692590177895,5.7640692590177895,-2.7568013032958074,12.32528472858542,5.7640692590177895,-15.844275951163809,-14.049768007190155,-18.03178254659842,19.00010961061544,5.7640692590177895,21.34311328458091,5.7640692590177895,5.7640692590177895,-17.256810331121716,-6.780281342183285,-2.1322505473670983,5.7640692590177895,5.7640692590177895,5.7640692590177895,5.7640692590177895,5.7640692590177895,-30.150352148099607,20.608409623625523,-11.83579105801807,5.7640692590177895,5.7640692590177895,5.7640692590177895,5.7640692590177895,5.7640692590177895,-20.21054880751366,-22.75008513206038,-9.988356303972893,-15.550688204157597,4.664105836098838
20140120,5.533514943650158,-0.5595442409139411,-82.68277184405471,5.533514943650158,-3.5779292063912282,0.0708873383743555,5.533514943650158,32.65671883901869,50.661813520412856,5.533514943650158,5.533514943650158,-2.9884402846775813,12.376938521858229,5.533514943650158,-15.245122713638382,-13.068534729930153,-16.18282790777276,19.156267357370105,5.533514943650158,21.781531112853827,5.533514943650158,5.533514943650158,-16.310159686437697,-7.223039501168394,-1.0264587857251706,5.533514943650158,5.533514943650158,5.533514943650158,5.533514943650158,5.533514943650158,-27.368160356082214,20.278816501792136,-11.458244606346376,5.533514943650158,5.533514943650158,5.533514943650158,5.533514943650158,5.533514943650158,-19.549881476851102,-21.590709493792772,-12.386159813407188,-15.458635968894965,4.556863495051464
20140121,5.5654555090397695,-0.6953336324305234,-83.99851394475874,5.5654555090397695,-2.9924030363343985,-0.03155074098570047,5.5654555090397695,32.18426945374442,50.487200843864706,5.5654555090397695,5.5654555090397695,-3.442270671482683,12.603943345275837,5.5654555090397695,-14.440907743566992,-14.045161559509676,-16.268965645918335,18.61201476210581,5.5654555090397695,22.306587631734097,5.5654555090397695,5.5654555090397695,-15.317484705788235,-7.358495417072706,-3.995213015780493,5.5654555090397695,5.5654555090397695,5.5654555090397695,5.5654555090397695,5.5654555090397695,-24.71997475872085,20.168133831502693,-10.810033371730544,5.5654555090397695,5.5654555090397695,5.5654555090397695,5.5654555090397695,5.5654555090397695,-18.71266149870195,-20.431323209333037,-14.349527336966856,-15.18555777775652,4.6895735268550025
20140122,5.530189806953744,-0.8279721727781216,-85.22890936468447,5.530189806953744,-3.412791702061775,1.5059678910063155,5.530189806953744,31.71420798389655,50.31124498435801,5.530189806953744,5.530189806953744,-3.324116776679843,12.728275672451828,5.530189806953744,-13.890216614846281,-12.988767924594391,-16.409868274759127,17.710218593903303,5.530189806953744,22.49557050567066,5.530189806953744,5.530189806953744,-14.593622495653843,-7.546984332318121,-6.367235793162434,5.530189806953744,5.530189806953744,5.530189806953744,5.530189806953744,5.530189806953744,-22.622593353918653,19.729726832171245,-10.15288218447626,5.530189806953744,5.530189806953744,5.530189806953744,5.530189806953744,5.530189806953744,-18.00391264243702,-19.62610570636802,-15.968271016575914,-15.041309213811212,4.736740773546472
