,AL.SHF,CU.SHF
20180319,-51.35501553969868,-67.08304488774374
20180320,-55.52536699151157,-67.02555881716489
20180321,-60.7586551339831,-66.85669083531418
20180322,-64.99680830194015,-66.02497060856145
20180323,-69.87780065805008,-65.22659343805402
20180326,-73.91380676710494,-63.80094303604204
20180327,-76.35443382690354,-62.0558312728958
20180328,-78.4182335150678,-60.839187802865155
20180329,-79.82293073464085,-59.40597690798291
20180330,-80.95860263460919,-58.13604163807326
20180402,-80.24755385767637,-57.09633691503902
20180403,-65.77036671417841,-56.47331590209762
20180404,-53.93111348003925,-55.96398610149801
20180409,-30.370868523933378,-55.51451852737923
20180410,-10.54846968094847,-55.48142749883337
20180411,5.680194016705034,-55.97844461088131
20180412,20.480910066531035,-56.27598411631909
20180413,31.06749752464348,-56.91511588194038
20180416,39.72421703444318,-57.44800070769462
20180417,45.32654893447485,-57.730211989460216
20180418,50.0183749532004,-47.32015871833079
20180419,51.66494393570352,-28.27834113838429
20180420,51.266072284501774,-23.222259096827948
20180423,50.93630327132521,-7.917102411584828
20180424,48.833818184618515,6.148188800435819
20180425,47.13834806056823,20.82305220322789
20180426,45.75884318593356,33.74059539988883
20180427,44.65696640523328,45.08784653865916
20180502,43.73693300283657,36.749164488207214
20180503,42.97264111607307,29.925462561667835
20180504,42.48335694158653,42.483837547178965
20180507,42.08709191861692,52.63686612210482
20180508,41.8014218337262,61.016723656483364
20180509,41.62573932711553,49.78707278422035
20180510,41.498258918604314,40.59672597730906
20180511,41.39053030502989,50.25333203419444
20180514,41.30913945984489,58.99062863869726
20180515,41.47026673860088,65.61895407949714
20180516,41.59155086540605,53.553040779340975
20180517,42.03449736336702,43.67770494209239
20180518,42.39101776430401,53.61224887365783
20180521,43.89626296275222,65.1363233605617
20180522,46.19800951082227,76.66777496529183
20180523,48.18235796930051,87.17184597603509
20180524,59.57515483250919,95.69350722162797
20180525,68.6005949385516,102.62113641611495
20180528,76.10142361952717,108.13858793969226
20180529,82.47308315234649,112.54846798191201
20180530,87.85609121595931,91.93570137642314
20180531,71.7166242186917,92.58551194537334
20180601,58.51406147290061,93.3211503585633
20180604,47.706890706895834,93.72887556824713
20180605,38.864294800451084,93.18897852670577
20180606,50.37325776113753,92.22252324176694
20180607,59.01266647589197,90.19284757251073
20180608,64.58226804223003,88.13878480005626
20180611,69.2198264222742,86.32070686359795
20180612,73.2093135556721,85.11919750715691
20180613,59.77989301866116,83.7159184902673
20180614,48.7896732781142,82.58215792277986
20180615,25.587609211626937,81.67507601383187
20180619,8.30732889659937,66.74904234254936
20180620,-5.8130541983553865,54.53724129784436
20180621,-17.36821115454762,44.54543720946124
20180622,-27.346351710732243,36.36974376946109
20180625,-35.748925033062456,29.680732577019512
20180626,-42.52315773769237,24.20783732634943
20180627,-47.43680947192366,10.096795771932504
20180628,-51.441710373851144,-2.082067552470796
20180629,-54.81450505603829,-12.34230604379672
20180702,-57.22364763981013,-20.5778421868738
20180703,-59.089657236311076,-27.34360719606336
20180704,-60.62753191521056,-31.95782103953939
20180705,-63.54593241595439,-36.07013360901482
20180706,-66.30784493944222,-40.31302468306622
20180709,-68.47615781107382,-42.83714517738513
20180710,-70.20608490621805,-45.13809182857828
20180711,-71.16651953361283,-45.73858028882603
20180712,-72.09076372012531,-45.58852364257507
20180713,-72.77852116704324,-45.50930705641806
20180716,-74.2049931862339,-45.45066731377488
20180717,-78.34288371314298,-46.87951557911668
20180718,-82.23762571749327,-48.08302941018958
20180719,-85.27319764539301,-48.821328881006146
20180720,-87.82857706934988,-49.46223976594829
20180723,-88.21667869955867,-49.75959611900094
20180724,-88.78172053818227,-49.89735896079501
20180725,-55.27630664137651,-49.72310844982591
20180726,-45.36122721668875,-49.55831904903326
20180727,-20.110350614886308,-49.42807049657015
20180730,2.974775124708596,-49.165082515874374
20180731,21.189730096385343,-48.83475206798379
20180801,35.537264446136035,-49.46758742963004
20180802,46.57843535916652,-50.23449194310529
20180803,55.76091638785067,-50.90074471792133
20180806,63.55399543899831,-52.03238050670941
20180807,69.90546233212116,-52.95993483218405
20180808,77.5999775989649,-43.443864913084155
20180809,79.38216831419388,-35.67089128533066
20180810,79.54387993474118,-29.310012824631773
20180813,79.7770248584332,-24.105533503762032
20180814,80.02092943650942,-19.845837019147037
20180815,79.45025171243014,-16.34741169477887
20180816,78.64124546324928,-25.96634321816835
20180817,77.93401619829056,-33.78804699073406
20180820,78.18853754502562,-39.96363833733252
20180821,77.1559216241746,-44.81241379170792
20180822,76.2563273220819,-49.24037749631772
20180823,75.58819365156404,-52.960558976527174
20180824,74.68004500980837,-55.40312036936529
20180827,73.84358597585803,-57.89316222302456
20180828,72.54415353161473,-60.360828473413704
20180829,71.55237718592845,-49.48757649928765
20180830,71.01767843258435,-40.59397087766679
20180831,70.49096576392189,-33.31693964478784
20180903,69.99025176497483,-27.361251992992397
20180904,69.446454184824,-22.487055406925716
20180905,68.5568032437261,-31.14416197219202
20180906,69.9476051339901,-38.65583230818292
20180907,72.12720224008925,-44.84110599605258
20180910,74.07259037704524,-50.006587208321264
20180911,75.48182168714361,-53.687543283570214
20180912,61.64120638066656,-58.322009244166644
20180913,35.37112905926701,-47.83431793523567
20180914,14.013826255784942,-39.25232831323579
20180917,-2.9442410676641866,-32.23165101276601
20180918,-19.063710084082757,-26.48025996586467
20180919,-32.155347714137015,-9.069190090361516
20180920,-42.787627941390944,5.186294535340858
20180921,-34.87499579749565,17.027419104981277
20180925,-45.25573498768785,26.315334707429624
20180926,-57.093251477519274,33.987437040836745
20180927,-65.46834401328341,39.94408152033553
20180928,-73.00565466343122,44.830838725089954
20181008,-77.46933362126154,48.87896602564191
20181009,-80.31473961466317,52.36274377692784
20181010,-81.92781251352872,55.81827334026405
20181011,-82.65278184993798,57.62765579361842
20181012,-82.732769938713,58.55597411329368
20181015,-82.32015569384193,59.15109397834081
20181016,-81.75947565557229,59.40954805731334
20181017,-81.38987085590819,59.74382973866373
20181018,-81.08983929589914,60.03600516476296
20181019,-80.85044321572428,61.10368114198075
20181022,-80.87168136181418,62.01942668670118
20181023,-81.29263901909842,62.86765129977383
20181024,-81.59590590768941,64.21830779826314
20181025,-81.96490440984704,66.2127785073546
20181026,-82.22408013300544,68.05672935971884
20181029,-83.13324006632735,69.89187127498019
20181030,-83.7798038030987,72.37968341697723
20181031,-84.01302182456533,59.10644604842989
20181101,-84.89143230073883,48.245857346901694
20181102,-84.94616424694395,51.324878177574156
20181105,-85.91054530896395,53.871740003730565
20181106,-87.46432720224497,56.29544580740905
20181107,-89.55107433537898,58.38607090504496
20181108,-93.32530155009937,34.55449921450974
20181109,-97.61254474152773,13.495708523444687
20181112,-102.71205342545944,-3.700928887641274
20181113,-107.69160006700442,-17.876362281272257
20181114,-111.687066801479,-29.399253616634944
20181115,-116.39261446696486,-37.578989389839535
20181116,-120.31605173655716,-44.3093024737652
20181119,-122.8012642729275,-36.144989197988195
20181120,-123.85299097876613,-43.62158507177724
20181121,-124.94889805621028,-49.89431851502253
20181122,-125.05340847698515,-55.65270857235725
20181123,-125.61534180881934,-60.29696029822789
20181126,-125.95636025843149,-64.08184772028497
20181127,-127.11543995672181,-66.7990037117579
20181128,-129.08091519363,-69.57676370173351
20181129,-131.68075178159006,-72.03881487551483
20181130,-135.66370298253065,-58.77501772626272
20181203,-130.13588431019548,-29.35781080272207
20181204,-125.65506316931926,-7.008366650673098
20181205,-121.57109732157433,-5.8660933627545235
20181206,-117.54050135140102,-21.131896650560943
20181207,-114.23303590466128,-33.59078060013807
20181210,-111.56380245202095,-43.80270531222263
20181211,-109.36951275818834,-52.18168725251356
20181212,-107.94935528728507,-59.34428405279101
20181213,-106.87456179470622,-67.06644729366668
20181214,-105.98223284051,-72.52291030400363
20181217,-105.61076737785697,-76.61789182753832
20181218,-86.55863264814151,-79.78062879439453
20181219,-70.96860677808489,-80.29034928617723
20181220,-58.21508425320076,-80.73772809299733
20181221,-47.778216429160004,-80.97113930862484
20181224,-39.23963255588619,-80.98369161706775
20181225,-32.25313723583265,-81.35994599259934
20181226,-26.54106563515567,-82.25278317349112
20181227,-21.857506209241674,-83.05182240649721
20181228,-18.02815698574029,-83.79990480748995
20190102,-14.920688498133698,-85.0629138594746
20190103,-12.373780423541366,-86.859202769711
20190104,-30.405212847000243,-88.4724761372433
20190107,-46.09836790782107,-89.46513159688071
20190108,-58.709453904316,-90.61053575021117
20190109,-68.10376233473409,-90.92975276482935
20190110,-75.59283086849851,-91.3497839111571
20190111,-81.92426213237641,-91.66030840813943
20190114,-86.96467512854171,-91.97050217880334
20190115,-90.87873056625533,-92.4988426275294
20190116,-93.3086215024667,-92.72108873683052
20190117,-96.17378854672032,-93.067760265859
20190118,-98.03459756637726,-95.03204963027743
20190121,-99.2676593184492,-96.74299567972852
20190122,-81.36335917632525,-98.07669749059964
20190123,-66.70480032094773,-99.61032847672573
20190124,-54.712059113240855,-100.65796906553851
20190125,-44.89981998105761,-101.4872161846426
20190128,-36.87854955842853,-102.38496404353184
20190129,-30.314812368122148,-103.13945267899926
20190130,-24.96377884401358,-84.5628392612335
20190131,-20.592594256684205,-47.04360690988038
20190201,-17.02084330856911,-16.04585713708791
20190211,-14.065295102696945,9.760855677816782
20190212,-11.647776525846695,30.904506208562648
20190213,-9.673689572536702,49.28205717648536
20190214,-8.059870003584908,64.39401146065057
20190215,-6.7396728436007765,76.15010101952628
20190218,-5.6628818002736665,80.81644732628499
20190219,-4.781148338692141,84.63300829507473
20190220,-4.062368510499644,87.88837774263568
20190221,15.754079257394727,90.49781844451131
20190222,31.205313896285688,93.38159012467301
20190225,43.69814573667999,94.67420232828935
20190226,55.143829211420325,95.5501781168113
20190227,65.64526988746974,96.0732413638711
20190228,74.26642382087275,97.11187083007788
20190301,81.44184450718564,97.81195109392313
20190304,87.34175262542851,96.7560542789393
20190305,90.32161408580114,95.69337858093884
20190306,73.75259052183176,94.6754288810052
20190307,60.19498559464103,93.93929625830906
20190308,49.10220196804245,93.20214222107906
20190311,64.76545102314643,92.63637863881715
20190312,77.87529189859806,92.13040860093726
20190313,88.10713873922451,91.61018792949311
20190314,96.43793385607637,90.98373606883972
20190315,103.29890281296576,90.84088275027133
20190318,108.76439625869071,96.17849450314479
20190319,111.54945979085245,100.63064619283823
20190320,113.68364691990432,105.15150865063515
20190321,115.48337739025914,108.37201642573937
20190322,118.57249390570084,109.75477256047068
20190325,120.35280436845514,69.74885540270789
20190326,122.29793036914104,36.929472982163986
20190327,123.81906423713323,10.424831041215871
20190328,124.89705036380526,-11.38772655769
20190329,125.62479272931638,-28.595724482523945
20190401,124.0095149270339,-23.25687763132942
20190402,124.81856980975203,-18.889378562254745
20190403,126.29745637367301,-15.317661637733725
20190404,127.74335691406152,-12.393958905751655
20190408,128.92202117851318,-10.003229974781688
20190409,129.87201884339484,8.31337379466101
20190410,130.562391303403,23.158403571502802
20190411,131.45772871189044,18.821540713029744
20190412,132.38218704170922,-0.8269397653472403
20190415,133.11257234324037,-0.5481609595022345
20190416,134.59616010595425,15.826848664042366
20190417,137.71707963269608,29.22658639450313
20190418,140.29886480387717,40.26885648636438
20190419,142.3759371640294,49.47733352728975
20190422,143.3396331325029,23.352471507548035
20190423,148.29857784964474,-2.0260267706971358
20190424,151.45110692847788,-22.38368668179419
20190425,152.6674844824263,-38.91149523920235
20190426,152.28525573349836,-52.051688214364304
20190429,151.95092553777988,-64.03618236463542
20190430,154.97743801624304,-78.74746584523523
20190506,148.4208056761533,-83.81721818831006
20190507,142.5137964151406,-87.7848091364737
20190508,137.62197251407858,-90.26982592943885
20190509,133.40605439894927,-92.2672964801513
20190510,128.12843537211006,-95.63095150373209
20190513,123.75234160670628,-98.64884942102445
20190514,120.08757652192233,-101.43433163447017
20190515,116.14845977212038,-103.05139375318426
20190516,112.9677653429048,-104.50345356154607
20190517,110.1303460416363,-105.96444681714351
20190520,107.93577078860218,-107.20131905952798
20190521,106.17651117202308,-108.048859384875
20190522,103.87558617855598,-107.57510742511003
20190523,102.6142471288612,-106.54659129015283
20190524,100.72814274556471,-103.93728265342259
20190527,99.11480762131778,-101.68483315042101
20190528,97.96974714003738,-100.20994276928006
20190529,96.94662589811395,-98.84104899617532
20190530,79.45239591304846,-97.62238730428227
20190531,65.1396477010826,-96.53035502549447
20190603,53.46206211958934,-98.76360373869177
20190604,22.961511597304337,-101.1660350261063
20190605,-1.8394744773375689,-103.38149009489332
20190606,-20.828108192550186,-104.22596350707596
20190610,-38.94371409450175,-104.72917723912661
20190611,-53.06225754419745,-102.81970605018121
20190612,-64.4781190013975,-100.72123927903597
20190613,-76.37385912108452,-99.29055332838163
20190614,-86.14835608240135,-98.10563055676595
20190617,-93.40571136031204,-97.1060846583232
20190618,-99.28840298237989,-96.03488079516617
20190619,-103.4906975307021,-94.0272642781955
20190620,-107.98121948461088,-93.23449593165319
20190621,-109.64932072506168,-93.50521974126062
20190624,-112.55237409801305,-94.95133645702292
20190625,-114.66379999646017,-77.82782550195095
20190626,-116.69429590463824,-45.803247131502474
20190627,-118.74899005052175,-37.619718359773174
20190628,-120.04479019755934,-30.92712533503697
20190701,-120.70496736513117,-6.12226044017919
20190702,-121.20165214903705,-5.136755867084967
20190703,-122.07204236189054,-4.326952300247106
20190704,-121.10941092484741,-3.6655311083655135
20190705,-121.93174569815699,-3.1314859035201907
20190708,-122.58126192690524,-2.6963275360700747
20190709,-124.49365195819847,-2.354205015367451
20190710,-125.47259737365084,-2.0816500919144687
20190711,-126.40518907493646,-1.847521407372901
20190712,-127.25461314977379,-1.6559112558566513
20190715,-127.95166415886247,17.001676530662646
20190716,-128.4283540885272,32.38715954597482
20190717,-129.1803933138036,46.55711341703967
20190718,-130.06386870963527,58.17421777745855
20190719,-106.19890674574563,61.872468852564374
20190722,-113.91308260806522,64.11338302494156
20190723,-119.3630133279681,66.13817825084936
20190724,-123.4315282552216,67.72611641023146
20190725,-100.8000343935271,69.04531052988182
20190726,-57.681364520768234,70.13642773857393
20190729,-21.202283868551728,71.28700343959338
20190730,8.778389159482082,73.43529118931494
20190731,33.88813862655208,59.96791829611108
20190801,57.0670100859319,48.949315593424565
20190802,46.467619684481235,39.934755086903124
20190805,65.07959854964687,32.56211325405603
20190806,80.41543931722494,26.529386109746643
20190807,65.57974120803419,7.516749068298213
20190808,79.49034271301842,6.03938187179562
20190809,91.07770794895659,4.831079085857128
20190812,93.83161466977157,3.841397443070254
20190813,96.09872025756987,3.0322789261334306
20190814,97.88447384803746,2.3702753939456387
20190815,99.41109877861791,1.828861816243174
20190816,100.70412882788462,1.335049286275769
20190819,99.78737558011774,0.9151281218494958
20190820,99.70517224801429,0.5713358377234509
20190821,99.59670316899738,0.2895942040321088
20190822,99.83031533824425,0.05957966645422484
20190823,99.75728206158212,-0.12767796730123135
20190826,99.26731551485445,-21.531830557369908
20190827,98.91121476292744,-17.78401835829493
20190828,98.75793217260734,-14.73266904663492
20190829,98.44461320640546,-12.23687908555495
20190830,98.56345588285475,13.412411513202898
20190902,98.60703746738386,10.773373449458557
20190903,98.46759180177457,8.622786903674598
20190904,98.76682311663821,6.862494201495293
20190905,99.12783389169083,32.83968904037064
20190906,99.3268806283648,51.54846937148818
20190909,105.37628973602433,66.81537447215459
20190910,110.10919842234932,80.0240164408704
20190911,113.85976156360796,90.38971634860901
20190912,116.9443955803976,99.01031269486002
20190916,117.04044571194387,106.10991840567966
20190917,124.15959557059813,111.01953275830972
20190918,130.56891869771667,114.99146053103163
20190919,134.60919827390467,117.95489447344728
20190920,110.33961103412723,120.67932986575155
20190923,90.48632119765766,121.94709587731822
20190924,47.30514628065501,124.65039860216324
20190925,12.0326479052989,128.02176605211008
20190926,-16.53059690311828,131.02280890478812
20190927,-39.87814621074587,132.73103059629608
20190930,-58.88275367013992,133.01208796130217
20191008,-76.67466945135119,108.65662710507425
20191009,-91.21527602153553,88.72623310391326
20191010,-104.0048353169244,72.41490368821646
20191011,-112.6285269202953,82.9433310813848
20191014,-121.3394529973595,94.70312092244312
20191015,-128.29067988702127,77.69544181826221
20191016,-131.8837060508399,37.244499786301525
20191017,-136.1757767965377,4.0427617871031805
20191018,-139.59032096444406,-24.09256859776218
20191021,-144.64356610045323,-19.523719978047854
20191022,-147.9394664422851,-15.78321790994143
20191023,-150.5825903839223,-36.797252550579536
20191024,-153.03635803778496,-7.700901884569604
20191025,-158.55542433597716,16.12518329188258
20191028,-162.5492884148209,36.431054615245536
20191029,-166.25235198453774,53.540710483222796
20191030,-167.6570523462117,67.48232818403032
20191031,-169.97999776259485,78.57872675974933
20191101,-172.51996062153347,87.61413278255547
20191104,-173.34193522519,71.49078922525733
20191105,-174.27335597023625,86.087064640184
20191106,-175.76490631108658,98.7103716870169
20191107,-176.83897211514298,108.97775456067887
20191108,-106.00212825446864,118.03583624192859
20191111,-86.977499483722,96.35061811605053
20191112,-100.81263892382647,107.26545503626936
20191113,-113.5117216901367,87.54113876794322
20191114,-123.22257490032102,43.20706649698409
20191115,-131.15755340936926,7.01608293122596
20191118,-135.5770107673427,-27.807249393465664
20191119,-138.66910690425874,-56.504186708153
20191120,-140.88879727595588,-80.16706258902867
20191121,-115.06571901444296,-108.83293374412035
20191122,-67.75626828737825,-129.44307819413345
20191125,-55.64063879198758,-143.12681797773422
20191126,-45.72652885179499,-154.54403725760224
20191127,-63.72932179291465,-126.17380057306445
20191128,-26.831594473787472,-102.95312906585171
20191129,2.687678779858163,-46.77195304165339
20191202,26.938587931884946,-0.4816841134836343
20191203,46.81430041798938,-0.6905325835510504
20191204,63.031221730255055,-38.00434364227384
20191205,76.10290807054865,-30.81715787701821
20191206,86.0961525352337,9.80125980871786
20191209,95.55935562493477,28.030407582334234
20191210,104.28636052273163,42.71514396820174
20191211,111.40025304371362,55.100444091397186
20191212,117.3479642518621,65.26694167311562
20191213,122.1105660368907,73.77120767850197
20191216,128.1504131433852,80.74593483892842
20191217,132.59089724470445,86.73023241834336
20191218,135.45032975049332,91.04188864382965
20191219,137.43446720407863,94.55557172052005
20191220,138.84654893295922,98.05759996884333
20191223,141.01543334234,101.01815696051382
20191224,143.9957267153787,102.322647762125
20191225,146.82339775695405,103.58965590468888
20191226,142.8193491289583,104.73131119392383
20191227,139.97421924870534,105.79709030671224
20191230,137.99003210107006,106.0911627796408
20191231,136.40134530247371,105.73888732786472
20200102,134.98916958649096,105.69671825783011
20200103,134.15171421782873,104.25319601938749
20200106,135.12915209712355,102.8853579567866
20200107,136.62025741525645,108.99282667717063
20200108,137.2638602915704,114.38530443373845
20200109,136.37134276178992,120.04047804044481
20200110,134.51661006307648,124.63891665490144
20200113,130.71104338828275,102.18467980872128
20200114,127.59759678783134,83.79917890579092
20200115,125.80743944559144,68.75875324481949
20200116,118.44970855494464,56.45616451997662
20200117,112.69347847369043,46.390320515859536
20200120,107.8014582712984,38.152997657627154
20200121,103.48788109596168,10.356591549839132
20200122,99.97427816628263,-15.22126480439687
20200123,96.95764461364564,-34.23697084060558
20200203,68.44104744005561,-36.01726551603345
20200204,45.0944302486218,-37.4212914949336
20200205,25.998076868818842,-38.45612627378273
20200206,10.408790684028352,-39.12264471051295
20200207,-2.280073653580381,-39.6763943949131
20200210,-12.662719907559628,-40.15055186084251
20200211,-21.092405068896284,-40.49335690523743
20200212,-27.988946670456027,-40.82789897926401
20200213,-33.75272978727549,-41.0673164290667
20200214,-38.53877892824576,-41.231236128243836
20200217,-42.70797616891325,-41.27157692834644
20200218,-46.33157417653523,-41.303003439483376
20200219,-49.30120760667139,-41.394958500070345
20200220,-51.762078948420864,-41.46191901113378
20200221,-56.218110439169365,-41.48692382508916
20200224,-59.866761406547916,-41.51293581742046
20200225,-62.834550065927324,-41.52964573000491
20200226,-65.34052702447919,-41.62899259718748
20200227,-67.54435681568889,-41.73809953153557
20200228,-67.4696446783083,-41.551360623643575
20200302,-72.73851531990854,-47.154785803279275
20200303,-76.96085710586132,-51.52366425449371
20200304,-80.31688821691235,-55.04928826551674
20200305,-83.30585931516347,-58.5131573960932
20200306,-86.03361591906464,-61.229575212237044
20200309,-85.27809306569601,-61.41584256190164
20200310,-84.3530461679169,-60.66533039406685
20200311,-83.59615801506041,-59.920133902269654
20200312,-82.96630816179277,-58.87399003153999
20200313,-82.18735076047736,-58.02997986303529
20200316,-81.44341701724179,-56.9252035974738
20200317,-81.01568186344967,-55.9948039480928
20200318,-77.27094530744776,-52.31252776538611
20200319,-72.08703250677563,-48.265587210840835
20200320,-67.20341386621604,-44.402026160527136
20200323,-61.53704552780142,-41.00114682772897
20200324,-56.7968395347518,-37.98409502529816
20200325,-52.47526292731156,-35.28188399624623
20200326,-48.94076660836703,-33.0686589985003
20200327,-46.08548377679224,-31.265026411211043
20200330,-43.80781812944878,-29.885598612061504
20200331,-41.917952452599394,-28.74354125106419
20200401,-40.35936096695216,-27.807247877460338
20200402,-39.06258834390575,-26.966736660716858
20200403,-37.931982393878,-26.255560925252524
20200407,-37.0494253167272,-25.67192442603629
20200408,-36.38453503686172,-25.253136214242456
20200409,-35.8114210931467,-24.91304712250368
20200410,-35.162102738581986,-24.562652704374475
20200413,-34.65341921938448,-20.129616108290243
20200414,-34.22889914357789,-16.503137737555925
20200415,-33.74640873385989,-13.536001902014839
20200416,-33.71315022300105,-11.11445780398574
20200417,-20.969854933324175,-2.6525307149680124
20200420,-17.209805231427755,4.806421430802629
20200421,-14.1539449432608,3.8655450850546673
20200422,-11.653751066114387,3.0924637982976564
20200423,-9.613960508085013,12.11042125440675
20200424,2.30368387513319,19.850918972521832
20200427,12.011094303914028,25.900681245047636
20200428,21.163742877569472,31.18948938286885
20200429,28.609969989455855,35.60493047307763
20200430,35.60502453760141,39.30178519660562
20200506,41.337081654097844,42.45009679132607
20200507,45.33180148659614,44.98926988003633
20200508,48.49270723784362,47.37384662015742
20200511,51.0716103580037,49.29987236301612
20200512,52.68509278475508,50.49393494545726
20200513,54.42810015334223,52.63964523450455
20200514,56.21633512199749,54.324737768267966
20200515,57.689200952816876,55.68146246568813
20200518,59.06361021043317,56.90285966932189
20200519,60.344671810375466,57.67056411058358
20200520,64.00788155122063,58.96229803831946
20200521,66.77576732836586,59.84225478872624
20200522,72.99081909372246,60.68580689405008
20200525,78.2979890339133,61.657063231768255
20200526,82.38410844221889,63.74015732876805
20200527,85.6516449691271,65.38372951831957
20200528,88.22721144191614,67.89954057655432
20200529,90.40317417427265,70.10984198941503
20200601,91.87985019933399,71.06122068502346
20200602,91.51633094300223,72.10823318869706
20200603,90.93632975189148,73.185699945134
20200604,91.87082117271933,74.20970193767903
20200605,92.90144596815,74.8701493819426
20200608,91.9072519128051,74.87408512468717
20200609,92.37818086314924,75.67085509766008
20200610,92.64317589574075,75.98505686815703
20200611,91.21557079787293,76.58208487675779
20200612,90.01396776610977,76.8085089430551
20200615,89.45840618954657,75.7754482530638
20200616,87.34196511086311,74.28923752961454
20200617,85.4129158729667,72.6266529850612
20200618,84.461496481516,71.4004071316019
20200619,83.73144903757421,71.76545874410948
20200622,83.12430336720986,71.76797535696764
20200623,82.42852457855936,71.71688868495646
20200624,81.5982334785969,72.00792919012164
20200629,80.75983398053545,72.1542649586798
20200630,80.07979030939478,72.23065487058652
20200701,79.25260894863437,72.55277618319697
20200702,79.3069353750385,72.92221158010699
20200703,79.48790372532892,72.20966112071056
20200706,79.701580613539,71.81638218858375
20200707,79.45846290215839,71.65394976384829
20200708,80.53197797914315,71.73632374892634
20200709,81.42570108659923,71.17051324928742
20200710,82.29408115494695,70.69424840042382
20200713,81.63151529020642,66.49448903554544
20200714,79.04288721957901,62.72436692281307
20200715,76.95423237380176,59.964185656911035
20200716,72.51588282983238,56.678180277783646
20200717,68.7109985198853,54.01332817390312
20200720,65.59175737340257,51.78511025576781
20200721,63.03901387854554,50.11965840601023
20200722,60.86968069222259,48.80383747347093
20200723,59.135453005349696,47.58256628645426
20200724,57.77709970760433,46.31430672063423
20200727,56.8265423930022,45.30788462631885
20200728,56.00623748944762,44.490106681331945
20200729,55.41814030821968,43.86822568244372
20200730,54.79796177220848,43.3297601506752
20200731,54.25486343887091,43.030465767634055
20200803,53.700254597991716,42.537845749600564
20200804,53.31140786096556,34.86113389254286
20200805,52.96989623250159,28.58028341445954
20200806,52.53381068809206,23.443200016004354
20200807,52.201329661999246,19.240233159009513
20200810,52.5810703054853,15.820376476529564
20200811,43.101403466977835,13.023773405532566
20200812,35.3452989336352,0.6151114404049935
20200813,29.032537124167245,0.5947041427865504
20200814,23.873530160188874,-11.969400484941945
20200817,19.653694162031105,-9.700079646726852
20200818,16.20118625583817,-7.839346272239082
20200819,13.372305458493598,-6.331569613011953
20200820,11.057805573753628,-5.09698314892227
20200821,9.16416902076218,-4.083059772562431
20200824,7.614773679140502,-3.2529864724342716
20200825,6.34151762543562,-2.575054944367117
20200826,5.29694575664137,-2.0201193359609233
20200827,4.448494285800503,-1.5658808596145528
20200828,3.754065433575793,-1.196015174357019
20200831,3.186588621094062,-0.8883403303300668
20200901,2.724247354154536,-0.6421769080541246
20200902,2.345656596943782,-0.44628246722892173
20200903,2.0325897358407614,-0.2866573063086783
20200904,-12.80507425203357,-0.1560681140291329
20200907,-10.363753470120495,-0.042654107518531506
20200908,-8.360800979634423,0.04972565209278393
20200909,-6.727143233811834,0.1226864031140956
20200910,-5.387492473504544,0.18360229078675797
20200911,-18.92967270593727,0.23444918051570665
20200914,-15.388023725297517,0.2774883150855943
20200915,-12.490525452266054,0.31270421319418906
20200916,-10.113962933615655,0.35787429817204724
20200917,-8.169615811002114,-12.541163439835318
20200918,-6.58162663002328,-10.1698876558777
20200921,-5.282163991188081,-8.229313575367339
20200922,-4.217746372389677,-6.641298270747437
20200923,-17.10087291785799,-17.046745726929036
20200924,-25.157628671885682,-24.885419823876493
20200925,-31.1716502105358,-31.39001515749473
20200928,-35.779047691769435,-36.66378268011498
20200929,-39.4180961206292,-42.24648654549849
20200930,-42.38470420053507,-47.826226734668474
20201009,-34.60139116089545,-52.00911618842933
20201012,-28.234559869913177,-42.451604490685654
20201013,-23.022832097947074,-48.22049554696048
20201014,-18.758687228545604,-53.13008515530754
20201015,-15.268092131109933,-58.06265274044266
20201016,-12.412005310709855,-62.004042367399535
20201019,0.19446931650240593,-65.05278597522354
20201020,11.173052048258825,-67.91280247518715
20201021,20.139666669642352,-55.45950427011142
20201022,27.492241676260264,-45.267454861417235
20201023,33.55640649138309,-36.92857118210542
20201026,38.69313558942398,-30.08703276545643
20201027,42.87722230900459,-40.79500874392685
20201028,46.34076362230724,-33.24830738103285
20201029,49.735643552051144,-43.61327912584332
20201030,40.822173965311585,-53.561686612005424
20201102,45.908294203240544,-62.35252044298578
20201103,50.07060175288088,-50.88548285059448
20201104,53.5149267085059,-58.3560931741119
20201105,56.46857189793119,-64.31474032831615
20201106,60.15247630172,-70.13267096843876
20201109,63.76606526867969,-57.24828590090357
20201110,66.65484526408304,-63.61457031514018
20201111,68.02447767515348,-51.918994561500995
20201112,68.80998595489292,-42.34835803482767
20201113,69.14078807466896,-34.52016274384737
20201116,68.88349725940758,-15.647803682026538
20201117,68.7838457737241,-1.2008626668426134
20201118,67.26132844626127,11.2687383364346
20201119,65.95871525053367,21.36479971635493
20201120,64.75538664984278,29.195135839828406
20201123,63.536984393211384,35.52347637797013
20201124,62.599501309808865,40.34013850688895
20201125,62.208837468494266,44.158222720942426
20201126,61.812422363658484,47.24178849919084
20201127,61.61574461692637,50.04702313700865
20201130,62.389515565929145,51.136731112952916
20201201,63.41271929043227,51.6449595873906
20201202,64.31363021531423,52.193071274271546
20201203,60.88547175042352,52.56344893663104
20201204,58.07593965043256,52.86965140968735
20201207,55.3043530663452,52.85366614925144
20201208,53.01614397284659,52.92848019204729
20201209,51.16719709184035,52.99809389776346
