,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AU.SHF,BU.SHF,BZ.DCE,CF.ZCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,V.DCE,Y.DCE,ZN.SHF
20141204,2.6054192057223315,-0.8648809759171974,-43.93732833346173,2.6054192057223315,-2.6603047170516767,-26.82964918111541,2.6054192057223315,-8.92960761254927,-4.907432070798773,2.6054192057223315,2.6054192057223315,6.635166792737568,14.288615040132633,15.1502870590793,-12.672708449699485,-26.374865324585272,-0.6918364819576418,-0.824969991765147,2.6054192057223315,-8.613558852633108,-8.227773750906945,2.6054192057223315,-9.155124105970616,-3.312411222909066,-19.371048948257425,2.6054192057223315,2.6054192057223315,2.6054192057223315,3.8257458216846523,2.6054192057223315,2.6009725202144494,10.42390313322332,3.1622792847151437,2.6054192057223315,2.6054192057223315,2.6054192057223315,2.6054192057223315,2.6054192057223315,6.232273144208333,2.5235758204218475,45.48289600245238,-9.77330943630329,1.8856545157622273
20141205,2.6310280271295388,-0.776826192526897,-45.69386990951617,2.6310280271295388,-2.5205918548657564,-25.366411885459886,2.6310280271295388,-8.695535707018584,-8.298290108575646,2.6310280271295388,2.6310280271295388,7.066400230817768,14.89098018909232,15.358071607018996,-12.401582494378754,-26.651848802630635,2.2015661083602227,-0.4407794176685885,2.6310280271295388,-8.723805416383884,-9.142058158519896,2.6310280271295388,-9.041346431130693,-4.791548340371773,-19.845540933729513,2.6310280271295388,2.6310280271295388,2.6310280271295388,3.86887216376676,2.6310280271295388,3.3430477197433217,10.675241324921087,3.3225319324111156,2.6310280271295388,2.6310280271295388,2.6310280271295388,2.6310280271295388,2.6310280271295388,8.25513209944685,2.2743461451478924,43.17847534563724,-9.708656201219375,1.9920417357076203
20141208,2.8474937514588023,-0.5168986631479067,-47.00736776361588,2.8474937514588023,-2.2402245075598017,-24.03694083996624,2.8474937514588023,-8.310548079052007,-10.928525624729751,2.8474937514588023,2.8474937514588023,8.240039779033763,14.34988825101325,15.800928244910525,-11.91389362693354,-26.712664424248974,1.5168373884210264,-0.09231221090968661,2.8474937514588023,-8.561977821179896,-10.201770280324718,2.8474937514588023,-8.796826942998262,-5.852492099415958,-20.148001193133165,2.8474937514588023,2.8474937514588023,2.8474937514588023,3.830438300726123,2.8474937514588023,4.147375934474863,11.06034074333562,3.367027220834636,2.8474937514588023,2.8474937514588023,2.8474937514588023,2.8474937514588023,2.8474937514588023,4.799883895635086,2.1890848391619615,41.31386462165935,-9.465223429893166,2.272121038170667
20141209,2.9977366405717643,-0.3312141667285965,-48.03587946118761,2.9977366405717643,-2.053070914441244,-23.14061914790399,2.9977366405717643,-7.966448196920395,-13.147313356328196,2.9977366405717643,2.9977366405717643,8.571640619992365,13.94261414102425,16.094706369948536,-11.478237437523093,-26.84163586542833,0.92654485317121,-0.24034657714622132,2.9977366405717643,-8.536109527545513,-10.601192256096903,2.9977366405717643,-8.618473357023289,-6.744629585760392,-20.423718000328353,2.9977366405717643,2.9977366405717643,2.9977366405717643,3.550684045406035,2.9977366405717643,7.2083447044330375,11.455180546783316,3.627259489531408,2.9977366405717643,2.9977366405717643,2.9977366405717643,2.9977366405717643,2.9977366405717643,1.9349818762567235,2.0644763033341347,39.38864110333725,-9.29959166562693,2.4743760509140054
20141210,2.8653071207655567,-0.16075902205421763,-49.1300088883182,2.8653071207655567,-2.1291036543649606,-22.53449787114801,2.8653071207655567,-7.933653109823465,-15.17679992755887,2.8653071207655567,2.8653071207655567,8.667208558326331,13.36929385524585,16.091432894849074,-9.519420914174045,-27.200480820602024,3.545464874116437,-0.8402797187946811,2.8653071207655567,-4.401973531716548,-11.113919096167749,2.8653071207655567,-8.861576193796576,-7.892061122509635,-20.90778188580149,2.8653071207655567,2.8653071207655567,2.8653071207655567,2.976255759485061,2.8653071207655567,9.455250382152583,11.471023425876819,3.526574967415645,2.8653071207655567,2.8653071207655567,2.8653071207655567,2.8653071207655567,2.8653071207655567,4.310370322577537,1.5986337762918148,37.49407930635399,-9.498011904635302,2.3845652840512255
20141211,2.741471093275371,-0.03770925800684684,-50.15938668481394,2.741471093275371,-1.5206965867016218,-22.067439472664564,2.741471093275371,-7.929131061573236,-16.858699627232586,2.741471093275371,2.741471093275371,8.453804674710499,12.913325682431074,16.135106055844364,-7.931551927163736,-27.52986891512365,5.662128962740339,-1.2770867368099839,2.741471093275371,-1.0405731578635657,-11.775106846583082,2.741471093275371,-9.023622414374247,-8.841004456719046,-21.24455545159164,2.741471093275371,2.741471093275371,2.741471093275371,2.6731742743417506,2.741471093275371,11.382337913185742,11.469153964486253,3.302856853085531,2.741471093275371,2.741471093275371,2.741471093275371,2.741471093275371,2.741471093275371,6.281705550724282,1.411776110978956,36.076868392337126,-9.672305753132607,2.2980201578464
20141212,2.50521735236542,-0.08321605522261559,-51.10719236974735,2.50521735236542,-1.1590423194046164,-21.94160093443474,2.50521735236542,-4.397635758513286,-18.37110967953183,2.50521735236542,2.50521735236542,8.464136969973612,12.41895703072168,16.031175900601777,-6.742819914500769,-23.50428825315053,7.1400720560267565,-1.2030714306621746,2.50521735236542,1.7610185268245933,-10.733705880203736,2.50521735236542,-9.29125469439349,-9.742319360397495,-21.0540932528365,2.50521735236542,2.50521735236542,2.50521735236542,2.799751433668569,2.50521735236542,12.802153099776861,11.47201557099939,3.198047855271609,2.50521735236542,2.50521735236542,2.50521735236542,2.50521735236542,2.50521735236542,3.1149450768859817,1.29567023619245,34.65380137374733,-9.965182266207577,2.09128985555795
20141215,2.2893817310558866,-0.4919766928562381,-52.18005073041307,2.2893817310558866,-0.9018642470823541,-22.23965137736165,2.2893817310558866,-5.284360817647974,-14.752772101304489,2.2893817310558866,2.2893817310558866,8.735227351007236,12.030923712971338,15.853753646367156,-5.78983468688287,-20.229981636568333,8.236450136870832,-0.6527718186087059,2.2893817310558866,4.047300414665235,-10.564362558884696,2.2893817310558866,-9.502622780253072,-10.483974956089009,-21.036003882835683,2.2893817310558866,2.2893817310558866,2.2893817310558866,3.445523387100276,2.2893817310558866,13.928912167915104,11.459098076915785,3.212809078793834,2.2893817310558866,2.2893817310558866,2.2893817310558866,2.2893817310558866,2.2893817310558866,0.5062739064051418,1.4280046493516616,33.689273981080255,-10.20847271144682,1.8993826740350839
20141216,2.1802727220356255,-0.21904312931404119,-52.54367952568519,2.1802727220356255,-0.6164618235936489,-22.561950548341137,2.1802727220356255,-5.957661059080536,-16.38711236069855,2.1802727220356255,2.1802727220356255,8.80408699797128,11.81225745470672,15.682453471892513,-5.011794022811595,-17.543153296811543,9.552283245686613,-0.4752962600324776,2.1802727220356255,5.860321399704325,-11.553323315592708,2.1802727220356255,-9.604351146789504,-10.924028192630686,-20.554823122536774,2.1802727220356255,2.1802727220356255,2.1802727220356255,3.9784053248698563,2.1802727220356255,15.485092553409132,11.4713536912508,3.380281125565521,2.1802727220356255,2.1802727220356255,2.1802727220356255,2.1802727220356255,2.1802727220356255,-1.550202146131301,1.3583598461571729,33.89725762787334,-10.298066162295667,1.8111507461843752
20141217,2.297418108791366,0.21195749301143252,-52.26659684590374,2.297418108791366,-0.17661779007442968,-22.545743944118726,2.297418108791366,-6.27314194982547,-17.522633373113106,2.297418108791366,2.297418108791366,9.1483832691249,11.770843852121224,15.722580458204138,-4.218395664611812,-19.23378689658388,7.304790238838481,0.030715487468794156,2.297418108791366,2.987137016541828,-13.576145219941235,2.297418108791366,-9.478890330088813,-11.098878033106608,-18.515964664309852,2.297418108791366,2.297418108791366,2.297418108791366,4.6240499708073575,2.297418108791366,16.941044423944373,11.697558002388575,3.4747301171585026,2.297418108791366,2.297418108791366,2.297418108791366,2.297418108791366,2.297418108791366,-3.1007202503827798,1.3930803552776787,34.847938049749416,-10.169892477563899,1.9456936118721764
20141218,2.4322573355281647,0.6036364718405774,-50.31540950559713,2.4322573355281647,0.9109139373230775,-22.226012717788723,2.4322573355281647,-6.561115152741231,-18.427975326694757,2.4322573355281647,2.4322573355281647,9.279981867265628,11.787302629541708,15.83338535989798,-3.5316725825213644,-20.47350826986054,5.502776506141887,0.33163155764607694,2.4322573355281647,0.6750844809245147,-15.254753063391881,2.4322573355281647,-9.348198589870915,-11.24004911481621,-16.457853049137025,2.4322573355281647,2.4322573355281647,2.4322573355281647,4.844245321069849,2.4322573355281647,18.19265073977562,11.912755183401748,3.2845445277542713,2.4322573355281647,2.4322573355281647,2.4322573355281647,2.4322573355281647,2.4322573355281647,-4.259909575969098,1.3898075070847824,31.55046072288357,-10.058194849662064,2.100408249180386
20141219,2.461625042070786,0.8429566300687911,-48.41773714741829,2.461625042070786,1.7232936894218063,-22.059355278127615,2.461625042070786,-6.881146735431315,-19.22208345471714,2.461625042070786,2.461625042070786,9.47141109264351,11.706470057404173,15.843821260367724,-0.8993744232375086,-17.39166025394544,3.954033272303749,0.3838263194401697,2.461625042070786,-1.290970513429481,-14.744882893571782,2.461625042070786,-9.319253510882278,-11.478045335541033,-14.58991747826542,2.461625042070786,2.461625042070786,2.461625042070786,4.789415895111031,2.461625042070786,19.106458330467238,12.020126265514682,2.8341907469597936,2.461625042070786,2.461625042070786,2.461625042070786,2.461625042070786,2.461625042070786,-5.287961894926781,1.0853460548259306,24.94767579301033,-10.075189379358449,2.1488305171747712
20141222,2.661981613544826,1.2150079461793317,-46.18316229966045,2.661981613544826,2.5662369873200896,-21.782285523446713,2.661981613544826,-7.063501100229987,-19.61540824461346,2.661981613544826,2.661981613544826,9.487908857076759,11.816662764525017,12.659464170406931,-0.7109200100429629,-14.511856103504954,3.1507667192175286,0.40927359992426954,2.661981613544826,-2.718411299375054,-14.885188349018666,2.661981613544826,-9.071408286885278,-11.410361517612094,-12.906826962943322,2.661981613544826,2.661981613544826,2.661981613544826,4.726961611325135,2.661981613544826,17.038489977065687,12.284890067401161,2.5785937621575172,2.661981613544826,2.661981613544826,2.661981613544826,2.661981613544826,2.661981613544826,-5.972035661876675,1.1775825191085592,20.442983027143978,-9.879680154990602,0.59397052896012
20141223,2.956007372309874,1.652102191560706,-44.082257942702604,2.956007372309874,3.3735133884358297,-21.51923785766156,2.956007372309874,-7.478880799890529,-19.781047386010137,2.956007372309874,2.956007372309874,9.771339033793291,12.102330822390565,10.258538362690325,-0.38598658122526897,-14.845168776975967,0.1901050614539068,0.18868350343009285,2.956007372309874,-3.755100472032478,-15.421156777918428,2.956007372309874,-8.763807088925015,-11.24767773599456,-11.412504851832626,2.956007372309874,2.956007372309874,2.956007372309874,4.654834437710881,2.956007372309874,15.430455552857842,12.643088773689554,2.3052173360849433,2.956007372309874,2.956007372309874,2.956007372309874,2.956007372309874,2.956007372309874,-6.434440339984832,1.3522740190981555,16.366632970690148,-9.60699246589454,-0.5736946315016831
20141224,3.096467767659676,1.909703224068036,-42.46123792379532,3.096467767659676,3.9339990703432077,-21.279717995370667,3.096467767659676,-8.127625904045978,-20.280834342155746,3.096467767659676,3.096467767659676,10.01063183686259,12.235993332524636,8.24324982289583,-0.216847293627848,-15.077568350279307,0.15323895708047985,-0.03966805634764873,3.096467767659676,-4.6967457301380655,-13.40057511472798,3.096467767659676,-8.612104264556818,-11.198698468565354,-10.208393660789488,3.096467767659676,3.096467767659676,3.096467767659676,4.298736613052762,3.096467767659676,14.000974452545458,12.83303046717046,1.8627887420323397,3.096467767659676,3.096467767659676,3.096467767659676,3.096467767659676,3.096467767659676,-6.901226891222208,1.2160257310727625,11.977230375679195,-9.483101136396863,0.25007006714205027
20141225,3.101764325876327,2.273333981796554,-41.257967691371135,3.101764325876327,4.68923788885962,-20.955951944682184,3.101764325876327,-3.087244472451668,-20.810304946682056,3.101764325876327,3.101764325876327,10.300041727388336,12.235727984656414,6.186234320076515,-0.2512023344389874,-15.849225983076924,-0.040790885626251924,-0.6794861765183265,3.101764325876327,-5.596639926927962,-11.894227401217567,3.101764325876327,-8.604632020584784,-11.312584432381984,-9.331211998736988,3.101764325876327,3.101764325876327,3.101764325876327,3.7527979451137603,3.101764325876327,12.951033627654764,12.905213101609851,1.6782948033691527,3.101764325876327,3.101764325876327,3.101764325876327,3.101764325876327,3.101764325876327,-7.39715490454693,1.121093680474185,8.463279105323943,-9.513290465825607,0.8146186790419732
20141226,3.2544258150092404,2.7206865795247808,-40.03096450294666,3.2544258150092404,5.458655238877716,-20.77910264971275,3.2544258150092404,-4.7668303923634525,-16.349496088075746,3.2544258150092404,3.2544258150092404,10.508453758159261,12.428400515636714,4.639318006902615,-0.13700740102033654,-16.46707727649638,-2.5899806074525515,-1.5640015190429586,3.2544258150092404,-6.175706736483757,-10.626291255592836,3.2544258150092404,-8.489647203002889,-11.70004095586939,-8.461894394077854,3.2544258150092404,3.2544258150092404,3.2544258150092404,2.8965614749466644,3.2544258150092404,10.367542403791813,13.102218627520319,1.6953437058866176,3.2544258150092404,3.2544258150092404,3.2544258150092404,3.2544258150092404,3.2544258150092404,-7.785457883163735,0.8449350971083099,5.754584298974656,-9.520141880429913,1.425177873019096
20141229,3.2982173076269947,3.020939768427444,-39.62422518128256,3.2982173076269947,6.100534739210073,-20.920278111291776,3.2982173076269947,-0.31619424737423096,-19.243042674246933,3.2982173076269947,3.2982173076269947,11.186234255592208,12.450480081426559,3.3115649365483706,2.0068502733438485,-17.087671952368833,-4.688035757185224,-2.264334720616751,3.2982173076269947,-6.926577949716148,-9.80265907080376,3.2982173076269947,-9.004660384054148,-12.214603825290665,-7.819748496748209,3.2982173076269947,3.2982173076269947,3.2982173076269947,1.9927718264219172,3.2982173076269947,11.304819325482908,13.354892033052423,3.082606431064469,3.2982173076269947,3.2982173076269947,3.2982173076269947,3.2982173076269947,3.2982173076269947,-8.199699261094116,0.7141366966488414,3.60918231068542,-10.733676206606887,1.8491284289694578
20141230,3.076562309872814,3.073175549804161,-39.54853503683547,3.076562309872814,6.8302263211708665,-21.63789530389923,3.076562309872814,2.951658888372483,-22.827954819274918,3.076562309872814,3.076562309872814,12.105293563575605,13.01806192274508,4.943554646198481,3.4070206942566417,-11.948965312931202,-1.995912219046837,-3.2067827093797225,3.076562309872814,-7.827733396727963,-9.516024562410845,3.076562309872814,-9.93170695468809,-12.893248080099598,-7.583049482143338,3.076562309872814,3.076562309872814,3.076562309872814,1.0324290129291698,3.076562309872814,12.796505787741342,13.340140176691563,4.109779142516385,3.076562309872814,3.076562309872814,3.076562309872814,3.076562309872814,3.076562309872814,-8.78422254932122,0.393621842769095,1.5741235875000334,-12.299863300729804,1.9401384991838904
20141231,2.810457083990993,3.02350640428277,-39.89538063349893,2.810457083990993,7.330851317053643,-22.149307579456213,2.810457083990993,5.500872049671083,-18.440344231406478,2.810457083990993,2.810457083990993,12.452604827167685,12.657246850931777,6.1640378355969725,5.565349985688917,-7.882362442354483,-1.9320609269269322,-3.4185442483156696,2.810457083990993,-8.600756682108692,-9.363197933651554,2.810457083990993,-10.772302515050416,-13.551395042009354,-7.377264491304446,2.810457083990993,2.810457083990993,2.810457083990993,0.7194150709689828,2.810457083990993,12.517971312766347,13.18770834302645,5.070027090343193,2.810457083990993,2.810457083990993,2.810457083990993,2.810457083990993,2.810457083990993,-9.415452932497697,-0.11870297765842272,-0.3654503834229306,-13.662436319818411,1.9227565055541762
20150105,2.7324830801718347,3.1225631441124526,-39.84997559728389,2.7324830801718347,7.886574491439841,-22.627445379010005,2.7324830801718347,7.602143326812998,-21.45587399518944,2.7324830801718347,2.7324830801718347,12.957987109230395,12.583640070280643,7.28625223362394,6.373432409079529,-4.413373527219518,-1.7389754725827509,-3.6016576890352927,2.7324830801718347,-8.880834945501709,-9.179172022205384,2.7324830801718347,-11.179686017453589,-13.710501067638596,-7.074563569053607,2.7324830801718347,2.7324830801718347,2.7324830801718347,0.20980584173385797,2.7324830801718347,12.425822144558566,13.099271853232784,5.899500859227314,2.7324830801718347,2.7324830801718347,2.7324830801718347,2.7324830801718347,2.7324830801718347,-9.663529630213537,-0.5452004999023338,-1.9918722454027074,-14.17353799883819,2.049234036152332
20150106,2.7152725416811445,3.247360225857608,-39.75827087952484,2.7152725416811445,8.359714722261431,-23.540168839326302,2.7152725416811445,9.35600367520112,-23.935751819378172,2.7152725416811445,2.7152725416811445,12.749683087355217,12.514472735321721,8.23936919262215,7.915310021974292,-1.6252430385729224,-1.5106764075827606,-3.5631783907059322,2.7152725416811445,-9.010897559575948,-8.791079250427433,2.7152725416811445,-11.45878674196735,-13.751233687236287,-6.7758616554323785,2.7152725416811445,2.7152725416811445,2.7152725416811445,-0.24118091727409227,2.7152725416811445,13.598580734858931,9.328196517626608,6.689357041979116,2.7152725416811445,2.7152725416811445,2.7152725416811445,2.7152725416811445,2.7152725416811445,-9.794709366567547,-0.939595608257224,-3.1234881461763133,-14.472194876078236,2.1992958534584086
20150107,2.6328402780046023,3.95105458544363,-39.71417468840634,2.6328402780046023,8.716314058943562,-24.433241067006936,2.6328402780046023,10.724539601367658,-26.041617050279598,2.6328402780046023,2.6328402780046023,12.460384378529241,14.121120103440322,8.91389561550745,8.136114912010218,0.5994056396566038,-1.3938041423812453,-3.733573652226017,2.6328402780046023,-9.25463596336069,-8.58332040365641,2.6328402780046023,-6.178152182691121,-13.848693968119564,-6.604574971945373,2.6328402780046023,2.6328402780046023,2.6328402780046023,-0.9823496748646507,2.6328402780046023,13.12942456190696,6.133647984063215,7.144671074736049,2.6328402780046023,2.6328402780046023,2.6328402780046023,2.6328402780046023,2.6328402780046023,-9.896907120186619,-1.961895672168507,-4.555752505059489,-14.825475426232845,2.253487892991283
20150108,2.4957905491536065,4.465117551403841,-39.64095363675279,2.4957905491536065,9.030959421951412,-25.249088311054745,2.4957905491536065,11.984890303614524,-27.834032956720034,2.4957905491536065,2.4957905491536065,11.75883253363413,17.958450033330728,6.911381174088998,8.259063584461991,2.342963797031268,-1.3663216908403035,-4.121633757095845,2.4957905491536065,-9.527508098163063,-8.506243803731994,2.4957905491536065,-1.9867200401278766,-13.983457569871394,-6.529719252081213,2.4957905491536065,2.4957905491536065,2.4957905491536065,-1.8820818720082064,2.4957905491536065,12.679842321272881,3.4519574364268424,7.379272591412755,2.4957905491536065,2.4957905491536065,2.4957905491536065,2.4957905491536065,2.4957905491536065,-5.446304480691374,-2.988210723570739,-6.036896952900802,-15.133207661109838,2.2272807028340584
20150109,2.483818420853543,5.16282931934027,-39.39698468954078,2.483818420853543,9.808089113350576,-25.84673621166627,2.483818420853543,13.142316790477055,-29.203017118822984,2.483818420853543,2.483818420853543,11.291886650082885,21.642505653454783,5.391059363671109,8.473602276717617,3.8582547922367136,-1.2417923894357066,-4.648149027884304,2.483818420853543,-10.03689381771387,-8.37563937756596,2.483818420853543,-3.9277562395082626,-14.03065864246585,-6.36566307987867,2.483818420853543,2.483818420853543,2.483818420853543,-2.939135869675124,2.483818420853543,12.39628922342047,0.9039790499640178,7.719825741364811,2.483818420853543,2.483818420853543,2.483818420853543,2.483818420853543,2.483818420853543,-1.0018748542078486,-3.900749232476777,-7.322561309583683,-15.297106136331525,2.3060455459603584
20150112,2.6007831752640205,5.832807094635823,-39.032034207935574,2.6007831752640205,10.571040423645465,-25.26210010697735,2.6007831752640205,14.210697708914791,-30.137077476288777,2.6007831752640205,2.6007831752640205,10.464738281554446,24.917235136688443,2.15496412768562,9.724280370800416,5.180686761510799,-2.9131863778428424,-4.973290175954382,2.6007831752640205,-10.32416378030107,-8.292731330396713,2.6007831752640205,-5.656230233293578,-14.039517010026312,-6.10437963869892,2.6007831752640205,2.6007831752640205,2.6007831752640205,-3.531792982091408,2.6007831752640205,11.31983935388103,-1.0609508269409118,7.971053751311883,2.6007831752640205,2.6007831752640205,2.6007831752640205,2.6007831752640205,2.6007831752640205,2.5578236707655515,-4.7873144033635775,-8.59358477236586,-15.49631070672689,0.49739563977529944
20150113,2.7078049713938857,6.393839743999718,-38.92122951456013,2.7078049713938857,11.197705588673642,-25.371829424356772,2.7078049713938857,15.218227553542755,-29.94221876452199,2.7078049713938857,2.7078049713938857,9.842809182815623,27.863275637487902,-0.4839247678325925,9.794842183229887,6.283196017359512,-4.3255570318865235,-5.15881630728513,2.7078049713938857,-10.38074038720213,-8.298010458962782,2.7078049713938857,-6.802023529120905,-13.793085257981971,-5.875262337067968,2.7078049713938857,2.7078049713938857,2.7078049713938857,-4.054520238875177,2.7078049713938857,9.220954684618329,-2.5926190176297927,8.005039800073014,2.7078049713938857,2.7078049713938857,2.7078049713938857,2.7078049713938857,2.7078049713938857,5.635124697827945,-5.554175580297932,-9.593617912864286,-15.250944781571201,-0.9366355594701833
20150114,2.663861756659451,6.721222996079366,-38.96365356427302,2.663861756659451,11.553661685933339,-22.86484390947557,2.663861756659451,15.935771956833294,-28.597098874415604,2.663861756659451,2.663861756659451,9.71304971861627,30.862430520434074,-2.6392135469048372,9.72612756698551,7.051873421490181,-3.6687167183047134,-5.142983776295697,2.663861756659451,-10.36358812408959,-8.413313674318012,2.663861756659451,-7.883769768260407,-13.6778528459617,-5.673740967305219,2.663861756659451,2.663861756659451,2.663861756659451,-4.67937565911158,2.663861756659451,7.375735266802577,-3.7182855851545527,6.710970406094347,2.663861756659451,2.663861756659451,2.663861756659451,2.663861756659451,2.663861756659451,8.008932738364953,-6.2513180321035255,-10.752483752294612,-15.181992599419628,-1.803873358599244
20150115,2.5520218924463287,7.319513597532532,-37.93774622623411,2.5520218924463287,12.156096486138775,-19.159735315229934,2.5520218924463287,16.429026155295325,-27.702127023091162,2.5520218924463287,2.5520218924463287,9.593360815298128,33.03301883096528,-4.443626215559806,9.582039078356313,7.597209922464531,-3.205130026986715,-4.745864375961206,2.5520218924463287,-10.419607385893002,-8.272821163916992,2.5520218924463287,-8.876390544066858,-13.848625842680795,-5.422625347806281,2.5520218924463287,2.5520218924463287,2.5520218924463287,-5.013412461032758,2.5520218924463287,5.80006019888909,-4.668302386349138,5.714543056732649,2.5520218924463287,2.5520218924463287,2.5520218924463287,2.5520218924463287,2.5520218924463287,9.931083469835313,-6.695867670040913,-12.265921568982842,-15.34062138167086,-2.537186815117104
20150116,2.516414229350547,7.853158857313462,-37.13676462609711,2.516414229350547,12.05414975528154,-16.739974485123092,2.516414229350547,16.89935774935958,-26.8577743845565,2.516414229350547,2.516414229350547,9.246256163988225,34.91973532814817,-5.864594771610823,9.528355389518874,8.124530827539433,-4.7361581719962755,-4.258963578883035,2.516414229350547,-10.412618390235526,-7.948761552924205,2.516414229350547,-9.628891651988726,-13.93020649922367,-5.276685357713944,2.516414229350547,2.516414229350547,2.516414229350547,-5.188527777709725,2.516414229350547,4.566947907275239,-5.484426183511098,4.8539719344427095,2.516414229350547,2.516414229350547,2.516414229350547,2.516414229350547,2.516414229350547,11.898915280108229,-7.508797331148431,-12.867508403239567,-15.390361723725269,-3.089899070548073
20150119,2.4225092975403086,7.9702205742459205,-37.4751125902285,2.4225092975403086,11.805832419929938,-15.678232265573106,2.4225092975403086,17.235445593734184,-25.867540962492384,2.4225092975403086,2.4225092975403086,9.155110246491216,35.69221710695003,-7.098262482775325,9.419727447655838,8.495174376249388,-4.080034977046774,-2.4650256879083257,2.4225092975403086,-10.448656110069164,-7.89434215888223,2.4225092975403086,-10.310840735272345,-13.984620114315723,-5.2440089717737095,2.4225092975403086,2.4225092975403086,2.4225092975403086,-4.985149558145005,2.4225092975403086,4.6994165752385575,-6.195312506894162,5.098036673617157,2.4225092975403086,2.4225092975403086,2.4225092975403086,2.4225092975403086,2.4225092975403086,13.174975394002203,-8.019244563992252,-13.556081887345984,-15.47249393605259,-3.6458966539213646
20150120,2.4349711790140867,8.156054983748557,-38.00602399643793,2.4349711790140867,11.684236823560472,-14.573829561735462,2.4349711790140867,17.58417972076098,-24.987487804409,2.4349711790140867,2.4349711790140867,9.086048302945235,36.136922985096504,-8.019975126366601,9.408364420346029,8.913022310239896,-3.4553860721717817,-2.2137847034474976,2.4349711790140867,-10.447662694418065,-7.662171059037432,2.4349711790140867,-10.846725117488559,-13.94450159771568,-5.20521982092178,2.4349711790140867,2.4349711790140867,2.4349711790140867,-4.883369990511496,2.4349711790140867,3.6922517222205347,-6.756817272860442,4.459317238927661,2.4349711790140867,2.4349711790140867,2.4349711790140867,2.4349711790140867,2.4349711790140867,14.301814498497613,-8.340181735748176,-14.575633900799652,-15.446959033331208,-4.089604127028173
20150121,2.462804937792214,8.197678043048699,-39.0418641747255,2.462804937792214,11.523278197930733,-13.937360904859181,2.462804937792214,17.814502088754175,-24.396917201960264,2.462804937792214,2.462804937792214,9.257971213014843,36.51841092296896,-8.773276880370899,7.6862466704123475,9.395424882097648,-3.0305671482971857,-0.6576619527934469,2.462804937792214,-10.366453001647148,-7.262486800943415,2.462804937792214,-11.351080667154799,-13.95693043477177,-5.1481672725285215,2.462804937792214,2.462804937792214,2.462804937792214,-4.667818195424469,2.462804937792214,2.857713769517832,-7.090361492499767,4.941425407237898,2.462804937792214,2.462804937792214,2.462804937792214,2.462804937792214,2.462804937792214,14.606901609576683,-8.41720878303203,-15.631081782942966,-15.46045893738926,-4.443514971348137
20150122,2.561387768655064,8.34288403418668,-40.008258913673636,2.561387768655064,11.511375557210044,-12.897563840226548,2.561387768655064,18.080795010546634,-23.731367073592647,2.561387768655064,2.561387768655064,9.158705946387805,35.583007189637776,-9.379242005161565,6.327528841574147,7.509325669724685,-2.645871042875998,0.5276306925069276,2.561387768655064,-10.220956728198317,-7.004630252673263,2.561387768655064,-11.688095175835326,-13.904230892506275,-5.026966888245368,2.561387768655064,2.561387768655064,2.561387768655064,-4.526524822048655,2.561387768655064,2.2230073617936066,-7.28593614233719,5.285398372368666,2.561387768655064,2.561387768655064,2.561387768655064,2.561387768655064,2.561387768655064,15.050038986717235,-8.515964526318918,-16.470630015633166,-15.347803523166332,-4.61469144255643
20150123,2.712604699388162,8.529123326928922,-40.72938617978299,2.712604699388162,11.571966548285088,-12.384100691598114,2.712604699388162,18.393733809608108,-23.05671027633968,2.712604699388162,2.712604699388162,7.32274966251042,35.00109170687008,-9.933463995897558,3.641081016982987,6.023005649835195,-2.2939968476008135,1.560851884287981,2.712604699388162,-10.027697269926461,-7.141108097759903,2.712604699388162,-11.903541088955894,-13.79315243567846,-4.865294161847614,2.712604699388162,2.712604699388162,2.712604699388162,-4.225176715247423,2.712604699388162,1.7616280333267833,-7.36167600547963,5.800495716229033,2.712604699388162,2.712604699388162,2.712604699388162,2.712604699388162,2.712604699388162,15.462866898708286,-8.704569021732452,-16.841653660285004,-15.153882873983484,-4.671427492845645
20150126,2.904518469795442,8.75524422605049,-41.23228767980278,2.904518469795442,11.702702108933577,-12.30021317593481,2.904518469795442,18.928603558471522,-21.93261372210726,2.904518469795442,2.904518469795442,5.691486161117844,34.59316986623265,-10.243825304656673,1.5355444825424747,4.902141938922574,-4.453621640990499,1.1515457928180797,2.904518469795442,-9.813808336216125,-7.20576794604253,2.904518469795442,-11.99087834518762,-13.601935894728975,-4.686664503895329,2.904518469795442,2.904518469795442,2.904518469795442,-3.985242223464415,2.904518469795442,1.4665944127582986,-7.3561368528840525,6.210504543897388,2.904518469795442,2.904518469795442,2.904518469795442,2.904518469795442,2.904518469795442,15.815947457450026,-8.743859718732423,-17.245687916929302,-14.86037224202031,-4.63851563680417
