,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20140708,128.006885619845,92.46663674137574,-97.03780809798135,-83.61888118056015,46.10546706254429
20140709,131.22624417744333,112.89580858946157,-96.46813643829535,-90.21255446564089,48.6858925460475
20140710,134.25199894160812,128.08517339658093,-96.74191864118997,-96.88961259636343,51.56027074893804
20140711,136.54031477290474,140.23961583776438,-96.6480990935483,-101.80848696660138,53.857432910848885
20140714,140.15639275943113,152.09842186718282,-97.78218780993144,-106.19269116800137,55.944746257089704
20140715,143.269864970444,161.51123960214184,-99.6065582741416,-110.9763400573261,57.68824384695542
20140716,145.59053906299903,94.98343911265437,-100.9383728356126,-114.79959539741431,59.16923096074348
20140717,147.06078684465862,113.58029085992925,-102.37525169146642,-118.09544194975658,60.19894540665761
20140718,97.65623314802511,63.66356691371445,-104.3905510675067,-123.73018933771569,38.717361428762885
20140721,56.392002835561925,82.01477779134684,-105.3398599020033,-127.2849588438554,20.736051510392933
20140722,22.617123964246463,97.52189556251355,-106.11433098181328,-130.34374571842304,5.8801076769989535
20140723,-5.299634409143113,110.15722655527749,-107.13595298563573,-130.93181070704574,-6.514348320033522
20140724,-30.165305906001606,122.70988544997861,-109.38418220725943,-135.58175349758437,-18.379125620317808
20140725,-50.80931290594131,133.42606942237524,-110.58913788026308,-141.69760318643637,-28.10595921185771
20140728,-66.58375370503455,142.99684964061782,-109.82148791947283,-145.78808766043406,-35.999723829339
20140729,-78.52366365380905,149.98174123859812,-108.87847530671117,-147.34514277429392,-42.604057105642006
20140730,-88.03028273021798,155.10383852676006,-108.77783144102189,-148.50254900198615,-48.760530825075044
20140731,-95.97729808115338,159.09666246843474,-108.80657687623088,-149.88101012762579,-53.71775656449243
20140801,-102.50273321988335,162.26638651090633,-110.03276411184078,-149.32904392331102,-57.5550012748367
20140804,-61.33899686235301,164.987952781037,-106.30883896889591,-144.52356222275313,-59.963470201691536
20140805,-73.47116517366294,167.02639196234367,-104.00788837385805,-140.6502491836571,-62.61976167890814
20140806,-36.3639601353747,167.9743253176575,-102.79031735701425,-137.59456831817405,-66.00088325881262
20140807,-53.85240273951477,170.732987920982,-101.66045040154253,-134.61555150827326,-68.8296806040305
20140808,-68.30701095303704,172.50352990641818,-101.15630534459402,-86.6818457262745,-71.44836864164748
20140811,-80.073052513409,175.419843713249,-100.71885728058163,-94.36002841792182,-73.6018693019038
20140812,-89.68076994999365,177.39676098914842,-99.81247979581633,-99.8389844558333,-75.39505337739212
20140813,-97.36576393705334,179.15037353613232,-99.30468997444316,-104.51319782402237,-76.84314913702438
20140814,-103.30253074587607,178.72886403074372,-96.03281594366284,-104.13912557964944,-77.84652080945983
20140815,-54.15130983995871,185.40547900136508,-65.83505066780236,-102.09152877526209,-46.16495572763134
20140818,-14.709450349350227,189.37588279215402,-66.59249904197958,-100.60805301741664,-53.425212709786194
20140819,17.510660590788348,192.08040722084297,-41.766211099780826,-99.0807368045914,-59.1981938297091
20140820,42.83172692317959,192.81660094145295,-21.404134479279584,-98.38495422723828,-63.59537295038746
20140821,63.50476474437502,193.65041176151882,-4.754258301358838,-97.783551446847,-67.47701826667075
20140822,80.92609640336565,130.6454429805693,8.890669164167296,-97.17572989316606,-70.92523705645503
20140825,35.00482669987685,79.40434555440513,-5.78433731535857,-96.67006705455056,-75.07098347414602
20140826,-5.784223318692192,36.46969923186981,8.30264600425954,-96.10631030216877,-78.4490652568683
20140827,-41.61341271720208,1.0529214888853922,-6.134616058284503,-95.51177923443585,-80.75270336790263
20140828,-68.91555818662354,-26.276056201217408,-18.156886182852034,-94.91911520741259,-82.28225497492645
20140829,-90.99395599986626,-46.49821306857069,-28.046186591237223,-95.12071795607163,-83.59392249264403
20140901,-118.51896220665944,-62.51042180091248,-38.0764188186603,-96.23978060604416,-86.59779730741073
20140902,-141.13697138887238,-76.54079931722168,-45.69052001953333,-95.25906289249754,-87.78355222097309
20140903,-149.0852401528077,-89.2232609159334,-51.61063281242592,-93.6205487144415,-85.856111326639
20140904,-155.83558617140469,-99.2396810286871,-56.59783719334412,-92.47504829866303,-84.01219367293159
20140905,-161.1000251658465,-107.35198730869355,-60.74126586732998,-91.42145735213323,-82.37127065344612
20140909,-158.33801718680186,-109.62443247861412,-63.786134357276254,-89.83661257295716,-80.93561012885512
20140910,-155.2551167725907,-110.88458800935939,-66.4961646766288,-88.47300813478569,-79.34100880957715
20140911,-152.60079251280422,-111.51932247355217,-68.68099790531987,-87.32575665754685,-78.02952060237307
20140912,-147.55064318705223,-110.66865300964585,-72.72693463389221,-88.25271195726715,-76.64219076211143
20140915,-141.5654079941302,-109.51303018626461,-79.3824277462675,-89.23204058417477,-76.11160447986715
20140916,-136.07763268804098,-107.98252114886239,-84.8243620701177,-89.97698931990087,-76.40849564132927
20140917,-131.20090237187407,-106.69530270976807,-88.80404918466752,-90.45381307499679,-76.85818819179376
20140918,-126.79355485167024,-105.55685850729161,-92.3254939176413,-91.06530680341976,-77.29686345531542
20140919,-122.02152028456346,-104.17380926551874,-94.85174395172994,-91.32379028345014,-76.70396857369245
20140922,-115.08042419679599,-101.26784084628295,-96.01430644407833,-89.76645808189159,-74.89004922503149
20140923,-109.33991485285117,-98.4392972133208,-95.68649428642215,-87.85772419356918,-73.26688587309899
20140924,-104.71110430879315,-95.55738597235052,-95.53615667009053,-86.61534198708122,-71.97180219012118
20140925,-100.00344218230971,-93.01202312004114,-94.65564616590392,-85.3783056327506,-70.88873671591543
20140926,-95.0393692546499,-89.93337066370886,-93.6846051811584,-84.12933061149343,-69.41008252321562
20140929,-90.59116475002891,-87.80249808538909,-92.88076609126047,-82.97404864017832,-67.38279552366893
20140930,-86.83901975290577,-85.84316890234233,-92.22107583148596,-82.21281813091021,-65.28663877959453
20141008,-83.81590300516464,-84.01042696928414,-92.6734824045212,-82.78593658071284,-63.89039531480509
20141009,-80.91900699690946,-81.86366891560746,-88.16472497446462,-54.2199065826731,-62.583002909725735
20141010,-78.2285153013652,-79.85080014963438,-84.39035518453788,-57.73787361684054,-61.60345576880366
20141013,-74.4242601186994,-76.85559286068792,-81.2610210532134,-34.35529331047154,-60.263956749440126
20141014,-71.71597241280898,-75.07435207896039,-78.91937646995362,-14.764687021604237,-59.11626099147555
20141015,-69.52605056601652,-73.68472292600892,-76.5967744683673,1.3350451613309247,-58.06200172384192
20141016,-67.76932032141161,-72.5822319715088,-74.64588106234014,14.430541584825166,-56.818420711070246
20141017,-66.54039728841985,-71.88268185164048,-72.85493724073093,25.219489691066308,-55.8617332419235
20141020,-65.7911323761965,-71.18786338744302,-71.99735343810347,34.336188181643465,-54.866626036617475
20141021,-65.29395574971062,-70.86215058586433,-71.31735085625685,41.891433668325085,-54.0234996519356
20141022,-64.68900331806792,-70.64012683059751,-70.95269244553343,20.30764303727318,-53.335660455982975
20141023,-64.29260015286556,-70.4104944621716,-70.71699967291471,30.579541221451677,-52.760380825963914
20141024,-64.13303205361817,-70.53953448129111,-70.40199705577703,38.49708534873191,-52.715263917205675
20141027,-65.68834652930425,-72.8242444938509,-70.30992701230876,46.24150244826854,-53.60027777501891
20141028,-66.9614523752194,-74.6093441387471,-70.73249883189597,52.87860150999848,-54.30486520076127
20141029,-67.54405733538223,-76.17274069021263,-71.11433610538373,58.292474424838844,-54.7794121977976
20141030,-41.10895427004672,-78.13767342874236,-71.94407594347089,63.453315574963405,-55.327630875337505
20141031,-48.09193330191845,-80.58256427027987,-72.76166153989162,67.7779800726295,-55.95917921244063
20141103,-55.160259705757895,-82.89210986425155,-73.2443564118752,71.85403872895263,-57.550414400645955
20141104,-29.40201699559516,-84.87803199198325,-73.30433623109118,43.23059783350955,-59.13485760323577
20141105,-9.111463018419595,-51.282855916130345,-73.3582864560529,50.73864617430408,-59.99968284290425
20141106,7.99289711346112,-22.938882707119628,-83.61578779366623,22.09514536598963,-61.94478240900875
20141107,-9.144987437706874,-38.410165146322385,-89.3846052948709,-1.5831943320697732,-63.416946927819275
20141110,-28.517187587084578,-56.460152497918386,-93.39122543385221,-23.223851788050304,-66.38291880582408
20141111,-44.48456051208619,-72.10630787657401,-96.76030234172774,-41.46143034124357,-69.102448987729
20141112,-57.590604168397505,-84.32286254951477,-100.71362645812508,-56.35918840595296,-71.70920681792707
20141113,-67.36008452121347,-95.68247197603603,-104.09805215995253,-69.02897518818054,-75.64289539516626
20141114,-75.29712997625379,-105.05508559624755,-108.51481533272305,-79.30253666499237,-79.05596045013777
20141117,-81.83132625393041,-115.51805934643133,-65.4761656402768,-88.93479998303268,-84.65978725131079
20141118,-83.83259822467758,-125.00849044139966,-73.18265566227706,-96.04969542655196,-84.20971354524688
20141119,-86.58058959171689,-132.92519326866758,-40.3005990391694,-102.02529936211363,-82.60017060673319
20141120,-88.88472168195828,-76.37171712496362,-52.5475183204404,-107.18291691369556,-81.06021788400764
20141121,-91.12198980397879,-28.337941857355517,-22.26863516083712,-118.25291255127183,-79.8459519926196
20141124,-92.92509488030774,10.986262549833405,-39.45798019616545,-129.48730225528448,-78.76023495987154
20141125,-94.14978975291807,44.74685211882749,-12.276137801436661,-139.2098827169892,-77.8631538370115
20141126,-96.99647417347013,73.24892968650923,9.928770674900175,-147.70490762397816,-77.60803069484311
20141127,-93.61195562801291,80.92124117377008,25.969712390219783,-145.43243003312114,-75.89404256355667
20141128,-90.99523919238858,86.66038785544795,38.41017206049426,-141.89439802320788,-74.24431042820612
20141201,-60.11998513377749,91.97617974475702,48.88475152383917,-138.69593824092942,-73.15101942372037
20141202,-63.53560365864057,96.24585136679006,58.2277012946496,-138.11439925788375,-72.1993192177418
20141203,-66.71883251243858,99.96897509403661,65.6832997246028,-138.18447028039472,-71.28882459555297
20141204,-40.227404497942786,102.55183336510741,71.6110935805947,-138.23739853781512,-69.65961978167279
20141205,-47.27097289688293,104.30304294084272,77.37498701372074,-138.45124545972166,-68.51473055332556
20141208,-53.067250378119326,106.37629941646888,82.95324652383704,-138.76135411656674,-67.25797490030091
20141209,-29.101462112586717,107.7273280750293,87.58136590638782,-139.2532291106201,-65.94081915212294
20141210,-9.502952014783059,108.9297548079461,91.32332210602482,-139.64642498376597,-43.10298232481205
20141211,7.006213794101666,110.42563273714296,94.29710878163841,-140.06049702570508,-24.43123257013992
20141212,20.413811340981447,111.61036805865267,95.74524905712582,-139.83505466016956,-9.645865929902467
20141215,31.32738446897547,112.00124655018428,96.18221153388691,-139.58584123291294,2.3926022318338127
20141216,42.83527098717316,111.5457717897396,99.449002741428,-140.59377689269894,13.629722653473472
20141217,52.14298053880076,110.95668485962662,101.9164899141643,-139.569955153016,23.818748348040735
20141218,59.85564477537012,110.79751025693793,103.97845300689202,-138.25673060134997,32.18359241764997
20141219,66.03280685500185,110.6733436132519,105.53336557538648,-135.72069004021506,38.90762858400808
20141222,69.43063212020469,109.64180815460192,101.03652151043866,-92.38156554070525,44.33209794330643
20141223,71.27267647425461,107.30601030219789,68.2637499555075,-92.64441623969827,47.95485767755198
20141224,72.50118843308219,104.4076153157271,69.49879688360629,-92.22066643462347,50.8509070857864
20141225,78.16522236430433,108.0251061584338,71.59748302289479,-94.02075336928381,54.486648199290144
20141226,82.91965636490376,111.23026309919325,43.68862682831862,-96.10691229722559,57.582206703744845
20141229,85.95242222824635,113.47110016696742,21.166918212001768,-97.96829653695809,59.397332973013825
20141230,84.74207994614017,108.21041422541006,29.423226734488843,-66.460197868096,60.084045227675595
20141231,83.86648139682131,103.65753359075552,35.956597847798186,-41.12009640072168,60.462680256098295
20150105,83.11691009378931,99.79902994176456,41.280114551687994,-20.370558740400362,60.954986069272266
20150106,81.43629805434256,96.54563971401328,45.15957021639781,-4.194614181770451,59.97678540833977
20150107,79.81379505360184,93.57782235805236,48.36510700347185,9.137983118827847,59.41258597824362
20150108,78.51840659628225,91.07773464372885,50.95843109649865,19.98847229324543,59.04947492801355
20150109,77.3271001996429,88.67230067019142,53.04244077571836,28.771607080800898,58.8665386486317
20150112,75.64036720645188,59.7004837453057,32.18076980523252,35.59251224327959,58.27572600085915
20150113,74.33862060867213,35.98490568177588,14.856501177956634,41.24940721231263,58.10381058702767
20150114,73.20220696263107,17.196820824994326,23.751438557153552,45.862297336372464,58.00505099628661
20150115,72.07307165537054,1.9834870921140162,30.987822375755265,49.57275623233102,57.825030186792844
20150116,71.14564816847546,-10.46619075519476,13.788360221056728,52.81759287084945,57.74655034082106
20150119,70.38661468842146,-20.68088675954391,22.689158245208944,55.505340058381854,57.68288996955853
20150120,69.73956607804021,-29.04583239090108,30.00116793575475,57.91392697468045,57.533262018463574
20150121,69.77454440793197,-35.966357934293626,38.068081808986605,60.90225493003037,56.743869683993054
20150122,70.35913327360625,-41.926304019915996,45.44454454165927,64.35824692914632,56.610032696067435
20150123,71.09086519480215,-47.38945030768704,52.15061881663756,67.46085246077737,36.52289321980674
20150126,71.40331348551774,-51.51853887832871,27.82939685683717,69.45715846973832,20.198398871064477
20150127,71.64733869980113,-54.91497878316408,37.54025634190844,71.00884926308518,6.831416114652569
20150128,72.22602645727346,-57.30291293217543,45.75097569729599,72.27207263059248,-4.544702948404301
20150129,75.7552600171507,-62.5509886637592,16.65386864676672,38.475217905495356,-14.573031904272371
20150130,78.67705652458602,-66.86507814713426,-8.820104381563942,9.153017982098959,-23.350982749462904
20150202,81.58177349726348,-70.40423882393017,-30.48113691601415,-14.800352886640994,-30.79266097607878
20150203,46.40542418116511,-74.30653195732566,-51.82570165452895,-40.879625423126654,-39.73175950267008
20150204,16.854555882604114,-77.60398361179855,-69.46167842897216,-62.24643492701861,-46.87419250861567
20150205,-7.1916176501277995,-80.13224943127155,-84.22783196041232,-80.98459074160758,-52.37009036756146
20150206,-26.296022880183195,-82.39658140369214,-95.73465667398699,-95.29271599467086,-56.56663133379007
20150209,-45.19570794424929,-87.28465261918362,-105.7888218511084,-111.7662842703285,-60.7894201409038
20150210,-60.58025259716132,-91.09486680619179,-113.67672691267575,-125.34764640296791,-64.06867286152861
20150211,-74.14572400743762,-97.12260701126993,-120.46744175410583,-136.8333555361273,-66.80580631063529
20150212,-87.56975494580493,-102.97683205005515,-126.19829372652973,-148.93788024626045,-70.37762109642058
20150213,-97.19677705522491,-107.32745508195168,-76.28394364048515,-156.979424764092,-71.87417056403675
20150216,-104.94623894891791,-110.72348473882064,-90.49154038084797,-163.7898587007465,-72.47945873130163
20150217,-113.19548677039985,-113.91742469865825,-100.40068596607522,-166.9954561359752,-73.11486768525252
20150225,-117.25189945405295,-116.16061466582569,-107.30981526771123,-167.5189724451405,-74.0845314044858
20150226,-119.82423610754144,-117.61795922628309,-111.46395145293042,-166.84023071264548,-73.96194719738845
20150227,-119.46897800675328,-118.55816254126047,-113.34801561909003,-165.88481347024566,-74.83296269795957
20150302,-120.73185986244047,-123.37211599963297,-70.12010635443824,-100.1437919924011,-75.94161387027512
20150303,-121.75282570155792,-127.31763043113811,-81.06211283793364,-118.94495263252935,-76.8375917894266
20150304,-123.14998034870888,-136.00400157491265,-89.28619434601248,-134.67680313030624,-76.84067389482716
20150305,-126.12448115566275,-143.79081225949074,-94.60186055525338,-137.51095916809766,-74.90910592314478
20150306,-127.30000475971654,-151.14272255661857,-98.98761704566164,-139.7751824640523,-73.27001495115633
20150309,-128.2287625781723,-155.69052476202899,-102.36517479958651,-140.9937071641059,-71.56286975162212
20150310,-127.90522183357426,-157.2605974647295,-105.45356580013993,-142.32564836566647,-70.30297481701588
20150311,-126.9344682447742,-158.73867775110747,-107.82169627769262,-143.38501606132715,-69.44408686091441
20150312,-125.18935248836628,-158.86777285358124,-109.7210268121046,-144.44007527027534,-68.67076254708746
20150313,-124.73026822239846,-159.19516350814274,-112.16484389348165,-146.6311027299382,-68.0787410119859
20150316,-123.52615816662353,-157.2083181205521,-67.7970206489156,-148.40503988023377,-67.52535061731078
20150317,-122.70052653643242,-155.66647551353924,-79.2802021763967,-149.65856019569048,-67.12625812551263
20150318,-121.22440109636682,-154.01845053243937,-87.74695643984523,-148.95159655606895,-65.61626153477837
20150319,-120.01667950364248,-152.41529196360085,-94.62189211675553,-148.37145875234063,-64.3689137688285
20150320,-120.08980737447338,-151.8432035461319,-101.38143141296894,-149.37126568914744,-63.871238615204405
20150323,-115.59518712782292,-101.66824694557457,-107.3846125421761,-149.26411970626867,-63.67558669332073
20150324,-111.90904989410308,-105.85565817258211,-113.18396571510627,-149.60727233555224,-63.21468886907964
20150325,-109.04157513788773,-109.26468388362233,-116.0080517442048,-149.48962698540987,-63.287943551761145
20150326,-107.02248516793725,-112.29500066772891,-116.7902037967621,-150.90680301758923,-64.22581922538843
20150327,-106.38485666913841,-115.4129859959753,-117.34261620168108,-151.98245219553627,-64.89742197951026
20150330,-105.54708819220463,-117.89239431884423,-118.17870279936706,-153.31202978641295,-64.65373741394697
20150331,-104.66807938763662,-119.91466153162452,-118.86538827006962,-154.40908501795914,-64.45760816415454
20150401,-103.01398592517052,-121.13372769292644,-119.2152855315874,-155.03004922305433,-64.05292194350639
20150402,-100.6240682698315,-120.87812790555316,-119.6518156507451,-161.29170020535778,-64.14801047772849
20150403,-98.90627614808895,-120.68666354677748,-120.00897665732869,-166.39050274067787,-64.14071110166637
20150407,-97.22480167982158,-117.99313959582697,-121.22193356434096,-173.82699464708648,-63.964896661476644
20150408,-95.94276901099832,-115.5683653596958,-122.2193294035238,-172.69388527613305,-63.37563885058071
20150409,-94.82375241841825,-113.1266424571086,-123.29300655651599,-172.55004864556997,-62.38979808496492
20150410,-94.52200802326331,-111.62386768983029,-123.26124485770421,-170.24402257623143,-61.870964762113786
20150413,-91.35703316592767,-106.54222096176225,-120.22767117373517,-155.91909287007132,-59.27337129493647
20150414,-89.24552518516478,-102.89707321380071,-117.74565634139687,-143.8907585377053,-56.789595674173924
20150415,-87.38781071339899,-99.886721690023,-115.8507260984405,-132.96705605886595,-54.651843796553734
20150416,-85.61388056127012,-97.38898943914678,-114.32887628486245,-123.5098332252484,-52.95789044857067
20150417,-84.18253938406822,-95.40607111947443,-113.00810449130745,-115.74950044574341,-51.58008196099652
20150420,-82.81586615721986,-93.55840081200972,-109.70600010245626,-108.89535252562885,-50.43422246158372
20150421,-84.45630978959983,-93.75157509529012,-106.8783118224361,-103.09995076212569,-49.606664468461815
20150422,-83.88239051002331,-91.84864779385589,-104.0997201140274,-97.88754337949317,-48.52893372206286
20150423,-83.64805992153816,-90.16372648743709,-102.64160411759782,-93.69105876908127,-47.719386290474795
20150424,-81.86539869203375,-87.39765386957333,-100.7875860297699,-88.7282923517181,-46.246901097178885
20150427,-80.05096232332599,-84.9952033841321,-99.14899091866364,-61.084790826762095,-44.678080980479415
20150428,-78.70766500056008,-83.10331195444434,-64.49077077123903,-38.63702498769866,-43.59409571452568
20150429,-76.81687153757561,-81.1762724629638,-67.95940047476991,-42.20297932233436,-42.487133254633065
20150430,-75.43924021886224,-53.288731963968814,-70.82318959475681,-45.04292290161807,-27.745579136654495
20150504,-49.072370191770084,-30.410735979818856,-73.46498107379152,-26.285058237169537,-15.535784676523466
20150505,-27.523741580791828,-11.751182174366457,-45.45504701612785,-11.446622485225364,-5.5875700682283655
20150506,-9.515689948229658,4.569624891918934,-22.526011485313937,0.6830173860426871,2.468599159965952
20150507,-20.57550730423864,17.232179915547476,-3.8557844797411427,10.854387429129885,8.815808200519353
20150508,-3.540686569309891,28.062291269725584,11.069527103656467,19.179367894973645,14.50413994939806
20150511,10.75171997131322,37.14496496172419,23.659567974973534,26.360305328888543,19.44037141430681
20150512,-5.808014597193356,45.73770092425655,4.506673502918243,33.01616695803658,23.888006361123153
20150513,-19.332540501726164,52.81310709292131,-11.15330807038525,15.540815050973755,11.655906624778769
20150514,-30.583196088593965,58.81221865675274,-23.989231260722345,24.910584304255213,17.548253482851845
20150515,-39.93025435500837,63.762881138812915,-34.62154690349866,32.68759791693466,6.276338888772294
20150518,-47.32341682060685,67.6834157470886,-43.379654088451886,39.04445190607525,-2.861842652245139
20150519,-53.92307545572946,71.32101336091397,-18.52886301957782,44.819296633780425,-10.397118379000922
20150520,-58.86663297351171,73.70687235956062,-31.91613515174746,49.491250562578,-16.534217017092274
20150521,-63.535703668568274,76.62477273190927,-10.102647717399694,53.392760865980954,-21.724510443927645
20150522,-67.35352144145116,78.97000835815273,7.879402280177322,56.72589062607893,-25.97111415679295
20150525,-72.39042151125233,46.12172182701844,24.105986022262417,31.675322068146393,-30.34821938975913
20150526,-77.28066593832926,56.524000783368706,1.4218699534549621,9.786571660797922,-34.95402472101698
20150527,-81.29402939210827,65.07112842601661,19.39809671582213,-8.645719319183273,-38.95409585344454
20150528,-88.0676606961845,73.28714614190375,37.38098906588312,13.562626446954335,-20.25379726220635
20150529,-94.53448666192278,80.86715311017859,51.898102111433786,32.18604145921373,-28.18187912700352
20150601,-104.56722292462646,89.27154864254535,63.61261171092475,47.15670641040948,-11.102728292393957
20150602,-113.5553495887047,97.92966781680057,75.64156684263722,12.23309970589305,-21.529411445833038
20150603,-119.50629535597245,105.53730929496895,84.57118180470313,-16.103220574012507,-30.946517726413237
20150604,-125.10601101759043,115.14769776961424,92.05846584647213,14.62870500524421,-39.41476300415658
20150605,-129.44810182111073,123.15826670977617,52.38108854843954,-17.483281770264803,-46.205960025850956
20150608,-133.438671884662,130.28055096702656,66.11450383758691,-43.82739177579263,-51.97856062065793
20150609,-138.7719025318489,138.02921660808278,79.36758530754622,1.7313218678629099,-56.96928989520849
20150610,-143.23667452050373,143.76432189886978,86.88943513164482,37.1660152355994,-34.213761433362286
20150611,-87.79282665719637,149.3003926836703,92.88705009206618,66.34104908646754,-15.053593796007528
20150612,-94.41739848712494,144.83900663788953,97.5437056415659,85.33514343701042,0.13121868521297841
20150615,-100.09102030405576,140.9871562431875,101.55334606272407,38.9431243736899,12.87193555893827
20150616,-102.89491868823107,136.59990070174658,104.95695395846928,0.5977587291839583,22.42929413739847
20150617,-105.57552290034882,133.06522156718557,105.02347741854285,-25.60743778035314,29.21525831476072
20150618,-108.44351038027638,130.87779822761587,106.97204702402897,-48.833269010057236,35.11713808958398
20150619,-110.9615770199313,84.66504670215211,107.98328358609491,-67.5440210300623,39.905087190631455
20150623,-113.01874832541742,46.86755831709098,67.96260277617404,-82.8481118919668,21.232691788268056
20150624,-114.75371304701906,15.753703414102475,75.79948049243717,-95.0550804299355,27.796073227953734
20150625,-115.83928389507241,-8.595192922990861,42.34840645635914,-104.29247603765715,32.78490601113541
20150626,-116.79951607342774,-28.51852332093555,14.969589984282841,-111.60658483832002,36.899430453970666
20150629,-116.82802458294995,-44.772219642489254,-7.998042308040473,-117.10583016656,20.374405663242435
20150630,-115.64144835221845,-57.35843462679847,-27.079066695788967,-123.39130619228874,7.057120461787365
20150701,-114.95911800845653,-67.75659613297152,-42.181844596092446,-127.4217656506797,-3.838383179024487
20150702,-114.43266941181668,-76.2358397210205,-14.119022836286657,-130.21889652691584,-12.7944923684799
20150703,-114.35875845901911,-82.65710212956627,-30.4955317069523,-132.14625830541112,-20.09549456396543
20150706,-108.23774359448713,-82.167651504865,-40.88770647854864,-126.23621101851626,-25.543377931748623
20150707,-101.7598231678683,-80.56268839762646,-48.53162545019042,-121.33476343340652,-29.13468919352225
20150708,-95.67972579779111,-78.59063281216265,-53.41295421055858,-114.17753625977218,-30.7384061382591
20150709,-86.7726180143977,-73.93987189894077,-55.85994601505827,-107.65688760721673,-31.717189708540253
20150710,-79.56629766116804,-70.13816098057468,-57.54924689231108,-101.72019948135,-32.60959552161372
20150713,-73.78176492673687,-67.17979031016117,-58.93103813825516,-96.90361342700838,-33.30539477100034
20150714,-69.03228235265472,-64.69989504797483,-59.740643930947094,-92.96596501524735,-33.843547922024015
20150715,-65.2028707311184,-62.70744374520598,-59.859279996816525,-89.81544500335426,-21.02768316058044
20150716,-61.98982164293899,-61.01626633808544,-60.23327229120134,-87.4484212412442,-10.439528959653169
20150717,-59.46289297608618,-40.15070297872694,-60.522516222940084,-85.40107607242994,-1.7662995443568041
20150720,-56.86656871228636,-24.06932545134999,-60.72779241999971,-83.28385705923912,4.998496503343338
20150721,-54.69561249042569,-10.98947889251292,-60.778451020593096,-81.44945925822284,10.529921122062806
20150722,-52.784979276781186,-17.679089553085113,-60.8750503611344,-80.01060621303718,15.320605845259776
20150723,-51.1439464203225,-5.773120789624791,-60.90638897530367,-78.88477541056582,19.21181629042716
20150724,-49.80250397051264,3.9690976870311276,-60.9480113369041,-78.0672985643245,22.421845388547545
20150727,-48.607425241907315,11.840034218475461,-60.99032066168889,-77.26978377085564,24.97224245749976
20150728,-47.75906411176513,18.43042658131324,-61.13875342665246,-50.0115249408109,27.06078632930855
20150729,-46.90914911837589,23.74406164795269,-60.716744206849754,-28.021692197511083,28.567958215278146
20150730,-46.174210834439336,28.045779602174775,-60.244522224493174,-35.760414060865,29.810708871893656
20150731,-45.55721169145611,31.601218505513472,-59.854549328857736,-41.693685255129935,30.869611429837136
20150803,-28.691680606187777,35.51737135353617,-60.30266752591335,-19.852237827745604,31.936260711548446
20150804,-14.197345049749966,39.41129808980445,-60.880229864692836,-2.0550915633621543,33.36893600397953
20150805,-1.325940945884053,43.869275024720764,-37.253847321474225,16.247067376461338,36.85468589303666
20150806,13.858351709134919,20.653975340360088,-45.56667578812635,32.303322645961444,41.48282290069363
20150807,26.1651175145694,1.8949828910987918,-53.29614647022148,49.00631768812889,45.301337007001074
20150810,36.03855376844328,-14.27079681912739,-59.54456592878418,62.616412464702464,48.366764182586834
20150811,44.078083967525615,-27.484791236474962,-32.30340345121583,72.67212680689168,50.894697190488216
20150812,50.684181570909544,-38.44121845374195,-11.590378388333344,77.39430156446318,52.93616494596344
20150813,55.988407767299904,-47.389244557412795,5.416266094712935,80.67390047042821,54.16028392915993
20150814,60.28405822346148,-54.71296743009074,19.292098331355792,83.32393461162336,55.037349506107994
20150817,32.84160770576514,-65.86121053805621,30.07792277159211,84.76505033186419,56.55875163826241
20150818,9.735708076379193,-77.40450880154049,39.248445797246305,86.26897441221202,58.07569513383485
20150819,27.93027048332418,-88.30495908658392,47.3201915986761,87.88654779535547,60.36130362045744
20150820,2.703095182211406,-96.75186379400446,53.09965642474705,89.11899313449653,62.1536921529851
20150821,-17.961886967617765,-103.77865739824013,29.041997048757175,90.1712907440724,63.896669814503255
20150824,-28.9840693014127,-99.7219249933072,12.010176095982752,60.037263217780236,62.62452931068093
20150825,-37.99670023774491,-96.3645671735159,-1.9291089670063446,62.889848663094085,61.82700122633397
20150826,-46.56104956213288,-93.92398588273562,-13.69094017540707,37.239756539198936,39.29187523182135
20150827,-52.67658719087553,-91.64665846808003,-23.33423509817868,16.344054947016666,42.781970487104296
20150828,-57.723213278159946,-89.68445412158783,-31.31369964620987,-0.7680701033302579,45.22411534438216
20150831,-61.7101550025566,-88.11962486227101,-37.8210321269498,-14.085304803991034,47.181434753898415
20150901,-65.15409704953905,-87.30862449591265,-43.17865922538826,-25.084607496921116,48.7982260633749
20150902,-68.00710909897586,-86.78146475253313,-47.55780144432013,-34.05680616983433,50.73568599631578
20150907,-69.96070016571423,-86.09666083106326,-51.08189145577523,-41.44948045178408,52.016813156963416
20150908,-70.84641073046157,-85.26047754807864,-29.830703521151026,-47.390784074425035,53.00052816571635
20150909,-71.63984388781313,-84.51373725051236,-12.507120105236956,-52.2076846876937,53.4565254011463
20150910,-72.28398661681796,-83.78629735862299,-22.66409998400666,-56.57918878374823,53.335589174894665
20150911,-73.07270313572432,-83.39667646681285,-32.711830289016284,-62.5124108443339,53.199172683955034
20150914,-74.0723399017723,-83.14115535432515,-40.67973068505322,-66.88923383082678,33.79424051660698
20150915,-74.8026450199597,-82.9151889577658,-47.15358786380216,-70.44594056373316,18.271527166049196
20150916,-74.95652442295702,-82.31909984907844,-51.60873376984547,-73.77768989734086,24.36100686038821
