,A.DCE,AG.SHF,AP.ZCE,AU.SHF,B.DCE,C.DCE,CF.ZCE,CS.DCE,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RB.SHF,RM.ZCE,SF.ZCE,SM.ZCE,SR.ZCE,SS.SHF,UR.ZCE,Y.DCE
20220322,7.679514796571969,5.0312468545133555,5.013753944596222,7.2916564663159305,4.63437334621059,15.474221952546394,3.6970906665229846,8.139344023622892,1.8753327362844228,-0.1689170047840319,1.6620303328122095,9.96617954160246,1.4961523850112,-7.853169857696407,5.377708683512458,4.460191149430321,3.2655769081525956,0.5660868110079975,4.134993362277593,-0.4840241542901256,10.132410708495945,2.86288921603168,0.10470460734559793,4.406695156786504,5.285896497774852
20220323,7.620906342974257,5.00362174446534,4.89766089233137,7.233096955573281,4.60287577220918,15.394866345988778,1.1812625043830194,8.10055853814932,1.838074750112346,-0.1185361735294375,1.3519323902167184,9.70184951932955,1.2916142222098541,-7.686876284596095,5.350445157635344,4.439013831407001,3.17988814193959,0.6803182374947724,4.093547258286335,-0.48115450021747125,9.349888456644925,2.29739587406148,-0.03154254586334402,4.371386689666921,5.205630466907888
20220324,7.591510824761917,5.038591157815627,4.80337509776511,7.248600515130679,4.705573075099566,15.465424523746234,-0.8909857618219468,8.082582507056788,1.7684870033728441,-0.11197297454906002,1.178484975764782,9.416045379174522,1.165459102377103,-7.612945370630922,5.4013758292322,4.555526639055656,3.1213780616739513,0.653363570985105,4.101386893690211,-0.4626723499865797,8.642387534902614,1.834528760019943,0.053910459037080624,4.344959423933127,5.235250282060282
20220325,7.574119784465565,5.09243393756761,4.726811017769753,7.286915567932332,4.943808219310697,15.478352240659435,-0.6871378107289219,8.08833634749653,1.9848279320773599,0.14477108782331033,1.2615461230606762,9.140285756480722,1.232311746583534,-7.5621056720598805,5.565290580730681,4.681152035616972,3.0754871767916057,0.9992082359207178,4.247209023134896,-0.29319968368544563,8.476011433998584,3.920739197232705,0.024411223937278733,4.372157021451411,5.293771289958983
20220328,7.693484469609672,5.114766820005453,4.663739954056428,7.303191310672028,5.117614461921473,15.386289658354533,-0.5186505835814557,8.088505373137258,2.291330657738997,0.4483981753449085,1.3142386935901165,8.913902243854066,1.2752299377789909,-7.527960221231725,5.718289005841751,4.794809442700002,3.0379666145763666,1.5275745981378173,4.350882429344213,-0.09282709878081477,8.597662066908537,5.7172772124890106,-0.16559952327214764,4.467189109707063,5.353892375664198
20220329,8.1321244453009,5.1282954198115025,4.624618020244143,7.3082584636476335,5.261948774336972,15.35801465158099,-0.38128220581332317,8.174741068233578,2.4355466530724295,0.6930235089930606,1.5948413733421756,8.730234335092144,1.4642323251574174,-7.365614582975346,5.801714206363984,4.929034018604731,3.0375079597898824,1.9883976956766662,4.440735963675615,0.036094174188731294,8.830472622823523,7.184867998609312,-0.34412703152989554,4.536801469780353,5.472013392190453
20220330,8.458768379821976,5.14759927597696,4.587971696557627,7.3478355893953236,5.351528303511258,15.338626178294206,-0.2613876082076222,8.257211476822588,2.5674915164648353,1.0113766246862013,1.9027760146538886,8.589117885824647,1.5979056020185207,-7.239474872034415,5.830423547117928,5.037587824107478,3.0451873764565716,2.504503145906319,4.483935056090904,0.10423073065951494,8.55540124275558,8.5154194076117,-0.4260941740120568,4.6790901447940625,5.587649773629267
20220331,8.632452436088904,5.159288330938804,4.559986184296233,7.382523193703034,5.433739338212098,15.341618979402668,-3.033166392762294,8.30629286064885,2.665189222090183,1.219382543244675,2.279270685978842,8.479717900467636,1.7408070552928254,-7.145221699722901,5.8563634544419685,5.164239393350854,3.060359023653818,2.921906647555525,4.5196413578898555,0.21145803167541943,8.185301046071102,9.645871462762118,-0.6209678934957735,4.897009629070307,5.699225120861469
20220401,8.915708059218652,5.168992114117468,4.47524579552297,7.408795411135962,5.380374853609039,15.345318139753246,-2.4281787652775537,6.76738316075722,3.0776562627442434,1.4809471869052215,2.641141207723306,8.374424938017583,1.95851795914032,-7.070772718012881,5.660236808668223,4.204936911672134,3.107577972673239,3.59034440076883,4.423071774658119,0.4400680843020219,7.768990929405763,10.603156280947722,-0.7880245850188397,5.048465942128969,5.860199774798301
20220406,9.143377689257429,5.198280392298009,4.422882623308725,7.5487162556528435,5.3939482449769445,15.367366488060911,-4.8993469321442396,7.076857475378494,3.324768590635876,1.6453389376145895,3.0723957157477093,8.271310431247471,2.211875952311359,-7.148387899125025,5.61504703805091,4.445947167078875,3.09053172553057,3.936943593270866,4.456880751206521,0.6840816280519095,7.902630786961796,11.752559924370201,-0.8646762482688839,5.283424977671025,5.782227742660139
20220407,9.249707613124636,4.233103410259875,4.4084556305579845,7.8455987899698245,5.423353018209818,15.527500260286631,-7.028911657703798,7.434014344654945,3.3393292287130887,1.5757241801273998,3.2900029300589138,8.146044525286552,2.261055302632137,-7.212737237281594,5.5958536576008,4.636939830502202,3.076865675682323,3.8847210983625895,4.533045393814351,0.860480824009783,7.243107864878004,12.782351842172115,-1.0908810048457533,5.484858797301182,5.717887746682413
20220408,9.44038825649997,4.518222342427871,4.4510806381852905,8.164292069592578,5.473584566095609,15.542615933086893,-8.865892443765889,7.691628920078328,3.021313481802114,1.6374544917247438,3.4671461841024493,8.042220736135556,2.264140282136417,-7.285894140521351,5.587992523551272,4.81137442147143,3.114172006026231,3.4076089569236423,4.610687168842794,1.0444071776916928,7.010184814185924,13.329922423700708,-1.4133374745396923,5.56845353154333,5.694958403931016
20220411,9.904802146965094,3.6713368928657717,4.481534401946271,8.94808092800249,5.5580417743245105,15.992806440897484,-7.316112274082649,6.26130545631558,1.5256492508698873,1.3532824989882972,3.2829581172531634,6.554826552431169,1.9677680248481086,-7.33513398591852,5.591684487463815,5.0613258449890175,3.1621408681430148,1.8660208836079692,4.681674600215382,0.7466885857791468,6.264109818259799,13.914203980795577,-1.9502058636004695,4.535789671334608,5.792304308628184
20220412,8.065420542512715,4.295750931934561,4.546773082405652,9.561142169341814,5.625567153337881,16.463436760173064,-6.048535592368233,7.068732333120891,0.8630369839764299,1.410866996084928,3.4078904979790288,5.336356648842753,1.9382506437250684,-7.356780938473187,5.609353069006418,5.205641258487701,3.1853954540956546,1.432222635180455,4.738386486372282,0.6022974545885776,5.654142921024799,14.360247400319082,-2.3879299453765834,4.793305828988613,5.841122441118038
20220413,8.693332450530905,4.829927174118714,4.585626556701182,10.069610984054451,5.680784500624229,16.852615853105558,-5.018529912853806,7.735174448352483,-0.48856918266607224,1.2868280733683364,3.535029057239265,4.33941441014535,2.0018716627845126,-7.4519199715192705,5.630040639306521,5.360664271477147,3.3048387603114153,0.23363906512363267,4.7830540689608645,0.3483470198983629,5.012716899712966,14.674613980515963,-2.759383832453916,4.975212870672506,5.914310012572335
20220414,9.275089302531969,5.390015856617458,4.767764156154276,11.0602887933087,5.777212011182252,16.924268532660122,-0.0028797411789542606,8.39572218760265,-1.0027829648339714,1.316667440923739,4.056187712701189,3.514504287289924,2.333167772054029,-7.527380426786202,5.681944536695521,5.5271447821816775,3.43578414244596,-0.1070363383778837,4.845272303937823,0.05592529255148603,4.741667929577354,15.4501793635122,-3.0732603706545527,5.139991977836658,5.999833424273657
20220415,9.836371543202443,5.850028357326069,4.923090801594462,12.08325525542943,5.920664012334123,16.980443520572152,4.6182957027692515,8.968831080224298,-1.324310230736321,1.5387797031510813,4.399982702331991,2.839489472115181,2.801477118044441,-7.630590428423289,5.755260066075652,5.681296721422324,3.5539540844421293,-0.10653594428295059,4.94119709496899,0.15505678144431695,4.879390678235947,16.071404602271688,-3.385892373515797,5.2130509244820225,6.105558322286798
20220418,10.19959524129894,6.272624475299525,5.034885607795341,13.121012495526706,6.044402448709643,17.04844216007337,8.45358578403989,9.474781081298394,-1.806415392124392,1.7821909691884585,4.532622954094412,2.287108015879562,2.863553916980016,-7.151813401348086,5.814564058948746,5.892471131122363,3.7288727027059396,-0.0015483421298729762,5.018224769355791,0.12196506594750572,5.330604856085109,16.55433923512283,-3.790345122902848,5.2718154688926555,6.236852739515355
20220419,10.524122954378477,6.615089909667857,5.13269302345929,13.77969822883422,6.130730520047148,17.296618204678254,11.92427929394784,9.804986085128927,-2.5462495343771874,1.7012223826280826,4.142856877468774,1.8350434015933934,2.179118658365557,-6.76008911764744,5.854791153296696,6.143281196497932,3.869729271312805,-0.3950958281708397,5.113761724783928,-0.23699937060811724,5.289285525472069,16.925435158000294,-3.8550018215149864,5.370794204689498,6.338199468890806
20220420,10.799781035902225,5.386378038508057,5.206936199948034,11.223302664580121,6.201054336943769,17.43762674120975,14.21223593067094,10.04055055852684,-2.7138420755761534,1.6622888387052055,3.7705013281824002,3.465449653930659,1.3665234429077395,-6.493475302938535,5.880292480693843,6.347552659311378,3.953487197698086,0.0582117013699455,5.195130999852536,-0.48532903039848885,5.4840862855256685,17.028645390969412,-3.9862080353126075,5.653736897076597,6.423240855954664
20220421,11.064483968018948,4.3799219704012335,5.286048240299838,9.134842360579622,6.297396905195153,17.57419299337677,16.097950594971735,10.304260907037673,-3.6179311725689214,1.6541598085770746,3.574626714422905,2.872194744931606,0.7469001904910199,-6.289368853207362,5.959675388905722,6.522002013330251,4.045663308923943,0.04376245408033645,5.374455832285062,-0.697612337134175,5.581536403713003,17.083251110370288,-4.057582497650183,5.900105644653895,6.49690726078889
20220422,11.281568749025508,3.5561568854588494,5.350568436637594,7.424849209866264,6.356728686179564,17.495800296008785,17.70131410959789,10.494141304400703,-5.134607191451842,1.4525826469557124,2.9473629789075355,0.29302675964334285,-0.19795037614789712,-6.127134182341809,6.018801417874193,6.665553476169035,4.116812881796972,-0.8142734600157964,5.459306662118462,-0.986052677911251,5.584813677923522,17.226886979102076,-4.106730534540163,6.186262436940757,6.5849016631518555
20220425,9.18754478419549,2.883869224490654,5.389845883481536,8.763464651892859,6.362866532785627,17.368323357015814,17.798475429793875,10.550091097564652,-7.352241494057498,0.7478801442060138,1.8657178342117462,-2.1478255716944408,-1.5776876067680736,-5.974016798640038,6.001855949311914,6.818057970018626,4.181238622474415,-2.8172620295050206,4.448732978799526,-1.6717456133775228,4.241035855036017,16.786785149518803,-4.436503882408558,6.401428201012297,6.623217806823468
20220426,7.474271416429915,2.3312463379376185,5.2859555693174425,7.120319950998765,6.3598976770329045,17.15771178895855,18.083820345825206,10.526200761756424,-9.338326851573019,0.14796887754350385,0.8787232710868714,-4.223438472009559,-2.7271786585393394,-5.858127107259116,5.983589947525021,6.918095415880681,4.226328869687036,-4.408962652977625,4.5778491714377205,-1.9974135536618802,2.781589155941102,16.452223412176775,-4.694560114514392,6.335810318248874,6.65256799640272
20220427,8.484381962182063,0.3469652531888062,5.207904807145213,5.772574283851558,6.3457897859437145,17.10948049203957,18.376331841595896,8.57630534825211,-10.655988597685889,-0.3138770967775523,-0.2207831760416041,-5.922223755065546,-3.9990464295593924,-5.76554178956345,5.968971458439705,7.044255484921334,4.256547676520562,-5.6247557495282,4.671384915048763,-2.234178260355953,1.4065090626553034,16.225234193608575,-4.862325583503419,6.282297926443974,6.667661604694226
20220428,6.899856942247265,-1.274375851094582,5.143904069933942,7.620342967779771,6.34378847081485,16.775699104859743,17.343532183319432,6.9847400998804146,-11.659976621922562,-0.58686816749426,-1.2591966037776148,-7.3338432774522815,-5.238038589554897,-5.710989251367776,5.955322972950339,7.172861920056305,4.267207620761372,-6.73599500754174,4.709886803370014,-2.2151673952621644,0.162922530901741,16.055705198572788,-5.052229725532587,6.236118333867011,6.681256179714851
20220429,5.602460585071363,-2.5880716874555083,5.109921802844751,8.910437472383089,6.39220579045158,16.547870873542443,16.499142556341074,7.45777867133646,-12.183735010178673,-0.7239091790106627,-2.0568514088126872,-8.530890112573422,-6.269916503281934,-5.674960342404955,5.972602258022986,7.323368024289517,4.2822576498071765,-7.280257840682891,4.760984876806154,-2.047377867095574,-1.062461234967737,16.010990142796995,-5.262848292138627,6.120486474339555,6.724494921902734
20220505,4.536456725453638,-3.6771522981619014,5.080239440084082,9.941700566073171,6.4111434078118075,16.253759636207146,15.792995167204088,7.8798425118864674,-12.456263573064682,-0.7731723016420876,-2.9148472500854603,-9.43680844784792,-7.294275475603114,-4.624792058704648,5.985194687243153,7.2778361297540375,4.243661775482115,-7.6016457585786945,4.79942170901968,-1.8260364555868946,-2.10091026947398,13.046608392544538,-5.417182846429292,6.011842831407147,6.675755911576486
20220506,1.2166446031585105,-4.479939845652772,5.147473080667756,10.78952704603081,6.644482937850932,15.8592519240601,14.75773764359985,4.776041238140822,-13.229434332159842,-1.0812302972991534,-3.843816894148407,-9.778117706208759,-8.28363697609667,-3.7654865984940575,6.449818386098609,7.265775850956545,4.280751043525761,-8.670393340970625,4.93410240477619,-1.4721711300385438,-3.4501019015073777,10.622787944189946,-5.681946867447229,5.962792725764167,6.710779541863001
20220509,-1.495719287064594,-5.161064062369319,5.194408394979386,11.517367133097704,6.809180821071817,12.925390009844632,13.894914833724282,2.0866399793646355,-13.857683570300958,-1.480037368307096,-4.7743569048555665,-10.373796353810919,-9.100438734665591,-2.114217073218479,5.249838998756245,7.495972603724722,4.4662173008540185,-9.761932267671128,4.019012432620062,-1.0887907399645138,-4.969126732696561,8.63401741548947,-5.757438322500972,5.923684362286327,7.066440090859723
20220510,-1.1727973890534695,-5.716867105008291,5.28350494551822,11.995824993301778,5.545588861528932,10.52644589022845,13.197573781842687,-0.006322337020974021,-14.321976055262281,-1.9982292553561083,-5.593827453230612,-11.036954636305193,-9.704068256473716,-0.7795052798886016,4.2679198530882445,7.765573222148524,4.618745197281476,-10.654730490793222,3.270433894200476,-0.7908019791997013,-6.621269616374413,7.00821022552929,-5.89419284384509,5.832792295464022,7.3396801707064165
20220511,-3.884962949408186,-6.2149887694047425,5.382589135083553,12.332408956808635,4.511178774759904,8.561361883793127,12.621163572101834,-1.7820255409311345,-14.16738750757837,-2.213662635679104,-6.091531449813552,-11.591001373901882,-9.917795097781461,0.31647818270601225,3.4638923326327786,7.973064690085596,4.7511849790265765,-11.051848648339433,2.6578202264251414,-0.46344443784810985,-7.9007836851042414,5.669340451507737,-5.933660276346372,5.862514864701512,7.615989750057792
20220512,-3.132464693139155,-6.684583823708121,5.490403454617996,12.564525177525745,5.13262812690154,9.797643864007474,12.15127775363519,-3.260642788169151,-14.206823891280884,-2.529194767358065,-6.641877865785447,-12.080550127307802,-10.127838830970164,1.2339657855428376,2.8050321466150265,8.167955534885598,4.840359631269406,-11.582347306549261,2.1565328251257796,-0.17499437576491744,-9.184645522880746,4.57416686806595,-6.0455663567093865,5.8850644614205745,7.846538659622171
20220513,-2.514267168260218,-7.20542280216879,5.571936071018267,10.235914325865696,5.464291706518908,10.758964284106176,11.756488392365458,-4.469212345351374,-14.237769025667546,-2.7026274088845104,-7.190140287743009,-12.563203352331984,-10.386050616673705,1.9780418656905405,3.676899893244162,8.442119142469613,4.938191032923684,-11.963652858164023,1.7470705430924087,0.15525886751087198,-9.981627613766369,3.6757204961582577,-6.128814607572688,5.905027149766788,7.998650100429653
20220516,-2.0086330425986523,-7.615669421966051,5.731889533198323,8.331713262513365,5.685782581348049,11.549978268104157,11.432468971534684,-5.459380768504438,-14.15921417181435,-2.778471813166715,-7.27013502016021,-12.907746063130432,-10.01946345288998,2.586384568312635,4.336896907699154,8.608519092078534,5.017143690690664,-12.200598136296978,0.5037208463799371,0.512703603896238,-10.2615505584182,2.955493100446939,-6.281927121413936,5.938772980432561,8.13691041437549
20220517,-1.594952213782488,-7.801395767861993,5.8613371112026815,9.078605042575019,5.855884802672217,12.33438758179489,11.165431952254268,-6.270704789094826,-14.068059629190907,-2.850469561107542,-7.396044571403153,-13.170290707634294,-9.65250765759832,2.9374699199093857,4.873186250874836,8.76925290327103,5.086016312720366,-12.448058284205263,0.4297719281782113,0.8752927303243694,-10.21854909540944,2.470108271202372,-6.440909443577584,5.9646506600137394,8.258550276245328
20220518,-3.963928311890535,-7.949587397409999,5.903069806175342,7.38698916331318,5.9938400410487,13.036930402033189,10.94201839375893,-6.948404897510184,-14.119826575385028,-3.073032206394695,-7.529383075018578,-13.436727616406333,-9.388091860236695,3.2278947017428448,5.3139690366904855,9.048431538232958,5.191223478248716,-12.793693977400395,-0.6020160526445838,1.144184484408784,-10.329841843149701,2.0735568854617052,-6.640859860513015,6.046080370252969,8.382118040379385
20220519,-3.189759034791742,-8.119062698423694,5.9357173276924,8.238116994896611,6.098661418652451,13.59400973742288,10.75842690724357,-7.496507798998774,-13.858987683416665,-3.11319328282428,-7.532474159805844,-13.659032989500062,-9.052969112738424,3.7737174986015143,4.37219084677155,9.275052190269408,5.277189172805398,-12.80335354426288,-1.4526514168279534,1.3792420043877764,-10.540318852894565,1.7491591459051832,-6.737107031515692,6.07067749352379,8.488042047582057
20220520,-2.5565275873184152,-8.136671560274422,5.947894683546986,8.920985173954879,6.242076854392915,14.131394228042451,10.609976292358974,-8.074755394715693,-13.314528035932572,-3.0094505868530246,-7.2999899704263935,-13.71696426942739,-8.673074813226483,4.220623147311343,3.602659313072826,9.478698146206076,5.34398266738438,-12.455298670894102,-2.1462037135412193,1.4928026626062916,-10.582143191266406,1.4842599900071103,-6.748161657008533,6.072297438787362,8.606051271986203
20220523,-2.038549815252581,-8.236854153047304,5.8782011693883724,9.613284040292205,6.361291767180749,14.496544018389637,8.6486661684496,-8.556275259135177,-12.916550783971168,-2.7794524976837747,-7.139886113926566,-13.764807072542261,-8.37924679403924,4.602920887470815,2.9731932850066842,9.65374561848614,5.475849515509681,-12.246093675219791,-2.7105802192773107,1.5532818056646074,-10.189731068227205,4.158392688335938,-6.795325641198818,4.9478326372558605,8.78298265784121
20220524,1.3798067906072164,-8.349055168274319,5.820455996463302,10.374177715333133,6.448374105965937,11.808754720736992,7.044731001855367,-8.925736654395,-12.748052583678481,-2.72278581681107,-7.062872378978943,-13.796555718326637,-8.18087518674039,4.917547303512661,1.1075284740178566,9.818130799146019,5.574431517162661,-12.211479994638127,-3.121640830912428,1.574106838642805,-9.747168164961888,6.356430996857885,-6.852634599158718,5.157629091725284,8.944456373381318
20220525,4.128558713614932,-8.459570960942196,5.826139934572366,11.024848161921055,6.541144395710233,9.607668110258187,5.732468481351496,-9.22255550373092,-12.34591509305661,-2.5604199276985153,-6.987400753758988,-13.815696453621541,-7.940414782351587,5.184645987949522,0.881318392736048,9.93559662389335,5.673431857326817,-11.8822020410391,-3.4905672312635896,1.559209182794192,-9.236671678163123,8.1236564821786,-6.891217625978078,5.323860839304994,9.064279315092037
20220526,6.3139369244855725,-8.701816672753168,5.7888277941200705,11.563321169482288,6.6894520554143195,7.805931696760992,4.6571990114604,-9.50670273340255,-12.244460564945621,-2.600059611978939,-7.031530112872278,-13.833890635239701,-7.773804751162181,5.377180565145041,0.6928111541440843,10.043906995795798,5.747937317970559,-11.76503046307323,-3.899931531541902,1.5510909679601488,-9.529865593042938,10.299856167075705,-7.067527698596854,5.4573021661514876,9.23303349222927
20220527,8.086492266524749,-8.79421502590695,6.065626292395084,12.045226101470899,6.77013371602766,6.3287969889755535,3.777402878934394,-9.849113398863864,-11.846364395731644,-2.479438903459276,-6.959343473608623,-13.767171024035722,-7.462918957420538,5.5382504598071,2.027692781627294,10.01934875020675,5.806267219379173,-11.400904660272973,-4.24367054338709,1.5290152015577803,-9.12837651561718,12.142313614454702,-7.083332628577763,5.855329589078778,9.379570485267138
20220530,9.52579327377826,-8.859361416636727,6.288919495055122,9.808339878224244,6.858264873559494,5.121703835717087,1.428086941746386,-10.110087524946657,-11.344154108842318,-2.2807240930164308,-6.797333538838787,-13.673912269417468,-7.02938969071618,5.681260485417048,3.116828513416731,10.02386347864723,5.801780165294772,-10.90820545470965,-4.531642519474534,1.4863076740109649,-8.574570219659133,13.66510453071712,-6.920250307822954,6.186669556668088,9.481277130124766
20220531,10.807416314865842,-8.846737756030626,6.459100853526669,5.536237315167875,6.965332186590932,4.1238148371236125,-0.5443762872792052,-10.966532808177806,-10.663181257520005,-2.0090090246111383,-6.5213268087698975,-13.606840315108627,-6.555861203353916,5.798919792417166,4.045712306063841,10.097380093592843,5.8548416074883,-10.237598626577588,-4.824188024768178,1.4092466099201248,-8.073576082750948,14.676339182338365,-6.778652733630395,6.542568378493139,9.535699612000517
20220601,11.883288718581031,-8.881430343646873,6.605224779568741,1.837519020642464,7.021471313484633,3.3197062255993814,-2.1450622410562046,-11.430710752977605,-9.940079014032163,-1.6260561544361336,-6.130956119480291,-13.557487294122051,-5.998619454701087,5.891417657841005,4.719733797269778,10.158225356713864,5.972240359137473,-9.536459725192351,-4.99763501729207,1.3174721162418326,-7.656225730463597,15.470178568875157,-6.63169733863353,6.812477053281753,9.585471618148109
20220602,12.751124062595228,-8.808059583703377,6.714396195226421,-1.096922839273737,7.08868968113195,-0.2446626583907128,-3.476734777978013,-11.572695200175726,-9.055317586801387,-0.9684402738546753,-5.634379687792862,-13.564344949660608,-5.4716429957934025,5.977272621777049,5.278924247816474,10.652948390179162,6.171590640746222,-8.654494457456716,-5.132867577540287,1.1991115238348016,-7.020441488987173,16.12155367671546,-6.599264153324005,6.876887129529168,9.861664226388628
20220606,10.381646441827757,-8.75352222549321,6.6915023640950615,-3.4965159778456094,7.2973240597569715,-3.176352152398474,-4.770276310034815,-11.817015582754905,-8.473580913163996,-0.4528640165116665,-5.174835383374152,-14.047071374028468,-4.90316291495525,6.037764080146213,5.813592965010239,11.105799531490673,6.47302024500542,-8.037696371453492,-4.177467020523071,1.0742661792602064,-6.5169638421168194,16.886360344271093,-6.647283429278682,6.923709838885383,10.2320058120459
20220607,8.442918789053662,-8.68385471122826,6.692826888858939,-5.483450006543335,7.549867752012479,-5.570680190957945,-5.8315734466628095,-12.01257727406728,-8.035533260501692,0.0631744985860928,-4.748523579623512,-13.956349660924815,-4.436018963479251,6.132109238372011,6.360958394726871,11.446176148955825,6.71693296908733,-7.551678183678798,-4.643286297636628,0.9567614760351542,-5.871013981902386,17.51160703323399,-6.903482537007358,6.970273878986202,10.548214444774667
20220608,9.66018119587439,-8.614564202214524,6.670677537740146,-7.12014322656108,7.722215239827059,-7.526981466861389,-6.6997017235333125,-12.327943780666759,-7.409386471533134,0.5325471809196022,-4.188984110350372,-13.876243680571811,-3.862906490332028,6.21999978482145,6.760997546839533,11.611451395216262,6.916601626388209,-6.847992335918255,-3.7776601897956086,0.9422042635581924,-5.174489482885177,17.90295325300281,-6.897779814021571,6.986964216302804,10.899106508727508
20220609,10.86263671743763,-8.59355989162914,5.434100664825631,-8.498827727109266,7.773417060779915,-8.838873474561606,-7.414635918390077,-12.424642124879043,-6.838341872880015,0.9548752938389128,-3.8508006329861675,-13.817037081345822,-3.4230505375430114,6.342956881525924,7.08333210501789,11.598010805235914,6.723996452323869,-6.2143734171721645,-3.0695065806346764,0.7842961282353604,-4.364365085610971,18.21934625923229,-6.746644679358168,6.90397682841413,10.666872320474683
20220610,8.82586912216307,-8.515038205291841,4.42235072026084,-9.852560884212126,7.770524267900197,-9.857148906633341,-7.998989464781707,-12.497963605927264,-6.3029018107919,1.2075792159740801,-3.4992790383612524,-13.791273109060791,-3.050416682209406,6.444248963061207,7.295391398788455,11.554135677991558,6.587563202900314,-5.636437554312109,-2.4911300623759374,0.5984280473785509,-3.572195027623589,18.566403443187863,-6.442347557889002,6.8359198350909605,10.470766204083471
20220613,10.620442546724856,-8.546011240365115,3.5949965016627283,-8.012237461943648,7.754642198132995,-10.699666039533499,-8.51247028389191,-12.559403138184352,-6.109828166126372,1.2732806504974037,-3.047629640923623,-13.751189142165144,-2.687933295692505,6.485890871201337,7.494183065808902,11.588714316763017,6.494693208891979,-5.393580278783735,-3.070143090466588,0.2631461064135458,-3.6496317219410503,15.137453572730436,-6.692464321640743,6.600940059561684,10.388219574950504
20220614,12.117216854949618,-8.505899119890557,2.918192090604463,-8.840594607269836,7.847127114350537,-11.402839918193509,-8.92213162922839,-12.597562407100128,-6.177110412101838,1.2668724313979145,-2.8319316211054337,-13.77386421554406,-2.4165128075593145,6.5023434304419006,7.757199965783914,11.731757357396587,6.403187563743239,-5.390413170741112,-3.5708717609914493,-0.07966031783986638,-3.9167239631153246,12.320617554485137,-6.909973074421146,6.4096519387757285,10.312504985078066
20220615,9.852220095718849,-8.601194103188611,3.6088089017571936,-9.517994407185236,7.903938384682742,-12.014563194098763,-9.086966134967717,-12.66406910204581,-6.391615578930119,0.7779841851788103,-2.994363634712038,-13.73372788882468,-2.4176939295612323,6.969221258860328,7.955670211460381,11.419354728720144,6.248702360061755,-5.587465995299073,-3.9778689226166652,-0.35509062113166306,-4.382895011975395,10.015729318972646,-7.196424547126364,6.256824784515736,10.117386164292096
20220616,8.002157358342563,-8.597176318700024,4.222336858218193,-10.204423146050134,7.9479491558277955,-12.490017811140179,-9.186002767081552,-12.70097964303374,-6.81209187076081,0.17877580970174664,-3.2791713294482077,-13.711732405927574,-2.5583501043167867,7.361457748238905,8.114792365548478,11.010057134144343,5.094039220874642,-5.983213580922328,-4.310857978294131,-0.5269327319744592,-5.089992474598573,8.133664637954638,-7.496151786396765,5.100842311528136,9.872496803272922
20220617,9.725667220787809,-8.554009650706071,4.761920674167531,-10.73304026757418,7.971326226764455,-12.802098589929436,-9.266967826536968,-12.69763602527946,-7.121695509054541,-0.885435094851763,-3.628501653201464,-13.647728344364197,-2.741687530914442,7.642449683618414,8.179004195802692,10.649814750712206,4.149264820058998,-6.388413185411777,-4.545358452387275,-0.611435735911633,-6.015290965303302,6.593642389082588,-7.819649456259847,4.154684713755837,9.67059752274563
20220620,11.126710497302211,-8.534687745775946,3.9183190859463504,-11.186085088662182,6.497468037098888,-13.095594150111243,-9.31774493017707,-12.668301944065815,-7.005920650109631,-1.822176556545517,-3.786411195190132,-13.641018682612366,-2.9055173667720817,7.8579283884477364,8.23148023663655,8.684093634759526,3.377842944265974,-6.4304512651609675,-4.717519127151664,-0.4881547712769569,-6.716255350687272,5.333331886363411,-8.036998903308046,3.380757965763515,7.884572514762415
20220621,9.051786590804008,-8.502417184620553,3.2298977820668773,-11.552710899454796,5.291790620431145,-13.397596829718923,-9.396444472726783,-12.711118165951634,-6.733002016424671,-2.725410009644097,-3.8280978936814676,-13.517564478675014,-2.9979434305677035,8.03070131921343,8.263929524498376,7.077533409471669,2.746902228217277,-6.338211269260161,-4.861800800689033,-0.40075909363388423,-7.204225321572115,4.301624972189801,-8.090673947778791,2.747894966305326,6.425268562987424
20220622,7.353813566067963,-8.479053424780236,2.6668786568843585,-11.859690907589489,4.306132037835251,-13.51096131767417,-9.479368012465828,-12.81443842886846,-6.680397276315188,-3.507704811121656,-3.9056901421194796,-13.370699848783921,-3.117925065987914,8.079083992795718,6.732315261917233,5.765162801099988,2.230465481589264,-6.416099030064763,-5.035232508002551,-0.23840113376303687,-7.7604700954203905,3.460201518272487,-8.260762027062775,2.2311346532329175,5.234776623714016
20220623,5.966582937695504,-8.467089333209426,2.205688796463532,-12.111265442025061,3.5008552641216135,-13.53973959273961,-9.418816509821982,-12.648056518448584,-6.542824097386694,-3.882230449787058,-3.8720702982822743,-13.264563838776569,-3.1315242147600904,8.03883219208898,5.485086332653505,4.691941846697576,0.9015223712644255,-6.3553896575460325,-5.102294751894518,-0.05865960602018128,-8.154950633031298,2.7705416984534414,-8.004185286928276,1.8090569595248618,4.260456328461724
20220624,4.83666726365061,-8.300068726229883,1.829473271071149,-12.281122330722805,2.842622665949121,-13.40486837924769,-8.807985584884271,-12.430206334189943,-6.471295122604874,-4.229107950346511,-3.8619487526104344,-13.170664808954651,-3.176537463968324,8.149623025168289,4.464991819085567,3.819736746244083,-0.11073601401574465,-6.3362366692623615,-5.119730658230803,0.10886851900909336,-8.625839789686445,2.2058800486148447,-7.93796816797427,0.6174516508602993,3.464779410077687
