,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF
20181018,-19.962187522992075,5.47997589497332,2.3207925579186757,9.566174905585603,-12.527696096173347
20181019,-20.54741092850868,3.8793418007455878,3.857840132139828,10.503956957813854,-11.440914175334093
20181022,-21.11238053241669,2.5192178203171687,3.2223566663769487,11.147950655229023,-13.754116492513532
20181023,-21.4486637550682,1.4377064888680993,4.531433328007719,11.684411420312767,-12.317257543705463
20181024,-21.71014167851856,0.5293737296646794,5.6029228755884946,12.07080234707708,-11.14011227334888
20181025,-21.92897146303324,3.446154754546056,6.446539610920791,12.548970895780645,-10.195597829836334
20181026,-22.13407033701942,5.962955304878513,7.2328313882865976,12.970017975133354,-9.428180556837802
20181029,-22.28075968516676,7.798707416596617,7.608487380651142,13.400485774247237,-5.790691990687927
20181030,-22.09297463822607,10.246383895530771,6.3280469684036555,13.558030109021798,-5.770146690086183
20181031,-22.062844394650636,11.056429299535049,6.9019367250532335,13.451613422171675,-2.758492465658995
20181101,-21.983433716251362,12.001230461304786,7.604122787078127,13.447925985822884,-0.3358647082091526
20181102,-21.311173862215238,12.667042205692377,6.337511895826689,14.052638328656945,-1.3512163202828456
20181105,-20.54118219183066,8.435078794525102,5.370573402440333,14.631966585815697,-1.3035501172253272
20181106,-19.23397186202039,9.033057698520873,6.318220639662025,15.03561870567687,-1.1816373166132204
20181107,-18.35857806006465,4.993194801085035,5.265549265584527,15.570166191744892,-3.661488117297891
20181108,-17.621162198117997,1.2545960945291892,4.377595066963064,16.156012876539734,-6.305826894673418
20181109,-16.427061650029223,1.649099507939984,1.977925134861561,16.905421916115657,-7.455715197980846
20181112,-15.966404247419772,1.9249061572940183,-0.7696997877579893,10.376818772419416,-9.23829984772202
20181113,-15.438033321605646,2.0264886243292164,-2.5574612316995866,12.368861442568043,-10.176388089041366
20181114,-15.880594743458037,-0.6589551355300247,-4.545651880629141,7.166571736915332,-11.599493347532265
20181115,-15.845429552384843,-3.131784191308701,-6.118913537844603,2.89740179064064,-12.488701526303215
20181116,-15.550226431660981,-5.917882093362435,-7.924506430922408,5.214153046192737,-13.26155923008863
20181119,-15.81861323768658,-4.487771097486821,-3.598154414176363,7.273159872067293,-13.82871746557096
20181120,-16.28852693285237,-3.1278388839530793,-5.6847048546057515,8.745645869454767,-14.643056766387453
20181121,-16.72597020011479,-5.238324116273477,-7.330597201988443,7.111337648842741,-15.244394449944966
20181122,-16.289531599140137,-3.3140688228368087,-8.324082142236156,9.839496526412038,-15.084143547443833
20181123,-16.842449103469143,-5.289320432054925,-9.92828363996206,4.21957579124995,-15.87029158974191
20181126,-16.704801798172152,-5.89061033128452,-10.51150355524683,0.25362538280006675,-15.987920479584757
20181127,-16.37153656153936,-7.029024780231204,-10.532659772521656,-1.7813127385950245,-15.459093594426323
20181128,-16.114152821612304,-7.782625222533673,-10.847508154207643,-3.9512866231541133,-15.00691252025379
20181129,-15.799546337445943,-8.641325421603781,-11.121250308327072,-6.10269028483536,-14.490749601800559
20181130,-15.897962498091028,-9.382795153899892,-11.554854066808405,-4.960692043225169,-14.07924702023534
20181203,-16.2754537104924,-7.863087414482445,-12.273618997681126,-4.373259937765708,-13.730880389130181
20181204,-16.353308375306366,-6.617661222260276,-12.098366339364066,-0.8827787867947002,-13.250062132699954
20181205,-16.350639253309392,-5.593354046423558,-10.182626208107246,1.1790281010739003,-10.284982534294125
20181206,-13.292181460494406,-4.753324564880943,-6.757468135480091,2.9167263097528062,-7.902247350617671
20181207,-13.3922883787246,-4.067621475844666,-5.801026053521481,4.150120005079048,-8.332659437934534
20181210,-10.871462602244558,-3.5054815008089872,-3.487013617302652,5.590623080170287,-6.316137035238649
20181211,-8.811674086446596,-3.0461670511346397,-1.6396735818208503,6.237252166899543,-4.672689221162779
20181212,-7.127144484161076,-2.6732582694204723,-0.13371128468473015,6.83375936018375,-3.3276148464430184
20181213,-8.332911769260996,-2.3682988472522206,1.1177973643025156,7.366888401454951,-4.6479169215741445
20181214,-4.60365040082009,-2.1174927787155573,2.1182199669994275,7.674247090058609,-3.3309911962256433
20181217,-1.5650312769583556,0.22463952710501733,2.942187978908282,7.923137026570352,-0.029545653732775623
20181218,0.9221529293348305,2.13671460438028,3.63072892068463,8.098017739169741,2.6976533674734546
20181219,2.98606308179048,3.7573871833144628,4.201122830392757,8.178819208693513,5.081259564925602
20181220,4.694409191051134,5.150683991528103,4.6692027163759775,8.199662147462806,7.036115564870515
20181221,6.104126280557441,6.257478377903757,5.0574615740314295,8.231624638928713,8.577088200230282
20181224,7.4994664061128224,7.5518159946743495,5.438733554038056,8.307716155916925,10.099880102045518
20181225,8.782130287566671,9.208032958193519,5.8206841549605555,8.581974590097673,11.38885720629402
20181226,9.747060687801852,10.985769242214255,4.537141165978547,8.654439075167083,12.341788261717808
20181227,10.555227619374966,12.433597181807254,3.4844778786060324,8.746209057989676,13.173730503419685
20181228,8.714374252393414,13.610936585003554,2.6233635800239625,8.822081738218554,13.84620901011431
20190102,9.7201462367587,14.591773738629712,1.918909518948039,8.895825974293254,14.496474134033006
20190103,8.032732506864111,15.40325298117802,1.323166460768231,6.493930291524766,15.187657516174534
20190104,9.13619067118173,16.16822946069285,2.4584164530623207,6.9890663240468935,15.639569344757739
20190107,7.571630403186722,16.38821003363723,3.3981087224551123,7.408387729083078,16.247523979458926
20190108,9.074965962938187,16.901077428826895,4.203906662142335,7.750935352372819,17.0791274501531
20190109,10.333984011543574,17.356602277768605,3.114162856460952,5.57444199130113,17.749429465875142
20190110,11.532590942983655,17.639607653830858,2.182636857191713,6.331938463729253,18.83470194201277
20190111,12.530810966363081,17.805118143099914,-1.0762171587911136,4.4064532476126885,19.72444847344172
20190114,13.343125990443927,17.954226538943548,1.1182429734298291,5.214090823865278,20.470401806652436
20190115,11.083932799299765,18.08877944345765,3.003949639774649,6.041160382924409,21.930199674805895
20190116,9.230064768240045,18.19007428023995,4.546611273618203,6.727164431614969,22.758728489463046
20190117,7.711587818899124,18.352618603114546,5.804170969272224,7.306775780299636,23.44743970332521
20190118,6.4672195143164535,18.532954726612562,6.944357138743968,7.875760894489233,24.00124346762346
20190121,9.53446510484599,18.257342116813955,7.842340266098448,8.417396430931504,24.024289238972816
20190122,12.046081249273872,18.161494787438233,8.501630030532622,8.76338685964933,24.227639611978905
20190123,14.033849606103125,17.92496721102935,9.033993802303792,9.05284457576589,24.39750479469602
20190124,15.87858325243025,17.869978824671904,9.458942800336327,9.256123288066568,24.948256763673054
20190125,17.760539067631395,17.869042747127306,10.528689328406458,9.550222492821408,25.885600324855016
20190128,19.34375635567068,17.884858760068404,11.401252531420145,9.78602997233919,26.625354845936634
20190129,20.809890321478377,17.54451072940444,12.103365350725579,9.972130931786555,27.093468565413005
20190130,21.989253545196306,17.198658743707163,12.625406811781943,10.091597403660293,27.429555472230298
20190131,23.715722834535764,16.486831959206963,13.161568674525538,10.456020270947068,27.869908648168842
20190201,25.626551175229846,15.904603267101017,13.914594166186248,10.260079822962597,28.838861064826492
20190211,27.036758352775493,15.044996745229918,14.268831579174226,10.082251056832487,29.506653634512777
20190212,28.010468764143386,14.143504684074651,14.524046708630983,9.878540997199902,29.663029090497236
20190213,23.106709458600996,13.26171559342018,14.798928244065774,9.70317627788592,29.54601973859809
20190214,19.06468395711116,12.51113865143394,14.837614240114139,9.533184373795802,24.96712351220456
20190215,15.064040816547365,11.920892620113026,14.884730299417972,9.383873014369307,20.263437543432165
20190218,12.298404462562546,11.412048159714441,11.711531351693655,9.415658008422973,16.769342025982763
20190219,10.232524093020162,12.328479532198317,9.106831437541667,6.954032755337993,13.685369164761084
20190220,8.734710939068378,12.115985408714655,6.97922017167183,4.937081355298073,10.73319320312646
20190221,7.45917447407079,12.750984755000921,5.246069537571831,3.287191579450937,8.975144345011262
20190222,6.36088848588727,12.683045827545365,3.8290395516539695,1.9504992598236761,7.551215888001853
20190225,4.9238194057192555,13.208529604310321,2.499337465144811,0.8583473410176419,6.040082294909591
20190226,3.8366235949345007,13.200683689028995,1.7818741997560754,-0.07008062602776821,5.0361091793289985
20190227,3.7559525993749014,13.010370361354568,1.0836465509716193,-0.8300310049408006,4.415202181778674
20190228,2.761422973552265,12.503429739920778,0.402167481760185,-1.4606370823629113,3.337934992566814
20190301,2.2493249515480507,12.212927878675451,-0.17803988196132536,-1.5624222564059473,2.7464363235013245
20190304,1.536240913231854,11.738840171739273,-0.5636516682674593,1.2235073926694868,2.0151270809650796
20190305,1.4787064183144785,10.686041352830324,-0.6733052776047206,1.2775689856499315,1.9002506284889455
20190306,1.1813182198236973,8.951098286215139,-0.8257300827466132,0.6562524683324256,1.6826536154968266
20190307,1.2753007673770314,7.7842389121669795,-3.7595303767227795,0.0008985858849546169,1.5880974127563885
20190308,0.9722784466226524,6.485065740450876,-6.421254404086688,-1.1036265025346763,1.5695112164409653
20190311,0.7413163682347901,5.56745075641023,-8.169662002124593,-4.514459443023583,1.4580571759860403
20190312,0.4288601780074306,2.5306870288554286,-9.443775323853197,-7.797338202655489,1.2127487517133682
20190313,3.5209837089407836,2.1191123555192513,-10.49542246833697,-10.931739441466956,3.7683500195650566
20190314,5.828896992080769,-0.6227507372557795,-11.361755187135909,-13.431874098234083,5.806611307011905
20190315,7.933659734146091,0.11569444134121865,-11.967183242376102,-15.499412496613164,7.806394644438198
20190318,7.051758577832658,2.6682020234930133,-12.252104151803238,-15.910539834993934,9.754508130267668
20190319,6.085379696147205,5.026998829673049,-12.912545474759467,-17.480988775052083,11.221255099197052
20190320,8.203510935612792,6.290386306904612,-13.368184237960046,-18.618524040142372,12.161486736028097
20190321,3.224370679899047,3.8496240321832924,-14.024589282620099,-19.580470388613094,13.121687781512577
20190322,-1.4745306872405175,1.294997555679482,-14.61437748153239,-21.244692020577048,13.987635036595904
20190325,-1.620544091623605,-1.1282288828385612,-14.428071680815469,-22.009229172354406,14.594121378665731
20190326,-5.095367572066369,-3.2621683033784374,-15.098355434765683,-22.906138321569028,11.755700565855948
20190327,-8.847493129406612,-5.19368634980971,-15.896179662365723,-23.785266044305835,8.866790859411667
20190328,-11.956188900356619,-6.651894519167579,-16.275662353263286,-24.034975085181628,6.377784629230488
20190329,-13.72146418272993,-7.741251463324844,-16.61641209582764,-24.551185217944795,5.036654290098081
20190401,-11.397422483311397,-6.216605456772671,-16.88468792296325,-24.75324067683597,7.372305744801089
20190402,-10.120458303324721,-3.5678952051378428,-14.323395797157495,-25.10075858077326,9.236486020004085
20190403,-5.4287898409123425,-1.0361564388473354,-12.617455110888969,-26.190948704183793,10.604554304062114
20190404,-1.3701210957847887,1.5548526132875145,-11.081574728571553,-26.756625882816948,11.84628448053499
20190408,1.5290218840646577,3.690823892602378,-9.833568265685166,-28.10868857706397,13.14835688647436
20190409,3.667979612001214,5.357832516872408,-5.709387446330689,-19.321477219779705,13.63205558051522
20190410,5.4598450150596625,6.812130111731781,-2.063895244164536,-17.53300080672419,14.155620812720064
20190411,7.181015442009198,8.030709286867145,-2.6180516410171144,-16.008491302578857,14.816125279599515
20190412,8.773738485874658,9.095441957005008,-3.0899189855888887,-19.24209908336151,15.409112611016171
20190415,10.105331296991334,10.084482759727809,0.26095164509177593,-17.38370453231768,15.860468764036126
20190416,11.272928026495773,10.890385214116677,3.0153168486033994,-15.841389872361775,16.323834551000616
20190417,11.905566760411457,11.36058475219349,5.40927979788012,-14.579272244747699,16.517322479627865
20190418,12.425663273431189,9.97462200438005,7.3234097830664755,-13.540208128673704,16.678577593462787
20190419,12.547245942269342,10.97516943276384,5.063129474941196,-12.681150257978084,16.499657764562407
20190422,12.620077560168406,11.799708926459875,6.665260995147044,-11.907159068275561,16.355648326032284
20190423,12.67853353454385,12.4724260250788,8.012304021457291,-15.700880780430303,16.235752753362213
20190424,12.868843329912558,13.054952453919162,9.201523641786023,-9.97014134970743,16.39152549725658
20190425,12.997327261224035,13.45874022656017,10.184759650666164,-5.350919079007424,16.446012446125366
20190426,13.023219686584852,13.77157225129652,11.041656265290115,-1.5861386567193776,16.4531816686689
20190429,13.03811018850321,14.073070152154706,8.11324450719371,1.49452404667713,16.50561015991451
20190430,13.144485220804757,14.48783783502557,9.222743252811446,3.9945880038763306,16.633692736738592
20190506,13.105056306221368,14.969585263549801,10.25886399759412,1.580548410621482,16.70251284117238
20190507,12.854805448698826,15.422448485802867,11.106165893266319,4.2830643975481895,16.61020914476823
20190508,12.699939414221852,13.629267211743342,11.518544545855995,6.5066814416087375,16.54591755611178
20190509,12.502873528931783,12.141213661756286,11.80808057505492,8.307911945271465,16.430699916888642
20190510,12.58443007218013,11.1655321755413,12.168138528723244,5.090296754639704,17.202648674026335
20190513,12.651161491776778,13.327423917814901,12.60704012675382,7.984189320948444,17.879393658785734
20190514,9.171481019885164,15.099269306385576,12.86417134339326,10.451187557507378,14.42672810464434
20190515,2.947810257126209,16.457798637229978,12.925251485134707,6.3664651344914365,11.59822760052596
20190516,1.2631958879154501,17.271858932864752,12.829946371248255,8.193659881313463,9.29154237020182
20190517,-0.17162687329482385,17.58964835347618,12.765201042225414,9.704855784526757,11.156510665068788
20190520,2.1658517536646524,17.858130646522707,12.690174613846429,10.814542789278336,12.748767239635654
20190521,0.5444487280078043,18.307308307967737,12.658627438296602,11.703628788451375,14.06042676957129
20190522,2.4882888530454705,18.707558971719415,12.30859640869162,12.408476964063773,14.653083766395012
20190523,4.1053111863113045,19.022179490150236,12.053158022804155,12.929681812513687,15.138626291879559
20190524,5.409565432565365,19.258299619056523,11.799087139921127,13.393143505646751,15.518507089425567
20190527,6.484090010122363,19.456500339040634,11.517122273572259,13.57200034138726,15.848523045506928
20190528,4.2440182361173475,19.495997024773374,11.117792060162163,13.422617468796187,16.057899868997776
20190529,2.399492363335339,19.515475564412117,10.775678562535704,13.300912472905333,16.251588823695457
20190530,0.8787744938057118,19.38350974334931,10.509418267840697,13.190928164793386,16.40351263698088
20190531,-0.37242317155509674,19.18643253782021,10.289260388604685,13.106702167274685,13.251385840827043
20190603,-1.4864815846796802,18.90080215403392,9.978922519233478,13.003986863074523,10.667920896372657
20190604,-2.442035665188355,18.44784723907351,7.639321066103842,12.86393153150869,8.547255857224169
20190605,-3.206965243955066,18.11278064055451,5.705154261577919,12.744616766300055,6.815630936298348
20190606,-3.8606136696894424,17.916033079333065,4.116576831012325,12.652003861875757,5.395760964512213
20190610,-4.398439218040329,17.7015959826386,2.8256389076352275,12.590604172611796,4.234256468371542
20190611,-4.838556901245506,17.479042666066395,1.7713164596071254,12.415813091113518,3.284648428558629
20190612,-5.163239270872434,17.061297763185596,2.9033633077117043,12.255329924955472,5.579420800506341
20190613,-5.411292332226754,16.8062467815139,1.9154442335658586,11.907475886869495,4.409157613785075
20190614,-5.639672123388343,16.604099548322775,1.1014539515091322,11.777547260969804,6.455956792784536
20190617,-5.8294269244279855,16.541861690073425,0.4450171218575263,11.604243488783922,5.116349639369798
20190618,-5.974768938868136,16.599548684733936,-1.8324132704639862,5.11754820913691,3.938968533332734
20190619,-6.105381742337573,16.572155263073824,-3.7005227918021504,6.223239778809005,2.798342301330134
20190620,-2.178150328241845,16.46138230784447,-5.537039396361428,3.904580874925764,-1.141780859881661
20190621,0.8200968960888408,15.90892711817013,-6.693128378679366,5.321720562836477,2.702227592175336
20190624,5.295803685149351,15.188362944389382,-7.23816042140045,6.478782834726934,5.705904045771242
20190625,10.723538946783025,14.680583224040038,-7.792176121220399,2.1029281603190864,8.800044902280982
20190626,13.839854276932334,13.78641913145385,-8.64974220556223,1.1331664341161298,10.908976494800847
20190627,15.450105429265866,13.483141136336586,-8.961735463189127,0.4444168648281881,11.9754424881727
20190628,17.719357483363584,13.415141910966476,-9.207147345396343,0.9374221437629124,13.807055007332757
20190701,18.18062309529026,13.041650227580977,-9.896154033374074,4.236950934907216,14.495646489303446
20190702,18.835104257954395,12.547441444003958,-7.98940405782165,7.5058005102522545,15.462497618299851
20190703,19.392252369323472,12.585454724252408,-6.777521620338662,9.720697946894184,15.949730467176467
20190704,19.515255993065896,12.434540479884152,-5.6654761246796514,8.021382028050029,16.27356231338399
20190705,19.519876353032686,12.423656340193334,-2.3450494650568094,6.963389766618283,16.90096962659879
20190708,19.32159998871732,12.289466006946636,0.020529955694312763,5.2975557537324285,17.16773108422552
20190709,18.517166283824892,11.739495232281428,-0.4047593066162867,3.589338805040356,17.15107514227413
20190710,18.63498398288606,11.394386503841227,-0.7312874095440972,-1.7012514617949464,17.765086773164498
20190711,18.165579208677595,10.709572404470379,-0.8226449647404857,-2.3028509406729776,17.776299425745872
20190712,18.121085510693103,10.221003346128974,-1.180798964589675,3.007388592390365,18.590255041219667
20190715,17.690383218052474,9.593191169734379,1.6578072978622336,7.324764727507361,18.568826482290145
20190716,17.660104248698914,9.21110888578277,4.0595915373461455,10.747499683400212,19.19218763492586
20190717,17.41242744043643,8.99482699848033,5.74569922701273,13.071409423944452,19.168259335019957
20190718,17.44734051345796,8.728161728396348,7.383216555383208,14.41276020226235,19.192283537295456
20190719,16.903273947754247,8.129985457430807,8.298570090626264,15.171072321828808,18.786744221047517
20190722,16.63096227172891,7.699789939117431,9.361581509463573,16.289006622313234,18.544531658832934
20190723,13.031866231856842,7.303808012104485,9.735495346467362,16.803778968444977,18.920806382817897
20190724,9.913871676563227,6.935463263490714,9.81593399404431,16.77460604330349,14.914586974457833
20190725,3.5649546674957673,6.887625985785648,10.308022037348124,17.520501795605515,12.00327046924965
20190726,1.9470220476965205,6.544015999703875,10.370860094372457,17.19774274073247,9.538982911288546
20190729,-3.714163065909552,6.318446544375629,10.700500970648394,17.81342099858324,7.305595110646806
20190730,-8.287589939981066,6.05498624729832,10.736388444626797,17.759452251399555,1.405484451165593
20190731,-12.065913545488016,5.854367982425249,10.924045324338277,18.212725524848857,0.7002239821893246
20190801,-14.944845277300931,5.688769151639627,10.969884294555548,18.217048374605998,0.24550867311481772
20190802,-17.874949957024473,5.624065758427477,4.754763662343347,13.953613188632653,-0.17674754847995988
20190805,-19.399820368302848,3.73442653933958,0.9251337247413236,16.95242462344296,0.3822199761613565
20190806,-20.81961903323369,2.2248948648003197,-2.9903552566471268,18.60414319462425,-3.486641246391333
20190807,-22.406189807549417,0.9625234602723216,-6.183605315935241,19.358072551376715,-7.231543031833676
20190808,-23.574718883749753,-1.6961175928311771,-8.913069069067394,15.333406726970624,-9.857522082165765
20190809,-24.796396372648307,-3.881297609567124,-11.1677616563422,16.858049769298777,-12.01467677671813
20190812,-24.861818966574393,-5.611739742492482,-12.4545387813077,18.705837474299376,-12.817686006808698
20190813,-24.36161110398464,-7.151994746774258,-13.19324425409286,20.485461937481755,-13.465668070091835
20190814,-24.74834130342053,-8.458939991574546,-13.784291894224316,20.999260730377724,-14.708152196426944
20190815,-25.093060216487284,-9.495762829360846,-14.386414082954207,16.27796141469482,-15.523950049101046
20190816,-25.20094845825449,-10.326711712144954,-14.846173439927552,11.340724401145359,-16.147816988357942
20190819,-26.019031096270922,-11.1560386899837,-15.221218893606315,7.493871787199103,-17.674173483930183
20190820,-26.470154960200308,-11.919368695934345,-15.61470361938689,9.856068202473637,-18.689552699737547
20190821,-26.694625156989513,-12.545405333995983,-15.951298926931862,11.79657603682607,-19.6574385169242
20190822,-26.844378255051566,-13.00633244191435,-16.24962570197809,13.418429574507359,-20.50274056639393
20190823,-27.531490135009175,-13.347726546940814,-16.535715945235687,14.66736807896846,-21.372790929807664
20190826,-28.291753185654084,-13.645788179714579,-16.974500879148458,15.705009362915435,-21.96656581032324
20190827,-28.721279316643823,-13.826760330968543,-17.034393626806132,6.391285428155861,-22.297632065635813
20190828,-28.3888486871971,-14.187572760353454,-17.084575253885838,-1.2582575450883553,-22.201655012754628
20190829,-28.039766756026204,-14.435289012118368,-17.084445741769773,-7.452162269903097,-21.994703061994418
20190830,-27.689168967593517,-14.648202351213598,-17.093686447370246,-12.329315864958534,-21.784582685220585
20190902,-27.071407624056466,-14.417028111022598,-17.091291079862316,-16.038254160139616,-21.204792364639115
20190903,-26.525381769130664,-14.214479233824683,-17.031406334832347,-19.006823169357055,-20.6725791429448
20190904,-22.846838742726444,-14.031876533790665,-16.942230651914063,-21.42953426639638,-20.28937144677267
20190905,-19.835604013807576,-14.107024941988062,-16.79926332687879,-19.038137928102167,-17.249870859961064
20190906,-17.365623653509477,-14.16547358431664,-16.68220364068705,-17.12039554218432,-14.770251962985407
20190909,-15.336425971514053,-14.25268414425048,-17.054836602574184,-15.553182983970265,-12.764036968658072
20190910,-10.704507079758603,-12.424307680057776,-17.78152862116267,-14.175554167295747,-8.397186909285708
20190911,-6.900628179772191,-9.238525321058372,-15.384399612925328,-13.0423606360519,-4.8333462766188795
20190912,-6.632908074600069,-6.632836517567814,-13.423403325060054,-7.8396638518910855,-1.9154592223073943
20190916,-3.5920395153677673,-4.500389503215242,-8.818606125399333,-3.5843776565730385,0.4235059737409266
20190917,-3.9050522652364004,-2.7663070542052566,-8.025561046492694,0.03156101793114807,2.3362350654426627
20190918,-4.149601407581158,-1.3374779422407634,-7.364840264868078,2.9529729219576097,3.891336465081152
20190919,-4.357636717842517,-0.16072382875796087,-6.824565036312823,0.903997369914384,5.172075680008116
20190920,-7.100736072267003,0.79027759234505,-6.3891476959461855,-5.084166472774966,1.2461490529442787
20190923,-9.325443733231609,1.574607683687221,-8.925401043254897,-9.62351851558919,-1.9655843701384297
20190924,-8.44005482758796,2.2194156179694584,-8.047675069110952,-13.322924820427367,0.05238714413896517
20190925,-5.323004716802683,1.048482650180059,-9.661835194273113,-15.117829199945415,1.7578674071780673
20190926,-2.6477995282656925,0.08171685921390548,-10.982774187013856,-16.517485780426597,3.2883007675844174
20190927,-3.0549089353512406,0.9752401567712594,-12.066862325599807,-17.691941968388353,4.497955726124989
20190930,-3.4009156241018337,1.7200335674876843,-13.018478851219113,-18.620212438895372,5.537851618830114
20191008,-3.7125961629447923,2.406221050549582,-13.900612582303044,-19.49492166084935,6.484173116422777
20191009,-6.653913848289642,3.0370575602347243,-14.682938309506554,-20.10129641322092,2.183877627703083
20191010,-9.054720245145926,1.629847048664181,-15.322718381824146,-20.586450524051784,-1.333161121347103
20191011,-10.998835704299257,0.5124237741098261,-15.943279683449198,-21.035402805144432,-4.221336264413334
20191014,-12.582568835202526,1.4001683954165385,-16.44839157972192,-21.458750896167007,-6.590513140650984
20191015,-13.927415145104863,2.1209498742790256,-16.582695348430693,-21.732724685254095,-8.518777412274572
20191016,-16.084167468743253,0.8351390621701817,-16.9313170460374,-22.126983740430873,-10.54604408248819
20191017,-17.758820220538162,-1.1366861550404668,-17.152059956753728,-22.27554339798459,-12.116236887798154
20191018,-19.032717545622592,-2.87007084897923,-17.340510175960993,-22.256135941018382,-13.336961924332286
20191021,-20.38166893813521,-4.299151772731494,-17.65837356859499,-22.27574728544757,-14.568739557758574
20191022,-21.492797724520237,-5.584066791031606,-17.83650825395526,-22.2995177028537,-15.606069862399078
20191023,-22.29886761827373,-6.692046985695292,-17.951511773544453,-22.29906833622243,-16.39454627451229
20191024,-22.952209777138645,-7.509261101920843,-17.156449285939374,-22.214601605526248,-17.076324855847787
20191025,-23.746969444647547,-6.408705523676846,-16.568197737943397,-22.16417881676441,-18.024066374691795
20191028,-24.453999117796364,-5.610114211769264,-16.16169236780645,-22.263084938423447,-18.749623760729758
20191029,-27.116544401705177,-6.971104457505135,-15.397731062019423,-22.33674111353352,-20.871477474827735
20191030,-29.115459782220725,-6.183744242790748,-16.40918165976405,-24.038177596252254,-22.56867597572309
20191031,-30.779059511675555,-5.395366980935932,-16.076526961741,-25.54258071631941,-23.91486639148909
20191101,-32.66286680459074,-7.335925326281073,-16.73306781009522,-26.206525256386005,-25.369969415650758
20191104,-34.20484652070242,-8.654331811115135,-16.80232222339404,-27.000985349056197,-26.516859974486973
20191105,-35.658612183184026,-9.93463282829485,-17.224991327955696,-24.274576754447704,-27.692407284717603
20191106,-31.14070175403066,-10.85981462738004,-17.119790387030594,-18.614252778494784,-23.843730072521133
20191107,-27.452394779938835,-11.927827404951584,-17.364650415887915,-14.70122921577672,-20.695930639115957
20191108,-30.170982416954843,-13.012328265586463,-17.675561851476207,-12.311106307819614,-17.271051889818942
20191111,-32.611525195717824,-13.89248602120999,-18.08416595841441,-9.639080970273378,-14.900676003634398
20191112,-34.49075946013913,-14.656082383945845,-17.138437597806405,-6.828303978271747,-17.04124167741787
20191113,-28.02178435936994,-14.650097986862221,-17.114732607352366,-5.527401324578545,-9.004238532308474
20191114,-18.670925811994216,-16.167250824182144,-17.83780556670246,-2.8685071066343153,-3.235373984731882
20191115,-9.354831408919908,-16.466005166433934,-17.44570643076737,-1.863315760610727,2.5703546242894673
20191118,-3.2559448372240904,-10.451533460515634,-17.661347363885337,-6.517039368275008,6.630695690866958
20191119,1.9017467777401431,-5.739161222859206,-14.040963224562471,-9.246827127233953,10.163621623607764
20191120,6.33413808992916,-1.9007208214921123,-8.196575443904765,-1.9840819747842935,13.83511147714672
20191121,10.025954042713195,1.3760814625773745,-3.8894455993874137,2.33823224024976,16.269098894637413
20191122,12.859139734585877,3.9059641364630644,-0.6282161206090247,1.3699105714282662,17.6710612863166
20191125,14.52789748432839,6.103221231630982,2.031333368622884,0.7120632728151186,18.25496030919773
20191126,16.425878386598065,7.720175944108064,4.628300825160901,5.4142723511895365,19.284693065578562
20191127,17.185094052630426,9.240088319930202,6.190482626233515,1.6885011487595787,19.32267126198276
20191128,17.436245047956763,9.97921276885826,7.094261794746431,-2.61977084846965,18.839056922626217
20191129,17.919900985951696,10.276099793644525,7.8456027210863635,-2.866356397804011,18.898916508553512
20191202,18.313037779218405,10.341033787839176,8.410276972555186,-3.287975524183875,18.731794981370697
20191203,19.361002953249443,11.25497432529671,9.034162779714125,-3.3789834351065413,18.395493491787377
20191204,18.677230336661896,11.090138304919632,9.164779835778283,-8.211139998363521,17.527555914272995
20191205,18.573931506980863,11.05226890535751,9.631345914925344,-11.684805228853923,16.816768944176196
20191206,18.605016163885292,11.069338332261696,9.87504387321772,-15.145569326568285,16.260427431721343
20191209,18.180702178229964,11.214607625055901,9.74808508966903,-17.94511589672744,15.794089073069408
20191210,18.989593876131085,10.940684505142245,10.354345820778398,-15.005597137288907,15.38208149744406
20191211,18.43190931998665,10.754417097013796,10.832637195158851,-13.682507234090156,15.182832609980807
20191212,18.615496966544228,10.598175299305016,11.24466025563596,-16.56223694845781,15.023301371486312
20191213,19.24021995320173,10.442038470073754,11.610901224942202,-18.75278489541327,15.009798853460463
20191216,19.703329531659513,10.335437957905402,11.908735138724875,-21.461374835989744,15.021613760711999
20191217,19.933966629149275,10.20197080250578,12.097478091636527,-14.07615997903197,14.920109908044465
20191218,20.150773120489976,10.031309129077098,12.427685810373987,-13.492436138724045,15.099986045859481
20191219,20.33469013860644,9.903373338054339,12.69936609819924,-13.058718058836856,15.328441715591534
20191220,20.702164982554606,9.772778678174673,12.922775364870672,-7.201367667916673,15.617499513673202
20191223,20.963568063220283,9.614899443376514,13.067486371093329,-2.3372785660403492,15.906982435649947
20191224,21.22095227133876,9.549204992331296,10.513853778378277,-9.148525231179,16.188690599183595
20191225,21.78175996546877,9.540098526691278,12.600740853733866,-15.804511029406966,17.01049462022916
20191226,22.04896796429028,9.602508263783664,14.273261177241066,-21.242829940450147,17.62256155045726
20191227,22.248797704336553,9.672238450837192,15.65304184496443,-25.493961203826917,17.981338619247648
20191230,22.423317048749457,9.73905762480176,16.84492233262112,-28.892213549496347,18.271923562524307
20191231,22.81774204624396,9.805082863301928,17.818182324847022,-31.793691968598104,18.516166684423396
20200102,23.373970964356484,9.848748053508618,18.51568272980768,-28.1078924030449,18.86591039172981
20200103,23.683887866842625,9.906836992974434,19.013064993885603,-19.4032743329077,19.057082009985912
