,dailyPnl,Agriculture,Energy,Ferrous,NonFerrous,Precious,cumulativePnl
20141113,0.26570643783907616,0.08825678027797983,-0.015860580200292042,0.024550701080921482,-0.04477051512045175,0.21353005180091858,101.20621962411077
20141114,1.2985599256920755,0.13820779304153155,0.4540520434489073,0.013453380032248894,0.2262538442159151,0.46659286495347235,102.50477954980285
20141117,-0.9073364818410047,0.16342080692232852,0.48135658197792963,0.042801747733990474,-0.18699547018784252,-1.4079201482874109,101.59744306796185
20141118,0.892448597832873,-0.10791253896355915,0.33086865087656536,0.633991759731834,-0.008604638654866062,0.04410536484289872,102.48989166579472
20141119,-0.16489500293808748,-0.064266483952788,-0.27479854335908427,0.19402067826200717,0.04306009790340397,-0.06291075179162635,102.32499666285663
20141120,0.24135107063646163,0.10734149315911488,-0.04677165390746284,-0.039893296667151364,-0.03576035840921988,0.25643488646118084,102.56634773349309
20141121,-0.25903976095054665,-0.005155867468774113,0.05876979725009684,-0.021826169033630827,-0.05650109597335297,-0.2343264257248856,102.30730797254255
20141124,-0.1106623659606612,0.018391125025742906,0.016540150043391415,0.14984396671646535,-0.10757542048660024,-0.18786218725966064,102.19664560658188
20141125,-0.26961250666599884,-0.153870953482189,0.09676681300196428,-0.1434070270008856,0.0013634027646088746,-0.07046474194949738,101.92703309991589
20141126,0.5792639835324099,0.09772264282389567,0.2696189046400552,0.07312386154335669,0.09247845605134437,0.04632011847375799,102.5062970834483
20141127,-0.6852412783190911,-0.14318434595118945,0.0915213917020279,-0.7337730564432448,0.002342413586973703,0.09785231878634147,101.8210558051292
20141128,1.2224719921816285,-0.04335744086249838,0.7339224730074654,0.15965380807157897,0.10216018487982312,0.2700929670852597,103.04352779731083
20141201,1.825107975897579,-0.152819267199788,0.5760617059142875,0.2668940960223106,0.3463110443649469,0.7886603967958221,104.86863577320841
20141202,-1.5763928326761976,0.024496374917846713,-0.3824357700685137,0.19034007067935238,-0.10524368574711243,-1.3035498224577706,103.29224294053222
20141203,-0.36322111595986906,-0.1438768563869658,-0.25458435157515313,-0.2655666884641707,0.2703234863691061,0.03048329409731448,102.92902182457235
20141204,-0.502823809763005,-0.12032457927873852,0.2558484954332829,-0.37372426897915495,-0.1542266734323816,-0.11039678350601273,102.42619801480934
20141205,0.680970444975898,0.1293838649160642,0.31981130127801555,0.17267252705584255,0.08867028175176504,-0.02956753002578927,103.10716845978524
20141208,1.3563188699150757,0.25077069555737785,0.6741084727920773,0.139779388836636,0.09384416011110182,0.19781615261788252,104.46348732970031
20141209,0.4237933258500746,0.24964927757156363,0.5496461774711281,-0.1626888534543873,0.07205004600033357,-0.2848633217385633,104.88728065555038
20141210,-0.7575877173537128,0.02669886452239742,-0.22592541159408172,0.08868264269743435,-0.0383441093705881,-0.6086997036088747,104.12969293819667
20141211,0.42584025408264214,-0.006712280098477885,0.14366281647216841,0.03762785678291942,0.1195691237309716,0.1316927371950606,104.55553319227931
20141212,-0.6022781235723634,-0.3181850639681805,-0.16894747214589473,-0.22075976671084807,0.1271207130813011,-0.021506533828741167,103.95325506870695
20141215,-0.20566399542233027,-0.023493131769846576,-0.1513374595004525,0.04426468757053902,-0.08459645987234195,0.009498368149771685,103.74759107328462
20141216,1.2775275180770187,-0.004718971062296299,0.35490416127674784,-0.024820993466260554,0.4705177615856033,0.48164555974322437,105.02511859136165
20141217,0.9494115436562559,-0.04024199265873474,0.17126933817774026,-0.08204032886921578,0.7930177975549448,0.10740672945152113,105.9745301350179
20141218,0.9810813867801855,-0.010260225758673453,0.28582107671418255,0.006542844409365708,0.8122731765181727,-0.1132954851028618,106.95561152179809
20141219,-0.5027324891539993,0.05839237171089946,0.03344279583313171,0.00020858337307848898,-0.5587842890204974,-0.03599195105061154,106.45287903264409
20141222,-1.1894008359585173,-0.5400380623818127,-0.12201408144617291,-0.34201953373417315,-0.16030693510557498,-0.025022223290783453,105.26347819668557
20141223,0.5681817435733255,0.03622076144538285,0.3239658039746893,-0.41611121897993847,0.28871354211131617,0.3353928550218755,105.83165994025889
20141224,-0.12474057147334318,0.05259531319155315,-0.2851642847915119,0.27872672922551384,-0.13916407521312246,-0.031734253885775825,105.70691936878555
20141225,0.16378528826479596,-0.08977333155980544,0.12529984992026152,-0.09025497442431592,0.16378150204903702,0.054732242279618724,105.87070465705034
20141226,-0.043117864235918894,0.02838849930709762,0.010252254836516823,-0.021949822477630457,0.08964509454181496,-0.14945389044371785,105.82758679281442
20141229,-0.5629413216343748,-0.5801685163925089,0.011794277201713138,0.09570456655135631,0.06451187270662977,-0.15478352170156506,105.26464547118005
20141230,-0.5139117037026321,-0.21240298708604516,-0.23668537220873104,-0.2263896165928512,0.07249489744825115,0.0890713747367441,104.75073376747741
20141231,-0.46381430163172654,0.11340165993238462,-0.25942675913288177,0.17377322058300632,-0.3773694639442313,-0.11419295907000435,104.28691946584568
20150105,1.643315002196691,0.6329918047155861,0.6580764856720057,0.009760293879302342,0.33393657657334913,0.008549841356447199,105.93023446804237
20150106,-0.2628254455881824,-0.30406277318121827,-0.06494484892737622,-0.03755683625389664,0.09736200946847044,0.04637700330583828,105.6674090224542
20150107,0.3444504722946092,-0.05486105470883878,0.22441773351073124,0.0023480587601087135,0.15081133240906974,0.02173440232353815,106.0118594947488
20150108,-0.3373269952289291,-0.2764276726438149,0.05913487455012421,-0.022158575598002942,-0.06383336567027352,-0.03404225586696194,105.67453249951987
20150109,0.8380432712218946,0.12857810775703424,0.5510030422027863,0.0705929106053897,0.04860680029815721,0.039262410358527136,106.51257577074176
20150112,0.5422082994188895,-0.12606232020415434,0.20319476050066473,0.047596701262980566,0.20017049476002594,0.21730866309937258,107.05478407016065
20150113,1.543875519010199,0.6561206511697,0.3260355076608895,0.03856629971156147,0.4153249385780776,0.10782812188997036,108.59865958917085
20150114,1.3885358268667465,0.46758022463762267,-0.07419059696483955,0.10271202850939659,0.9864037193688558,-0.09396954868428928,109.9871954160376
20150115,-1.0808498041368895,-0.18620790866933218,-0.2627415668384481,0.015623546625291983,-0.46732455715160376,-0.18019931810279732,108.9063456119007
20150116,0.8896126317193379,0.1399128319415557,-0.04232053915059329,0.0487496632470645,-0.00763141345361537,0.7509020891349263,109.79595824362005
20150119,0.16846640476396607,0.0777657865280794,-0.19500643403910012,-0.009292368981939953,-0.4731198351293289,0.7681192563862557,109.96442464838401
20150120,0.3105319965848912,-0.00320870205932527,0.03082601113978883,0.058104302107882935,0.23106189707542998,-0.006251511678885267,110.2749566449689
20150121,0.13670759200051974,-0.28818569689403145,-0.17896562228103782,-0.1095164716545631,-0.09687586724295813,0.81025125007311,110.41166423696941
20150122,-0.7496994722147614,0.07483529497664088,-0.09984808409828608,0.0281014287822063,-0.2441059215747987,-0.5086821903005239,109.66196476475466
20150123,0.6405422705304578,0.18308790817248052,-0.03944666361954117,-0.08561100676363727,0.24784909582364412,0.33466293691751153,110.30250703528512
20150126,1.1322780548337037,0.1862945156318368,0.48940477289433426,0.06884765380842073,0.40793120521511206,-0.020200092716000147,111.43478509011882
20150127,-0.5342090452119518,0.15227523619856578,-0.04398416430236862,-0.004063585965624419,-0.3815247805790451,-0.25691175056347954,110.90057604490687
20150128,-0.18490195392068945,0.023712526011932387,-0.18959843230693552,-0.13634820439993972,0.07936486013538802,0.03796729663886548,110.71567409098618
20150129,0.4761112646776143,0.39780977442178506,0.2283203493986102,-0.11633743227858319,0.22971178688894212,-0.2633932137531399,111.1917853556638
20150130,-0.44032156838194236,0.22956892807089507,0.17219005693255282,0.06871261930903354,0.13242539000545087,-1.0432185626998745,110.75146378728185
20150202,-0.038277487785285995,0.0540607768560933,-0.2532923429121135,0.02597844978526608,-0.41209451155349963,0.5470701400389678,110.71318629949657
20150203,-1.2328425907354559,-0.20872408300529505,-0.782714094902623,0.008622855927553403,-0.40707386168692933,0.1570465929318381,109.48034370876111
20150204,-0.11796755754185394,0.10778975591092754,0.10492944734475586,0.10661297109045667,-0.12887967180549492,-0.30842006008249906,109.36237615121925
20150205,-0.29860708078368725,-0.3271263627526832,-0.11463382585032561,-0.06311143847637822,0.02142294677792524,0.18484159951777457,109.06376907043557
20150206,-0.9607616355803738,-0.1919732302830765,-0.18070269854679083,-0.22186626856859615,-0.3025126028754953,-0.06370683530641504,108.1030074348552
20150209,-0.015448960369817945,0.0461863629471249,0.10028250493161239,0.23299227116648186,0.22308460853864764,-0.6179947079536847,108.08755847448538
20150210,0.27383338532435797,0.07746074382115911,0.13996806929604075,-0.12855304869895592,0.06697231895174498,0.11798530195436899,108.36139185980973
20150211,0.060728082426929716,-0.0467380551333403,0.05365009708490613,-0.08627219288421012,0.22617931082441245,-0.0860910774648384,108.42211994223666
20150212,-0.07925411829332557,0.09208340754418023,-0.10733895839082698,0.07618129745086555,0.09865225317505102,-0.23883211807259538,108.34286582394334
20150213,-1.6141811285446512,-0.7355694964190813,-0.33512674070728027,-0.2689159347122836,-0.404241720930467,0.12967276422446056,106.72868469539868
20150216,-0.13832140666256598,-0.05691718920025232,-0.054528523218555336,-0.14232032891397806,0.011350896030599841,0.1040937386396199,106.59036328873611
20150217,-0.11091167856519552,-0.05755452358867318,-0.12202289306223536,0.145940657742086,0.025480112508356603,-0.10275503216472949,106.47945161017091
20150225,0.25477602799129034,-0.021521079566481173,0.14649407526005817,0.32047936244524877,0.11746038967737837,-0.3081367198249138,106.7342276381622
20150226,-0.09279345762923227,-0.10411710947742259,0.22498272804930183,-0.16808793424584315,-0.07605800707275327,0.03048686511748486,106.64143418053297
20150227,-0.4299568119787387,-0.3946601380985284,-0.13663035085732575,0.04696588655984157,0.029584441208765088,0.024783349208508807,106.21147736855423
20150302,-0.3080368684073218,-0.19950811658309164,-0.19192371069278283,0.02057649951955661,-0.19144691064907596,0.2542653699980719,105.9034405001469
20150303,-0.31485920785438853,-0.040636997185695106,-0.2688771879093505,0.05715518880540705,0.2194202979933872,-0.2819205095581371,105.58858129229252
20150304,0.1110611446636579,0.2080766568067368,0.0726093984575216,-0.12219153840311227,0.05386488616351745,-0.1012982583610056,105.69964243695617
20150305,-0.38803459103265603,-0.3200527365784511,0.02093465237013047,0.03151636003426623,0.015312453523259321,-0.13574532038186082,105.31160784592352
20150306,-0.09273976760805648,-0.0894595039633923,-0.001136851630213601,-0.02808044258906309,0.09827444226111583,-0.0723374116865033,105.21886807831547
20150309,-0.7241586188546085,-0.14586957998994854,0.016492480435952094,0.02626799470847417,-0.022582997909261812,-0.5984665160998244,104.49470945946086
20150310,0.11989866351977652,0.46879337302698815,-0.17480307873610476,0.17106488895363137,0.013300369622150624,-0.35845688934688874,104.61460812298064
20150311,0.3631696356888596,0.24406046816137075,-0.03125976954304113,-0.04520454913200459,0.10703204989379747,0.0885414363087371,104.9777777586695
20150312,-0.18023769006292917,0.1906149030995876,0.21183966550442693,-0.166593226073716,-0.4218026695724378,0.005703636979210042,104.79754006860658
20150313,-0.1799490337286945,-0.02428873785915774,-0.16526618676103028,0.05163540906936953,-0.04158956714314779,-0.0004399510347281517,104.61759103487789
20150316,-0.42024296368955677,0.06698267815596509,-0.247871081519808,-0.1616421051692497,-0.03219133624719804,-0.04552111890926602,104.19734807118833
20150317,0.39782098926067805,-0.01044158317295,-0.05397106588990949,0.1605347221699692,0.20029375180679426,0.10140516434677402,104.59516906044901
20150318,0.3853890292488073,-0.3169351751456258,-0.36237697865137575,0.6486470902570024,0.24327500551383233,0.17277908727497393,104.98055808969782
20150319,-0.5403367807590483,-0.2736364142924105,0.13606624144281187,0.04821378097738945,0.03664672566910173,-0.487627114555941,104.44022130893877
20150320,0.09182682695580749,0.09597044330810432,0.013265464416533883,0.10734784789703379,-0.0981191602386555,-0.026637768427209014,104.53204813589458
20150323,-0.22023078346789093,0.4176472631394787,0.4774788291408151,-0.3738098739822352,-0.11803662876236712,-0.6235103730035825,104.31181735242669
20150324,0.5202011464907524,0.45532327172905274,0.33148089208936604,-0.040934445092501895,-0.016661823853823827,-0.20900674838134067,104.83201849891744
20150325,0.24643197157001598,-0.2192025242907365,-0.2243660120222931,0.6290113788534354,-0.0031624503278586615,0.06415157935746868,105.07845047048745
20150326,-0.13386943075569044,-0.19033518206737435,0.34064892042796696,0.12321885769584588,-0.04196379609440769,-0.3654382307177212,104.94458103973176
20150327,0.609884830409386,0.33190189431813655,-0.2749508029054811,0.3911593194219663,0.014644607942713127,0.1471298116320512,105.55446587014114
20150330,1.0532546203936612,0.17515245847066005,0.0273476398122943,0.4510326069853434,-0.031776814095620026,0.43149872922098376,106.6077204905348
20150331,0.6670826317941524,-0.046615870100449194,-0.06078038283518881,0.3449764518997043,-0.014961655524577247,0.44446408835466344,107.27480312232896
20150401,0.4018829585820378,0.04079095104070323,0.10793643829651565,0.3054116808036345,0.026151862097760603,-0.07840797365657612,107.676686080911
20150402,0.27225526907035186,-0.15005045403501938,0.20299689667557863,0.8085222297109561,0.016011469177067934,-0.6052248724582314,107.94894134998135
20150403,-0.5212740709305698,-0.2274118709667623,-0.3322601414862633,0.04690404464329175,-0.2035315469139986,0.19502544379316278,107.42766727905078
20150407,0.06213237020876164,-0.221262888114382,0.2061376498559952,0.3083698084512856,0.016919487700132192,-0.24803168768426928,107.48979964925954
20150408,-0.15293911293790174,-0.09481333701634058,-0.16160998546520788,0.11978828073778328,-0.020686785716942695,0.004382714522806125,107.33686053632164
20150409,0.4010002992689374,-0.36127965093900694,-0.34016048144921407,0.6609992522958895,-0.13640831394535138,0.5778494933066203,107.73786083559058
20150410,1.148360063752656,0.19809073702848837,0.03475732583889998,0.7121727622413808,0.16360945460869117,0.03972978403519583,108.88622089934324
20150413,-1.5635850125789337,0.25534507342014245,0.1389782033490319,-1.491778480454313,-0.13964056592945323,-0.3264892429643415,107.3226358867643
20150414,-0.5483138711523577,-0.2850991943515892,-0.09581629165522587,-0.14929685375167584,-0.3423507570190674,0.32424922562520064,106.77432201561194
20150415,0.5802085761248665,-0.2843283143345525,0.024456167306102054,0.7024098361531046,0.16434025042034797,-0.02666936342013547,107.3545305917368
20150416,-0.3444758591189851,-0.2168394470931117,0.48636106581409416,-0.45051797271160143,0.11290004341380129,-0.27637954854216734,107.01005473261782
20150417,0.9685697958766678,0.4660831724408057,0.014960360719531858,0.10970627614294155,0.20839203092794112,0.16942795564544788,107.97862452849448
20150420,0.48096222550486983,-0.015293770119943415,0.01581672741011808,0.7516031337021477,-0.01133576045412588,-0.2598281050333265,108.45958675399935
20150421,-0.1196676109949457,-0.09791971508821633,-0.19060585477651473,-0.133972337666409,-0.1685531893348218,0.4713834858710162,108.3399191430044
20150422,-0.9733536813114027,-0.2552971474519164,-0.0677962816142484,-0.6669505714349695,0.199010619758996,-0.1823203005692642,107.36656546169299
20150423,0.5026266745184533,0.09737095879996704,-0.031355842560456794,0.11636913292547284,-0.20302254155946778,0.5232649669129381,107.86919213621144
20150424,-0.9013319149648357,0.08673325053512808,0.16310021046561474,-1.0072863567770827,0.07591631516466775,-0.21979533435316337,106.9678602212466
20150427,0.2494874683049742,-0.145071573533756,0.3365935323277473,-0.6114601291822807,0.4589446463962359,0.21048099229702757,107.21734768955157
20150428,-0.5948693066720346,-0.09741455502151011,-0.06228465921823255,0.28971289362866653,0.14905682102874576,-0.8739398070897041,106.62247838287954
20150429,0.24224888751233373,0.021958211988706507,-0.27675836925056535,0.7879337646841207,-0.14557860336436274,-0.1453061165455654,106.86472727039187
20150430,0.29207613106569114,-0.06599734243318355,0.233607343070377,-0.2778274997757473,0.3006454947965891,0.10164813540765587,107.15680340145755
20150504,0.6941441987079144,0.02790231810703172,-0.05082397755508005,-0.31042849177362714,0.6424439945861771,0.3850503553434129,107.85094760016547
20150505,-0.6131986904691168,0.16184450728708757,-0.06272220138697876,-0.42302739474935613,-0.18896547399026553,-0.10032812762960387,107.23774890969635
20150506,0.5973561317148195,0.0382808116708268,0.04055331340413836,0.05615586968800088,0.5720301936149237,-0.10966405666307025,107.83510504141117
20150507,-0.45306484351639226,-0.07317387847383916,-0.23538049502485586,0.13420563403806243,-0.5152343132274467,0.2365182091716871,107.38204019789478
20150508,-0.3495487882283382,-0.20972678164240294,0.020052806274404065,-0.08475564397944366,-0.005250069988192426,-0.06986909889270317,107.03249140966645
20150511,0.16738093491709105,0.2850121125557759,-0.10370810210972647,0.04118882803989703,-0.05137860898989591,-0.0037332945789595225,107.19987234458354
20150512,-0.40072461012827587,0.10492057178756314,-0.05932972399580372,-0.04874609213118636,-0.39100678406864453,-0.006562581720204399,106.79914773445526
20150513,0.4769460617743165,0.022201924060612523,0.01128565221402416,-0.04940576413926849,0.48018901492683896,0.012675234712109372,107.27609379622957
20150514,-0.465800765248073,-0.0015002481849095398,-0.16151734128993536,-0.10414465454677423,-0.2125740964781226,0.013935575251668667,106.8102930309815
20150515,0.13407902190640733,-0.011210886284341524,0.1849468289588237,0.052963190118396494,-0.1312029514949297,0.038582840608458374,106.9443720528879
20150518,-0.30018625336958094,-0.09075099913116687,-0.23117924649553337,-0.1208841008122527,-0.05061952584438934,0.19324761891376138,106.64418579951833
20150519,-1.1516326120610825,-0.25425781147269005,-0.45261413622914604,-0.1040914002504032,-0.174213766737428,-0.16645549737141527,105.49255318745725
20150520,-1.6695865516930246,-0.14761966152073136,-0.4356316932267064,-0.18813013767618617,-0.4551954729395979,-0.4430095863298028,103.82296663576422
20150521,1.178785246924565,0.2135422672321023,0.390567563664127,0.3110905167685924,0.1389732696950149,0.12461162956472853,105.00175188268878
20150522,0.41930913116102736,0.0744661642503016,0.20930857378133913,0.09591283600501462,0.04826077351909054,-0.008639216394718518,105.42106101384981
20150525,-0.18481852125615084,0.19844544135354822,-0.19490465757065956,0.03386204726497447,-0.18454474878095561,-0.03767660352305837,105.23624249259366
20150526,0.07932911180394203,0.3924650484042945,-0.11583877994820002,0.03412689190894976,-0.06871352562972234,-0.16271052293137991,105.3155716043976
20150527,0.26959053270356903,0.18058768377782317,-0.03170379426187018,0.05730525302447272,0.09714365163274914,-0.03374226146960582,105.58516213710118
20150528,-0.17177254176754517,-0.20340190745238715,-0.08219422248522734,-0.016325431787835815,0.1298956000729413,0.00025341988496382754,105.41338959533364
20150529,0.16175511647403326,-0.06936533434281048,0.14814041716865867,0.05047154203439965,0.02822242310698791,0.004286068506797555,105.57514471180767
20150601,0.2621811282698228,0.6244172589553697,-0.19597434033219208,0.13033428114932394,-0.30246854229487863,0.00587247079219981,105.83732584007748
20150602,0.09710152120256021,-0.06183106998326354,0.13885811055590805,0.01743807421429658,0.0005153482324686815,0.0021210581831504604,105.93442736128004
20150603,-0.6679128558802028,-0.2094834753063876,-0.14325052729247778,-0.09804155172031298,-0.20148105604757077,-0.01565624551345367,105.26651450539984
20150604,1.0344111154354232,0.5845365364028527,0.12054197292137031,0.10256524285649544,0.14099211487629576,0.08577524837840893,106.30092562083526
20150605,-0.17656584589737787,0.128474384676348,-0.024861411377567828,-0.05818649700507432,-0.20870350772212778,-0.013288814468955894,106.12435977493789
20150608,0.35710229825636935,-0.066575579461049,0.04351890885659962,0.06103844541968935,0.2654885829125432,0.05363194052858616,106.48146207319425
20150609,-0.3918891648520132,-0.30405780549737804,-0.0032025949824577033,-0.056270732949528265,0.05451999075097177,-0.08287802217362099,106.08957290834223
20150610,0.30281736488631156,0.14103771284686387,0.09734175807760748,0.06595476280503745,0.08095126064162872,-0.08246812948482594,106.39239027322854
20150611,-0.32300299048349956,-0.19991926921068637,-0.08701672934405533,-0.11657724325492737,0.13157389802168568,-0.051063646695516156,106.06938728274504
20150612,0.3214845773361232,-0.0844419882506673,-0.09600319565132256,0.5799335995581163,-0.1420409562385271,0.06403711791852387,106.39087186008116
20150615,0.47666659843889053,0.17532271250307058,0.0529629025751672,0.20884249849328976,0.06754790828733016,-0.028009423419967157,106.86753845852006
20150616,-0.07530160406679971,-0.13977824893683696,0.04081522733488851,0.29769189886358616,-0.15963068517203186,-0.11439979615640564,106.79223685445326
20150617,0.06391792582417388,-0.3775360628755747,-0.020980608210170764,0.07252916016630052,0.08770386557809223,0.3022015711655267,106.85615478027744
20150618,-0.7028998919959404,-0.12296595658854279,-0.08600993969281377,-0.18538894291860605,0.02522731059440741,-0.33376236339038506,106.1532548882815
20150619,-0.21260793905239853,-0.03505388013938737,0.0240204582334261,0.06659512777104122,0.05517253754846972,-0.32334218246594826,105.94064694922909
20150623,-0.0037982094269901766,-0.4217491941220967,0.07749891024429593,0.08121421164252476,-0.13041806042881945,0.38965592323710535,105.9368487398021
20150624,-0.029874669065436843,0.20938956527403513,-0.16901127683168146,0.10730216237369694,-0.20755658235013913,0.030001462468651673,105.90697407073667
20150625,0.5451309098330501,0.10243977027854197,-0.036247594275703704,0.303005347570076,0.1739009914084004,0.002032394851735341,106.45210498056971
20150626,-0.3638515473568214,-0.23665539232440735,-0.11576654682902662,0.03484633594944532,-0.1038762416848542,0.05760029753202142,106.0882534332129
20150629,0.3301457912137659,-0.10038400257040471,0.13692668342019912,0.2668502572811635,0.27048702005041175,-0.24373416696760367,106.41839922442666
20150630,1.4110279052617936,0.11670721491446076,0.17772860643216695,0.3260729128396281,0.5776677828062837,0.2128513882692541,107.82942712968845
20150701,-0.519372996813331,-0.6739921272541918,-0.16639888433809277,0.008370951912073132,0.24162464337251202,0.07102241949436834,107.31005413287512
20150702,-0.7681441603402784,0.028221443198895028,-0.09346357816699155,-0.026832091202957525,-0.943741317072065,0.26767138290284054,106.54190997253484
20150703,-0.36544827388640877,-0.32511731101866154,0.16895807127518145,-0.006196831435983316,0.05677044157819325,-0.25986264428513867,106.17646169864842
20150706,4.719546927150354,0.4358514747122964,1.0884176154934821,1.5579789069952963,1.4682714376501307,0.16902749229914923,110.89600862579877
20150707,2.7343832129120353,0.2768988611277089,1.1340158860937113,0.9856513955991849,0.4128800305194204,-0.07506296042799045,113.6303918387108
20150708,9.143500914762276,2.0726389311682225,1.656081608433189,1.3924273411626784,2.129652200913223,1.8927008330849635,122.77389275347308
20150709,-8.35382610664616,-1.2002954985529917,-1.7624220020243848,-1.4920259267479956,-2.4214193773631685,-1.477663301957619,114.42006664682691
20150710,-0.5465809632299645,-0.7444798216432413,-0.001299020194990425,0.3650964439952511,-0.16918985982288293,0.0032912944358991026,113.87348568359694
20150713,1.0872229324937237,0.34758040505827514,0.3373498139772821,0.12288413571787778,0.2677236548138877,0.011684922926400798,114.96070861609067
20150714,0.011208633379882042,-0.1377674004204669,0.14257612547053336,0.16343227197978527,-0.559126885937983,0.40209452228801323,114.97191724947055
20150715,-0.31377814522441655,0.09037257039224325,-0.06461206778158195,0.0636518908972745,-0.3703031758444202,-0.032887362887932294,114.65813910424613
20150716,0.3855885875575071,-0.04292663573608771,0.08733655646498739,-0.07414820672182848,-0.03423163691002717,0.4495585104604633,115.04372769180364
20150717,0.05211567476699091,0.03747897032468559,-0.04363486856585701,-0.07256203212299865,0.03752450519200643,0.09330909993915457,115.09584336657063
20150720,0.2633234428011381,0.07848068944447674,-0.04277938778480564,-0.6401379430794544,0.15680980521670673,0.7109502790042146,115.35916680937177
20150721,0.5326325342947856,-0.04859035079755939,0.03032928834590861,0.3900521984913319,-0.1423887049282271,0.3032301031833315,115.89179934366656
20150722,1.4701022291657364,0.08827247686851943,-0.004639749648417665,0.44353454268293774,0.6300052099122124,0.3129297493504849,117.3619015728323
20150723,0.237303131809982,0.3031405465091731,0.12795846320846352,-0.10224309184120564,0.011513060123133932,-0.10306584618958284,117.59920470464228
20150724,1.5373474412347274,0.16210804590427033,0.5507542390126337,0.10130121849440925,0.4039711557496752,0.31921278207373915,119.136552145877
20150727,0.4186371908038787,0.6482769019496754,0.3772172066823212,-0.19065735685155402,0.10555837195300871,-0.5217579329295725,119.55518933668088
20150728,-0.14212599705065054,-0.08959842009603695,-0.08029378374634737,-0.06489861545169959,-0.16179648792093557,0.2544613101643689,119.41306333963023
20150729,-1.3766555334255712,-0.18072190251694717,-0.2279638396520776,-0.41882760234399485,-0.4914158947984715,-0.057726294114080146,118.03640780620465
20150730,1.1618320646941764,0.04851422546257394,0.13649948455777125,0.35587749844619193,0.3196447448334204,0.3012961113942187,119.19823987089883
20150731,-0.004255725077373862,-0.01559124012889656,-0.017157080156235443,-0.16888273428413003,0.10122139460997649,0.09615393488191168,119.19398414582146
20150803,0.987370236142856,0.4141572594342766,0.46377363675347694,0.11764334618600858,0.39277733838447393,-0.4009813446153799,120.18135438196431
20150804,-0.1263310002007825,0.03551167345400306,-0.11026958021937121,-0.2158874720223984,-0.16146932040462655,0.32578369899161064,120.05502338176353
20150805,-0.054321617279869894,-0.04026181869441002,-0.07974739449527704,-0.06884567115386832,0.09175641624429007,0.04277685081939541,120.00070176448367
20150806,0.9444909322236815,0.5270065505708454,0.26512549082219145,0.007746464116003088,0.13692768019574422,0.007684746518897395,120.94519269670735
20150807,-0.612173596360001,-0.04607662585618932,-0.3625890785701606,0.014405175721806081,0.11088560533734425,-0.3287986729928015,120.33301910034736
20150810,-0.2913817848456796,0.2675163673980367,-0.33433726834503963,0.043690894017504894,-0.1442619745957035,-0.12398980332047806,120.04163731550167
20150811,-2.0029779006278505,-0.39588508797686806,-0.2430417052382713,-0.1171497429807562,-0.34863102186063566,-0.8982703425713197,118.03865941487382
20150812,-2.340315584399905,-0.07699394382445415,-0.25813155171942703,-0.1561606129708256,-0.2043987302732431,-1.6446307456119549,115.69834383047392
20150813,-0.9268909145441404,-0.7019444601719441,-0.36515721701875736,0.026493934088936955,-0.045784439903050415,0.15950126846067478,114.77145291592977
20150814,0.9465935076172421,0.2579214480247988,0.34033241690201244,-0.013939602074506766,0.20148270448174066,0.16079654028319693,115.71804642354701
20150817,-0.06473485294204787,-0.549467108757691,0.41187092092863076,-0.16236668025946735,0.03975211679144542,0.19547589835503437,115.65331157060496
20150818,1.1447945808240347,0.29845810466695477,0.4772653736794847,-0.03671266272117011,0.3234806786996853,0.08230308649908001,116.798106151429
20150819,-0.3826822154688367,-0.1928036710605104,-0.19709337071176306,-0.06496135185893508,0.013486544423438173,0.058689633738933655,116.41542393596016
20150820,0.32658345092901236,0.4783726203850979,0.3768755090547804,-0.07883452414889162,0.05815258268863006,-0.5079827370506044,116.74200738688917
20150821,0.14413059882235874,0.13487759058861265,0.12502515334650557,0.07282901759500623,0.11132309963860988,-0.29992426234637554,116.88613798571153
20150824,3.209755797512261,0.8899113594502658,1.318978940862635,-0.381504471287154,1.0403441051140918,0.34202586337242286,120.09589378322379
20150825,1.430954231693094,0.5154642661495147,0.47583160693896337,-0.006840180143869433,0.26345561281805485,0.183042925930431,121.52684801491688
20150826,0.15753693116534492,-0.030061886362087346,0.06665868763604936,-0.06931862244515732,-0.010054137994783151,0.20031289033132338,121.68438494608222
20150827,-0.9183902119296277,-0.13674935323657084,-0.8519479081781186,0.06877065997758479,-0.1273156651654675,0.12885205467294453,120.76599473415259
20150828,-1.5990592661991165,-0.47098255908082365,-0.42127833102983464,0.04790011254480719,-0.5605948017842659,-0.19410368684899962,119.16693546795346
20150831,1.7405648260660211,0.8611379080024805,0.3552797227001362,0.21226734924663876,0.2972642773239135,0.014615568792851875,120.90750029401948
20150901,-0.6335889786489026,-0.15486809277301986,-0.47852132837800715,-0.0757804180475753,0.11643802020031414,-0.040857159650614566,120.27391131537058
20150902,0.5197135910500403,0.0972547841110316,0.3216986891921047,0.0768195033162625,-0.01029546596406256,0.034236080394704195,120.79362490642062
20150907,0.2959353022455395,0.20192748698681384,0.03754779743409185,0.09971850114589631,-0.22257396652019182,0.17931548319892937,121.08956020866616
20150908,-0.8197567991887285,-0.4467428159963062,-0.13140665909332394,-0.16222839352143323,-0.08279555050664143,0.0034166199289765477,120.26980340947743
20150909,-0.733459612631817,0.04526857772601697,-0.21562397563925748,0.04494236087631534,-0.567904515560406,-0.04014206003448596,119.53634379684561
