,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20190902,-22.14876354351001,-25.672292060271733,-15.480660700640247,-16.560114203910768,-12.254505942750948
20190903,-21.454209785497522,-25.03769939695181,-18.08367304113322,-16.515705760245257,-12.086439113083784
20190904,-20.93832405862109,-16.406886257179508,-20.20777778173815,-16.440261724538885,-11.934552477533753
20190905,-20.501143143824333,-9.350721488449308,-11.134003867034991,-16.310392320880844,-12.001530770132042
20190906,-13.366283870662352,-3.599747398838299,-14.648685331950029,-16.204051415574344,-12.053745081255634
20190909,-7.411598560438576,1.075994442295524,-17.530969568241883,-16.572989297959687,-12.130013341895305
20190910,-2.7356736596844353,4.378886822700746,-9.140012207979844,-17.28543312860576,-7.843434761779903
20190911,1.075383340903358,7.108063499815279,-2.296365055351112,-17.944620763764156,-4.300551191702245
20190912,4.196802611166634,9.371618755117764,3.506258399093933,-10.878644791983463,-1.4037933798565283
20190916,6.671965116063124,11.149909010578963,8.251071682897653,-5.198886196210245,0.9674684169901511
20190917,8.695520681677328,12.603537655043416,12.388701288330786,-0.5678019828747279,2.883274656802089
20190918,10.335120065707951,13.751247761252747,15.703503873145008,-4.096426069240294,4.473670514736891
20190919,11.69024772252007,14.718925782481096,7.422895018480647,-6.984912655692532,5.792517570155439
20190920,6.570852289576584,8.78443002489872,0.7115887937070227,-9.378358438676361,6.844629581223719
20190923,2.38264547469069,3.947040164828203,-4.447995118106028,-11.272712423302844,7.719695824684316
20190924,4.650678063834714,6.148343167748618,-8.656023068418182,-5.834148665499357,8.442701250311538
20190925,6.5948526907619645,8.033700024121263,-10.96482086605356,-1.7779136162254727,8.98369671462953
20190926,8.405207608325485,9.813282084272554,-12.790402954547982,1.5410796918750176,9.449945635729827
20190927,9.817244548699795,11.196059271885167,-14.311020107436125,4.259851196803996,9.80647036589874
20190930,11.054171016308219,12.373463569239973,-15.52510378416768,6.5472158989934,10.129528527859705
20191008,12.221545095416964,13.438677889532665,-16.624517984167788,2.1941468096595513,10.56928146127124
20191009,6.869364780563644,7.662359385433109,-17.423414807164026,-1.4264230064152787,11.087609176432972
20191010,8.749081868344053,2.941558096827929,-18.06695748685662,-4.388410893983644,11.403723153329443
20191011,4.019019594793501,-0.9023165637692657,-18.64137364087644,-6.906376317524807,11.569816424095642
20191014,0.14282703519531265,-4.040939418242139,-19.162928592928562,-8.963979491862908,11.706568820954695
20191015,-3.0184216833286417,-6.654123025835508,-19.522998457480746,-10.375927150968097,11.805769735537728
20191016,-6.055750732764537,-9.765813820319693,-19.974202625807393,-11.763540744705493,7.204035799177731
20191017,-8.452110851136812,-12.228830261356421,-20.183161699228307,-12.836084179600094,3.657364030663521
20191018,-10.348612100023512,-14.155297358778405,-20.224356660237724,-13.721253404113934,0.739885214093437
20191021,-12.133948942406642,-16.01413556920687,-20.29073569771084,-14.604803959622913,-1.7842877588971837
20191022,-13.624273833647802,-17.54186130501697,-20.352157639672402,-15.247954005909257,-3.861266706403107
20191023,-14.783213745537346,-18.69685815167865,-20.38409294002896,-15.744242752382753,-5.54364209023999
20191024,-15.768201320265366,-19.636169509456195,-20.33279591712755,-16.05657939480262,-6.90592888915153
20191025,-16.96511302052235,-20.644511521145034,-20.308029239939607,-16.27552248981221,-8.166368493305914
20191028,-17.894397505472494,-21.521841174699784,-20.416805104718925,-16.433046872638897,-9.181420965412695
20191029,-20.187209418011847,-24.16039425371219,-20.4991131533216,-16.665345169429138,-10.060675024174282
20191030,-22.024174158582884,-26.15374949687431,-11.466599995377456,-17.743397546278533,-11.062922993630378
20191031,-23.484600159759413,-27.81059598007452,-3.972955590701119,-18.668054595323802,-11.885204511299781
20191101,-25.034157420789416,-29.647915372950536,-8.137462618185197,-19.42460760519964,-12.663789714025231
20191104,-26.258206692610624,-31.15180602022034,-1.5397636518150508,-20.01097296886062,-13.303758311790475
20191105,-27.497546942851457,-32.55934940099225,-6.309682270209913,-20.49006390746438,-13.90700915974632
20191106,-16.245238599178553,-33.721043573470354,-9.967573720414098,-20.60614246496189,-14.350745735479238
20191107,-7.032910265127873,-34.70093971604782,-12.889386640740717,-20.778114185082188,-14.924456923692212
20191108,0.3838602807441798,-35.497381733297544,-15.2634991818109,-20.942767425956625,-15.716978255143802
20191111,6.458256911849947,-36.34831285983448,-17.21037542676403,-21.08501835998046,-16.289722568860157
20191112,11.778786529976953,-36.93617001967487,-18.834649387546875,-21.25374648892529,-17.01939523067912
20191113,15.111850655616863,-23.950891305597544,-20.20836615880377,-21.27893617986505,-17.282104011371796
20191114,18.49628782045448,-12.73224731355946,-11.177887564209888,-21.463461408747563,-18.407405790927317
20191115,20.734345184415556,-4.952519807908624,-3.438103368223075,-21.266617397525078,-11.036586687191857
20191118,22.58561797991949,1.46934661754332,-8.413331733968905,-21.10406129691809,-5.159862895687773
20191119,24.28610062248524,6.743673724304493,-12.49171925119937,-13.316806224586356,-0.31537385218341124
20191120,25.136451738678424,11.05655645664986,-5.451138168271756,-7.4491940064062545,3.6499543422565606
20191121,25.84054743250989,14.55081386125786,0.37101451383866085,-2.5958247832975383,6.879602785722063
20191122,25.88412523985734,17.32619447885692,5.088508637243382,1.360038318544864,9.490288349535463
20191125,25.898879508948983,19.501953129597236,-0.5777007817544646,4.59711248803425,11.578312442099868
20191126,25.975453573913075,21.19685971988372,4.271370697752283,6.760330843451647,13.154500881148126
20191127,25.336460967163216,22.21104883318139,-0.8406863895549302,8.34285892317223,14.315323844906242
20191128,24.782126675974368,23.004105580083714,-5.02677403915276,9.665832282450257,15.057278228228725
20191129,24.34312031846809,23.655120345128516,-8.768555669777285,10.753473101173704,15.632318735085352
20191202,23.97746202125028,24.180133244144542,-11.825283938344922,11.6239933222677,16.095376628749232
20191203,23.68458558037763,24.507923956793846,-4.988630169557414,12.35690284292229,16.593658895437812
20191204,23.43880087866084,24.692112428907,-9.19745780502023,13.01307328937075,17.02215418966601
20191205,23.236628435038476,24.832247951721712,-12.7230570981769,13.580724253775665,17.304611063738616
20191206,23.112548382343558,25.098591191104006,-15.596362262565288,14.03796783528132,17.617740926308578
20191209,22.99274835236068,25.35771073233882,-17.947241190319076,14.413839665112494,18.098077062675497
20191210,22.844794757667703,25.675177670187924,-9.291372916153206,14.901206419300797,17.820592021813873
20191211,22.94974162791901,26.153345738687587,-2.195968528056085,15.276780778878283,17.658172505895593
20191212,23.041329993136138,26.479186760024422,3.557291754012787,15.611108516772282,17.518726778687974
20191213,23.308123212786413,27.42785306192572,-2.523722081621609,15.92271385128103,17.35632135026375
20191216,23.563891126246293,28.13499984318699,3.4836311212927225,16.17528844567894,17.25954413710801
20191217,23.59089348353086,28.500449694141324,8.262624855195243,16.310153548233895,17.101415062762978
20191218,24.044046967047528,28.83985004245963,-0.03581166361876262,16.650183955530448,16.867120427514738
20191219,14.79673101859436,29.12692731757649,-6.976372024035991,16.930364142722123,16.69539108362493
20191220,17.149543343378575,29.673721245551267,-12.48710242281085,17.161072981989932,16.510639145800653
20191223,19.161433200219918,30.06466831013104,-3.2979838085303586,17.300079384124228,16.27237028256218
20191224,20.881069649039055,30.447073995196664,-9.287634574550177,18.69249658602208,16.185784453646217
20191225,23.257496666698653,31.263359495082447,-15.174571345984152,20.5185221905788,16.191149410803472
20191226,25.102955418264127,31.655773236830637,-19.984337727578854,21.966898055256404,16.314792931919257
20191227,26.38006149065166,31.949823058102297,-23.7389360604823,23.16676986930181,16.44782211330129
20191230,27.42011370214072,32.206252738839694,-26.738081418484207,24.23076205822964,16.573337089041036
20191231,28.28170871486165,32.77776178975562,-29.302192208787435,25.098798937398108,16.695414506528248
20200102,29.232422402648773,33.58101891302522,-31.10719282196112,25.679909066962495,16.777618939173394
20200103,29.854557151817055,34.029547876291936,-18.456029211405646,26.059585047773425,16.88305123267243
20200106,30.38957576967189,34.33098660660862,-8.04384970229916,26.39254444080397,16.980835591863055
20200107,30.951358683231756,34.5613308338047,0.4719668915734689,26.60594122611516,17.06534343080167
20200108,32.66096921083287,35.32447466642629,7.136696254401655,28.124307746689286,18.559474209844222
20200109,33.65011004368596,35.384536575834325,12.215460037319788,29.267009649025752,19.530783630426438
20200110,33.69639996259993,34.9895714381043,16.432450227614066,29.64888583414353,12.310633155975164
20200113,33.73737782836505,35.021674100275355,19.899910826262467,30.18514896270966,13.811093000703039
20200114,33.4493730882451,34.78183873930709,22.74401387533582,24.69694006039881,15.037820486993455
20200115,33.33212570851443,34.65320500562276,25.238116843750557,25.680713222077326,15.909054652741794
20200116,33.012540056067174,34.479768110001736,27.268675229345515,15.144235679796529,16.72041310104974
20200117,32.68058173455247,34.30621503411895,28.69447197711618,6.5037768113542125,17.32840698965919
20200120,32.54079188860051,33.88557004409636,29.918002193208455,-0.7942450859761677,17.892284414815055
20200121,32.46172433763156,33.6248633045268,30.865259495560032,5.6113181556757,18.653815807979413
20200122,32.29226531259172,33.40591218376956,32.34965734061308,-1.4595150984622327,19.281511481864015
20200123,32.26979403681204,33.19016570727407,34.830406492005096,4.910196123741983,19.80475540599028
20200203,31.829828948715065,27.15559012413333,36.500707257373406,-1.6759191011277765,19.565206069723185
20200204,23.424042091182525,19.63207905397019,34.55275170829143,-4.7460991220685464,13.642419101211718
20200205,16.67620140535616,13.571803563649592,32.44365846534364,-6.974686134111736,8.855375589147055
20200206,11.152330361142418,8.611806421341486,30.73301207204672,-8.807000755222456,4.976471822490302
20200207,6.620614461824236,4.535200558438384,28.95899367680202,-10.315600733921439,1.8510567006585021
20200210,2.926961699896249,1.2086417528392854,27.539873377380392,-11.559420318355805,-0.7349432740708213
20200211,-0.09444842095956758,-1.5130228902552922,26.3424938769363,-12.570009968253224,-2.909113738683636
20200212,-2.4470755280903074,-3.6654411765550563,24.933972835090085,-13.133405414958618,-4.4542777687762785
20200213,-4.373106310895427,-5.417205006061099,23.773383914414804,-13.531146121593146,-5.652958198954677
20200214,-5.97951914172678,-6.901126409829746,22.807452134086923,-13.875595363257755,-6.668603833636008
20200217,-7.324031865883599,-8.135173409595987,22.03099987437417,-8.494571233264567,-7.577892311929674
20200218,-8.413807928623138,-9.140881235293362,21.378610096855276,-9.801000261278544,-8.288166860736261
20200219,-9.30735219322087,-9.972837716614892,20.823200581823603,-5.121000400664842,-8.86951535169326
20200220,-10.064170065333027,-10.67432703820387,20.36030849558714,-7.099684679592581,-9.388126238992971
20200221,-10.625940845549625,-11.205125919817478,19.98483814327487,-2.970746385600513,-5.648486201907221
20200224,-11.087260714113254,-11.629700720808327,19.629158806007098,0.40291453088125695,-2.593186645090449
20200225,-11.477872383798394,-12.00591463008714,19.31221148673011,-2.524054508201709,-0.07262666161191887
20200226,-11.796140378361077,-12.313574670881646,19.053124335716006,-4.918397831896141,1.9889566580939742
20200227,-12.050153288172613,-12.573123098155929,18.822805299679338,-6.857014496126825,-0.301173739402202
20200228,-12.252345162367305,-12.785051673275943,18.64224459854804,-8.349003585992223,-2.1507848708762207
20200302,-12.374901311019695,-12.940648187393519,18.38284508304576,-9.595869651626062,-3.7012110314689832
20200303,-6.376232174230722,-5.943039810587419,18.52811025483431,-4.351243455603451,-0.9967710715141858
20200304,-1.1676777654766382,0.09504079916894165,18.843865915755224,0.19384356305782122,1.2703054908420737
20200305,2.989698373352845,4.980949642818696,19.10659846907323,3.9181202466789906,3.1681898769575536
20200306,6.375736577452622,8.96127190485138,19.58770662737054,7.006458186340227,4.741361203807346
20200309,9.091698856191067,12.130112905992567,19.96174483426422,9.384524808306335,5.956069696858205
20200310,11.349165620479646,14.750803819797017,20.289993703029335,11.312025131031517,6.930215067448398
20200311,13.561555393465518,17.341468527593705,11.739708946429381,5.00707717104808,7.7656310326275975
20200312,15.36367518590738,19.506959968620578,4.519088571058008,-0.4352341238399232,8.455655173051237
20200313,16.831019053995554,21.266246956993502,8.675820595918564,-4.870735707162777,9.009919469674458
20200316,17.930359594115714,22.629862393505125,11.855769839422694,-7.8612580281075,9.43760075942713
20200317,18.82636389446953,23.636159005519854,14.329778827742182,-10.156961077688964,9.749491300895821
20200318,19.690427324549713,24.491301666138234,16.36504180696885,-4.515345012034465,9.99256346403499
20200319,20.383034980904313,25.06456822824404,18.025246841749894,-7.411771019006696,10.193365496080935
20200320,21.183901982810493,15.36140445380254,10.092904363929865,-9.936331001301225,10.449086899896438
20200323,13.227238550113013,7.680585087145955,3.7402804845000066,-11.932212362471404,6.482510196615925
20200324,7.119196828768118,2.2357022103509725,-1.5663721769271366,-13.515680804587648,3.417510569716998
20200325,2.394315843150182,-1.648610106111635,-5.444554960297803,-14.629041457492372,0.935671330506122
20200326,5.434619296785783,-4.843968141322526,-8.592951470571645,-15.605305565631271,2.617407295472403
20200327,7.929044521033746,-7.393145915047996,-11.134217626158746,-16.62843057612736,4.026813654772735
20200330,10.28550451579951,-9.585439453865165,-4.76004019836121,-9.704620940353207,5.238571374340339
20200331,4.618365145601967,-11.451801728552713,-9.099857221500907,-12.183258268452812,2.078501970577258
20200401,-0.017925322185364186,-12.978326158754133,-12.334178405655557,-14.00869656446791,3.9213498445368304
20200402,-3.837658707053746,-14.15132759386316,-14.801010650219016,-14.907421442031021,1.0136675640613175
20200403,-6.713810924665589,-14.738764493263293,-16.84360838765328,-14.942925399931191,-1.2345739977365164
20200407,-9.03451364065623,-15.18865827502042,-17.459376771589884,-14.869526592134601,-3.099141321866329
20200408,-10.907954961165736,-15.510801228018574,-17.856726672953954,-14.75402524238834,-0.42349141449471456
20200409,-12.437966488128653,-15.708849915259954,-18.153120188809087,-14.571780366670888,-2.5186862509094023
20200410,-13.52526695350228,-15.78725356760129,-18.365488163798535,-14.397741163751526,0.0828375338873894
20200413,-14.269784544125226,-15.751077257309502,-18.323074210640552,-14.202342974985548,2.2283263418519934
20200414,-14.945691619649594,-15.744838887899887,-18.38481078347388,-14.180279291088352,-0.3743569759041583
20200415,-15.502892886893335,-15.744614254351777,-18.476492312145403,-14.208709809732582,1.9221673409183626
20200416,-15.958136152899941,-15.744227565810947,-18.561038595283385,-14.184578635159534,3.8195132458168795
20200417,-16.323011427860322,-15.71339836206961,-18.574637219449222,-14.164737275746202,5.376087634223282
20200420,-16.630044993700572,-15.711432524576354,-18.58879171814069,-14.166244120093442,6.640910965037894
20200421,-10.140776008092686,-15.781910082271905,-18.710300140722328,-8.987623179656783,7.749482407744289
20200422,-4.493770187495902,-9.675098413564763,-18.657392175176437,-9.890431497825046,8.920854331949622
20200423,0.37598987765650216,-4.359516120626605,-18.81038497060682,-10.642281029300714,9.871717716164172
20200424,-3.6460149820158225,-7.0606878312256836,-18.876882572771482,-11.25262831822717,10.868769233351147
20200427,0.9914479914203963,-2.187215813204094,-18.9368616603581,-6.721173104056343,11.692531982594195
20200428,-3.129236893730118,-1.7895402108033496,-18.909461956324243,-7.977233160635786,12.352356175616732
20200429,1.8749455985796177,2.59456190090361,-18.50988783862461,-8.857918764936153,12.962516503777794
20200430,5.978284492343755,6.190140442267022,-18.276859676826636,-4.888858825546549,13.469983826661437
20200506,9.502123413486249,9.519010804695633,-17.823637905374312,-1.4709027813506275,14.057420051457695
20200507,12.653651133044816,12.75616918512633,-17.419516977381207,1.6873014186470774,14.893641471263187
20200508,15.396661902497742,15.552621872259468,-10.982720076434797,4.464965132538389,15.633719662108408
20200511,17.644162140913597,17.867582943730877,-5.665636097488703,6.794520285336137,16.19071455673948
20200512,19.564347329023096,19.870487803250843,-7.952713172172726,8.733872629657931,16.798959983192578
20200513,21.562280888781505,21.720428228127606,-3.5036720565605894,10.337332771798659,17.445973879274028
20200514,23.922966022124502,23.777057302082124,-6.064247710405987,5.185155907667857,17.940190193738616
20200515,25.766354540715756,25.46465158784958,-8.103365753767335,7.268835830249602,18.395562512359152
20200518,27.234148832638734,26.975347961272075,-9.770773468014658,8.973845069887478,18.496415021659182
20200519,27.891013159516394,27.506578325908528,-4.8923693789888745,10.375175362763633,18.269405259081847
20200520,28.336756423264614,28.01922477461829,-1.0720739958390944,11.51370793758091,17.971837330800593
20200521,28.515818349789793,28.28504275072731,2.026478506277887,12.39712673903888,17.65052544812902
20200522,28.6719814220032,28.61407693610292,4.5667728963161345,13.089488012407354,17.317518232366297
20200525,28.400466648901766,28.60248439172256,6.730044141357532,13.65751635592706,17.382405251236765
20200526,28.261879740620017,28.57215649855419,8.510719315613347,13.947805869732742,17.467963712573933
20200527,28.475296883055268,28.903533926768453,10.05308695025542,14.218793929974849,17.20034218847207
20200528,28.64701447418268,29.17588531923942,11.340839270609814,14.459887089939981,16.981793621819246
20200529,28.97371565018184,29.510314184911458,12.51097267479565,14.67513186863401,16.873830230856314
20200601,28.809966674541624,29.205251042116473,14.340923216987315,15.41794075798888,16.381716933975152
20200602,28.646973600183777,28.94475876551232,15.840583634308997,16.03077397086522,15.975132555725851
20200603,28.66302185993142,28.893708607934922,17.515262281771705,16.5796730825894,15.667040308214476
20200604,28.67686561875963,28.44657626865088,18.880038759596477,17.027744290515763,15.399963322089237
20200605,28.69596681100699,28.076855301401302,20.004181972932024,17.466778737282983,15.01536874283251
20200608,28.702512150668458,27.75976478525724,20.804372757716212,17.773968937382694,14.707098022892163
20200609,28.714065094341795,27.481437190261804,21.386170717864264,18.204583141119564,14.272462057584084
20200610,28.72234116832786,27.251993969156818,22.67605027031911,18.53104143080957,13.832046187636983
20200611,28.56570553186302,26.932942686863885,23.652638134668184,18.904830796762926,13.422981741760319
20200612,28.515506524434045,26.659702770675292,24.575473105824557,19.466516090288255,13.083052884598528
20200615,28.437016745233205,26.35187270767816,25.36534012434243,19.932201864109082,12.836093228659301
20200616,28.40041184976143,26.23994591782632,25.480350949743976,20.16727408560904,12.65366273704733
20200617,28.41844203461652,26.138462512078334,26.03378400827916,20.391641753296078,12.52211326404882
20200618,28.534547348896535,26.098472840271484,26.397175406238386,20.621047434856234,12.377794318839412
20200619,28.68735911903281,25.788958464289575,26.40748979183821,20.9125647986009,12.302748845220501
20200622,29.328750365495647,25.814069687907637,26.6735455540304,21.687913972527355,12.254687813946838
20200623,29.73314237273317,25.746612329285373,26.672243722473574,23.315829124049213,12.165553229155826
20200624,30.051657510919497,25.58078274838775,26.551685875497704,24.60432668811736,12.233046859986468
20200629,30.314408710936217,25.439590352634646,26.48079775197716,25.77548743825357,12.268838412379797
20200630,29.866347464249714,25.167224813631318,26.190431427164317,25.272352794160206,12.055734498344062
20200701,18.48664175257848,25.696846757993526,25.920464580890087,24.953900327451777,7.495704066546645
20200702,9.175981668688284,26.116435019591624,25.69322091084771,16.10855393599892,3.7658456136099123
20200703,0.8712524532488656,16.203899573836573,25.291329196385977,8.558454455535935,0.7099775450314258
20200706,-5.433808266231498,18.538020350569187,24.96947373065575,2.251660099444214,-1.7723731553318123
20200707,1.8516254164605273,20.690642929844007,24.70894807145935,-3.0537419246935253,0.9842797146768334
20200708,7.770602884758529,22.4797327808685,24.54029263083132,-7.35241034251866,3.1942458135879264
20200709,11.933978171462604,23.5546745679565,24.704759894636123,-10.511700897804133,5.284548334355397
20200710,15.29345324498562,24.418009058784264,24.55698173696566,-13.096568890097487,7.06378955235947
20200713,18.011057438742288,25.19417451933279,24.20721623324958,-15.027149484755736,8.56813262582249
20200714,20.015658216697858,25.71061941761352,23.860449861289947,-16.193230173093166,9.424951529291807
20200715,21.722644271009557,26.280199414456444,23.510380912931424,-17.14949769263759,10.175726903850876
20200716,23.645220494742322,27.23194908033707,23.58635011520198,-18.15037381455222,10.871905741715613
20200717,24.92502128248604,27.77193590259379,23.966767429562697,-19.0155185377567,11.466505251676331
20200720,25.992772540153833,28.27551029626805,24.43038418672808,-11.69191118882788,12.04130175401211
20200721,26.824342401995192,29.198804184414186,25.080226323517582,-13.494613800297694,12.476454567688895
20200722,27.1810910776313,29.8308759175031,25.124648756570544,-14.962221143101683,12.718694998802926
20200723,27.581038987644256,30.55829576102178,25.234268895058975,-8.27136178187747,13.015749046775705
20200724,27.92794692953301,31.30062272902887,25.413816860600253,-3.2503205142030667,13.258834501526918
20200727,27.764508755930475,30.951234727682394,25.539661843598985,0.7113887631895116,13.371061722459057
20200728,28.1598744894718,30.931957908623,25.788089146268863,4.523075883166556,13.910955154643538
20200729,28.479387480080618,30.921357905835503,25.919135909864035,7.652164042931063,14.363499909089214
20200730,28.62244485930734,30.865437530410194,26.09386728374425,10.27914807132326,14.643544152892451
20200731,28.730797793990217,30.811248966523706,26.328550479998842,12.323868159143869,14.887395635582632
20200803,29.00039959772876,30.873995486565953,26.402075866291135,13.887415441768434,15.085811042381945
20200804,28.958114451865008,30.66725682549411,26.438493223283352,15.104320600434603,15.146241313534338
20200805,28.921928823703947,30.504876410230057,26.15889110845715,16.093692829077565,15.211033103096478
20200806,29.31667731413585,30.730733812316853,25.98163381736245,16.98303934461897,15.347195691527078
20200807,29.63407173792014,30.918970702096683,26.137193537916424,17.717028374572262,15.38519567118331
20200810,30.008695972185446,31.180284283441022,26.687616959610754,18.531934259841123,15.310342335614724
20200811,30.57573953915801,31.565683867929497,27.237991049052756,19.275682407756484,15.76108949783381
20200812,30.89841556209029,31.762077103514784,16.98135303088304,19.630021397442448,16.115142883681422
20200813,31.15504030959636,31.872676528356962,19.202933118756857,19.92602034837161,16.404779995717156
20200814,31.673978159762104,32.29561024249942,10.498704760471437,20.06824569117039,16.69776203889008
20200817,32.16198570734397,32.65385651888639,3.3793430782034313,20.424838270498448,16.913634608608255
20200818,32.592931780879645,33.02544426298924,-2.4504625533910485,20.71667718734483,17.147245172715458
20200819,33.665937969036705,33.550286646011344,-7.962417837550771,21.00406709326432,17.248199636021297
20200820,33.92017737432824,33.85254879652418,-12.139015013170503,21.228270289858088,17.283659121013553
20200821,21.414412760757806,34.28095789945694,-14.649910276960561,13.234739748187991,17.231653481700008
20200824,24.537321605530863,36.49758396500843,-16.76262140706864,6.58744595127485,17.371675219199417
20200825,27.28132923300699,38.26051623248512,-9.121720253537235,1.107022278153312,17.558863889063712
20200826,29.27892380972059,39.69561831330095,-2.8044063284453107,-3.34800079906781,17.44111896404053
20200827,31.250664592877637,41.17156093426272,2.3828692542752927,-7.019724434237012,17.434912852196355
20200828,32.837981790673794,42.62020086612493,6.798605985538415,-10.078890462115089,17.306344715312864
20200831,34.08263759834958,44.00492618221124,10.494326967684556,-12.653829476837117,17.120274230733216
20200901,20.2465640330161,46.28835694100925,13.513201854023148,-14.814855334381688,17.108234928226896
20200902,8.927137766290212,47.879525181586,16.026175484509242,-16.46169028211428,17.190673043591552
20200903,-0.34710842156296756,49.26823611132464,18.023061841792405,-17.770875830509137,17.249965234828235
20200904,-8.113803332887667,50.440149889333796,19.662376129150722,-18.65956772823428,17.48438272711854
20200907,-14.257493768006041,50.59438047914088,21.015467646555482,-19.551169778251406,17.754018091760145
20200908,-19.217189579449393,49.64172082339426,22.213530119497047,-20.354879897824393,17.99015501291791
20200909,-23.402513128271906,48.85888285730625,22.92653378909948,-21.178709748275406,18.21009975278095
20200910,-25.91142774092361,33.69006670089808,23.462726945311513,-21.85162298842954,11.626777813260519
20200911,-27.939880008506115,21.26513677346121,23.91525217184837,-22.339597064084668,6.225363555193551
20200914,-29.4315883555029,11.50391232048769,24.27273453203933,-22.685498913282345,1.8445620278288277
20200915,-30.96856241385447,3.4286630189718754,24.575121410900596,-14.20473388391751,4.707967920375492
20200916,-31.45577319002771,-3.0101983762390976,24.76967047603009,-15.952345864142186,0.41711313140009343
20200917,-32.189759805214244,-8.134243826408012,25.249358549911555,-17.129884045657615,-2.6771025916591733
20200918,-32.861007198982044,-12.333415000255696,26.318095585231486,-18.668759167479624,-5.216723587572763
20200921,-33.29953081884554,-15.516226601628109,27.022436878930804,-10.852187286818324,-7.1980185064112
20200922,-33.08569168012265,-17.81419701958002,27.80555363304634,-4.794026374191623,-8.608600250495384
20200923,-32.95762395745987,-19.704427479744496,28.451489584014602,0.17748020118353722,-9.850407858239773
20200924,-32.97443340742741,-21.19803553216379,28.98380521919905,4.020815686585215,-10.975305399473761
20200925,-32.92758661553963,-22.457561087757966,29.167471607546865,7.16715834168141,-11.940903871225897
20200928,-32.92557928838435,-23.562571085372035,29.107075151683816,1.898118328901593,-12.928247968801275
20200929,-33.3260113004955,-24.757708576702147,28.76727927799051,-2.553142718305986,-13.803199882280762
20200930,-33.6515170626207,-25.868343296562646,28.874202958124503,-5.771010804295058,-14.42870469933483
20201009,-33.70862677195855,-26.66547730571984,18.159601521419418,-8.335593801962668,-14.561283659299443
20201012,-32.800035467852325,-26.529052275865833,18.81900210005249,-3.9101629750264744,-14.517540194020599
20201013,-32.134420052568025,-26.393095459850123,19.225380414251802,-0.28160586380132574,-14.487847042904773
20201014,-31.60555057505392,-26.40416329375783,19.555214630265937,2.6702651196198377,-14.435506740861916
20201015,-31.18578735524578,-26.39512117887862,20.101979106265926,5.163437601871713,-14.35752527847345
20201016,-31.266881807068092,-27.022881314608547,20.531209597460794,7.189347653242316,-14.347619412738405
20201019,-31.306450989195145,-16.664866325143173,20.94600675501066,8.915969789515197,-14.339638882829707
20201020,-31.386058957380158,-19.37964476206749,21.248932205450792,10.315258228895164,-14.416507601037004
20201021,-31.44301312386408,-21.60513580122263,21.391026593398333,11.461207162746588,-14.501567425869094
20201022,-19.231007982150967,-11.728257118296996,21.56363347623153,12.402860590535463,-14.642529083103659
20201023,-9.174518679355497,-3.340547374670931,21.788317857648206,13.37327233035013,-15.116015572861704
20201026,-1.1245790203489814,3.371101582729303,21.92930454941648,14.106613056289216,-15.303341703686888
20201027,5.592048355975043,9.042000484118887,22.106166238800387,14.781158099322877,-15.505505526420713
20201028,12.371698489611093,14.739480179365877,22.30963586220504,15.54052944228553,-15.96142845033727
20201029,17.215251086440173,19.196660035725838,22.41705584335488,16.143729309570944,-9.949871722114937
20201030,21.16648057273239,22.72993010221462,22.436949601967008,16.877950772380068,-5.030619638580557
20201102,24.208928271822174,25.582440491029157,22.57797739046116,17.537794313874354,-1.101569239239146
20201103,27.12579803380886,28.07435961357455,22.896653645454798,17.9430958296782,2.111247596625819
20201104,29.416365679151184,29.975144173708625,22.77341379024745,18.271837642298568,4.645225495766643
20201105,31.009899644280967,31.48634015937442,22.423381476162593,18.260405385737048,6.761439747392095
20201106,32.30933480197242,32.73214894638962,22.141866555469825,18.259283747067474,2.1125724373092805
20201109,34.66417543051893,35.61301060607402,13.005096380844211,18.737894799290867,-2.0163656718025234
20201110,35.19147097553367,36.909363151723745,5.079561779106397,19.01411758451086,-4.820731108360392
20201111,35.30568237358939,37.16664188184144,-1.474370660577846,18.80872061239303,-0.729045743546877
20201112,35.485672167624,37.702343285209885,2.9055497414467912,18.654163576385137,2.6915018360580594
20201113,35.594785422683756,38.3455812261892,6.440929077456353,18.459356068066477,5.584374231191713
20201116,35.70283270817116,38.54844612620613,9.365338031625042,18.293632002277345,7.946051026945759
20201117,36.0379026156737,38.69591137836053,11.31253073030446,18.20634369925291,9.893585393486113
20201118,35.76963448374221,38.47179365569237,5.535333490825113,18.09948015777433,11.438193818823484
20201119,35.512714650712844,38.40709604331523,0.8174709521624592,17.99125174736245,12.717001050287697
20201120,35.334262426996226,38.311044272242526,-3.0408916668425974,17.904652939742935,13.688448464794952
20201123,35.48939037073789,38.60161268247132,-6.1736740519324105,17.79820607684539,14.992633550111659
20201124,34.64331531062703,37.51218069443089,-1.8201822622948245,17.436832968445795,15.839651560835723
20201125,33.93623489580352,36.57544167620091,1.487851240478504,17.14300764134441,16.53285815766042
20201126,33.187385113240836,35.906420853186106,4.182793163911999,16.896544752698198,17.237900217077012
20201127,32.58005217025189,35.22633185901186,6.415579337027473,16.691781766720286,17.832766435873047
20201130,32.05954483588132,34.327244400305894,8.247046357805388,16.526298357602794,18.406362886209564
20201201,31.552415414186324,33.585311541084984,9.734987430253076,16.558459391636703,18.8678445618886
