,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20140109,-148.50610493877602,0.0,-116.07453884873013,-104.83706231027384,-133.20075501841944
20140110,-148.58988128102024,0.0,-114.49741008802216,-103.04635371044996,-133.74656536912354
20140113,-150.26436378223195,0.0,-115.8265128712468,-104.63676242081773,-136.04438443341905
20140114,-149.49563650976626,0.0,-115.96000453058113,-103.872422049091,-136.35942372266575
20140115,-148.62085090952854,0.0,-116.05983122004204,-103.38109961091465,-137.21210383241657
20140116,-147.8173047552976,0.0,-115.52859660772764,-103.2944200275155,-137.98087775444864
20140117,-147.18070164736474,0.0,-115.0964244143585,-103.26552960450422,-138.7673936346026
20140120,-146.80546786826142,0.0,-111.02638468065597,-102.42470859714864,-136.78562581384477
20140121,-145.36365629258552,0.0,-107.59871185097626,-101.89729752157497,-134.4633379385821
20140122,-144.24338398541042,0.0,-104.83145615195949,-101.92923793574691,-132.9076417565904
20140123,-141.37934216233063,0.0,-101.45832622631497,-100.62486723939153,-125.52949817181123
20140124,-138.34062572098517,0.0,-98.20070783822659,-98.5886669788173,-119.65776589527094
20140127,-135.94443994946195,0.0,-95.53826490981177,-96.96074690409264,-114.9428221977534
20140128,-133.8088439089975,0.0,-92.33627659902179,-95.38245931587628,-111.16843199453423
20140129,-131.81013951054135,0.0,-89.35281011696172,-93.99152890771148,-107.44678427792893
20140130,-130.4179751247102,0.0,-86.90779592881371,-92.7690320319568,-104.34165323976264
20140207,-129.5338107272063,0.0,-84.64965421149023,-91.97850164563803,-101.38734824247071
20140210,-128.90389700202536,0.0,-81.95054567980442,-90.96164881731706,-99.16335117700083
20140211,-129.2806134332022,0.0,-79.98527181464884,-89.84746963548078,-97.38595071355039
20140212,-129.53576397086238,0.0,-78.02851150345207,-88.86789885146547,-95.71334914659407
20140213,-129.801069315017,0.0,-76.60588778483854,-90.15113033893645,-94.33096514933757
20140214,-131.1011798846992,0.0,-75.46231219464747,-91.58514702327226,-93.02962095364208
20140217,-130.90794741951606,0.0,-73.59909289363526,-89.73734838356681,-60.53815152586156
20140218,-131.0720501466706,0.0,-72.12267335043498,-88.44691307396565,-64.83799173462153
20140219,-131.16719156290594,0.0,-70.84418577760114,-87.16864498519091,-68.26776079540642
20140220,-130.12580336953835,0.0,-69.93673764111668,-85.99107911109574,-70.64076046382802
20140221,-129.30966360550616,0.0,-69.2110009411239,-85.06592505366292,-72.59225048363723
20140224,-126.3959216920952,0.0,-69.52750128120064,-82.35517304294683,-72.3311048162284
20140225,-124.67256789965633,0.0,-69.71774804932629,-80.11165409964744,-72.46759858519641
20140226,-123.36775086347977,0.0,-69.73108465932934,-78.23068504494974,-72.63424910804409
20140227,-123.09076936415951,0.0,-70.05329276000768,-76.98301713925872,-75.35337210111143
20140228,-123.41876787293323,0.0,-70.49673456507495,-76.26894030459503,-77.35209829504493
20140303,-123.56836212914173,0.0,-70.87872722769633,-75.61062383853586,-79.20413589143638
20140304,-124.54223033379657,0.0,-71.99031161885254,-75.19807602061486,-80.68746105292954
20140305,-125.26950987859355,0.0,-73.39154092367532,-75.28381785088185,-82.46803490421243
20140306,-125.52249780552108,0.0,-73.83442543348059,-75.33128028932676,-83.33238560499271
20140307,-125.09717416194346,0.0,-72.43837999279664,-74.11039365739401,-82.6278959495263
20140310,-119.44463356378073,0.0,-71.6537433737584,-73.10899467024085,-79.22643795098297
20140311,-114.66806118664219,0.0,-71.02642505799159,-72.33877629046269,-75.81309255456824
20140312,-110.56215117701976,0.0,-70.43877336590248,-70.889958406827,-73.18209940455647
20140313,-106.69612321620508,0.0,-69.95850167157525,-69.57116426523126,-70.55435313137654
20140314,-103.74073189423319,0.0,-69.62527097318625,-68.42258781200174,-68.59302798221944
20140317,-102.28655280203684,0.0,-70.96402804559865,-69.43601730321703,-67.44922149479115
20140318,-100.87991717718165,0.0,-71.30594062970175,-69.83850965344115,-66.3972238228435
20140319,-99.8099400010559,0.0,-71.93637677659618,-70.55031595111019,-65.64273058489798
20140320,-99.2080198401849,0.0,-71.44844645245766,-71.1151335962231,-64.9839346948546
20140321,-98.73908609967995,0.0,-71.11832047051507,-71.20000463563957,-64.42768184492941
20140324,-99.40363906470384,0.0,-71.47451637974362,-72.36876044445808,-64.50793485352695
20140325,-97.32778164283029,0.0,-69.45179483416808,-71.44698247084733,-63.88600011929316
20140326,-95.69035168773323,0.0,-68.03610192550177,-70.74451469539547,-63.42692721617442
20140327,-94.63879820260078,0.0,-66.89533920955681,-70.20358342544243,-63.10473023865298
20140328,-93.22679673593647,0.0,-64.95608340309897,-69.11896161791711,-61.789959400023264
20140331,-91.91493292951174,0.0,-63.37449897284199,-68.31479266013038,-60.55115007372481
20140401,-90.86992628723529,0.0,-62.17255387232818,-67.81517940892829,-59.49717551011019
20140402,-90.07899992104473,0.0,-61.213466760106876,-67.40743957084135,-58.349147228282774
20140403,-89.54577515227045,0.0,-59.50568796604804,-66.8527615053182,-38.08327759362298
20140404,-57.00636874259034,0.0,-38.78123381131219,-41.98305204115771,-20.798063705783385
20140408,-23.734736277473143,0.0,-21.599567699992683,-20.87800027417134,-3.5015129691721736
20140409,2.3723722618282785,0.0,-7.500672966275461,-3.915524356764637,10.543186831448676
20140410,23.46691610789955,0.0,4.109396172212061,10.189796633674145,22.047891752255804
20140411,41.095353885124254,0.0,13.559231729889683,21.753877567185125,31.621816241395475
20140414,56.063859908546625,0.0,21.578457800217432,31.695443642721635,39.35469585486449
20140415,69.70929829090674,0.0,27.933941368031157,39.71389986972059,46.41485915559095
20140416,79.11188426612411,0.0,32.80877022295327,46.21133317402892,51.085453388036946
20140417,86.74066777141952,0.0,36.73678717926169,51.38256347013833,54.857212011351024
20140418,89.25432043794461,0.0,39.122674428163215,53.14929029156574,57.21056348103023
20140421,91.31141445721612,23.850556654109972,41.16276534726721,55.15284196788467,59.13603286531321
20140422,92.99927799926421,43.22813951482159,42.90081371962741,56.87256252702709,60.89257544244627
20140423,54.887001614500974,60.78667685903139,45.0253629375189,33.656312739956945,62.78728162138926
20140424,65.99870908565032,75.05670099297559,46.754213062291264,40.509921370887625,64.24667375882065
20140425,75.08055391505827,86.79660892835693,48.19301736832097,46.12309698186148,65.46278584168236
20140428,41.09056246623611,46.97200538894002,29.15175851413614,24.88522683046729,42.13073010643615
20140429,13.471984811399558,14.18348623660707,34.125461879571915,7.54663515572064,22.952848337016587
20140430,-8.99010156712605,-12.518556208299646,17.938406882410188,-6.3319257484175315,7.200934658964309
20140505,-27.275771883833997,-34.69800404218539,24.34029049564004,-17.37282624349777,-6.021518164537671
20140506,-42.52043254365924,-53.34215774792187,9.306667072212424,-26.772637647890633,-17.434460722332176
20140507,-55.80448956168882,-69.87246983664707,-3.771612074876,-35.54606994904185,-26.350220721029736
20140508,-68.70371159150315,-86.24557887046,-14.99259958729638,-43.27615102549471,-34.355403615532786
20140509,-79.54276117696259,-99.99989142782415,-24.217178960526823,-49.637639294969325,-40.86060579708045
20140512,-87.33471250688872,-110.25285956237768,-30.43406824767617,-53.635854777133574,-45.90899323915669
20140513,-93.40445054459893,-118.67098475994402,-35.47639813279511,-56.89485324196876,-50.03003571258539
20140514,-98.35411795621995,-125.68274964546413,-39.622237899549035,-59.57259734333498,-53.528012668645246
20140515,-102.19722059841624,-131.33068447962654,-43.27176033153779,-62.08134961851243,-56.76217102169445
20140516,-105.16753193419476,-136.00297998661398,-46.03064032310994,-62.862954579203794,-58.80994759454127
20140519,-107.63542914292623,-139.82776105064232,-48.246220428848815,-63.47328193993878,-60.391004686878034
20140520,-114.08108538572753,-148.49756385229543,-52.68597839294475,-66.73056138142705,-61.87516361889545
20140521,-119.02395862193065,-155.1383898619044,-56.20652154978083,-69.44444975626332,-62.72598597636136
20140522,-123.25343792285719,-161.16696037389474,-58.76827423300865,-71.74756762083932,-63.19615095949433
20140523,-127.87878692816511,-168.90099111538444,-61.160930504273935,-73.62762865141872,-63.80199418556701
20140526,-126.8683304038631,-169.18476439744865,-61.19093551197567,-72.35973060211296,-63.703895012375085
20140527,-125.94214887507638,-169.02871936356078,-61.2045540837869,-71.32470127024898,-63.599557330990294
20140528,-126.76025331314639,-170.92706659315786,-60.997521965792195,-70.411874737512,-65.34458441803336
20140529,-128.55666809789065,-174.2666486981766,-60.846948141393135,-69.68033481339421,-67.44780622328184
20140530,-127.73997817805787,-173.25123164745105,-61.09496364504713,-69.46994339862506,-67.89278243070207
20140603,-127.33726901490742,-172.5841974202307,-61.855554922927396,-69.54261458356781,-68.44162169448569
20140604,-126.87241587816386,-172.06091283929422,-62.2035387522846,-69.5855053370807,-68.33190292582744
20140605,-126.78602503818637,-171.49105498411473,-39.67527206343595,-44.71828436312522,-68.89263675809443
20140606,-126.46766936302728,-171.2440157567133,-43.66934585346898,-48.81153154915904,-69.71573319002249
20140609,-126.16529256437028,-170.4960009758886,-46.862850116716174,-52.15362243470962,-70.36819032677072
20140610,-126.7451511542841,-170.64106999591283,-50.9475502905549,-55.8713883367399,-71.15071188109917
20140611,-127.42225140729781,-170.80542431391478,-54.416167761071414,-58.76981367615802,-71.79604317042717
20140612,-127.85042479834908,-170.69830075149068,-56.98820918572848,-60.91262732910273,-71.66522139068513
20140613,-129.04692223314586,-171.5092070372381,-59.47039434267248,-62.65066577050919,-71.52868257564033
20140616,-130.93720500072618,-172.797296586174,-62.01305150536366,-65.90604758090078,-72.48312233943935
20140617,-131.94109509408463,-173.4630536616432,-63.83662724758431,-68.30052819932477,-73.16866002606537
20140618,-132.81756392642484,-111.46960011408906,-65.30979999463969,-70.30852933866883,-73.84210420699014
20140619,-133.65522575851372,-121.9736243841557,-66.55607716578561,-71.92758006028748,-74.85783609334017
20140620,-132.6617437644193,-130.21658152243808,-67.69811412813608,-73.1133366713836,-74.72329410881581
20140623,-130.99320156078738,-76.88635307619371,-68.63567720448322,-74.00228175220181,-73.82715198278736
20140624,-134.2417085339766,-96.67245180692443,-73.31411698313083,-80.11622564703427,-73.87361983454055
20140625,-136.43216313824638,-113.41896472203646,-76.82231142836078,-85.11854337916992,-73.42670557184343
20140626,-137.12416906317918,-59.57614404223064,-80.75275481352233,-90.70976932141605,-48.19283379748595
20140627,-136.811874947027,-81.33878174624328,-83.78479889676404,-93.98753575150944,-27.74662233030537
20140630,-82.77995260393003,-28.836014016517872,-86.02633194909212,-96.04639447913682,-10.070056055658439
20140701,-38.69996223795148,13.97166537435563,-88.11198182835568,-97.81635132091262,4.274623948824162
20140702,-3.995311525364258,48.66789820344992,-90.34522033800212,-99.35098415971956,15.629740271609288
20140703,24.03028015687723,77.18751187452429,-93.6703191402464,-102.75856448093799,24.896227991314735
20140704,47.175783290695556,100.82249755232887,-95.35051242100401,-105.36017492880055,32.463978233825124
20140707,66.17068238901217,121.32304566311936,-96.85840231025338,-107.44634455475097,38.58484478366272
20140708,80.53764122271905,137.10080087766087,-96.81581901959859,-109.05919741920302,43.3109311237628
20140709,92.38777148888575,149.41467015551302,-96.28650901052762,-111.02735866089415,46.399454050680816
20140710,102.4750667418792,157.964241950623,-96.59331438210728,-113.91990693793429,49.68954834363802
20140711,110.54100660949018,164.68612647288973,-96.52651379066246,-115.74236415515935,52.32684185196705
20140714,118.88423153481924,172.10011238683083,-97.68270892575212,-117.59313614045789,54.69244448164093
20140715,125.86536942303427,177.8762591182175,-99.52516645981306,-120.30397685297234,56.66363330340643
20140716,131.35049725148198,182.6972416585487,-100.87177953298016,-122.43129823021577,58.330913243294304
20140717,135.40984354432652,185.34612930657008,-102.32076626203987,-124.3395624493214,59.51304909238101
20140718,88.12364317502612,122.38107109732967,-104.34597207979407,-128.83901520099602,59.22881588863234
20140721,48.59261103947185,70.20356239950742,-105.30338618478388,-131.4649072774484,37.51815061392249
20140722,16.235803403809133,87.8581738782813,-106.08448884954285,-133.7637035277264,41.782421333804564
20140723,-10.520714867682749,41.51737571446375,-107.11153669559627,-133.7299580055667,22.860271944625612
20140724,-34.43709900844313,1.3875164070823942,-109.36420524268169,-137.8711467418288,5.654654596221482
20140725,-54.304416353393464,-31.891831539325324,-110.5727930910631,-143.57074311354543,-8.441957216507383
20140728,-69.44338379840451,7.736748853771928,-109.8081149101274,-147.32065669170512,6.0968831152221075
20140729,-32.771267030822905,39.314386049360586,-108.86753375361037,-148.59906289078845,-8.161378696455648
20140730,-50.5965036750475,-0.22518892752111697,-108.76887926121215,-149.52848364275442,-20.580157581195294
20140731,-65.34966067237755,-32.37776734178471,-108.79925236547746,-150.72041119734527,-30.661087546772634
20140801,-77.44375715815767,-58.5872904981927,-110.02677133031526,-150.01582661671787,-38.69045389670232
20140804,-40.83619826639563,-80.15960149790769,-106.3039357840114,-145.08547533554054,-44.528840528672504
20140805,-56.69614814060691,-97.62137727614697,-104.00387667713436,-141.10999627593773,-49.99142831007439
20140806,-22.638946199237946,-48.555667695653014,-102.78703505969486,-137.97072503004,-55.6686105024941
20140807,-42.62284588267561,-6.427915453544784,-66.5392015757649,-134.92331609070902,-60.37600289431535
20140808,-59.11919170653226,-38.072106978514995,-36.46159172774843,-133.84995503652917,-64.53172324278962
20140811,-72.55574585717781,-65.43049768132822,-11.877603960425827,-132.95211785358472,-67.94279579374738
20140812,-83.53024632216814,-87.40547787212233,-27.12418162477977,-131.4143303577393,-70.76490232526413
20140813,-92.33351733246884,-105.52114189492917,-39.83244601632236,-130.34757174376364,-73.05484373073786
20140814,-99.18523806939784,-118.48676541521388,-47.37370725065492,-125.2763406048923,-74.74699820431631
20140815,-111.52050100890176,-57.770945090782014,-26.023052646250427,-119.38561379591533,-78.68428710182187
20140818,-120.8402130724447,-84.94762777440425,-34.019046115255264,-114.75775894340566,-80.03193837957845
20140819,-128.41493066316602,-32.36610142452289,-15.11520415973366,-110.65776892585514,-80.96733301408457
20140820,-133.57158425512495,-62.14125983537289,0.401234835304459,-107.85707141736317,-81.40648682851285
20140821,-137.74646619778486,-86.73422358381697,13.086498410573558,-105.53346551149464,-82.04974780331881
20140822,-141.66930668342823,-98.7601677565236,23.487651928475618,-103.51656867333232,-82.84837940462162
20140825,-147.11868491659087,-108.29115413957996,32.27569093661186,-101.85802605650477,-84.8262817590096
20140826,-154.7943691867112,-117.09934597229979,39.442669119508075,-100.35100403104039,-86.43067294448394
20140827,-163.5308047910358,-124.5944791327079,45.19896479591255,-98.984710467149,-87.28310965776998
20140828,-168.66615170157837,-129.0784748916119,50.11862605909317,-97.76060439781426,-87.6253146666361
20140829,-172.60807796664747,-130.6092829061662,54.196701035434515,-97.44557274821845,-87.96551678586103
20140901,-185.29415290675314,-131.32856984985426,29.213216512252934,-98.14193452689156,-90.17455627458827
20140902,-195.77121832531267,-132.84655681181042,9.364636160304766,-96.81537064591814,-90.70999137593654
20140903,-193.78598764625886,-135.29160795696055,-6.565505028922023,-94.89389142178564,-88.25047063524545
20140904,-192.4089250296829,-136.93196497134568,-19.742732643204572,-93.51687415012641,-85.97121492542777
20140905,-191.0236660498923,-138.1911287163233,-30.587089417215807,-92.27386032151237,-83.97410622367026
20140909,-182.82099609193025,-134.85645726667485,-39.11453544354647,-90.53403318426737,-82.24702104994759
20140910,-175.28664496769574,-131.52897192686362,-46.3103110199408,-89.04362499858495,-80.41398138138008
20140911,-168.9902246724356,-128.41018204241925,-52.16529945893878,-87.79262500065533,-78.90740725203003
20140912,-160.960178590387,-124.48844720235527,-26.14730866413758,-88.63469514708319,-77.3604616572853
20140915,-152.5368460514041,-120.82013452575414,-41.27182468010463,-89.54457228493335,-76.69928066682759
20140916,-145.05426382581052,-117.23378833571746,-53.642959561439,-90.232697075067,-76.88932161247871
20140917,-138.5454187573219,-114.26452131719495,-43.88969418663191,-90.6630285110418,-77.25159125909785
20140918,-132.8027046215821,-111.74985554973178,-16.24211429524005,-91.23648306927478,-77.61873869220058
20140919,-126.93809736903681,-109.24080684569705,-32.6017060788562,-91.46384359187698,-76.96732104023485
20140922,-119.10307817500146,-105.41356613915613,-45.08245727536345,-89.88104715242264,-75.10551942492982
20140923,-112.63117719865565,-101.83125427112613,-54.014981330200875,-87.95147888764004,-73.4431796730158
20140924,-107.40395531899682,-98.33262356510032,-61.44128243318223,-86.6920503731392,-72.1160425718713
20140925,-102.20668391793089,-95.2826720595637,-66.75983997206986,-85.4410670395253,-71.00675157371099
20140926,-96.84202158379449,-91.79117434150004,-70.86076374983963,-84.1806808534,-69.50664013413926
20140929,-92.06606211023812,-89.32251927630915,-74.20671401109057,-83.01606247446553,-67.46179720533372
20140930,-88.04575395671331,-87.0868226040042,-76.9423059477106,-82.2471930862361,-65.35127651913845
20141008,-84.80323099009809,-85.0279618160984,-80.17267068143227,-82.81406154416129,-63.9432807380683
20141009,-81.7268208027641,-82.69619742663731,-53.254854823133655,-81.2710009740421,-62.62627280148654
20141010,-78.88945386979172,-80.53195984047699,-31.31657374076979,-79.8705872097788,-61.638858407517056
20141013,-74.9650280383211,-77.4129053350137,-13.408284431129236,-52.4638771592392,-60.29292254475108
20141014,-72.15841889249947,-75.53033501249966,1.462671982764201,-29.58080107968687,-39.52118570377179
20141015,-69.88805223121784,-74.05779987163197,13.22310716066686,-10.787229977100319,-42.029667397538844
20141016,-68.06550350203086,-72.88747674520039,22.79469871967614,4.51231647156324,-43.70105626227682
20141017,-66.78272898165379,-72.13242757556996,30.431242596733124,17.104578234761096,-45.12934414745616
20141020,-65.98940376156972,-71.39220079793077,12.509520974367113,0.2925946667607704,-46.08558041387147
20141021,-65.45617779228871,-71.02933573989975,-2.175362700599102,-13.558793155994353,-46.83900777877978
20141022,-64.82173044381362,-70.77691468389922,-14.381974863631642,-25.060724364442716,-47.45743983249185
20141023,-64.40119507393024,-70.52241179669119,-24.43186710590416,-6.540032107224965,-47.95092758856209
20141024,-64.22188244358017,-70.63110320953442,-32.53234313731386,8.126525352541929,-48.780256722967806
20141027,-65.76104230290953,-42.67900452591543,-13.909078600220145,21.39286245138583,-29.441511839668475
20141028,-67.0209307354419,-19.893314150152605,-24.58635013109619,32.54789605800354,-13.638417211255675
20141029,-42.07789248243153,-1.1476160916143954,-33.358396259274826,41.658260873206615,-0.8105461393071707
20141030,-20.2730012085416,14.87556333452025,-41.05285243301816,49.843504487264305,9.844937690433605
20141031,-2.129666635108359,28.822656011370878,-47.48702412224848,56.64268009178478,18.74606660661017
20141103,14.069859757281417,40.54309401605329,-52.56510761562173,62.743338744625134,27.103322268602852
20141104,27.240808019618818,50.22883720709376,-56.384950852338335,66.8945291903268,34.22360040429142
20141105,37.23266653948275,59.25912797402357,-59.51515296434603,70.10004455715455,39.61774513467705
20141106,45.9108212971994,67.50455865755175,-72.28958766408789,37.93628949741274,19.560385936285034
20141107,21.878768712624442,35.5890141520451,-80.11771427976136,11.377741775458222,3.26909990014836
20141110,-3.134114373177141,4.084630564382284,-85.80922369421714,-12.619449518254672,-11.821607764759657
20141111,-23.7165915188892,-22.569667189237094,-90.55684637293541,-32.78510121141078,-24.461376317767208
20141112,-40.59862953759996,-43.79288380533002,-95.63807157456773,-49.26037366336251,-35.18469281523105
20141113,-53.45755982328821,-9.139502314291523,-99.94532543704199,-63.22085403515199,-45.75920212023316
20141114,-63.92233704158767,19.29165208597957,-105.11712983215988,-74.5504375397872,-54.60566595246523
20141117,-72.52467748920358,-13.779819424609155,-109.31360767644557,-85.04671888059208,-64.65500084412416
20141118,-76.21806741717381,-41.76811232354516,-109.04965369186968,-92.86853816091875,-67.842161030276
20141119,-80.35051893103198,-64.81942935405935,-108.79856315967791,-99.42253432659555,-69.20853673084792
20141120,-83.7873911413979,-20.648819376647793,-108.59130714631101,-105.05338188463531,-70.10342653101061
20141121,-86.95144663442939,17.253519936721066,-109.5722220392322,-116.51056570931345,-70.88130452198567
20141124,-89.51283228704003,48.28836765407788,-110.88818764212506,-128.06174574822762,-71.42552339298923
20141125,-91.35793854024449,75.2667562950275,-110.73436315716467,-138.04351830212448,-71.86202619138052
20141126,-94.71223227219174,98.21976037612743,-110.57372600466489,-146.75060946636157,-72.6980171665996
20141127,-91.74303043605786,101.35192082891226,-108.31558493275455,-144.65164063143484,-71.87675876772107
20141128,-89.466118580789,103.37639848238244,-105.78406777711362,-141.2555703309191,-70.957441867977
20141201,-87.53021668064052,105.65291571224887,-69.09235379783999,-138.1732610381477,-70.46176332898746
20141202,-85.96215674243759,107.4359080674652,-38.299021241269706,-137.68675427378963,-69.99901877659669
20141203,-55.597516906625366,109.12447603095264,-13.293109622967535,-87.47101897279259,-69.4885787800706
20141204,-31.128146275004706,110.0426977680387,6.994031387128064,-46.38981994206537,-68.18669138718721
20141205,-11.110841371892286,110.4319319977865,24.50648158270259,-63.30322660865369,-67.30960732147372
20141208,-23.481688221308794,111.3908450085138,0.4043186914184176,-77.2766114202384,-66.27196498333122
20141209,-4.8950930751962805,111.83013810488424,-19.379721639360632,-88.94753054089693,-65.13408376551136
20141210,10.302259015809115,112.28659937782743,-35.521976796638945,-98.48721706308338,-64.14012006234329
20141211,23.21047736458617,113.17214193068224,-48.6414626194136,-106.38478145423751,-63.31312392844171
20141212,33.67184517137785,113.85751194427571,-21.204491180098543,-61.80199136887434,-62.14497120530068
20141215,42.17486669384526,113.83981882023949,-35.19431872541005,-25.38992369994115,-61.13055988790911
20141216,51.71048371661208,113.05005819251204,-8.040885652542219,5.6136055840001475,-61.6880516448078
20141217,59.404518226523514,112.18746464371316,13.970217591825044,-19.94573312662585,-37.80488516873484
20141218,65.79690288350692,111.80451189846328,32.022412015887184,7.7438947361884765,-18.2357440960755
20141219,70.89383621620468,111.49725404722719,46.66024112820071,28.93746069599202,-2.344555836312754
20141222,73.40783796118882,110.31591669149078,23.485520337950852,5.013468804522777,10.580310690316658
20141223,74.52675398051434,72.65940093551431,4.812930814381128,-12.957569957238984,20.339759016014895
20141224,75.16361548365833,76.06038947025873,-9.708785344606506,-27.022337658065865,28.256735453619704
20141225,42.65143538575609,39.630534121009134,-22.678382672804062,-40.67666618846396,10.237786605678485
20141226,15.930336339691113,9.57889712944186,-33.44617237725316,-52.461750058372985,-4.62585095422506
20141229,-5.075155469941448,-14.627241798084153,-41.943372047102415,-62.25861834153324,8.499831252856637
20141230,10.264970920350152,3.402679890367869,-46.422143508662096,-37.24318843547568,18.44063472936517
20141231,22.93066492117495,-12.337729314209945,-49.864802481212664,-43.72812875674605,26.390798939298854
20150105,4.262573257298538,-25.082826442772728,-52.65955470629984,-49.05071638843687,33.07799226461818
20150106,16.919113369941023,-35.41420048756543,-54.47002125198932,-27.66019771198214,37.16833593180461
20150107,27.027007584546034,-43.561190263685944,-55.982748759864904,-10.06113067861808,40.75112731562395
20150108,35.32921684887296,-50.155035657429046,-57.191047079002054,4.28010645897149,43.78100874950654
20150109,15.820955346393168,-55.1900924086734,-58.14185385231205,15.919307761849495,46.37415722985324
20150112,0.5716782403048892,-58.00511059194733,-58.78819852679235,25.076994618682992,48.05468665822223
20150113,-11.983310697689324,-60.31967150324932,-59.57265473006372,8.38928022020221,49.7411420339611
20150114,-22.18422612637241,-61.59783323548083,-60.33738237251389,-5.24882580067851,51.16286763468669
20150115,-30.33108733479527,-62.48486623009292,-60.921776406504634,7.754564574743863,52.22688016366564
20150116,-36.99311554255024,-63.21302529154589,-61.410402418974094,18.602708787369057,53.166245776444256
20150119,-42.443633449028106,-63.837387743831194,-61.65264731623223,27.511343990079713,53.93536805325024
20150120,-46.87712688217293,-64.35569683259067,-61.880386266591984,10.008814519515376,54.46710772330224
20150121,-51.06891233858602,-64.85624702294874,-64.15107862512616,21.707162921258945,54.23519798795196
20150122,-28.51278588263574,-65.5634860015429,-38.189313995342076,32.28953528560607,54.557483126579264
20150123,-36.85294460218992,-66.72896283810906,-46.2145210969235,41.22281566151716,34.843534481134604
20150126,-43.39046936428956,-67.34177640321946,-52.651172163349145,47.98967381579814,18.824378084878184
20150127,-48.7277389642508,-67.86126403080196,-28.307481947334907,53.44454363713413,5.707217289591059
20150128,-53.47362667364138,-67.89532813478824,-8.12444653935765,57.901277118450714,-5.464501987090991
20150129,-60.41238746690628,-71.21751019316969,-27.426022274131714,26.717294304652096,-15.325594754106936
20150130,-66.12379716529513,-73.9558684893792,-44.88546968048084,-0.46710132768189183,-23.966715990236636
20150202,-71.31092493057093,-76.20579455849423,-13.459787316567937,-22.67135959464351,-31.296442718530017
20150203,-78.68860180524486,-79.05325937651445,-37.89914289134568,-47.31954000240144,-40.143944564675635
20150204,-85.49510174264039,-81.48766968204392,-58.06722125909494,-67.51545594642526,-47.21143483207476
20150205,-90.93224661623694,-83.30981076147229,-74.90509427596731,-85.29560793930393,-52.64601590493708
20150206,-94.8110829433634,-84.99640431022003,-34.465010246687235,-98.81991188369516,-56.79238859164285
20150209,-101.25348435957855,-89.41178045179734,-0.738178356715963,-114.65217181589384,-60.97413062460153
20150210,-106.44570602788525,-92.83524412378483,26.518272197183094,-127.70882712206682,-64.21979962091766
20150211,-62.5118785039641,-98.5465520893006,49.155978805066404,-138.7652306699355,-66.92945547740815
20150212,-78.0511540793266,-104.14187802298933,67.85255131367929,-150.51850535573988,-70.47878859650747
20150213,-38.311239419882696,-108.2806745143524,82.48492957423132,-158.27266349002971,-71.95694397319875
20150216,-5.923956348897409,-111.50339154714851,95.56507432664029,-164.84796311287735,-72.54718242970691
20150217,22.483508799460058,-114.55553026910833,104.55175919445075,-167.86117792771861,-73.17027798394774
20150225,43.03300838692039,-116.68270104164849,110.7061479091094,-168.22729027474875,-74.12986710341825
20150226,59.099688870796626,-118.04512080650176,114.24276906861984,-167.41976348232495,-47.30437885453304
20150227,26.923324248250587,-118.9076583796212,115.62159366829047,-166.35897664543793,-24.38494043543074
20150302,45.01268860548373,-70.91810111745201,117.21866488069126,-100.5317436811948,-5.236670511589683
20150303,59.8007764913206,-31.647092664658675,119.59729708668611,-119.26236765063328,10.418995476991757
20150304,25.393875990918982,-57.72810703870221,74.88968650140365,-134.93650632693672,22.49818600283503
20150305,-4.588598695967239,-79.74689854804583,39.72386013808706,-137.72344360170442,6.3681430840333775
20150306,-27.861555474511135,-98.74315679270912,10.915245339798727,-139.94903336427603,-6.770447581646939
20150309,-46.87003134482245,-112.81815277337581,-12.444651029664398,-141.1359488097435,-17.15413281293263
20150310,-61.3389871881062,-122.18320220128598,-31.882228170203657,-142.44202789391542,-25.786735503542666
20150311,-72.47118535302761,-130.03899071738095,-47.62696548956296,-143.48023567534904,-33.02170924079997
20150312,-80.62848466784635,-135.38621073507773,-60.470792530907616,-144.51798222720234,-38.870635403357475
20150313,-88.2713763692458,-139.98297632027624,-71.86919766341138,-146.69484478560574,-43.696818803479545
20150316,-93.6961557413168,-141.48925587593405,-82.7762860794514,-148.4571924712345,-47.57650517398741
20150317,-98.29416091572692,-142.80542458612445,-91.53596480138053,-149.70123049741832,-50.80447549006623
20150318,-101.25555649760778,-143.49577250091818,-97.77439858755928,-148.98650862111901,-52.26207574214041
20150319,-103.67853392283963,-143.80582811962896,-102.8261629648852,-148.40002316919976,-53.44276175667017
20150320,-106.72223371745288,-144.79909676470032,-108.09401665234776,-149.39463657566853,-54.93165969616577
20150323,-104.65808140844251,-141.03908967237905,-112.8767277380315,-149.283241340695,-56.36138575956185
20150324,-102.96050885097365,-138.0681658581494,-117.67751451171523,-149.62291730917377,-57.23034265054964
20150325,-101.72004155714548,-135.62037198999556,-119.68459166870304,-149.50242741837295,-58.39166028205479
20150326,-101.03213951096632,-133.8587454820343,-119.7982819168061,-150.91727609910447,-60.21976927744687
20150327,-101.48366476798037,-133.05604993495245,-119.80377102717162,-151.99102108041237,-61.61974474937625
20150330,-101.53702209125714,-132.32762845073464,-120.19237492931386,-153.31904069222065,-61.97200149838278
20150331,-101.38711621413414,-131.72530763953483,-120.51293819457153,-154.41482121361997,-62.26346059687475
