,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF
20200117,6.049956029843338,14.222279386379869,7.163911106519064,15.01815834458231,12.63574854891143
20200120,4.145627645684469,14.228855697547969,5.56019884725884,16.266321090618348,14.533888337862308
20200121,8.300924582193305,14.28144228819156,10.226787904307011,17.323051881517898,16.18444161282379
20200122,11.771145633028713,14.537784041481954,14.180113902900558,18.154110316445113,17.56101765482821
20200123,8.853102349941299,14.750804558719164,11.292356821529337,19.276189589150363,18.609788316336964
20200203,0.7322265201864867,14.931969278537487,8.926896513264415,20.98345403992033,19.55383436811288
20200204,-5.686472497355131,11.313181815630351,7.012546696294026,22.156304719123128,14.698060036459163
20200205,-5.003265503522984,8.620144469956792,5.5648752512619,16.457447244910046,11.398205920884788
20200206,-4.431351310747131,6.432581714496904,4.3949147279289305,16.06619412175931,8.729386309944433
20200207,-3.963637121108549,4.65291380549004,3.437217674954834,15.755411487563718,6.545109191905785
20200210,-3.5834606188557303,3.2097922221839905,2.6531647328895875,15.267786597349966,4.755053477039965
20200211,-3.2712075399547733,2.021300502277866,2.011180303736849,14.888982844482523,3.2938447521265743
20200212,-3.0157188945234474,1.0332067954006527,1.4862825833126019,14.556439910206024,2.0984707513216327
20200213,-2.7965938187934,0.2876109765258258,3.8608713665913617,14.017075625617197,1.149057748445396
20200214,-2.61604775227347,-0.3047964878830139,5.745025180168002,13.570690132930938,0.3719887455100385
20200217,-2.475198098580574,-0.7988802965462892,7.304268060798457,13.19526968959518,-0.2711203162331943
20200218,-2.362660047955259,-1.224187696672594,8.629709421781994,12.896743144092317,-0.8045312537577737
20200219,-2.2700455097334387,-1.5631073099125008,9.707391606412427,12.641829741760612,-1.2384950449314767
20200220,-2.195504627873639,-1.8404629284091687,7.79414668126784,12.419779310313613,-1.5940138534064867
20200221,-2.1373369382067047,0.008707439061073342,6.228162025840529,12.232825079563337,-1.8910600205026369
20200224,-2.0838941730708496,1.4516375897868765,7.7305966299732605,12.081894070212329,-2.1203325789317455
20200225,0.37265651376816017,2.629085797589827,8.955626656141089,11.928191644721295,0.2569062151777825
20200226,2.4068961134546165,4.301248160985006,9.976664859663005,11.786269614734238,2.3656697452820543
20200227,4.071146246885314,5.532718523813334,10.811642421294886,11.670297048766026,3.9970182050357113
20200228,2.9921403601338703,6.744614053472041,8.70095668681707,11.563980638472168,3.012264487475946
20200302,2.1093755682790527,5.592062710364539,6.654880641388721,11.481907121903562,2.081783874021805
20200303,1.3895272126425704,4.916014298867214,5.361851143278597,11.345157693791137,2.1067431241486476
20200304,6.025414042178789,6.501874634234063,4.197561520306427,11.456088441402988,2.2054288068339334
20200305,9.143281511164378,7.495900596791533,2.4434195019346983,11.669571579964035,1.357610522884041
20200306,11.481114145236367,8.571924220468174,1.0851212350255417,11.846973857806438,4.958678348242536
20200309,13.400413932070919,9.1239956702557,-0.23112433639625035,12.157999168441128,7.456651489716749
20200310,14.58571068273097,9.561435897131693,-0.2933611526242983,14.17362271122227,9.459190490545549
20200311,17.34982707709975,10.258467530271163,0.045622872854071704,16.095797988470153,12.522475031758116
20200312,19.368764628627332,10.683876007740102,-0.015380876452597466,17.420713102429254,14.733383156266797
20200313,21.03444361374996,10.831987088051314,-1.1671140599690648,18.288431054270422,16.772517607780244
20200316,22.78076819630417,11.400301220316006,-1.2434742682747282,20.151540474175473,19.192280073673608
20200317,25.658985241517072,12.402372210805911,3.740290222811498,22.397264747804517,21.792922793003804
20200318,26.024916677840007,12.210142832345598,6.5512922460176055,22.459601654517108,22.283067342257528
20200319,26.552801167441395,12.197864339372659,8.492575954919225,24.08060945332868,22.432856096863958
20200320,28.387946614184184,12.97148396451476,7.226599606183987,23.9587819564969,23.323770533332638
20200323,29.804720169831782,14.289758339210904,8.051323005473117,26.672481699963132,24.325087627856195
20200324,26.83002277843555,14.711320385912158,7.1562333300349055,21.879859708551926,20.655908191344444
20200325,23.9763946563241,12.170670090198294,5.95625913590572,18.18236520289824,17.580065226861993
20200326,17.962285681292904,10.514319430566765,4.646560173996293,18.90189615378052,15.013423798053818
20200327,13.033427099305392,10.671811297029224,2.9819481041461717,15.244955254778105,12.921733015519605
20200330,9.031749996359128,10.425856016585477,1.4711738020099991,12.095245736151991,11.211617056196719
20200331,5.706928486708891,10.070143855955596,0.5043373818827466,9.26952369037108,9.870359889590329
20200401,2.952044392646042,7.825557662702766,-0.34814851100483624,7.026775573914961,8.77277366301465
20200402,0.6982858608791578,5.9866130398943405,-1.0093220608651858,4.986789302712966,7.8746641398498936
20200403,-1.1095500150330595,4.486902698688385,-4.806321513308876,4.13937172998376,3.4138674686275587
20200407,-2.4115502932713313,3.2843703125113386,-4.424791295726311,3.446335666850991,3.4492272379199123
20200408,-3.462198712432303,2.2957776187955004,-4.094261423142647,2.866022571722499,3.472189590155851
20200409,-4.299955976010301,1.4825942374487064,-6.339541775526693,2.389881063526951,0.055016136650586814
20200410,-4.95421765434166,2.933771604127186,-8.075228498595202,1.9999493902244423,-2.738631304452189
20200413,-5.449728153149396,4.0984327038773385,-9.466537177540546,1.680535103445641,-4.893984434635271
20200414,-5.807410818627534,5.064779798252995,-5.806860991123237,1.4164754884676798,-3.40437670018091
20200415,-6.111175280675684,3.7401696263149242,-5.200759959245483,1.201640467062308,-2.1731085401243404
20200416,-6.362031524602784,4.825450920417962,-4.713023718323899,1.026384510702085,-1.1649235379842813
20200417,-6.567181002744931,3.5352978656947527,-6.812557359046442,0.883113267636513,-0.34016634647599475
20200420,-3.94668475100672,2.478946364228137,-6.023425466477416,4.08420884603432,0.3332127687194227
20200421,-1.7909264011397785,1.616264072694622,-5.38088822442489,6.7062915604963065,0.8857505569424944
20200422,0.009188312774908874,3.1570645460550377,-7.409438674841873,5.531032116940845,1.3735432248824768
20200423,-1.5328406519941908,4.627135911042536,-8.99289769803661,4.56753909962741,-1.88957188321494
20200424,0.5373877617413269,5.823955108469797,-10.30368995123065,3.78169697335752,-0.7872601206349302
20200427,-1.2226917173285885,6.976712741781667,-11.370608733171409,3.1379967238365922,-3.7766787080170814
20200428,0.8078887663319575,7.9262101277361445,-9.739803689242374,2.6114030105171584,-2.3458897785403225
20200429,-1.04236885010868,8.691851758578895,-8.404203363130803,2.179591133411997,-5.04144551519596
20200430,-2.7840116692111825,9.37397846784138,-9.569023073442615,1.8215437187056436,-7.638947841373587
20200506,-0.2438161469173222,9.938613743560165,-8.252083808728626,1.529777585651542,-5.434218712973765
20200507,6.391302639492117,10.537027498130795,-4.727831618547585,1.287755299871209,0.9167018097797548
20200508,12.579880975096444,11.308326846962345,-4.37598482898589,1.0893179218468834,6.425073646917442
20200511,17.862053938370437,11.983669735685199,-1.1120442736144458,0.9324105903805097,11.123241554655227
20200512,22.223714237034653,12.49778419092122,1.6040033550465767,0.8046688763858438,14.97094082682966
20200513,25.953396854998626,13.039246456688977,3.852914394539738,0.7001147553501792,18.213644333955717
20200514,29.317453249467988,13.60057795859206,5.706310436367436,3.552275559125748,21.363266831031474
20200515,32.87336321284535,14.031997630293942,4.093961293568732,6.078844226263242,24.784664887961583
20200518,35.78999097828971,14.425388588451229,5.771489335064229,8.090578376076323,21.437826319162745
20200519,38.36858202239694,14.532002449079348,7.1441564916009375,9.735588655705255,24.696192028019645
20200520,39.43550438381816,14.374036104875616,8.272307526092042,11.04296482251695,26.72932639722034
20200521,40.42385703180259,14.156200758628911,9.188929928413462,11.942857108179547,28.286152769298326
20200522,41.00520846508879,13.916303840461923,9.90039572894836,12.652202556163509,29.34400288248715
20200525,41.645907506758675,13.664481215517519,10.458147965142187,13.237650911326723,30.220749792763357
20200526,41.75463238252239,13.725680073565455,10.915731831554432,13.800834787213919,30.473675143167338
20200527,41.812749055693374,13.801472803868455,11.150507432953463,14.272263138944927,30.77780557603135
20200528,42.38733002822946,13.596030505112658,11.369387471725057,14.74275619512847,31.406752349537232
20200529,42.85925339997096,13.428269703659257,8.805785752277952,15.153317019759948,31.917976283827
20200601,43.410493126647346,13.34713516752381,6.705134092604403,15.604831119826208,32.55282781293649
20200602,43.00526541318812,12.960891457032552,8.215660308761226,16.839951982596805,32.57089203851529
20200603,42.65759466537243,12.641747805280385,9.45561101875754,17.852914458057356,32.55192223080004
20200604,42.61295497227048,12.400091993323407,10.508119792996752,19.12586175256804,32.710177795423796
20200605,41.976642988541656,12.190489898983524,11.368440633228332,20.161991566950004,32.30585817152924
20200608,41.450275115033435,11.887436512163672,12.130301706862905,21.01718295705643,32.591495267311394
20200609,38.14543102678952,11.64455168705727,12.712014089584255,21.59826338919,31.08579300296217
20200610,36.277089738966005,11.301325007535459,13.331425608994357,22.001363103770576,31.24814895984513
20200611,34.226540698782,10.953323748108595,13.81752062292364,23.138628671930263,30.312342928177856
20200612,32.730210429264815,10.629997747791421,14.30061038094293,23.990970573060988,29.31872464822739
20200615,32.10711248886907,10.361307523700354,14.90061398146195,24.811175196333313,28.961928970350623
20200616,31.848969718960152,11.1248424985199,17.264549784183234,25.51679784257304,29.0169447360944
20200617,31.46944969042331,11.772887244031397,18.33160072073661,25.56706314536161,28.791895864675258
20200618,29.37954888696039,11.836862566404909,18.574745054829215,26.063906949137728,27.529496145174722
20200619,28.66011085861569,11.907736296790308,19.092137291990053,25.659542270170434,27.35923054286995
20200622,30.67056359754499,12.234754447574854,19.999630859799673,25.698991733575035,27.99961894687893
20200623,31.18135685786533,12.141975306889238,20.590922828693227,25.042322783586567,28.37035246860229
20200624,30.510064124790386,12.025828803929285,23.10211143348104,24.416243001615925,28.573609650416902
20200629,29.053611579959046,11.705069866955153,23.009109742718113,23.77080289145805,27.643977654756934
20200630,27.859529351295265,11.441330709246222,22.92982285462187,22.758186601090692,26.552015200602835
20200701,27.39131578806078,9.320703795605597,19.03889550120051,22.466625618695023,21.29286056491294
20200702,26.928540575605155,9.549313952143851,15.076026012483359,21.325967863377254,16.27666036561573
20200703,21.752221807629812,5.1593063896028,12.091078321284416,16.042764990189745,12.561577284325734
20200706,16.520560965853843,1.3956136686290783,4.511164944776113,17.271106409967288,2.209758282639632
20200707,18.693832284412302,-1.5962859709163197,-1.9654296551712298,17.422826889818666,7.499614750334245
20200708,19.88087864383465,0.8880598577950527,-6.032661567640463,17.2359372331072,11.197533298851145
20200709,20.798911175964264,2.7630836183585914,-10.46703811965199,17.283316103987147,14.231489503796965
20200710,22.36944524675769,2.0041198057310323,-13.202623244683375,18.48528090490593,17.173022382845236
20200713,22.655281117904654,4.113963837109779,-16.06040232354134,19.564653639991636,19.072493341567476
20200714,22.98675923393976,5.588559757927856,-17.662668911222656,19.79280235338466,20.61113778417661
20200715,23.51206617186483,7.143979129249028,-18.17099685621435,19.578019608265567,22.1243567881682
20200716,23.420212049165706,8.013512153836565,-19.14247956325265,19.416763796212965,22.456979235736952
20200717,23.73561182908316,8.60108843321934,-20.63949003492926,19.576941010763065,22.91323661128675
20200720,24.57957826806477,9.320910319130354,-20.93503690759473,20.24939991918951,24.05154170275839
20200721,24.17187250359678,10.029626490152149,-13.273550750079625,20.833034346583734,24.18490251331071
20200722,24.880060753053574,10.179698881244837,-11.247728213706578,20.783136294023205,24.52394418291912
20200723,25.08907874128469,10.458589126198945,-9.93311597606071,22.108864278226463,24.53830212560042
20200724,25.735282415196068,10.692333029619139,-4.7108356091534365,22.785437916022204,24.91776345412548
20200727,25.889451489312826,10.737180744181142,-0.173621538455356,22.906877430542337,24.483359866251245
20200728,26.871719124323587,11.031292463668326,3.5798236348534016,23.605689183126024,25.060779419482156
20200729,26.26873431207288,11.253124831513817,6.169504149576118,23.94094591938517,25.22535096048147
20200730,25.669921829179764,11.432626588200014,7.9628937892754506,23.328916190229666,25.23494237925502
20200731,25.75383796892818,11.443946495889072,9.423267316488998,22.393466084426386,24.868593743121036
20200803,25.92476261966515,11.435519346335063,10.920533393470514,23.100394010476567,24.47199901712841
20200804,27.814121925720425,11.67330367238282,12.559471366367452,22.820407229430767,25.19946043827309
20200805,28.40713572034748,11.643293273926504,13.376805235823268,22.97158790115749,25.418821826624388
20200806,27.25877803332456,11.41940835424236,13.541078085460171,22.605156137398993,24.633657611619117
20200807,27.066008078623007,11.33247187499174,14.254757779780176,23.230500499433482,24.614766909336616
20200810,27.188765573953706,11.288468685056014,14.56549700358749,23.23628975994972,25.27097717114701
20200811,27.607555735023784,11.176935421335024,15.629602346169792,23.383739136197185,25.62487439768498
20200812,27.358811939835242,11.450693738213358,15.88666544132363,23.21948292136425,25.541059653183105
20200813,27.625816981301774,11.664169430833145,16.305901102397847,12.893357931614075,25.829395542878075
20200814,27.089076376802424,11.838800754476885,16.638012590549025,4.596814176587712,25.677256799610856
20200817,27.84221584499653,12.021609358741415,16.205465060317724,-3.0082219715801704,26.086158419055504
20200818,27.61539076912294,12.154183812935655,12.069319365779744,-9.065655321983668,26.059557984593393
20200819,27.74549158441622,12.303281868135576,9.52054671259435,-13.579515338973701,26.334824163835094
20200820,27.80560847040234,12.360978263094102,7.430886643081179,-18.354502838276613,26.599480109035913
20200821,28.03594594306087,12.374577227460577,5.722132069322573,-20.227295696199526,27.21378929646263
20200824,28.48722625170587,12.327943655121803,0.26675638204418745,-16.298555556564516,15.243099750389511
20200825,29.844978998450074,12.419949547956392,-4.31115134409897,-13.081027341332591,11.570630681959296
20200826,30.551616045727755,12.547003831608558,-8.101278933544878,-10.458251456719506,15.57325696042546
20200827,32.108717544804435,12.457825525835817,-11.171362921628495,-8.308849664609781,5.032786435788512
20200828,33.21291637483157,12.449118158090666,-13.711770766394483,-6.549260374902518,-3.964998216062098
20200831,33.76823048593359,12.353954122803973,-15.8490572754885,-5.100465247658886,-11.29809800018352
20200901,34.27333088404059,12.218432146957788,-17.67462693222383,-3.910679106307796,-17.238012793033445
20200902,37.784366202076676,12.207503230200277,-19.226222466151,-2.937478284102755,-15.084799125044666
20200903,40.394535395901755,12.264356453094376,-16.11453307063621,-2.138935776391715,-13.322950752418409
20200904,42.61239934686888,12.305057243652787,-13.565223733241286,-1.4887320147813834,-11.88309463432071
20200907,44.460830606149834,12.470895351773558,-11.463283449898178,-0.9564545541414277,-10.727974628756778
20200908,45.21096209632743,12.662074881101187,-9.758066156041883,-0.520325092012222,-9.755797115226011
20200909,44.802691251615336,12.829563543012188,-8.369454194349297,-0.15865033348269275,-16.349255641284245
20200910,44.46544085288959,9.578941708537506,-7.248024719788078,0.12304577911892951,-21.88504658813474
20200911,30.044430634341058,3.7713456340296476,-10.761439207734568,0.3510142574678174,-25.4000626643168
20200914,18.23122767616098,-0.9990359532797762,-13.569202921287634,0.5382693931561973,-28.24906597705828
20200915,8.973790388426934,-1.6717391113882913,-15.809486160729417,0.690798869735897,-30.39400491511651
20200916,1.3100100902020149,-2.2089485603195698,-13.320409056181363,0.8161225752129819,-32.49960653915862
20200917,-4.790830335112076,-6.075156738702235,-15.523310663416405,0.9158474927126277,-33.36889888520765
20200918,-9.637143785375944,-8.720934510599026,-17.05619782481602,1.0144954230765468,-34.45170143124041
20200921,-13.609134623466511,-10.8955893396484,-18.924948369529243,6.654280482943731,-35.415977485478436
20200922,-16.604019501229853,-12.554855114563033,-11.559633994553458,11.093620324923073,-36.082303501752094
20200923,-18.745747502161077,-13.65091633877105,-13.820741806319294,14.938664573873817,-35.993029758874194
20200924,-20.508224991927868,-14.656655611842623,-11.685552233557523,18.089965383489673,-35.971941356581965
20200925,-21.896878280269636,-15.614808730421881,-13.700091045931881,20.67223624259617,-36.08940581636645
20200928,-23.070835902547195,-16.454947952913614,-15.350267621952527,22.525808708769947,-36.1183710545934
20200929,-24.106440202281842,-17.38749220118291,-16.79495262222011,18.69004057417734,-36.18231287805131
20200930,-25.247152796474186,-18.23388607631309,-18.126732866134756,20.388380661912073,-36.68010921271237
20201009,-26.31433559771693,-18.814111181047824,-18.763457266724313,22.174072992553462,-37.08504778237354
20201012,-27.075012744123736,-18.817685355693566,-15.671627785760105,23.76621021172304,-37.18456236730086
20201013,-26.90236020025562,-16.080982085356876,-13.079669086104142,23.521508624218555,-36.2075346969925
20201014,-22.14495145815388,-13.843464503809209,-10.959661232362983,23.184292465833558,-35.49432235560196
20201015,-18.256020577028654,-14.53439017172812,-9.223609966675065,22.905653873773073,-34.92820752539316
20201016,-19.767340533139713,-15.056009485568417,-7.810105304558291,22.96263558484035,-34.4793686545969
20201019,-21.64418715873522,-15.549756459159148,-6.652366633273763,22.99060731076147,-34.582504825800626
20201020,-23.19782487896727,-15.953885661129686,-2.750598138085488,23.078953042359075,-34.63721701892747
20201021,-24.77140752631716,-16.388159649554733,-2.51769368191476,23.1137209496607,-34.734313780214315
20201022,-26.06322788154113,-16.771017657891484,-2.327230732120631,23.033335961483015,-34.80469392799323
20201023,-21.494422123715594,-17.172939367278723,0.780813097506387,23.025554154856387,-29.31061710981824
20201026,-11.660574022617714,-17.94679320228806,3.501214568917115,23.105076743078733,-24.823790718712843
20201027,-9.714878469773259,-18.33135578105992,5.673190812768138,23.12604774838709,-21.129881108731226
20201028,-8.128075764438723,-17.92830901754293,7.5164100128281435,23.20650487980046,-18.12432522264633
20201029,0.3044881860277881,-18.362208868520966,9.208613161456501,23.33280827284493,-15.830144568434832
20201030,7.010231712286513,-17.75479693190952,10.577077114290176,23.375373564995026,-6.940804419348142
20201102,12.389215558074827,-17.818859836451686,11.910327450072064,23.34022552869044,0.32239589175586714
20201103,16.7538755122603,-11.184656606713414,13.053630408839226,23.439849751652734,6.10367420013225
20201104,20.474682029714344,-6.673740948330591,13.86963897179679,23.73056670711374,11.196188483922326
20201105,23.388192801602035,-8.800472004765899,14.534736747983313,23.573276238610546,15.28146511159715
20201106,25.730300418330238,-10.037080980265074,17.454602524069355,19.475088485792398,18.38618951488068
20201109,27.655452083851035,-11.634582188334665,18.21555910936586,16.12226739277021,20.922719019432197
20201110,30.99407291275776,-10.075454045529758,19.67990888021811,13.639501361966028,24.092722208706586
20201111,32.72083401390888,-7.751106917795715,20.672024092174027,12.438232027296648,26.827926968107192
20201112,33.3725867573751,-6.026682116551299,21.450775200405207,10.159749177762368,27.868154897194085
20201113,34.21390811779359,-2.2404446359106225,20.858892187293925,13.499378112357716,27.72315701922863
20201116,35.09640271876585,1.373531720242931,21.2378035018011,15.662429313892034,29.05268569316649
20201117,35.51206080958078,4.061942895878133,21.364890732421557,17.06178016596941,29.169469096188017
20201118,35.834604954588976,6.667947850524187,21.722030174090637,14.50739131447467,30.510284123584587
20201119,35.77189607681413,8.373248038913719,20.807418349829113,8.34019974153714,31.794994145202754
20201120,34.420401252397355,9.472012175261856,20.33434775996652,2.5860239998500085,31.062164856822797
20201123,34.223106741254504,10.878496123106448,19.289096416945448,-1.5644716984237361,31.16044995402722
20201124,33.29391333974772,11.769004733384117,19.291865518714694,-5.122780585239618,30.977253530230946
20201125,33.867374686376124,12.82527334207919,18.909787954008166,0.09547121533053844,32.10047099558242
20201126,32.266358444494415,13.027630608297883,17.693552253011042,4.3334316347108475,30.618331763269783
20201127,31.784418250949738,13.8756184179105,17.131715222504795,7.174202889394018,30.90615129862502
20201130,31.50308591360771,14.384584043200633,16.281414443189814,9.40933533721605,29.90757676402588
20201201,31.586494757196473,14.780292880876145,16.0247473649009,10.678268031061327,30.046720789529424
20201202,32.79785915151157,15.158348062978325,15.854737781940566,12.242152080033948,30.066510787892717
20201203,31.9320297755016,15.359461717913343,15.62354368693899,13.754388344315704,28.79162131794619
20201204,31.664473239979053,15.5855549194648,15.477799412502657,14.830775240149633,28.078162913762775
20201207,30.763234224074672,15.643674472136812,15.37384023116811,16.072475767807433,27.25639571231252
20201208,30.228654606256192,15.380786472580224,15.67299345438064,16.305635727703976,26.559690235188754
20201209,29.89222537285207,15.39558611055484,15.929475817913898,16.740848272906508,25.731619458626444
20201210,30.04918722910827,15.354890956277766,15.736339767422459,16.248378504043888,25.168928824643537
20201211,29.87918510702534,15.336952367737672,15.54035443975154,16.80548709077187,24.450534992458618
20201214,29.80257138465287,14.720628386114486,15.476360115535405,16.86692296045802,23.823639033398134
20201215,29.58001341265666,14.260076825695057,15.427357420247366,16.78204344445311,23.287222643819163
20201216,29.32051306102523,13.64755577232088,15.217380947301585,15.778928290035026,22.683177674738488
20201217,29.119150616638883,13.103849517766644,14.886408324339346,14.766597848490777,22.098999485335124
20201218,29.005203161463747,12.667823420893598,14.630834672520814,13.939119067816167,21.51133743965962
20201221,28.914613491267655,12.315948867769702,14.406614533333208,13.280683328097705,21.038343644484105
20201222,27.993126154988488,11.88412254142324,14.195785383145319,12.706633209750642,20.232414297237444
20201223,27.528849061926234,11.41941100598088,13.538262203418054,12.18806195250048,19.502309324407708
20201224,26.842647639509433,10.534892671740295,12.738720257150252,11.641306123696642,18.655270193636166
20201225,25.856631147590207,9.762124308644868,12.08350010094318,11.197404555868985,17.861936153578682
20201228,24.95946092536494,9.131257293436907,11.544289559300793,10.833086277829606,17.20792224225224
20201229,24.2529700268427,8.610694820082365,11.049369868859642,10.475289265333137,16.66948516156943
20201230,22.953722756723813,8.124353713677044,10.627723997979427,10.190106951380152,16.062731179484086
20201231,21.87456661224537,7.715602334172483,10.273271277710327,9.926867825392458,15.570870640654825
20210104,21.072556434264293,7.361384838245653,9.9869618343354,9.776046308436346,15.168415891193423
20210105,20.332411594474927,7.0714469535370785,9.787788242017593,9.654852485425826,14.786687364947305
20210106,19.6505816854161,6.8493790637998915,9.565394034064962,9.496232495657864,14.46114433826741
20210107,19.105393434141632,6.66696237737013,9.373405664639934,9.363167204221883,14.27223093776667
20210108,18.658864245070646,6.515880080813989,9.248736237166659,9.251641149562046,14.100072764687011
20210111,18.176926883749296,6.382082806396305,9.163280292934175,9.36824249417844,13.96672615004221
20210112,17.813976784182987,6.338084845073794,9.013738066822356,9.444231064500627,13.86866250266916
20210113,17.16150297276274,6.2922758315191905,8.825659036515498,9.79316239384806,13.55316864907916
20210114,16.629696491664472,6.27635360606807,8.650733003238376,9.992697005051356,13.320650718584304
20210115,13.800516211429812,6.272983832622934,8.494316669232177,9.9224403628986,13.16298081569309
20210118,9.055263745384593,6.264545527153306,8.36341301730344,9.863208901103995,13.080576352377838
20210119,10.003884415779963,6.265256675963988,8.258330204611557,9.74701774087369,12.984095813132257
20210120,8.397848973735112,6.3162933368838035,8.207573114992071,9.675264867523579,13.11211734462637
20210121,4.357424649457699,4.694013133007412,3.9963030213977246,9.673927405071547,10.259812233064066
20210122,1.0648514836388001,5.609602707062745,0.3480895001462899,7.741428449239693,7.908212043104443
20210125,-1.678099656519194,6.45417915736867,1.992501211044012,6.161418935429644,9.284297338449853
20210126,-3.887571365059452,7.124767256585547,1.1041575800448797,4.871426336493315,3.9114030145532896
20210127,-5.64175252258501,5.151245497418623,-1.9979789576781615,3.8035365613555054,2.71459914501921
20210128,-4.385201753048979,0.6819876763714314,-4.400200012137072,2.9343294981341836,1.6923063290341784
20210129,-0.4633561001095151,-0.17949977136374984,-6.332091083632314,2.2185985524432756,4.189818666739219
20210201,-0.1653939845951751,-3.1473251144555894,-7.889323249659701,1.635819220666223,2.9555568209301986
20210202,-2.8705675689582892,-5.599528181642241,-9.135266434837462,1.167497407495934,-1.5497344712288759
20210203,-5.099171386985043,-7.698014636484711,-10.44202102822583,-1.3902755995397056,-5.192413870684111
20210204,-6.913307699125409,-9.195541155541555,-11.592842331433399,-3.4966374173581354,-8.096956709482761
20210205,-8.39271874495694,-10.354844157504152,-12.493734217017726,-5.219857829132959,-10.448641090715164
20210208,-9.876897392770045,-11.106319669182167,-13.074025914915586,-6.465518908361823,-12.387724896168395
20210209,-10.995817059860359,-11.693275159666234,-13.597406392548786,-7.5812835048001235,-13.954775467151928
20210210,-5.068799581639309,-10.094929512832017,-14.00332972378399,-8.478772544955932,-11.966078238653187
20210218,-0.32674843075747945,-8.763626361719155,-14.386538765182825,-9.199252760185786,-6.8351364138299
20210219,3.5742197328884697,-5.719427982319312,-14.76044643876934,-10.030099061241136,-2.6133304079051864
20210222,6.592992640307902,-5.140842471716822,-12.536151070657318,-10.498008945286303,0.5956953774935934
20210223,9.098151414917066,-4.663643353681965,-12.658521217721832,-11.01223734795383,0.030304071930220975
20210224,10.87488485354444,-4.106540494705455,-12.656799514599705,-11.292075924171321,3.3623927615364795
20210225,11.810968713892047,-3.7186164867014253,-12.760545082647225,-11.521518844237319,5.687816178197906
20210226,12.44354540757476,-1.5599197172577524,-12.877214071235228,-11.679813274962402,7.720962667436764
20210301,13.622443805216339,0.3729839627092273,-13.057887945775885,-11.726210436240935,9.811051305169435
20210302,14.333516727815447,2.0947362070639346,-12.748383484390306,-11.695543034245919,11.439105265466518
20210303,15.163015405094471,3.2819695998344023,-12.33822389850187,-11.534584480499598,13.074138320993447
20210304,15.498793382035114,4.278549180212077,-12.048065708622639,-11.172224113346562,14.35080191887915
20210305,16.502144378677805,5.255844374817599,-11.93598156171018,-10.855335706673475,16.142266563618826
20210308,16.708492148881444,6.2182694303351695,-11.881802783500795,-10.475126688930274,16.81280422302571
20210309,17.438351643581157,7.1123987497221375,-11.44547263411454,-10.010884040501036,17.791333712085944
20210310,17.239568605008873,7.502193345912064,-11.264545785442705,-9.699048726479665,17.806477489899276
20210311,17.28540117461425,6.425189353033723,-11.153307374004195,-9.674251488562103,17.86232914527611
20210312,16.874819712492474,5.287839951318416,-11.102629573567713,-7.840088439299472,17.561983890203777
20210315,16.84429958221613,5.920963048644657,-10.996666297979809,-6.4536413634980425,17.742026024136
20210316,17.13164104053051,4.895457295335035,-10.698467195027236,-6.963117372366796,18.107629993046345
20210317,17.3830966933719,2.8092837261028984,-10.557464121302752,-7.445270021384201,17.985215420719065
20210318,14.893342388856324,0.9482211167270195,-10.510432822751369,-6.133254633393754,15.019595744272245
20210319,14.626950634578245,-0.85580477352312,-10.428270905998712,-3.575747626498761,15.068153638685487
20210322,14.787584304391052,-0.8694529307294043,-10.586382283358066,-3.174940814376764,15.648619903383196
20210323,16.05477322562685,-2.006024904411941,-10.508074366999727,-0.6984251833356214,16.13654830375415
20210324,17.779015948269684,-2.9329589372416613,-10.339847044791894,1.355396604663423,17.11311402505446
20210325,18.20565719720006,-3.9508228772665426,-10.501357236217459,2.4306584842933026,17.532816457900413
20210326,18.430626649381963,-4.728636764738356,-10.40452068351759,3.5522435124305005,17.6423302286556
20210329,18.795687507867584,-5.489119569440759,-10.42716030571553,2.666183496662541,14.380127372000475
20210330,18.793903146919316,-6.1326944420078435,-10.571770258966675,3.592518809823512,14.682556331696173
20210331,19.324899928796594,-3.7033449929695115,-10.212984271620304,4.873905324704088,15.271270878987572
20210401,19.14179423095263,-1.7165050151837122,-10.21502516330938,5.984052567929577,15.027566184319243
20210402,20.045100417747058,-2.808197294162833,-8.228599605963351,6.820790326760102,11.9601368212143
20210406,19.81941665322716,-1.0663947808400944,-7.012553817750422,7.609707484714067,12.353466652166281
20210407,20.962239866183,0.39380994191329166,-3.8890048688581067,8.019146440303574,12.69623972720176
20210408,19.918808595227603,1.5924892439530771,-1.6427371335186445,8.062154951147374,12.987888093725978
20210409,19.58968740678072,2.904834436241508,0.5818304079187752,8.427493858195355,13.668383819566529
20210412,19.281239167294935,3.96768442126043,2.132492665229676,6.579384035139991,14.22659280335899
20210413,19.14453039978073,4.962872726347223,3.65813528117012,7.047643331279705,14.69396272162877
20210414,18.803347391080166,5.783561368901109,5.300185545297058,7.627175251290059,14.926624762500188
20210415,18.33570119429078,6.505046512238983,6.1948817896718715,8.181227203750455,14.979603634138629
20210416,18.587124313832177,7.135936454978298,6.877457465012439,8.59446818370301,15.182968871927043
20210419,18.729509554343746,7.586483539579363,7.420244412654203,8.893295491785961,15.396585581892523
20210420,18.844995820458234,7.964826791562609,7.779693703746027,8.883961057529532,15.605198440567241
20210421,18.81753760551148,8.454745137779899,8.21526040018368,8.872030357292049,15.748740326742254
