,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20200528,9.412974154838585,6.0023235550852485,-20.099509911082063,-20.473082158758803,-2.022388333235903,21.23879032677784,-14.636644558146262,0.0,-18.80529864690061,11.429219508471599,-1.1707368390592914,0.2500133731729087,17.388041919896786,-16.35885065138827,2.565787274873215
20200529,9.961966854391363,6.447858476595088,-20.896736322538946,-19.268098274484586,-2.6147693436637556,21.765326798239656,-13.994984615927196,0.0,-18.854341466290258,12.522648969705267,-0.23219591475185847,-0.6673344583664035,16.951662758257328,-17.474625263386685,8.314823778358074
20200601,10.358208032061953,6.860911923339059,-23.150174841516005,-19.68954550625373,-2.0703147066435843,21.501814660370396,-13.155077916097277,0.0,-18.879870947747328,14.174237449184202,1.2539773240341714,-1.7452053996548829,16.24153822698994,-18.13443091414388,11.764316968276399
20200602,10.509306437241936,7.27355278132798,-25.074676279509177,-21.08334417431387,-1.4790963970359239,21.77475496849145,-12.521466514395827,0.0,-18.06299575617897,15.063082021498,3.1990607027223046,-3.3302662635381663,15.179580639401028,-18.324265867931324,14.619706248731596
20200603,9.108437207593107,7.5421992183310484,-26.28642362817687,-22.48315069082528,-0.756601937681556,21.254292589804685,-12.513855158583189,0.0,-17.16715696316611,16.349059810409475,7.109902603044163,-5.269192294937313,15.562601749119356,-16.373815538889108,17.2005187833162
20200604,7.840823916110016,8.276742108466392,-24.280774827736447,-26.40724940251103,-0.03763999487336915,20.601904383688673,-12.590127557107778,0.0,-16.54617268532217,19.891323563405205,10.961868846459911,-6.311753668340139,15.59814423493112,-15.360560172640493,18.10730819860299
20200605,5.177711516055461,9.295963952611773,-25.14699346218175,-28.942827587247077,1.838198676209207,19.36057816250753,-12.35869033351299,0.0,-18.191345505804325,22.352146601504,12.214713543703759,-7.896768508755545,15.59890505599944,-14.665415864244098,17.03052547427851
20200608,4.572190362347743,11.42348610855297,-26.756547239354216,-33.50783820527524,2.446486679605564,18.372752161228792,-12.472052593905246,0.0,-20.173811787673824,25.10958640431512,13.716082097334391,-10.947709215199017,14.800909461805094,-13.860362108163827,17.309364325075034
20200609,4.425726753222321,13.639218618393189,-26.316972608987413,-31.99581111830539,3.3228940396950737,17.065582864744037,-12.823285828195091,0.0,-21.256561105326732,28.360505438540446,15.707449020929152,-13.810322251004585,14.296253476812069,-14.725019288757128,19.120814971292276
20200610,4.54960853569889,14.407676056974484,-26.37575442661629,-31.213606692946584,4.724960889196634,16.079236941491374,-13.284119241746652,0.0,-21.425064143709296,32.572766280202934,17.03299859778072,-16.640182960344706,13.096785960912388,-14.887746440009668,18.080646965946293
20200611,5.167206263810389,14.904949624856746,-29.533147421969144,-27.394701607202553,6.1131790959878565,16.47007115673052,-8.480316456813206,0.0,-22.06384117575348,37.350917917631605,17.620366031965187,-19.591894117138253,12.220664552648302,-15.937220491045867,16.327543364437858
20200612,5.038108082153183,15.500221768344607,-29.763962510091464,-27.45472405195679,5.628804676012782,16.148751694126382,-1.7128456028200587,0.0,-22.43506837811817,40.59239932452127,18.466246888687767,-21.676229959395656,12.00374940640805,-17.387090186294547,15.980744363997363
20200615,3.956599389671441,15.843912442995466,-31.549243253067313,-17.281366542139747,7.105706850962932,18.599678639612645,3.1474067513857897,0.0,-22.99227322603031,42.597862818763566,20.020418257906744,-24.049643358885533,11.365926078117901,-17.283398269053883,14.268970758096001
20200616,2.4323132964932435,15.866073424207652,-31.18500431799602,-9.051880089890387,6.756981639003752,18.107328310512326,7.205248750677903,0.0,-22.539993659488896,42.93974923656923,22.036265727200497,-25.185972194344153,11.493449038105368,-16.64504080350605,14.126550119386469
20200617,0.8704873500248607,15.774914056876948,-30.24804860751114,1.027604203212773,7.4294111611010525,19.963488923769358,9.952311022799524,0.0,-22.04302036037709,42.63402100532586,23.363696027148894,-26.4694856713134,11.481956177326568,-16.987406104731196,12.365505544047217
20200618,-0.14200960946882377,15.978019746531867,-29.602633751508964,22.12734106625056,8.456043343774876,23.030488225043758,11.610241712936805,0.0,-21.095105859849845,41.42521004364928,23.849788475741505,-26.98050355610336,11.460691675749207,-17.352369120792545,13.365556393256625
20200619,-0.5989177353156908,16.409263372204165,-26.558423838906506,37.30334749896743,9.047905537136959,27.625945976745136,12.920866173191328,0.0,-19.853580481835124,40.498990065977026,23.79442746966014,-27.240868561211848,10.792468811405124,-18.03028698211146,16.038713457164494
20200622,-1.8291794778435182,17.2275936633716,-24.46355618721914,44.83957333288654,7.077655466992976,28.884711883206254,13.606562700201229,0.0,-19.023767213239932,38.52525133810214,23.503749612061217,-26.884730534565566,10.312282194596513,-18.48891860394849,16.982844749033557
20200623,-3.590116259551077,17.660904228892836,-22.682802374727107,40.79205900887465,5.351992348709994,27.08350925375589,14.148113591795328,0.0,-17.81843526621162,37.48670475826369,23.115504775541194,-26.259239660859375,11.404072488418091,-19.95031535878349,17.553135238892022
20200624,-5.195371901560744,18.03114316540526,-20.274413791199432,39.77088723270246,3.33151850264448,25.59000530536295,14.733097412964797,0.0,-16.808426877523907,36.734253107583626,22.317860587995096,-26.04874553273135,12.627558785479692,-20.692033890235503,18.45390159698794
20200629,-5.669797032566843,18.215152063213864,-16.894632770253313,43.73243400416395,2.7002544728157454,26.333360505348715,15.162827935782595,0.0,-15.604211828303592,36.25338370916422,20.971737874572394,-25.40248774471195,12.290326923463379,-18.902638097655892,16.78430599327663
20200630,-5.181734006981929,18.47964801496471,-14.976761193048683,44.96047242991002,1.3418920573596744,26.378116652589792,15.40056540036086,0.0,-14.040523782298115,35.39280411594027,19.81254213454663,-24.480655849141588,13.510775710078969,-19.674683023817543,16.24204167903523
20200701,-4.709300533893928,18.581938364060864,-14.975419775842166,45.608626890295135,-0.4808585348983184,26.077732534234514,15.502420815382223,0.0,-11.036362621939922,36.33016005075619,18.63053359602231,-22.719503772931837,14.322068699902541,-19.728897937244586,14.755821396358742
20200702,-4.058173180000777,18.463515885819483,-14.422426273597814,43.7392844502549,-2.23768340553939,25.193927590679277,15.653379068134731,0.0,-8.901995727367963,36.98434707679398,17.50323337151935,-21.143980369148025,15.065255861026861,-19.77271508463444,14.275187681929914
20200703,-3.7792585239706202,18.140826999152758,-12.856880975116677,42.410035077008665,-3.267048812001345,25.284191456507642,15.946833747005957,0.0,-7.400839261617092,37.52672723531113,16.553333637761853,-20.38413064255956,19.267242228117592,-16.180196402993833,16.031876073524767
20200706,-3.2934308820854508,17.893328989125035,-9.744711480070276,41.09484324375754,-4.0801762649289195,26.245081255681917,16.16906569334268,0.0,-6.203986755474348,37.14242344149922,15.890849139673776,-20.633036986097586,24.332351106448815,-10.248061347225132,15.959495577614652
20200707,-3.6791524316931197,17.518626471704046,-7.437230140833754,39.45122190461887,-6.543115114955535,26.760790342793292,16.46876663043325,0.0,-2.338337541193195,36.59734038696913,14.97818860990536,-20.37465398652671,28.481335054497954,-7.798130454674535,14.4000683751489
20200708,-4.041376444132306,17.25878749668942,-3.358078653838257,36.856992097150766,-10.51418036806649,27.20780368803264,17.133005725399574,0.0,1.0615625280107612,35.721100866034654,14.467325116891727,-20.161313050017558,32.77635289078155,-2.9445658579926484,14.990530969698506
20200709,-2.3535396658482735,16.856615384626995,0.8611848789244727,39.223670163162055,-12.193575386789966,31.206096688684784,17.156875846297154,0.0,4.292967695539448,35.79172362237798,13.905820197707175,-19.79645720184495,35.03540824613286,2.0972150511296626,17.298879448134
20200710,-2.288277512298137,15.810728931725752,6.164375060304664,39.41281154152038,-13.000533475291604,34.63771347490136,17.31069144655635,0.0,8.281214075097603,35.800861225550534,12.832493771108222,-19.790667318474657,35.59918073613962,2.587289152648649,19.560241563107546
20200713,-2.829024081621963,13.955421074164875,11.471678462778044,40.63285083683551,-14.46682970377213,33.736809269290724,17.58776910328545,0.0,11.498859394833843,36.793494942537876,12.264065230621622,-20.083432800436555,35.23372412981639,4.534548217624995,22.105185022585744
20200714,-3.8017606101995454,12.008505556775479,14.073910111273733,39.91628122177391,-16.96724068124553,34.047575576883006,17.75739846311434,0.0,16.36042578682884,37.70092585985417,12.336368931168662,-20.083093019176225,36.70160182816489,6.88025715156794,25.566686581372352
20200715,-4.038285887992923,10.137782006022297,17.82958486691794,44.53524106134992,-17.97234731725729,37.76033777530587,18.191741489256632,0.0,22.76521137897938,38.93869947219868,12.495413832127555,-19.68594791164303,35.76829357187981,5.026146477339922,28.665185739036993
20200716,-5.320119912167383,8.703619684114534,22.040303768586334,49.60021790821102,-20.287499320843395,43.10459073180142,18.255494841816336,0.0,29.56039242598674,40.81032562158735,12.688749791529787,-17.13216908466351,33.956664890640155,1.2005418229986324,31.325744924908687
20200717,-5.766161361565524,7.062018592982203,26.407361179130433,52.57943707036275,-22.96999077825557,46.52815518362735,18.163395482233764,0.0,34.25163756563687,38.38379590856438,12.781037666663662,-14.986454233246453,28.841426208329224,-3.2599562689448764,32.31104684938636
20200720,-7.443991500566538,6.428977827270435,29.653779387568626,55.7962040126832,-23.730398165083795,48.48242058968637,18.179811729406985,0.0,39.09605707335855,36.082095540137345,12.892604584990092,-10.89848540565079,26.047197999351603,-3.1239382746849573,33.56415632283881
20200721,-9.074848872324761,5.506420491319689,30.97531488954859,58.3519848319195,-22.014548420154533,49.68352486384196,18.374757110761685,0.0,41.363634887579344,35.42149065769728,12.985948433936551,-6.384642705285377,23.849388337401972,-4.466586582539041,34.60000593045171
20200722,-8.699263041080675,5.101550171589529,32.334731263728195,49.808834196930036,-21.072908904313785,51.077308993726504,18.204604378483133,0.0,43.81414386922581,35.952257432350436,13.268812659637186,-4.0627716311714694,19.25785457633957,-0.17137695733392933,35.80647971764343
20200723,-11.26144603179975,3.9279256371608398,33.60278457567706,43.99253933342574,-20.751158337656143,49.67650254862395,18.177337625036618,0.0,47.976458694167974,33.852900245982546,14.35630180069659,-2.618570447836894,14.797001603555854,8.070705663340211,36.762679133947564
20200724,-12.957818738839574,3.2019863024184625,33.57794656977775,39.46584536192326,-18.79116293071793,47.45375013984215,18.063869271603565,0.0,50.621449925756664,30.386669285213163,14.767857275220777,-3.418981838740692,9.834313908722196,14.936497885370258,37.103244824252286
20200727,-14.884045183533301,1.6678479724196538,33.209519871311045,33.472742643235605,-18.895209536385007,46.00509646351855,17.838562009848353,0.0,53.03560871603139,29.524284651815805,16.7592079060463,-4.183139273434457,6.342251120907522,20.402393995938585,36.74311723504389
20200728,-17.139273083206465,0.21896743073685648,29.274062206882455,28.233504124705036,-19.991969787481565,43.60686429210769,17.482451889385597,0.0,52.469378597012195,29.862485273128115,17.395588502593483,-4.84821725094859,2.3649492494239817,17.744458646054635,34.972584521780334
20200729,-16.951796428244158,-1.2574395743029243,27.241563846728912,22.618842702434574,-20.77019788571161,40.65265905687027,17.23852174437743,0.0,53.39964186700024,27.72222473193044,17.19423856903904,-5.376087193402743,0.35367054740887893,20.158906957126995,33.762538281417235
20200730,-16.235932350737574,-2.086201739732862,25.091134554721727,17.876547097616097,-22.09421808662102,38.875978603495504,17.02162749834591,0.0,52.95403539154933,24.782282120220433,16.870958442364497,-7.274735589787338,-2.457735901409029,19.802091564308316,34.03628568700592
20200731,-14.022544799668587,-2.2398514658856348,23.199880334763552,13.656219884309577,-22.70188098566598,37.09956554885044,16.507910717021883,0.0,51.833261946434206,22.05314909226829,16.277872661971607,-9.047501906006005,-2.8593622905329776,16.237900513861632,33.54429319200191
20200803,-11.31382971899477,-3.191881665000688,21.752490953588115,9.89056932439835,-23.555417277240508,34.623000447216725,15.292344246725346,0.0,50.276526988080136,19.885775919518927,15.838126218921575,-12.460676153128754,-14.236772216603189,15.188427592568535,32.345928463591434
20200804,-9.59613847473339,-4.448058144185461,20.85738809437299,6.491836262170531,-25.44453217568836,31.691752534615436,14.06121914485578,0.0,48.19896388846656,18.65369464514129,16.410401256889436,-13.345765995192542,-23.482391294913974,8.307276606442938,32.61624250952715
20200805,-10.065953204898989,-5.291369424213068,19.785016370052144,3.3924671160981696,-26.12449383044359,26.885868075716726,12.850324538852872,0.0,45.32933248296233,18.288702020514272,16.547999232827518,-18.24559331357517,-33.004244017117024,3.4626114418188245,30.93934715059337
20200806,-9.610887193969683,-7.207544937410427,16.867294841397054,1.787796043594509,-27.053235036191907,23.38016011993507,11.741889669707483,0.0,42.47223774875564,19.721327113188035,16.625805901722952,-22.117510453023108,-41.06641151307613,-0.4270945808467534,29.61781389309882
20200807,-8.427235828619297,-10.195716444443226,15.158868573087206,0.13723979817165108,-9.664978547099892,19.21803165081384,10.657725928053093,0.0,40.02315255135557,18.940899112495426,16.356364568731685,-25.339465605991588,-40.95094220925538,-3.269078502723595,28.683636565234245
20200810,-7.605210292595892,-10.042428805031928,11.82626806000039,-2.192018210858091,3.1764323654682998,15.092367974080695,9.185917543859532,0.0,37.99012298080275,16.484540206949593,13.28580748042595,-28.51428239477565,-40.74120719066797,-5.911107870667306,27.39228167260658
20200811,-6.96657958818019,-10.618076465207158,10.09916292744578,-3.7756081903390624,14.241123074499473,11.810698185508814,7.942776291991958,0.0,35.910458885393915,14.590189640956572,10.443595057338994,-31.41366432570449,-40.74975599522711,-7.7811152459322175,26.48140758293859
20200812,-8.170130169091102,-11.07407241602616,8.0236254810791,-5.077879613115814,22.936949087036385,9.419915802114426,6.50924257067645,0.0,33.96275073076849,12.673243314354986,7.880996410734007,-33.37197766550058,-40.6255796307832,-8.914742826489059,25.013587157865352
20200813,-8.792529396834388,-12.45890576600218,7.154107665616793,-5.982512200159551,29.503673070840943,4.810528270957626,4.309222910656556,0.0,32.64165873930834,11.490781732457707,6.614064836810166,-33.70378470142226,-40.587914703041704,-9.733240717522577,24.51815919388228
20200814,-9.515909273096998,-13.557476652501384,7.58822124481882,-6.048933699356119,34.609512605557576,1.5618170962215987,2.3404627998962115,0.0,31.391450769976924,10.475575784713765,5.222787002350318,-34.12535038782044,-39.807892044350815,-10.344148985821764,23.57193925552878
20200817,-15.75964033651613,-14.986354122106741,8.05079289912643,-6.416830324481149,38.253674601694236,-1.6216814802288058,0.726391243951171,0.0,30.148408490828146,10.819156712938488,3.874206441823926,-36.11456274117155,-39.80219690890505,-10.905047195458312,22.945689442282347
20200818,-20.963715650014784,-15.939630072423737,9.124796533860732,-7.17333576034112,40.2646084761488,-4.290525295808919,-0.6884887741774817,0.0,29.05633822875726,10.825943707316187,2.4991003702941303,-37.56424267850533,-39.76532726073546,-11.13045200338605,21.90029656984528
20200819,-24.068662837704913,-16.5973445074758,9.011474039369268,-7.409667656114388,42.52791749336325,-6.714482119076334,-1.8500785116904241,0.0,27.562443013978953,10.539593663890292,1.74288175803483,-39.28469050638813,-39.52649488916805,-11.392373560187135,21.080674321276625
20200820,-26.99725846448848,-17.560478475744322,8.188710111421267,-8.131985671540642,43.82990793283433,-9.31781302176283,-2.9860507797544704,0.0,26.321251237641853,9.18712399239723,0.7509782105284766,-40.725851597483896,-38.929786514671456,-11.323129021614163,19.79152077764981
20200821,-29.415819137491535,-17.958355399314865,7.443485160002344,-8.814151314550044,44.29273814933629,-11.56727309475091,-3.980749509969136,0.0,25.1896165471938,8.417278723539136,0.03456105067875584,-41.91696895790524,-38.02364018123759,-11.551233225854656,18.752538974044597
20200824,-30.849032953617947,-18.172045571607708,5.724923330662671,-8.79010885356339,44.63532426134355,-14.049990853904477,-4.866301127336721,0.0,24.075266839960538,7.505506626802852,-0.6126899673610902,-43.12092851906389,-37.29652106205155,-11.779407869660798,17.568869172627277
20200825,-31.413269126782296,-18.287386563815662,6.147757860126075,-8.758264253354143,44.30049081178711,-15.90194697063939,-5.740730808366017,0.0,24.370266142002574,6.004987125636055,-1.4800141908311857,-41.57760377731795,-36.363888136736485,-12.096219166040486,16.595927779006715
20200826,-31.679189708912087,-18.665408968520424,6.355661012198517,-9.302851111599434,43.502506222883255,-17.264477300385654,-6.413497298673519,0.0,24.555625465994943,5.128494285951903,-2.43101805017071,-39.39011002765497,-34.6333655116115,-12.346979313208042,16.001882853413004
20200827,-31.54556870331713,-19.00345703181432,6.025421458526007,-10.014382667515319,42.9183173832849,-18.17523838134712,-7.181408102073844,0.0,24.373129473597512,4.141814735141832,-3.101673825726833,-37.959202995264256,-32.91998825471559,-11.930706955786919,15.724906566472088
20200828,-31.168044261371243,-18.965077939152554,5.520528434146122,-9.960195726946989,42.26208649136097,-18.463003583401825,-6.943293646957174,0.0,23.971559543597838,4.200106260429024,-3.3951274735206174,-36.52768351792452,-31.08018826644696,-12.216941689117819,15.286225904159801
20200831,-30.567812864021942,-18.905593982469842,3.001827398309289,-9.66210004279972,41.62614964095316,-18.815762106463865,-6.901768401580715,0.0,23.518015212927793,4.231378594321473,-3.4722232625793366,-34.70123790972036,-29.947508096201357,-12.63340289337432,14.892216337289486
20200901,-29.862020187100548,-18.65906354591005,1.9815404833905725,-9.447091737475125,41.56927403163171,-19.20149209701482,-7.0223811391078215,0.0,22.06248028169861,3.901576260039156,-3.569217728426827,-34.66413638232754,-28.748149851338123,-13.438170423850456,14.482681898312148
20200902,-29.878753375928977,-18.86969057800439,0.44250458703718526,-9.627439545368185,41.00224485781997,-19.51677645643338,-7.432317938866815,0.0,20.97812295110641,3.278929191856001,-3.115338112074721,-35.32860267959115,-27.45602523007433,-13.912587615512841,14.592011125737885
20200903,-29.67244068463995,-19.173630911398988,2.3089521821094805,-10.484054477602353,40.85585324236974,-19.665376666398615,-7.994461842582398,0.0,19.313438776218966,2.460261806211986,-2.957212835906488,-36.633930164150776,-26.390063306936632,-14.836671324850967,14.348039726084968
20200904,-28.34092794999843,-19.634344051445726,3.114010702108797,-11.575714615890218,39.49854225359849,-19.657868733241767,-9.080773891429919,0.0,18.005077429547956,1.1921654021228494,-3.4755116780787665,-35.236722242634606,-26.24298133478389,-14.708169290252956,14.085520927682076
20200907,-26.78650277873751,-20.778894664563843,3.7073663607083773,-12.957909557666628,40.12761756181993,-20.267416967225998,-10.787133849098172,0.0,17.08482012637017,-0.07009168297656139,-3.5961485361307735,-34.270438338051896,-25.347809494793488,-14.319795616390067,14.139872278799944
20200908,-25.774226363647763,-20.176342475466686,4.279733128263353,-14.230605627347808,40.16857706757269,-20.602858484668996,-11.649238559168195,0.0,16.137844794827195,-0.25643329326882724,-3.2608232849667047,-33.47465591970712,-24.465683915914436,-14.214287535915208,14.290220145414402
20200909,-25.0945747467435,-18.78452667387598,4.73424171075048,-14.923779601671354,36.290139088370104,-20.544263403113234,-12.32517481320496,0.0,15.127421324276542,-0.7043748291017065,-3.547031924208641,-32.53135235053691,-22.804087759126187,-15.231998330903654,13.751038127276704
20200910,-24.370194117522136,-17.49297622052431,5.426303033072931,-13.845538337110664,33.01165525252717,-18.82677761571599,-12.518289071717168,0.0,14.575557589618906,-0.44169882151440215,-3.6602240516104976,-31.972187582309775,-21.259408935051788,-15.691293977679488,14.198684331385227
20200911,-23.496399597551388,-17.092672199883854,5.602030384590905,-13.654992258373492,30.245380255083735,-17.612009090056773,-12.037378525021959,0.0,14.260108594115875,0.10155753724016832,-3.149081378747105,-28.60596263336504,-19.636125901477627,-16.55817122404183,15.17314786129203
20200914,-22.67909636597465,-17.000316295251647,6.023816442352406,-13.66040362966394,28.045027644865115,-16.904036108139852,-11.808031173189823,0.0,14.259585783653833,2.5651022020759724,-2.2163447687967137,-26.287568239984928,-18.61360314774892,-16.40172801110955,15.36556609758253
20200915,-21.729075745811482,-14.211262746153105,6.031283128736021,-13.276722626980783,26.206229453316123,-16.530020011717557,-12.52007927330493,0.0,14.092504151974621,4.35677559187985,-1.165687261489238,-24.335769820354813,-17.711616376741894,-16.675787575709954,15.942366606366344
20200916,-21.310923938422828,-11.914520214220472,5.555207201095093,-13.191413732655825,24.383681281661705,-16.36171101119006,-13.079831585577676,0.0,13.26054872775688,5.588026659877437,-0.12065332603302195,-23.029026255555312,-17.07185842795387,-17.20624488972877,16.56852909422472
20200917,-20.74738073964128,-10.58201737143422,4.651092497437222,-12.718512430045251,22.80079818196561,-16.276925081482336,-13.577240569505095,0.0,12.457391143104523,8.769663270127587,1.3649836142119915,-22.210149318999413,-16.49598654551174,-17.05310804548676,17.04429136624309
20200918,-20.55085821436566,-9.32716849611509,3.275546833795052,-11.575226356828802,21.452385383907703,-15.396292279404843,-15.435666603424275,0.0,12.191687721282424,11.445998457287212,2.332462335552347,-20.69847719054565,-15.940246188187166,-16.72122214497269,17.266838454861094
20200921,-20.525081506137933,-8.20767815163506,0.7846292710632888,-10.385505358776557,20.37627563547027,-14.815726215922764,-16.850869903386798,0.0,11.669441570834355,16.194836797690357,3.7840065555212314,-19.288902091995343,-15.312642255253024,-16.690804863064674,18.017980807732567
20200922,-20.357013520823436,-7.050590579969502,-0.9312592804626337,-9.212950567922302,19.51574959227184,-14.860166937471115,-17.054566154877996,0.0,11.055066638468963,18.237665741140795,4.287600668037386,-18.254529768146888,-14.199888414212424,-16.99173015066931,17.089457981569137
20200923,-20.004969542592782,-6.334389693044604,-2.1944247559991785,-8.365809778655368,18.790808977712143,-14.433385345358401,-17.127553718725224,0.0,10.637066761487366,20.136180817458364,4.228866981141635,-17.313920131819103,-13.19605068443175,-16.79398594487429,16.169761682995
20200924,-19.411690089787424,-5.165164145097416,-3.9737380077812863,-8.442419179735397,18.016021597088226,-14.39644127173641,-17.009355637049627,0.0,11.059041440645696,22.277651534035254,4.213194411354276,-15.586919621749022,-12.540580035324,-16.544320345178207,15.475611016528756
20200925,-19.000615268862198,-4.305070754437615,-5.6460678615690325,-8.602393327893411,17.286220748409217,-14.243608141035494,-16.7544047548576,0.0,11.19408027092709,23.422747296733288,4.129078776533956,-14.79813041248731,-12.262860148188421,-16.243716051345782,14.823751897812741
20200928,-18.46378406630097,-3.66044157441185,-8.281637816900636,-8.848746655753613,16.94336772171708,-13.929149819982689,-16.56861250433033,0.0,11.107824016382983,24.133128944817837,3.799803154145352,-14.841760513461656,-11.932236927485498,-17.395287505313725,13.786610915391108
20200929,-17.745864477823762,-3.1416264590193856,-11.768301176200834,-8.844971903847409,16.539359296918892,-13.694137441438183,-16.172867045950387,0.0,11.010345959476377,24.83007143970254,3.9020631265866936,-15.710215893751704,-11.591586264525786,-17.963649042956785,13.42816927525108
20200930,-17.05614453374287,-2.3782231702335106,-12.908845659542198,-9.355491877586477,16.338841243587463,-13.36603591133536,-15.969142994692353,0.0,11.202247399947519,26.60575481378352,3.479314876361786,-16.233088229539877,-11.428680389150529,-17.780170926061363,12.691635130181542
20201009,-15.844435910441444,-1.8523051639698913,-10.40013661397313,-8.59059804082243,15.973626809721667,-12.785485545522969,-15.881724358919808,0.0,11.462459941243335,26.76901091147357,3.7757338164977456,-14.259437111311803,-11.148925294203382,-17.499165880062787,12.300074818911476
20201012,-14.956853543897674,-0.44943589800002826,-9.409557156920586,-7.579883096492258,15.40305453821989,-12.193626077368338,-15.704705298796268,0.0,10.865093503255052,25.709041921581083,4.718494976538996,-12.217790493108174,-10.35209941906012,-17.408000897289398,12.53382384649512
20201013,-14.280690026017758,0.8809525536762414,-7.649282328136982,-6.323781439580571,15.21467519577917,-11.707544620036725,-15.609140563607484,0.0,9.955582114208847,24.69109032959408,5.834254326840023,-10.800595754480742,-9.703227097786977,-17.05427100128594,12.998120704279533
20201014,-13.777467182132158,1.9914855456707252,-5.972304555836141,-2.154335561090032,16.070568251827186,-10.130638450409535,-15.73944694561155,0.0,8.838170490991132,24.387779873074063,7.091472395800379,-10.374680313942214,-8.885733301842325,-16.930231910045343,13.260533684309902
20201015,-13.326542606991502,3.3430086022732968,-5.4856434168878945,1.7231430154299223,17.077853944108103,-8.598829714026351,-16.090504454748782,0.0,7.572243359715189,23.98075588742574,7.538422059512352,-9.95040579498336,-8.723355579022181,-16.515328215289962,12.893469345334548
20201016,-12.421205246442614,3.9399398336394147,-4.987560395885437,5.445868529931145,19.063029043642764,-6.964929315658759,-16.111724014132474,0.0,6.27862428234745,23.03694992932535,8.188644649289522,-9.972699117644272,-7.716804485239674,-16.612749867527132,12.851970752183256
20201019,-11.31293823722935,4.308365097821541,-5.055548969206267,8.932315149510693,20.012574889989512,-5.219547314759396,-7.283441793587708,0.0,4.602399718856316,21.721522939083805,7.761567587934596,-10.271499129363152,-7.030917181646743,-15.287464178819354,12.83318867256073
20201020,-10.310182297179002,4.53291196200616,-3.171241803266261,14.994936529207601,20.749714270953145,-2.9468339397341317,-0.5669402137325636,0.0,3.3565512401618616,20.970992133452814,7.6735131082734505,-9.735281868050697,-5.783810149606477,-13.77714476477116,12.572467491375091
20201021,-9.615794055119322,4.360458713975834,-2.504776286511467,20.956646110431798,20.661279449804855,-1.6028771825123105,4.951887880773735,0.0,2.947198733642037,19.91567920333467,7.401564413649711,-9.151243419960252,-4.96407471114665,-12.60182374509428,12.644917515163536
20201022,-9.180800356733776,4.06479600501043,-0.5921558917348171,25.16609784763022,20.562185138588838,-0.8748922118763292,9.183267865735875,0.0,1.677768118956547,19.774594700287007,8.025672746308326,-9.109069093201471,-4.190126895227625,-10.56510130146566,14.822047654558402
20201023,-8.6838300319703,4.478117529204679,0.1556653986409887,27.517430818108192,20.368374507364162,-0.5557408580256099,13.085422553124957,0.0,0.7806218138753866,19.530946009478985,8.870076272785452,-9.442021706886967,-3.665759273454267,-8.59454043894149,16.103808725969174
20201026,-8.12086900416428,5.03169096030724,1.6718018594383963,30.34647149100113,20.337379566829952,-0.3399572488740415,15.557281939447288,0.0,-1.0223271138899115,19.62100826654978,9.151984692103854,-10.103374902476464,-2.4282484896962093,-7.157488334028081,16.9883749428726
20201027,-7.5277255899799425,5.356801622351405,2.7561187566840597,32.46449108495843,20.298637263932665,0.3140009006810688,17.953417257909052,0.0,-3.1389079447918684,19.224393381321065,9.770741126701527,-10.891750577043972,-1.9186006765468913,-5.911929810526278,18.193391654648536
20201028,-6.793234854821623,5.640713355614122,3.039973613302258,34.651035681868436,20.450781611034838,1.6849185438117458,20.815781786444724,0.0,-4.471850557452311,18.44399739723872,10.914218472779964,-11.069221078358183,-2.613175775203266,-5.862902767240549,20.026330720166047
20201029,-6.178051742178224,5.22162550066496,3.6211625830133602,38.43011456757345,20.762428842202635,3.964177113589248,23.00351355774734,0.0,-5.266996179539725,18.81462168541996,12.064395546318305,-10.906748162232129,-0.46445361922309036,-5.117321808797993,21.597961941294365
20201030,-5.747888186995403,8.627793787747098,3.4387155615327654,40.66391224090296,22.651486041332618,6.0323629059145185,24.86788698567381,0.0,-5.90554894539546,20.30542174010168,13.58630399695493,-10.598737721778013,0.14736601963759466,-2.402379612142077,23.51781523196865
20201102,-5.35804388430345,11.427231114396971,3.7061117631490235,37.56507426112408,23.58960069789007,5.311545683963407,26.10783746149036,0.0,-11.190494725784351,21.93979702572525,14.191089952414583,-9.510253305758432,-1.4713958737798216,0.7849135644624763,24.485536179492815
20201103,-4.835576450043721,13.723699032107051,4.858278808890472,34.38306196549171,23.87657480561159,4.668421619200415,25.9884848835909,0.0,-15.503146797426433,22.615908873667028,14.746368616300648,-9.840368047073053,-6.459061657760358,2.9242039995989058,25.386397702589147
20201104,-4.31970541385344,14.834812080590966,7.894133637634627,31.667575472082266,23.166234703474974,4.474709654505482,25.88860019620644,0.0,-19.080303644624713,23.790912601211687,15.110893813794446,-9.746286092076604,-14.745263034768593,3.6230135493663953,26.1200820975012
20201105,-3.2394859558362072,13.190946848837635,10.918757399832145,27.977693109157823,22.055770082440098,2.6474796950402872,25.612286345781307,0.0,-21.557652826788637,22.461145579759307,15.192917083621158,-6.891434528693978,-19.543430927704584,4.461905944456164,25.55787668822876
